unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
g20230530_soc0p_ch, 2023-08-05T09:24:44,  87398578.855, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.30421,13.29193,   0.012284, 0.86247,0.85288,0.86247,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:24:49,  87398583.858, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.30421,13.29193,  -0.013079, 0.86247,0.85283,0.86247,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:24:54,  87398588.861, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29990,13.29193,  -0.000640, 0.86246,0.85283,0.86246,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:24:59,  87398593.865, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.28697,13.29193,   0.025187, 0.86246,0.85294,0.86246,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:04,  87398598.867, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29558,13.29194,  -0.004970, 0.86246,0.85292,0.86246,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:09,  87398603.867, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29127,13.29194,  -0.004972, 0.86246,0.85290,0.86246,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:14,  87398608.871, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29988,13.29194,   0.003630, 0.86245,0.85295,0.86245,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:19,  87398613.873, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29126,13.29194,  -0.004985, 0.86245,0.85292,0.86245,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:24,  87398618.876, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.30417,13.29193,  -0.009292, 0.86245,0.85287,0.86245,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:29,  87398623.880, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.262,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.27833,13.29193,   0.007931, 0.86245,0.85292,0.86245,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:34,  87398628.883, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29986,13.29194,  -0.009306, 0.86244,0.85292,0.86244,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:39,  87398633.883, 0.103,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.29124,13.29194,  -0.009305, 0.86244,0.85289,0.86244,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:44,  87398638.885, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.30415,13.29193,   0.012221, 0.86244,0.85293,0.86244,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:49,  87398643.888, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29337,    13.79648,-0.00404,13.30415,13.29194,   0.007904, 0.86244,0.85297,0.86244,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:54,  87398648.892, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.240,    -0.240,    -0.030,13.29337,    13.79648,-0.00452,13.28740,13.29195,   0.003587, 0.86243,0.85299,0.86243,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:25:59,  87398653.895, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.267,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.28261,13.29195,  -0.000730, 0.86243,0.85302,0.86243,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:04,  87398658.897, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29983,13.29196,   0.007876, 0.86243,0.85306,0.86243,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:09,  87398663.897, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29983,13.29196,  -0.000745, 0.86243,0.85307,0.86243,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:14,  87398668.901, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29552,13.29196,   0.007860, 0.86242,0.85311,0.86242,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:19,  87398673.903, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29551,13.29197,   0.012154, 0.86242,0.85316,0.86242,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:24,  87398678.906, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.28689,13.29198,  -0.009388, 0.86242,0.85315,0.86242,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:29,  87398683.910, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29981,13.29197,   0.007835, 0.86242,0.85318,0.86242,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:34,  87398688.913, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.292,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.30842,13.29198,  -0.005095, 0.86241,0.85320,0.86241,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:39,  87398693.912, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.30410,13.29198,  -0.000793, 0.86241,0.85320,0.86241,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:44,  87398698.916, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29549,13.29198,  -0.000796, 0.86241,0.85318,0.86241,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:49,  87398703.919, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29548,13.29198,   0.012120, 0.86240,0.85321,0.86241,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:54,  87398708.921, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29117,13.29198,   0.003499, 0.86240,0.85320,0.86240,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:26:59,  87398713.925, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29978,13.29198,   0.003491, 0.86240,0.85323,0.86240,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:04,  87398718.927, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29116,13.29199,   0.012090, 0.86240,0.85331,0.86240,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:09,  87398723.928, 0.103,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.28685,13.29200,  -0.000839, 0.86239,0.85333,0.86240,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:14,  87398728.931, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.267,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.28254,13.29200,   0.003465, 0.86239,0.85333,0.86239,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:19,  87398733.933, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29115,13.29200,  -0.005157, 0.86239,0.85333,0.86239,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:24,  87398738.936, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29545,13.29200,  -0.000859, 0.86239,0.85336,0.86239,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:29,  87398743.939, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.30406,13.29201,  -0.004689, 0.86238,0.85335,0.86238,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:34,  87398748.943, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29544,13.29201,   0.007741, 0.86238,0.85341,0.86238,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:39,  87398753.942, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29544,13.29202,   0.007727, 0.86238,0.85349,0.86238,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:44,  87398758.946, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.240,    -0.240,    -0.030,13.29336,    13.79648,-0.00452,13.28730,13.29203,  -0.009511, 0.86238,0.85349,0.86238,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:49,  87398763.949, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.267,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.28251,13.29203,  -0.000902, 0.86237,0.85351,0.86237,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:54,  87398768.952, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.29542,13.29204,   0.003387, 0.86237,0.85360,0.86237,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:27:59,  87398773.955, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.030,13.29336,    13.79648,-0.00404,13.30403,13.29204,   0.007690, 0.86237,0.85360,0.86237,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:04,  87398778.957, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29335,    13.79648,-0.00404,13.29541,13.29204,   0.007681, 0.86237,0.85363,0.86237,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:09,  87398783.957, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.030,13.29335,    13.79648,-0.00404,13.29110,13.29205,  -0.005252, 0.86236,0.85366,0.86236,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:14,  87398788.961, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29335,    13.79648,-0.00404,13.29540,13.29205,   0.007667, 0.86236,0.85366,0.86236,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:19,  87398793.964, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.030,13.29335,    13.79648,-0.00404,13.29540,13.29204,  -0.005251, 0.86236,0.85360,0.86236,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:24,  87398798.967, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29109,13.29204,   0.003356, 0.86236,0.85361,0.86236,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:29,  87398803.969, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.28678,13.29204,   0.003355, 0.86235,0.85360,0.86235,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:34,  87398808.972, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.267,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.28247,13.29204,   0.007660, 0.86235,0.85359,0.86235,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:39,  87398813.972, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29108,13.29204,   0.003342, 0.86235,0.85362,0.86235,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:44,  87398818.975, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29969,13.29205,   0.007637, 0.86235,0.85369,0.86235,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:49,  87398823.978, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29968,13.29205,  -0.009595, 0.86234,0.85366,0.86234,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:54,  87398828.982, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29107,13.29205,  -0.000985, 0.86234,0.85367,0.86234,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:28:59,  87398833.984, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.30398,13.29205,  -0.000989, 0.86234,0.85367,0.86234,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:04,  87398838.988, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.28675,13.29205,   0.007621, 0.86234,0.85367,0.86234,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:09,  87398843.987, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.271,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.28675,13.29205,   0.011926, 0.86233,0.85367,0.86233,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:14,  87398848.990, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29966,13.29205,   0.011916, 0.86233,0.85370,0.86233,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:19,  87398853.994, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.30396,13.29206,  -0.013931, 0.86233,0.85368,0.86233,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:24,  87398858.997, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.30396,13.29205,  -0.001013, 0.86233,0.85368,0.86233,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:29,  87398863.999, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29965,13.29205,   0.011902, 0.86232,0.85371,0.86232,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:34,  87398869.003, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29103,13.29206,  -0.001026, 0.86232,0.85371,0.86232,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:39,  87398874.003, 0.103,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29103,13.29206,   0.003276, 0.86232,0.85373,0.86232,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:44,  87398879.005, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29533,13.29207,   0.007566, 0.86232,0.85380,0.86232,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:49,  87398884.009, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.30393,13.29207,  -0.022582, 0.86231,0.85374,0.86231,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:54,  87398889.011, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29532,13.29206,   0.011869, 0.86231,0.85377,0.86231,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:29:59,  87398894.015, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29531,13.29207,   0.007551, 0.86231,0.85382,0.86231,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:04,  87398899.017, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29531,13.29208,   0.007534, 0.86230,0.85390,0.86231,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:09,  87398904.017, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.29530,13.29209,  -0.005393, 0.86230,0.85389,0.86230,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:14,  87398909.021, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.292,    -0.205,    -0.205,    -0.029,13.29335,    13.79648,-0.00404,13.30822,13.29209,   0.011825, 0.86230,0.85395,0.86230,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:19,  87398914.024, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29530,13.29209,   0.003206, 0.86230,0.85394,0.86230,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:24,  87398919.026, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29960,13.29209,  -0.001104, 0.86229,0.85394,0.86230,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:29,  87398924.029, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29529,13.29210,   0.016110, 0.86229,0.85402,0.86229,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:34,  87398929.032, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29098,13.29210,  -0.001126, 0.86229,0.85402,0.86229,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:39,  87398934.033, 0.103,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.30389,13.29210,  -0.001124, 0.86229,0.85399,0.86229,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:44,  87398939.036, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29097,13.29210,   0.003180, 0.86228,0.85397,0.86229,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:49,  87398944.039, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29958,13.29210,   0.003172, 0.86228,0.85400,0.86228,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:54,  87398949.041, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29096,13.29210,   0.003165, 0.86228,0.85401,0.86228,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:30:59,  87398954.045, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29096,13.29210,   0.007464, 0.86228,0.85404,0.86228,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:04,  87398959.047, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.30387,13.29211,  -0.001159, 0.86227,0.85407,0.86227,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:09,  87398964.047, 0.104,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29525,13.29211,   0.003140, 0.86227,0.85410,0.86227,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:14,  87398969.050, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.280,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29525,13.29211,   0.003137, 0.86227,0.85408,0.86227,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:19,  87398974.053, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.275,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29094,13.29211,   0.003132, 0.86227,0.85410,0.86227,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:24,  87398979.057, 0.100,   1,  405720, 0,  1,  0,  0, 24.120,13.267,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.28232,13.29212,   0.003122, 0.86226,0.85412,0.86226,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:29,  87398984.059, 0.101,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29954,13.29212,  -0.005492, 0.86226,0.85410,0.86226,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:34,  87398989.063, 0.099,   1,  405720, 0,  1,  0,  0, 24.120,13.288,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.30384,13.29212,   0.003113, 0.86226,0.85414,0.86226,0.01400,24.120,
g20230530_soc0p_ch, 2023-08-05T09:31:39,  87398994.063, 0.103,   1,  405720, 0,  1,  0,  0, 24.120,13.284,    -0.205,    -0.205,    -0.029,13.29334,    13.79648,-0.00404,13.29953,13.29212,  -0.009811, 0.86226,0.85411,0.86226,0.01400,24.120,
