unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
g20230530_soc0p_ch, 2023-08-07T01:02:18,  87541225.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.433,13.267,    -0.935,    -0.935,    -0.087,13.79496,    13.80173,-0.01856,13.31991,13.31674,   0.000325, 0.99254,0.98038,0.99254,0.01400,25.433,
g20230530_soc0p_ch, 2023-08-07T01:02:23,  87541230.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.79357,    13.80173,-0.01805,13.31510,13.31686,  -0.006057, 0.99253,0.98038,0.99253,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:28,  87541235.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.275,    -1.074,    -1.074,    -0.087,13.79213,    13.80173,-0.02046,13.33043,13.31648,  -0.005683, 0.99252,0.98036,0.99252,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:33,  87541240.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -1.074,    -1.074,    -0.087,13.79070,    13.80173,-0.02046,13.31751,13.31588,   0.001616, 0.99251,0.98034,0.99251,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:38,  87541245.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.78928,    13.80173,-0.01804,13.31510,13.31585,   0.018378, 0.99250,0.98036,0.99250,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:43,  87541250.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.935,    -0.935,    -0.087,13.78789,    13.80173,-0.01850,13.31987,13.31623,  -0.001619, 0.99249,0.98035,0.99249,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:48,  87541255.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.935,    -0.935,    -0.087,13.78649,    13.80173,-0.01848,13.32416,13.31583,   0.011686, 0.99248,0.98035,0.99248,0.01400,25.432,
Summ...
g20230530_soc0p_ch, 2023-08-07T01:02:53,  87541260.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -1.074,    -1.074,    -0.087,13.78506,    13.80173,-0.02041,13.32178,13.31605,   0.003341, 0.99246,0.98035,0.99246,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:02:58,  87541265.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -1.074,    -1.074,    -0.087,13.78358,    13.80173,-0.02045,13.32614,13.31577,   0.004579, 0.99245,0.98034,0.99245,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:03,  87541270.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.78216,    13.80173,-0.01804,13.31512,13.31575,   0.003213, 0.99244,0.98033,0.99244,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:08,  87541275.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.935,    -0.935,    -0.087,13.78072,    13.80173,-0.01853,13.31561,13.31565,   0.004283, 0.99243,0.98033,0.99243,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:13,  87541280.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.970,    -0.970,    -0.087,13.77928,    13.80173,-0.01902,13.32041,13.31596,   0.007796, 0.99242,0.98035,0.99242,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:18,  87541285.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -1.109,    -1.109,    -0.087,13.77783,    13.80173,-0.02095,13.32235,13.31621,  -0.009179, 0.99240,0.98034,0.99240,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:23,  87541290.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.275,    -0.831,    -0.831,    -0.087,13.77635,    13.80173,-0.01714,13.32716,13.31580,   0.006578, 0.99239,0.98034,0.99239,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:28,  87541295.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.77493,    13.80173,-0.01808,13.31519,13.31564,  -0.001868, 0.99238,0.98032,0.99238,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:33,  87541300.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.901,    -0.901,    -0.087,13.77352,    13.80173,-0.01806,13.31086,13.31577,   0.003235, 0.99237,0.98033,0.99237,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:38,  87541305.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.935,    -0.935,    -0.087,13.77211,    13.80173,-0.01852,13.31994,13.31561,   0.012486, 0.99236,0.98034,0.99236,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:43,  87541310.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -1.005,    -1.005,    -0.087,13.77064,    13.80173,-0.01951,13.32094,13.31609,  -0.001868, 0.99234,0.98034,0.99234,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:48,  87541315.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.087,13.76925,    13.80173,-0.01804,13.31947,13.31568,  -0.006250, 0.99233,0.98031,0.99233,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:53,  87541320.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.935,    -0.935,    -0.087,13.76782,    13.80173,-0.01852,13.31995,13.31452,   0.005440, 0.99232,0.98026,0.99232,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:03:58,  87541325.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -1.040,    -1.040,    -0.087,13.76637,    13.80173,-0.01998,13.31281,13.31466,   0.000514, 0.99231,0.98027,0.99231,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:03,  87541330.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.901,    -0.901,    -0.087,13.76493,    13.80173,-0.01807,13.31090,13.31459,  -0.006065, 0.99230,0.98025,0.99230,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:08,  87541335.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.087,13.76350,    13.80173,-0.01806,13.31950,13.31404,   0.008826, 0.99229,0.98024,0.99229,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:13,  87541340.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.087,13.76208,    13.80173,-0.01805,13.31950,13.31432,   0.000877, 0.99227,0.98025,0.99227,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:18,  87541345.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.970,    -0.970,    -0.087,13.76064,    13.80173,-0.01901,13.32047,13.31411,   0.005886, 0.99226,0.98024,0.99226,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:23,  87541350.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -1.074,    -1.074,    -0.087,13.75918,    13.80173,-0.02047,13.32624,13.31366,  -0.002275, 0.99225,0.98021,0.99225,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:28,  87541355.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.109,    -1.109,    -0.087,13.75773,    13.80173,-0.02096,13.30951,13.31356,   0.005964, 0.99224,0.98021,0.99224,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:33,  87541360.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.935,    -0.935,    -0.087,13.75628,    13.80173,-0.01857,13.31574,13.31349,  -0.003956, 0.99223,0.98019,0.99223,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:38,  87541365.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.75484,    13.80173,-0.01810,13.31526,13.31314,   0.001181, 0.99221,0.98018,0.99221,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:43,  87541370.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.087,13.75341,    13.80173,-0.01809,13.31957,13.31322,   0.002044, 0.99220,0.98019,0.99220,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:48,  87541375.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -1.109,    -1.109,    -0.087,13.75196,    13.80173,-0.02097,13.31384,13.31336,   0.006699, 0.99219,0.98020,0.99219,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:53,  87541380.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -1.144,    -1.144,    -0.087,13.75050,    13.80173,-0.02147,13.31435,13.31287,   0.003843, 0.99218,0.98017,0.99218,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:04:58,  87541385.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.831,    -0.831,    -0.087,13.74904,    13.80173,-0.01715,13.31434,13.31299,   0.012812, 0.99217,0.98019,0.99217,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:03,  87541390.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.74761,    13.80173,-0.01810,13.31530,13.31320,   0.005937, 0.99215,0.98019,0.99215,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:08,  87541395.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.970,    -0.970,    -0.087,13.74617,    13.80173,-0.01906,13.31626,13.31311,  -0.006397, 0.99214,0.98017,0.99214,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:13,  87541400.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.935,    -0.935,    -0.087,13.74473,    13.80173,-0.01858,13.32440,13.31264,   0.002663, 0.99213,0.98015,0.99213,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:18,  87541405.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.970,    -0.970,    -0.087,13.74326,    13.80173,-0.01907,13.30767,13.31260,   0.015649, 0.99212,0.98017,0.99212,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:23,  87541410.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.109,    -1.109,    -0.087,13.74181,    13.80173,-0.02100,13.30960,13.31241,  -0.000427, 0.99211,0.98014,0.99211,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:28,  87541415.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.144,    -1.144,    -0.087,13.74031,    13.80173,-0.02152,13.31013,13.31220,   0.007936, 0.99209,0.98013,0.99209,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:33,  87541420.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.866,    -0.866,    -0.087,13.73881,    13.80173,-0.01771,13.31924,13.31251,   0.010077, 0.99208,0.98015,0.99208,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:38,  87541425.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.935,    -0.935,    -0.087,13.73737,    13.80173,-0.01865,13.32019,13.31240,  -0.003214, 0.99207,0.98013,0.99207,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:43,  87541430.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.935,    -0.935,    -0.087,13.73591,    13.80173,-0.01865,13.31158,13.31197,   0.012531, 0.99206,0.98012,0.99206,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:48,  87541435.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.935,    -0.935,    -0.087,13.73444,    13.80173,-0.01865,13.31590,13.31208,   0.003843, 0.99205,0.98012,0.99205,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:53,  87541440.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.970,    -0.970,    -0.087,13.73297,    13.80173,-0.01914,13.31639,13.31203,   0.000057, 0.99203,0.98012,0.99203,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:05:58,  87541445.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.935,    -0.935,    -0.087,13.73151,    13.80173,-0.01866,13.32452,13.31194,   0.000157, 0.99202,0.98011,0.99202,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:03,  87541450.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -1.074,    -1.074,    -0.087,13.73002,    13.80173,-0.02059,13.31785,13.31180,   0.006518, 0.99201,0.98011,0.99201,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:08,  87541455.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.901,    -0.901,    -0.087,13.72855,    13.80173,-0.01820,13.31116,13.31179,   0.005569, 0.99200,0.98011,0.99200,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:13,  87541460.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.935,    -0.935,    -0.087,13.72710,    13.80173,-0.01867,13.31164,13.31151,  -0.011342, 0.99199,0.98008,0.99199,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:18,  87541465.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.087,13.72563,    13.80173,-0.01819,13.31546,13.31119,  -0.001474, 0.99197,0.98007,0.99197,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:23,  87541470.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.935,    -0.935,    -0.087,13.72417,    13.80173,-0.01867,13.32026,13.31133,  -0.004463, 0.99196,0.98007,0.99196,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:28,  87541475.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.935,    -0.935,    -0.087,13.72270,    13.80173,-0.01866,13.31165,13.31109,   0.000094, 0.99195,0.98006,0.99195,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:33,  87541480.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.087,13.72123,    13.80173,-0.01915,13.31214,13.31096,   0.005015, 0.99194,0.98006,0.99194,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:38,  87541485.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.935,    -0.935,    -0.087,13.71977,    13.80173,-0.01866,13.30735,13.31091,   0.004589, 0.99193,0.98006,0.99193,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:43,  87541490.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.249,    -0.970,    -0.970,    -0.087,13.71831,    13.80173,-0.01914,13.30353,13.31077,   0.009986, 0.99191,0.98005,0.99191,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:48,  87541495.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.935,    -0.935,    -0.087,13.71683,    13.80173,-0.01867,13.30737,13.31067,   0.005795, 0.99190,0.98004,0.99190,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:53,  87541500.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.087,13.71535,    13.80173,-0.01916,13.31217,13.31043,  -0.002558, 0.99189,0.98002,0.99189,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:06:58,  87541505.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.970,    -0.970,    -0.087,13.71384,    13.80173,-0.01918,13.32512,13.31031,  -0.006236, 0.99188,0.98001,0.99188,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:03,  87541510.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -1.074,    -1.074,    -0.087,13.71232,    13.80173,-0.02065,13.31798,13.31000,   0.002709, 0.99186,0.97999,0.99186,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:08,  87541515.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.245,    -0.935,    -0.935,    -0.088,13.71078,    13.80173,-0.01877,13.29889,13.31000,   0.002251, 0.99185,0.97999,0.99185,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:13,  87541520.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.970,    -0.970,    -0.088,13.70930,    13.80173,-0.01925,13.30798,13.31000,   0.001825, 0.99184,0.97998,0.99184,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:18,  87541525.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.970,    -0.970,    -0.088,13.70780,    13.80173,-0.01925,13.32522,13.31000,  -0.003912, 0.99183,0.97996,0.99183,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:23,  87541530.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.088,13.70628,    13.80173,-0.01928,13.31233,13.30999,   0.006166, 0.99181,0.97995,0.99181,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:28,  87541535.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.970,    -0.970,    -0.088,13.70478,    13.80173,-0.01927,13.32094,13.30999,  -0.002426, 0.99180,0.97994,0.99180,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:33,  87541540.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.935,    -0.935,    -0.088,13.70330,    13.80173,-0.01878,13.30754,13.30999,  -0.001963, 0.99179,0.97991,0.99179,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:38,  87541545.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.074,    -1.074,    -0.088,13.70179,    13.80173,-0.02071,13.30947,13.30999,   0.010000, 0.99178,0.97991,0.99178,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:43,  87541550.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.109,    -1.109,    -0.088,13.70029,    13.80173,-0.02119,13.30997,13.30999,   0.000442, 0.99176,0.97991,0.99176,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:48,  87541555.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.866,    -0.866,    -0.088,13.69877,    13.80173,-0.01785,13.31524,13.30999,  -0.001469, 0.99175,0.97989,0.99175,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:53,  87541560.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.088,13.69730,    13.80173,-0.01927,13.31236,13.30998,   0.004776, 0.99174,0.97988,0.99174,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:07:58,  87541565.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.245,    -0.970,    -0.970,    -0.088,13.69582,    13.80173,-0.01926,13.29944,13.30998,   0.013872, 0.99173,0.97988,0.99173,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:03,  87541570.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.935,    -0.935,    -0.088,13.69432,    13.80173,-0.01877,13.30757,13.30998,  -0.005748, 0.99172,0.97986,0.99172,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:08,  87541575.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.901,    -0.901,    -0.088,13.69268,    13.80173,-0.01840,13.30721,13.30998,  -0.010869, 0.99170,0.97984,0.99170,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:13,  87541580.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.935,    -0.935,    -0.088,13.69123,    13.80173,-0.01883,13.31625,13.30998,   0.014894, 0.99169,0.97984,0.99169,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:18,  87541585.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.088,13.68976,    13.80173,-0.01928,13.31241,13.30998,  -0.002335, 0.99168,0.97983,0.99168,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:23,  87541590.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.179,    -1.179,    -0.088,13.68828,    13.80173,-0.02215,13.31097,13.30997,  -0.002370, 0.99167,0.97981,0.99167,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:28,  87541595.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.179,    -1.179,    -0.088,13.68678,    13.80173,-0.02215,13.31099,13.30997,   0.015331, 0.99165,0.97981,0.99165,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:33,  87541600.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.179,    -1.179,    -0.088,13.68531,    13.80173,-0.02214,13.31098,13.30997,   0.009118, 0.99164,0.97980,0.99164,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:38,  87541605.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.831,    -0.831,    -0.088,13.68380,    13.80173,-0.01735,13.31050,13.30997,   0.007671, 0.99163,0.97980,0.99163,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:43,  87541610.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.901,    -0.901,    -0.088,13.68233,    13.80173,-0.01829,13.31575,13.30997,   0.013452, 0.99162,0.97979,0.99162,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:48,  87541615.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.970,    -0.970,    -0.088,13.68085,    13.80173,-0.01924,13.30810,13.30997,   0.007242, 0.99160,0.97979,0.99160,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:53,  87541620.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.245,    -0.935,    -0.935,    -0.088,13.67938,    13.80173,-0.01875,13.29900,13.30997,  -0.006660, 0.99159,0.97977,0.99159,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:08:58,  87541625.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -0.970,    -0.970,    -0.088,13.67791,    13.80173,-0.01922,13.31669,13.30997,   0.006265, 0.99158,0.97976,0.99158,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:03,  87541630.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.179,    -1.179,    -0.088,13.67641,    13.80173,-0.02210,13.31098,13.30997,  -0.001876, 0.99157,0.97975,0.99157,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:08,  87541635.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -1.109,    -1.109,    -0.088,13.67489,    13.80173,-0.02116,13.32296,13.30996,  -0.010472, 0.99156,0.97973,0.99156,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:13,  87541640.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -0.866,    -0.866,    -0.088,13.67339,    13.80173,-0.01782,13.30670,13.30996,   0.001525, 0.99154,0.97970,0.99154,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:18,  87541645.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.935,    -0.935,    -0.088,13.67194,    13.80173,-0.01874,13.31194,13.30996,   0.012989, 0.99153,0.97970,0.99153,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:23,  87541650.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.249,    -0.970,    -0.970,    -0.088,13.67047,    13.80173,-0.01922,13.30381,13.30996,  -0.015711, 0.99152,0.97968,0.99152,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:28,  87541655.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.088,13.66900,    13.80173,-0.01825,13.32007,13.30995,   0.004875, 0.99151,0.97967,0.99151,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:33,  87541660.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.271,    -0.970,    -0.970,    -0.088,13.66753,    13.80173,-0.01920,13.32533,13.30995,   0.011072, 0.99150,0.97966,0.99150,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:38,  87541665.909, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -1.040,    -1.040,    -0.088,13.66604,    13.80173,-0.02017,13.31769,13.30995,   0.006301, 0.99148,0.97965,0.99148,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:43,  87541670.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -0.970,    -0.970,    -0.088,13.66455,    13.80173,-0.01921,13.31244,13.30995,  -0.006122, 0.99147,0.97964,0.99147,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:48,  87541675.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.249,    -0.901,    -0.901,    -0.088,13.66308,    13.80173,-0.01824,13.30286,13.30995,   0.006752, 0.99146,0.97963,0.99146,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:53,  87541680.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.040,    -1.040,    -0.088,13.66167,    13.80173,-0.02012,13.30905,13.30995,  -0.001863, 0.99145,0.97962,0.99145,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:09:58,  87541685.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.258,    -1.109,    -1.109,    -0.088,13.66012,    13.80173,-0.02113,13.31437,13.30995,  -0.002781, 0.99143,0.97960,0.99143,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:10:03,  87541690.908, 0.101,   1,  405720, 0,  1,  0,  0, 25.432,13.267,    -0.901,    -0.901,    -0.088,13.65865,    13.80173,-0.01823,13.32009,13.30994,   0.010639, 0.99142,0.97960,0.99142,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:10:08,  87541695.909, 0.099,   1,  405720, 0,  1,  0,  0, 25.432,13.262,    -1.040,    -1.040,    -0.088,13.65720,    13.80173,-0.02013,13.31769,13.30994,   0.002019, 0.99141,0.97959,0.99141,0.01400,25.432,
g20230530_soc0p_ch, 2023-08-07T01:10:13,  87541700.908, 0.100,   1,  405720, 0,  1,  0,  0, 25.432,13.254,    -1.074,    -1.074,    -0.088,13.65573,    13.80173,-0.02062,13.30957,13.30994,  -0.000389, 0.99140,0.97958,0.99140,0.01400,25.432,
