unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
g20230530_soc0p_ch, 2023-08-06T00:23:53,  87452525.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.35049,13.34375,   0.002429, 0.90478,0.98193,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:23:58,  87452530.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34189,13.34298,  -0.001089, 0.90478,0.98187,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:03,  87452535.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.33329,13.34329,  -0.001390, 0.90478,0.98189,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:08,  87452540.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34622,13.34372,  -0.006114, 0.90478,0.98190,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:13,  87452545.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34623,13.34330,  -0.001376, 0.90477,0.98189,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:18,  87452550.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34194,13.34329,  -0.001350, 0.90477,0.98189,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:23,  87452555.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34195,13.34358,   0.006982, 0.90477,0.98193,0.90478,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:28,  87452560.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.33335,13.34392,   0.006651, 0.90477,0.98195,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:33,  87452565.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.33767,13.34436,   0.006225, 0.90477,0.98197,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:38,  87452570.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.35060,13.34484,   0.005759, 0.90477,0.98200,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:43,  87452575.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.35061,13.34472,   0.001580, 0.90477,0.98198,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:48,  87452580.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.012,13.29966,    13.80300,-0.00199,13.34201,13.34425,   0.006372, 0.90477,0.98197,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:53,  87452585.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.011,13.29966,    13.80300,-0.00199,13.33341,13.34466,   0.001667, 0.90476,0.98197,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:24:58,  87452590.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33773,13.34467,  -0.002637, 0.90476,0.98196,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:03,  87452595.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34635,13.34461,  -0.002563, 0.90476,0.98196,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:08,  87452600.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34206,13.34483,   0.005836, 0.90476,0.98200,0.90477,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:13,  87452605.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34638,13.34543,   0.000947, 0.90476,0.98202,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:18,  87452610.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34208,13.34486,   0.005830, 0.90476,0.98200,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:23,  87452615.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33348,13.34499,   0.005715, 0.90476,0.98201,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:28,  87452620.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34211,13.34585,   0.000564, 0.90476,0.98204,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:33,  87452625.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.357,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.35503,13.34612,   0.000299, 0.90475,0.98205,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:38,  87452630.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.35074,13.34591,  -0.003783, 0.90475,0.98203,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:43,  87452635.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33353,13.34596,   0.004793, 0.90475,0.98206,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:48,  87452640.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33785,13.34621,  -0.012671, 0.90475,0.98202,0.90476,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:53,  87452645.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34647,13.34531,   0.001154, 0.90475,0.98201,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:25:58,  87452650.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.35079,13.34544,   0.009650, 0.90475,0.98204,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:03,  87452655.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34219,13.34620,  -0.004018, 0.90475,0.98204,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:08,  87452660.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33789,13.34600,   0.004806, 0.90475,0.98206,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:13,  87452665.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34652,13.34602,   0.009103, 0.90474,0.98207,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:18,  87452670.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34222,13.34579,   0.000735, 0.90474,0.98204,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:23,  87452675.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34654,13.34561,  -0.003385, 0.90474,0.98201,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:28,  87452680.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34655,13.34596,   0.004892, 0.90474,0.98206,0.90475,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:33,  87452685.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.35087,13.34646,  -0.004204, 0.90474,0.98206,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:38,  87452690.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33366,13.34578,  -0.007817, 0.90474,0.98201,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:43,  87452695.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34228,13.34495,  -0.002672, 0.90474,0.98198,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:48,  87452700.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34229,13.34496,  -0.002667, 0.90474,0.98198,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:53,  87452705.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34661,13.34421,  -0.010529, 0.90474,0.98191,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:26:58,  87452710.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.34662,13.34309,  -0.000775, 0.90473,0.98188,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:03,  87452715.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33802,13.34320,  -0.000883, 0.90473,0.98188,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:08,  87452720.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.011,13.29965,    13.80300,-0.00199,13.33803,13.34345,  -0.009732, 0.90473,0.98187,0.90474,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:13,  87452725.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33373,13.34291,   0.003739, 0.90473,0.98188,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:18,  87452730.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34666,13.34403,  -0.001674, 0.90473,0.98193,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:23,  87452735.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34237,13.34340,  -0.009643, 0.90473,0.98187,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:28,  87452740.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33807,13.34219,   0.000189, 0.90473,0.98183,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:33,  87452745.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34239,13.34261,   0.008389, 0.90473,0.98188,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:38,  87452750.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33379,13.34270,   0.004004, 0.90472,0.98187,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:43,  87452755.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34672,13.34242,  -0.012931, 0.90472,0.98181,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:48,  87452760.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33812,13.34201,   0.009028, 0.90472,0.98184,0.90473,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:53,  87452765.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34674,13.34329,   0.007752, 0.90472,0.98191,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:27:58,  87452770.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33814,13.34374,  -0.009909, 0.90472,0.98189,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:03,  87452775.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34246,13.34316,   0.003595, 0.90472,0.98189,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:08,  87452780.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34678,13.34431,  -0.001842, 0.90472,0.98194,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:13,  87452785.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34679,13.34410,  -0.001621, 0.90472,0.98193,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:18,  87452790.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.35110,13.34339,   0.007715, 0.90471,0.98192,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:23,  87452795.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34250,13.34370,  -0.001197, 0.90471,0.98191,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:28,  87452800.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.331,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.32959,13.34370,  -0.005493, 0.90471,0.98190,0.90472,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:33,  87452805.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34252,13.34334,  -0.009434, 0.90471,0.98187,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:38,  87452810.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34684,13.34302,  -0.000485, 0.90471,0.98187,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:43,  87452815.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34255,13.34295,  -0.004713, 0.90471,0.98186,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:48,  87452820.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33395,13.34181,   0.000744, 0.90471,0.98181,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:53,  87452825.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33826,13.34208,   0.009099, 0.90471,0.98185,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:28:58,  87452830.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33827,13.34293,  -0.000354, 0.90470,0.98187,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:03,  87452835.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33828,13.34287,  -0.008901, 0.90470,0.98184,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:08,  87452840.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34260,13.34327,  -0.000670, 0.90470,0.98189,0.90471,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:13,  87452845.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.35122,13.34318,  -0.000572, 0.90470,0.98188,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:18,  87452850.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34262,13.34264,  -0.000019, 0.90470,0.98185,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:23,  87452855.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.35124,13.34262,   0.008625, 0.90470,0.98188,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:28,  87452860.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.33834,13.34342,  -0.000778, 0.90470,0.98190,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:33,  87452865.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34696,13.34287,  -0.004521, 0.90470,0.98185,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:38,  87452870.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.010,13.29965,    13.80300,-0.00199,13.34266,13.34261,   0.000050, 0.90469,0.98185,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:43,  87452875.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29965,    13.80300,-0.00199,13.33837,13.34260,   0.000076, 0.90469,0.98185,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:48,  87452880.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29965,    13.80300,-0.00199,13.34699,13.34277,   0.004220, 0.90469,0.98187,0.90470,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:53,  87452885.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29965,    13.80300,-0.00199,13.33839,13.34250,   0.000191, 0.90469,0.98185,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:29:58,  87452890.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.357,    -0.101,    -0.101,     0.009,13.29965,    13.80300,-0.00199,13.35562,13.34293,  -0.000226, 0.90469,0.98187,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:03,  87452895.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.353,    -0.101,    -0.101,     0.009,13.29965,    13.80300,-0.00198,13.35133,13.34311,  -0.000398, 0.90469,0.98188,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:08,  87452900.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.34703,13.34237,   0.000354, 0.90469,0.98184,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:13,  87452905.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.33843,13.34261,   0.013046, 0.90469,0.98189,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:18,  87452910.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.33414,13.34339,  -0.004950, 0.90468,0.98188,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:23,  87452915.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34276,13.34309,  -0.008944, 0.90468,0.98185,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:28,  87452920.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.33846,13.34282,   0.008556, 0.90468,0.98189,0.90469,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:33,  87452925.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34709,13.34299,  -0.000217, 0.90468,0.98187,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:38,  87452930.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.331,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.32987,13.34360,  -0.018038, 0.90468,0.98185,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:43,  87452935.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.33419,13.34285,   0.008556, 0.90468,0.98189,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:48,  87452940.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.34281,13.34386,   0.007561, 0.90468,0.98195,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:53,  87452945.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.34282,13.34370,  -0.005186, 0.90468,0.98190,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:30:58,  87452950.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.34714,13.34312,   0.004015, 0.90467,0.98189,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:03,  87452955.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00198,13.33854,13.34351,  -0.000671, 0.90467,0.98190,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:08,  87452960.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.33424,13.34339,  -0.004843, 0.90467,0.98188,0.90468,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:13,  87452965.078, 0.101,   1,  405720, 0,  1,  0,  0, 25.750,13.336,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.33425,13.34242,   0.004746, 0.90467,0.98186,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:18,  87452970.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34718,13.34309,   0.008397, 0.90467,0.98190,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:23,  87452975.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34719,13.34416,  -0.005580, 0.90467,0.98192,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:28,  87452980.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34289,13.34326,  -0.000369, 0.90467,0.98189,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:33,  87452985.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.344,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34291,13.34365,   0.007859, 0.90467,0.98194,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:38,  87452990.078, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.340,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.33861,13.34434,   0.007188, 0.90466,0.98197,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:43,  87452995.079, 0.099,   1,  405720, 0,  1,  0,  0, 25.750,13.348,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.34723,13.34414,  -0.001214, 0.90466,0.98194,0.90467,0.01400,25.750,
g20230530_soc0p_ch, 2023-08-06T00:31:48,  87453000.079, 0.100,   1,  405720, 0,  1,  0,  0, 25.750,13.357,    -0.101,    -0.101,     0.009,13.29964,    13.80300,-0.00199,13.35585,13.34416,   0.003082, 0.90466,0.98195,0.90467,0.01400,25.750,
