unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
g20230530_soc0p_ch, 2023-08-04T02:51:43,  87288603.159, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.267,    -0.623,    -0.623,    -0.047,13.30962,    13.79450,-0.01240,13.29777,13.29270,  -0.006881, 0.97725,0.85796,0.97725,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:51:48,  87288608.161, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.267,    -0.623,    -0.623,    -0.047,13.30962,    13.79450,-0.01241,13.29778,13.29269,  -0.011187, 0.97724,0.85789,0.97724,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:51:53,  87288613.164, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.727,    -0.727,    -0.047,13.30962,    13.79450,-0.01385,13.28201,13.29267,  -0.006844, 0.97723,0.85779,0.97723,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:51:58,  87288618.167, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.692,    -0.692,    -0.047,13.30962,    13.79450,-0.01336,13.29015,13.29267,   0.000822, 0.97722,0.85781,0.97722,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:03,  87288623.171, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.657,    -0.657,    -0.047,13.30962,    13.79450,-0.01289,13.28968,13.29267,  -0.011600, 0.97722,0.85775,0.97722,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:08,  87288628.170, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.588,    -0.588,    -0.047,13.30962,    13.79450,-0.01193,13.28442,13.29265,   0.000874, 0.97721,0.85768,0.97721,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:13,  87288633.174, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.047,13.30962,    13.79450,-0.01241,13.28922,13.29265,  -0.003424, 0.97720,0.85764,0.97720,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:18,  87288638.177, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.047,13.30961,    13.79450,-0.01240,13.28491,13.29265,  -0.012030, 0.97719,0.85760,0.97719,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:23,  87288643.180, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.623,    -0.623,    -0.047,13.30961,    13.79450,-0.01240,13.27631,13.29263,  -0.007709, 0.97718,0.85754,0.97718,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:28,  87288648.182, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.623,    -0.623,    -0.047,13.30961,    13.79450,-0.01240,13.28062,13.29263,   0.010964, 0.97718,0.85755,0.97718,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:33,  87288653.186, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.588,    -0.588,    -0.047,13.30961,    13.79450,-0.01191,13.29307,13.29263,  -0.003380, 0.97717,0.85751,0.97717,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:38,  87288658.185, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.657,    -0.657,    -0.047,13.30961,    13.79450,-0.01287,13.28972,13.29262,  -0.015346, 0.97716,0.85743,0.97716,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:43,  87288663.188, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.657,    -0.657,    -0.047,13.30961,    13.79450,-0.01288,13.28974,13.29262,  -0.006704, 0.97715,0.85742,0.97715,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:48,  87288668.192, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.047,13.30961,    13.79450,-0.01336,13.28593,13.29262,  -0.002876, 0.97714,0.85743,0.97714,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:53,  87288673.194, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.047,13.30961,    13.79450,-0.01239,13.28496,13.29261,  -0.007165, 0.97714,0.85736,0.97714,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:52:58,  87288678.197, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.623,    -0.623,    -0.047,13.30961,    13.79450,-0.01239,13.28067,13.29261,  -0.010964, 0.97713,0.85734,0.97713,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:03,  87288683.200, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.047,13.30960,    13.79450,-0.01240,13.28500,13.29260,  -0.003774, 0.97712,0.85731,0.97712,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:08,  87288688.201, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.623,    -0.623,    -0.047,13.30960,    13.79450,-0.01241,13.29362,13.29259,  -0.006639, 0.97711,0.85725,0.97711,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:13,  87288693.203, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.047,13.30960,    13.79450,-0.01337,13.28598,13.29257,  -0.010432, 0.97710,0.85713,0.97710,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:18,  87288698.207, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.692,    -0.692,    -0.047,13.30960,    13.79450,-0.01335,13.28167,13.29257,  -0.003250, 0.97709,0.85710,0.97709,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:23,  87288703.210, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.657,    -0.657,    -0.047,13.30960,    13.79450,-0.01287,13.28120,13.29256,  -0.015673, 0.97709,0.85704,0.97709,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:28,  87288708.213, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.047,13.30960,    13.79450,-0.01241,13.28936,13.29255,  -0.007487, 0.97708,0.85697,0.97708,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:33,  87288713.216, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.692,    -0.692,    -0.047,13.30960,    13.79450,-0.01338,13.29033,13.29255,  -0.002698, 0.97707,0.85696,0.97707,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:38,  87288718.216, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.047,13.30960,    13.79450,-0.01244,13.28510,13.29254,  -0.005998, 0.97706,0.85692,0.97706,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:43,  87288723.219, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.267,    -0.623,    -0.623,    -0.047,13.30960,    13.79450,-0.01245,13.29803,13.29253,   0.001204, 0.97705,0.85686,0.97705,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:48,  87288728.222, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.241,    -0.623,    -0.623,    -0.047,13.30959,    13.79450,-0.01244,13.27220,13.29253,   0.005979, 0.97704,0.85686,0.97705,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:53,  87288733.225, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.727,    -0.727,    -0.047,13.30959,    13.79450,-0.01389,13.28658,13.29252,  -0.005949, 0.97704,0.85680,0.97704,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:53:58,  87288738.228, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.727,    -0.727,    -0.047,13.30959,    13.79450,-0.01390,13.29521,13.29251,  -0.011199, 0.97703,0.85672,0.97703,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:03,  87288743.231, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.623,    -0.623,    -0.047,13.30959,    13.79450,-0.01245,13.28085,13.29250,  -0.007345, 0.97702,0.85666,0.97702,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:08,  87288748.230, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.623,    -0.623,    -0.047,13.30959,    13.79450,-0.01245,13.27656,13.29250,  -0.011625, 0.97701,0.85660,0.97701,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:13,  87288753.234, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.047,13.30959,    13.79450,-0.01246,13.28518,13.29247,  -0.002978, 0.97700,0.85648,0.97700,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:18,  87288758.237, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.048,13.30959,    13.79450,-0.01246,13.28519,13.29247,   0.006595, 0.97700,0.85647,0.97700,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:23,  87288763.240, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.657,    -0.657,    -0.048,13.30959,    13.79450,-0.01295,13.28570,13.29246,  -0.005812, 0.97699,0.85639,0.97699,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:28,  87288768.242, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.692,    -0.692,    -0.048,13.30958,    13.79450,-0.01343,13.29049,13.29245,  -0.011072, 0.97698,0.85632,0.97698,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:33,  87288773.246, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.657,    -0.657,    -0.048,13.30958,    13.79450,-0.01293,13.28139,13.29244,  -0.007229, 0.97697,0.85625,0.97697,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:38,  87288778.246, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.692,    -0.692,    -0.048,13.30958,    13.79450,-0.01340,13.29479,13.29243,  -0.015826, 0.97696,0.85617,0.97696,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:43,  87288783.248, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.623,    -0.623,    -0.048,13.30958,    13.79450,-0.01244,13.27661,13.29241,  -0.007187, 0.97695,0.85607,0.97695,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:48,  87288788.252, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.623,    -0.623,    -0.048,13.30958,    13.79450,-0.01245,13.29386,13.29240,  -0.006192, 0.97695,0.85601,0.97695,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:53,  87288793.254, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.657,    -0.657,    -0.048,13.30958,    13.79450,-0.01296,13.29007,13.29240,  -0.006637, 0.97694,0.85597,0.97694,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:54:58,  87288798.257, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.762,    -0.762,    -0.048,13.30958,    13.79450,-0.01444,13.29156,13.29239,  -0.004225, 0.97693,0.85592,0.97693,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:03,  87288803.261, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.048,13.30958,    13.79450,-0.01353,13.28635,13.29237,  -0.001240, 0.97692,0.85583,0.97692,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:08,  87288808.261, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.657,    -0.657,    -0.048,13.30958,    13.79450,-0.01303,13.27726,13.29238,   0.006413, 0.97691,0.85586,0.97691,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:13,  87288813.264, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.727,    -0.727,    -0.048,13.30957,    13.79450,-0.01400,13.29115,13.29237,  -0.001231, 0.97690,0.85582,0.97690,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:18,  87288818.267, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01256,13.28541,13.29236,  -0.002647, 0.97689,0.85575,0.97689,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:23,  87288823.269, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01257,13.28974,13.29236,   0.006001, 0.97689,0.85572,0.97689,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:28,  87288828.273, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.657,    -0.657,    -0.048,13.30957,    13.79450,-0.01304,13.28591,13.29235,  -0.005946, 0.97688,0.85568,0.97688,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:33,  87288833.275, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01256,13.28975,13.29235,  -0.009768, 0.97687,0.85561,0.97687,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:38,  87288838.275, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.727,    -0.727,    -0.048,13.30957,    13.79450,-0.01398,13.27826,13.29234,   0.002645, 0.97686,0.85559,0.97686,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:43,  87288843.278, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01250,13.28971,13.29233,  -0.006920, 0.97685,0.85552,0.97685,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:48,  87288848.282, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01249,13.28970,13.29232,  -0.019832, 0.97684,0.85542,0.97684,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:53,  87288853.285, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.623,    -0.623,    -0.048,13.30957,    13.79450,-0.01248,13.29401,13.29230,  -0.002595, 0.97684,0.85535,0.97684,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:55:58,  87288858.288, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.588,    -0.588,    -0.048,13.30956,    13.79450,-0.01199,13.28492,13.29230,  -0.006413, 0.97683,0.85533,0.97683,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:03,  87288863.291, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.657,    -0.657,    -0.048,13.30956,    13.79450,-0.01295,13.28158,13.29229,  -0.019803, 0.97682,0.85522,0.97682,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:08,  87288868.290, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.588,    -0.588,    -0.048,13.30956,    13.79450,-0.01199,13.28062,13.29228,  -0.005911, 0.97681,0.85520,0.97681,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:13,  87288873.294, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30956,    13.79450,-0.01246,13.28972,13.29228,  -0.011169, 0.97680,0.85515,0.97680,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:18,  87288878.297, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.588,    -0.588,    -0.048,13.30956,    13.79450,-0.01195,13.29353,13.29227,  -0.004943, 0.97680,0.85510,0.97680,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:23,  87288883.299, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.623,    -0.623,    -0.048,13.30956,    13.79450,-0.01243,13.29401,13.29225,  -0.003024, 0.97679,0.85501,0.97679,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:28,  87288888.302, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.588,    -0.588,    -0.048,13.30956,    13.79450,-0.01194,13.27630,13.29225,  -0.001605, 0.97678,0.85503,0.97678,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:33,  87288893.305, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.727,    -0.727,    -0.048,13.30956,    13.79450,-0.01383,13.28682,13.29225,  -0.018353, 0.97677,0.85493,0.97677,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:38,  87288898.306, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.727,    -0.727,    -0.048,13.30956,    13.79450,-0.01382,13.29543,13.29224,  -0.006406, 0.97676,0.85489,0.97676,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:43,  87288903.309, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.692,    -0.692,    -0.048,13.30955,    13.79450,-0.01333,13.29494,13.29223,  -0.006383, 0.97676,0.85485,0.97676,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:48,  87288908.312, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.048,13.30955,    13.79450,-0.01333,13.28634,13.29222,  -0.002541, 0.97675,0.85482,0.97675,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:53,  87288913.314, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.692,    -0.692,    -0.048,13.30955,    13.79450,-0.01333,13.27774,13.29222,   0.002256, 0.97674,0.85480,0.97674,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:56:58,  87288918.317, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.692,    -0.692,    -0.048,13.30955,    13.79450,-0.01333,13.28205,13.29222,  -0.006821, 0.97673,0.85479,0.97673,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:03,  87288923.321, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.048,13.30955,    13.79450,-0.01334,13.28637,13.29221,  -0.006328, 0.97672,0.85473,0.97672,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:08,  87288928.321, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.727,    -0.727,    -0.048,13.30955,    13.79450,-0.01383,13.28687,13.29220,  -0.011087, 0.97671,0.85466,0.97671,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:13,  87288933.324, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.727,    -0.727,    -0.048,13.30955,    13.79450,-0.01383,13.28688,13.29219,   0.002334, 0.97671,0.85462,0.97671,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:18,  87288938.326, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.657,    -0.657,    -0.048,13.30955,    13.79450,-0.01288,13.28594,13.29219,   0.001884, 0.97670,0.85458,0.97670,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:23,  87288943.329, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.623,    -0.623,    -0.048,13.30955,    13.79450,-0.01240,13.28116,13.29218,  -0.011009, 0.97669,0.85449,0.97669,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:28,  87288948.332, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.657,    -0.657,    -0.048,13.30954,    13.79450,-0.01288,13.27734,13.29217,  -0.007161, 0.97668,0.85446,0.97668,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:33,  87288953.335, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.623,    -0.623,    -0.048,13.30954,    13.79450,-0.01240,13.28979,13.29217,  -0.010983, 0.97667,0.85443,0.97667,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:38,  87288958.336, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.692,    -0.692,    -0.048,13.30954,    13.79450,-0.01337,13.29508,13.29216,  -0.015274, 0.97667,0.85434,0.97667,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:43,  87288963.339, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.262,    -0.657,    -0.657,    -0.048,13.30954,    13.79450,-0.01288,13.29460,13.29215,  -0.002335, 0.97666,0.85431,0.97666,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:48,  87288968.341, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.657,    -0.657,    -0.048,13.30954,    13.79450,-0.01289,13.28601,13.29214,  -0.002778, 0.97665,0.85427,0.97665,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:53,  87288973.345, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.245,    -0.657,    -0.657,    -0.048,13.30954,    13.79450,-0.01290,13.27740,13.29213,  -0.019036, 0.97664,0.85416,0.97664,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:57:58,  87288978.347, 0.100,   1,  405720, 0,  1,  0,  0, 23.625,13.249,    -0.657,    -0.657,    -0.049,13.30954,    13.79450,-0.01290,13.28172,13.29212,  -0.002739, 0.97663,0.85409,0.97663,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:58:03,  87288983.350, 0.101,   1,  405720, 0,  1,  0,  0, 23.625,13.254,    -0.692,    -0.692,    -0.049,13.30954,    13.79450,-0.01338,13.28652,13.29211,  -0.009910, 0.97662,0.85403,0.97662,0.01400,23.625,
g20230530_soc0p_ch, 2023-08-04T02:58:08,  87288988.351, 0.099,   1,  405720, 0,  1,  0,  0, 23.625,13.258,    -0.727,    -0.727,    -0.049,13.30954,    13.79450,-0.01386,13.29131,13.29210,  -0.001757, 0.97662,0.85398,0.97662,0.01400,23.625,
