unit_ekf, 83515324.846,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:32,  83515324.846, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.315,    -0.130,    -0.130,    -0.263,13.37838,    13.78748,-0.00176,13.31834,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515324.946, 0, 1,  -0.2690597,  -0.37455,-0.34257,-0.37455,-0.37455,-0.37455,  -0.03198,-0.11314,   13.37838,0.06005,0.07566,  1, -0.37455,-0.37455, 0, -0.37455,  1, 13.30240,13.37525, 0, 13.30240,  21.87,21.87, 0, 21.87, 0, 0,  -0.432,  -0.054, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515324.946, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00176,13.37525,  -0.130, -0.375, -0.375, -0.262,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515324.946,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:32,  83515324.946, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,    -0.375,    -0.375,    -0.262,13.37838,    13.78748,-0.00452,13.30824,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.046, 0, 1,  -0.2690595,  -0.03218,-0.39149,-0.03218,-0.03218,-0.03218,  0.35931,-0.10378,   13.37838,0.07014,0.07552,  1, -0.03218,-0.03218, 0, -0.03218,  1, 13.30240,13.37249, 0, 13.30240,  21.87,21.87, 0, 21.87, 0, 0,  -0.336,  -0.066, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.046, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00452,13.37249,  -0.375, -0.032, -0.032, -0.263,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.046,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.046, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,    -0.032,    -0.032,    -0.263,13.37838,    13.78748,-0.00065,13.30437,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.146, 0, 1,  -0.2690595,  0.35911,-0.19585,0.35911,0.35911,0.35911,  0.55496,-0.09074,   13.37838,0.07402,0.07549,  1, 0.35911,0.35911, 0, 0.35911,  1, 13.28525,13.37638, 0, 13.28525,  21.87,21.87, 0, 21.87, 0, 0,   0.531,  -0.072, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.146, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00065,13.37638,  -0.032,  0.359,  0.359, -0.261,  0,    -6909.4,   0.98172, 0, 
unit_ekf, 83515325.146,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.146, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.285,     0.359,     0.359,    -0.261,13.37838,    13.78748,0.00377,13.28278,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.246, 0, 1,  -0.2690597,  0.06565,0.04871,0.06565,0.06565,0.06565,  0.01693,-0.08861,   13.37838,0.09561,0.07598,  1, 0.06565,0.06565, 0, 0.06565,  1, 13.30240,13.38081, 0, 13.30240,  21.87,21.87, 0, 21.87, 0, 0,   0.904,  -0.066, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.246, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00377,13.38081,   0.359,  0.066,  0.066, -0.258,  0,    -6909.4,   0.98172, 0, 
unit_ekf, 83515325.246,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.246, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,     0.066,     0.066,    -0.258,13.37838,    13.78748,0.00045,13.30323,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.346, 0, 1,  -0.2690597,  -0.22782,-0.34257,-0.22782,-0.22782,-0.22782,  0.11476,-0.08458,   13.37838,0.07515,0.07596,  1, -0.22782,-0.22782, 0, -0.22782,  1, 13.29811,13.37750, 0, 13.29811,  21.87,21.87, 0, 21.87, 0, 0,   0.056,  -0.058, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.346, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00045,13.37750,   0.066, -0.228, -0.228, -0.256,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.346,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.346, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.298,    -0.228,    -0.228,    -0.256,13.37838,    13.78748,-0.00286,13.30226,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.446, 0, 1,  -0.2690596,  -0.52129,-0.39149,-0.52129,-0.52129,-0.52129,  -0.12981,-0.08548,   13.37838,0.07612,0.07597,  1, -0.52129,-0.52129, 0, -0.52129,  1, 13.30240,13.37418, 0, 13.30240,  21.87,21.87, 0, 21.87, 0, 0,  -0.875,  -0.059, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.446, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00286,13.37418,  -0.228, -0.521, -0.521, -0.256,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.446,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.446, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,    -0.521,    -0.521,    -0.256,13.37838,    13.78748,-0.00618,13.30987,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.546, 0, 1,  -0.2690595,  -0.27674,-0.00020,-0.27674,-0.27674,-0.27674,  -0.27654,-0.08926,   13.37838,0.06851,0.07578,  1, -0.27674,-0.27674, 0, -0.27674,  1, 13.30669,13.37086, 0, 13.30669,  21.87,21.87, 0, 21.87, 0, 0,  -0.421,  -0.067, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.546, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00618,13.37086,  -0.521, -0.277, -0.277, -0.257,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.546,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.546, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.307,    -0.277,    -0.277,    -0.257,13.37838,    13.78748,-0.00341,13.31140,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.646, 0, 1,  -0.2690594,  0.21238,-0.00020,0.21238,0.21238,0.21238,  0.21258,-0.08328,   13.37838,0.06699,0.07557,  1, 0.21238,0.21238, 0, 0.21238,  1, 13.30669,13.37363, 0, 13.30669,  21.87,21.87, 0, 21.87, 0, 0,   0.671,  -0.067, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.646, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00341,13.37363,  -0.277,  0.212,  0.212, -0.258,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.646,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.646, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.307,     0.212,     0.212,    -0.258,13.37838,    13.78748,0.00211,13.30586,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.746, 0, 1,  -0.2690594,  0.26129,-0.68495,0.26129,0.26129,0.26129,  0.94624,-0.06290,   13.37838,0.07253,0.07549,  1, 0.26129,0.26129, 0, 0.26129,  1, 13.29382,13.37918, 0, 13.29382,  21.87,21.87, 0, 21.87, 0, 0,   0.382,  -0.059, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.746, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00211,13.37918,   0.212,  0.261,  0.261, -0.255,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.746,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001474338, 0.2506128,0.003797429,-0.08109197,  0.712919,0.03120518,  13.30067, 0.7128005,0.001477952,  0.712919,0.001474338,  13.26946, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.746, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.294,     0.261,     0.261,    -0.255,13.37838,    13.78748,0.00267,13.29243,13.26946,   0.031205, 0.98172,0.71292,0.98198,0.04065,
unit_sel, 83515325.846, 0, 1,  -0.2690595,  0.06564,0.04871,0.06564,0.06564,0.06564,  0.01693,-0.06131,   13.37838,0.08596,0.07575,  1, 0.06564,0.06564, 0, 0.06564,  1, 13.31526,13.37974, 0, 13.31526,  21.87,21.87, 0, 21.87, 0, 0,   0.260,  -0.051, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.846, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00267,13.37974,   0.261,  0.066,  0.066, -0.252,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.846,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.846, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.315,     0.066,     0.066,    -0.252,13.37838,    13.78748,0.00046,13.31606,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515325.946, 0, 1,  -0.2688827,  -0.22782,-0.53822,-0.22782,-0.22782,-0.22782,  0.31040,-0.05395,   13.37838,0.06232,0.07542,  1, -0.22782,-0.22782, 0, -0.22782,  1, 13.30669,13.37753, 0, 13.30669,  21.87,21.87, 0, 21.87, 0, 0,  -0.141,  -0.045, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515325.946, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00046,13.37753,   0.066, -0.228, -0.228, -0.250,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515325.946,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:33,  83515325.946, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.307,    -0.228,    -0.228,    -0.250,13.37838,    13.78748,-0.00286,13.31081,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.046, 0, 1,  -0.2688826,  0.40802,-0.24476,0.40802,0.40802,0.40802,  0.65277,-0.03996,   13.37838,0.06758,0.07522,  1, 0.40802,0.40802, 0, 0.40802,  1, 13.30240,13.37423, 0, 13.30240,  21.87,21.87, 0, 21.87, 0, 0,  -0.016,  -0.040, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.046, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00286,13.37423,  -0.228,  0.408,  0.408, -0.250,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.046,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.046, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,     0.408,     0.408,    -0.250,13.37838,    13.78748,0.00433,13.29931,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.146, 0, 1,  -0.2688828,  -0.42346,-0.00020,-0.42346,-0.42346,-0.42346,  -0.42326,-0.04755,   13.37838,0.07907,0.07532,  1, -0.42346,-0.42346, 0, -0.42346,  1, 13.30669,13.38141, 0, 13.30669,  21.87,21.87, 0, 21.87, 0, 0,   0.251,  -0.034, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.146, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00433,13.38141,   0.408, -0.423, -0.423, -0.247,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.146,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.146, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.307,    -0.423,    -0.423,    -0.247,13.37838,    13.78748,-0.00507,13.31300,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.246, 0, 1,  -0.2688826,  0.31019,-0.53822,0.31019,0.31019,0.31019,  0.84841,-0.02981,   13.37838,0.06538,0.07507,  1, 0.31019,0.31019, 0, 0.31019,  1, 13.29811,13.37203, 0, 13.29811,  21.87,21.87, 0, 21.87, 0, 0,  -0.125,  -0.028, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.246, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00507,13.37203,  -0.423,  0.310,  0.310, -0.248,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.246,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.246, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.298,     0.310,     0.310,    -0.248,13.37838,    13.78748,0.00322,13.29612,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.346, 0, 1,  -0.2688827,  0.45693,-0.29366,0.45693,0.45693,0.45693,  0.75060,-0.01435,   13.37838,0.08226,0.07525,  1, 0.45693,0.45693, 0, 0.45693,  1, 13.27668,13.38034, 0, 13.27668,  21.87,21.87, 0, 21.87, 0, 0,   0.435,  -0.021, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.346, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00322,13.38034,   0.310,  0.457,  0.457, -0.245,  0,    -6909.4,   0.98172, 0, 
unit_ekf, 83515326.346,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.346, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.277,     0.457,     0.457,    -0.245,13.37838,    13.78748,0.00488,13.27301,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.446, 0, 1,  -0.2688828,  -0.03218,-0.44039,-0.03218,-0.03218,-0.03218,  0.40822,-0.00599,   13.37838,0.10538,0.07599,  1, -0.03218,-0.03218, 0, -0.03218,  1, 13.28096,13.38201, 0, 13.28096,  21.87,21.87, 0, 21.87, 0, 0,   0.104,  -0.012, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.446, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,0.00488,13.38201,   0.457, -0.032, -0.032, -0.241,  0,    -6909.4,   0.98172, 0, 
unit_ekf, 83515326.446,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.446, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.281,    -0.032,    -0.032,    -0.241,13.37838,    13.78748,-0.00065,13.28282,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.546, 0, 1,  -0.2688828,  -0.17892,0.24435,-0.17892,-0.17892,-0.17892,  -0.42327,-0.01425,   13.37838,0.09557,0.07648,  1, -0.17892,-0.17892, 0, -0.17892,  1, 13.31955,13.37648, 0, 13.31955,  21.87,21.87, 0, 21.87, 1024, 0,   0.032,  -0.005, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.546, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00065,13.37648,  -0.032, -0.179, -0.179, -0.240,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.546,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.546, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.320,    -0.179,    -0.179,    -0.240,13.37838,    13.78748,-0.00231,13.32305,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.646, 0, 1,  -0.2688828,  -0.37455,0.19545,-0.37455,-0.37455,-0.37455,  -0.57000,-0.02525,   13.37838,0.05533,0.07596,  1, -0.37455,-0.37455, 0, -0.37455,  1, 13.30240,13.37482, 0, 13.30240,  21.87,21.87, 0, 21.87, 1024, 0,   0.268,   0.003, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.646, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00231,13.37482,  -0.179, -0.375, -0.375, -0.239,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.646,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.646, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.302,    -0.375,    -0.375,    -0.239,13.37838,    13.78748,-0.00452,13.30812,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.746, 0, 1,  -0.2688826,  -0.27673,-0.04911,-0.27673,-0.27673,-0.27673,  -0.22762,-0.02926,   13.37838,0.07026,0.07582,  1, -0.27673,-0.27673, 0, -0.27673,  1, 13.28954,13.37261, 0, 13.28954,  21.87,21.87, 0, 21.87, 0, 0,  -0.132,   0.010, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.746, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00452,13.37261,  -0.375, -0.277, -0.277, -0.240,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.746,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
g20230530_soc1a_bb, 2023-07-10T10:12:34,  83515326.746, 0.100,   0,  390240, 0,  1,  0,  0, 21.9,13.290,    -0.277,    -0.277,    -0.240,13.37838,    13.78748,-0.00341,13.29416,13.26954,   0.046525, 0.98172,0.71310,0.98198,0.04065,
unit_sel, 83515326.846, 0, 1,  -0.2688826,  0.16346,0.09762,0.16346,0.16346,0.16346,  0.06584,-0.02738,   13.37838,0.08423,0.07602,  1, 0.16346,0.16346, 0, 0.16346,  1, 13.31526,13.37372, 0, 13.31526,  21.87,21.87, 0, 21.87, 0, 0,   0.313,   0.016, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  83515326.846, 0,  390240, 0, 21.87000,21.87000, 13.78748,13.37833,-0.00341,13.37372,  -0.277,  0.163,  0.163, -0.240,  0,    -6909.5,   0.98172, 0, 
unit_ekf, 83515326.846,  2.000, 0.9999999,   5.6e-06,  2.25e-06,      0.25,0.001472981, 0.2506122,0.003793933,0.06554087, 0.7130958,  0.046525,  13.31606, 0.7129193,0.001476588, 0.7130958,0.001472981,  13.26954, 0.6439209,
