=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.16 15:04:58 =~=~=~=~=~=~=~=~=~=~=~=
DP10;echo: DP10, 4
echo: DP10, 0
Print int 4 to 10
v2;echo: v2, 4
echo: v2, 0
sp.debug 0 to 2
unit_sel, 85742885.822, 0, 1,  -0.0047290,  6.38781,6.35532,6.38781,6.38781,6.38781,  0.03248,-0.06893,   14.61000,0.77030,0.75856,  1, 6.38781,6.38781, 0, 6.38781,  1, 13.62390,14.71779, 0, 13.62390,  26.69,26.69, 0, 26.69, 0, 0,   1.045,   0.006, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742885.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07563,14.71779,   6.169,  6.388,  6.388,  5.922,  0,        0.0,   1.00000, 0, 
unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving,
g20230530_soc1a_bb, 2023-07-16T11:35:10,  85742885.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.688,13.624,     6.388,     6.388,   -23.077,14.61000,    13.80675,0.07810,13.84580,13.87817,  -0.013327, 1.00000,0.99527,1.00000,0.01656,26.688,
unit_sel, 85742886.822, 0, 1,  -0.0047149,  6.00441,6.13623,6.00441,6.00441,6.00441,  -0.13182,-0.07119,   14.61000,0.73901,0.75761,  1, 6.00441,6.00441, 0, 6.00441,  1, 13.60247,14.71224, 0, 13.60247,  26.69,26.69, 0, 26.69, 0, 0,  -0.109,   0.073, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742886.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07006,14.71224,   5.676,  6.004,  6.004,  5.926,  0,        0.0,   1.00000, 0, 
g20230530_soc1a_bb, 2023-07-16T11:35:11,  85742886.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.688,13.602,     6.004,     6.004,   -23.077,14.61000,    13.80675,0.07377,13.82869,13.87722,  -0.006227, 1.00000,0.99529,1.00000,0.01656,26.688,
unit_sel, 85742887.822, 0, 1,  -0.0047149,  6.11394,5.97192,6.11394,6.11394,6.11394,  0.14202,-0.05546,   14.61000,0.74825,0.75699,  1, 6.11394,6.11394, 0, 6.11394,  1, 13.63676,14.71721, 0, 13.63676,  26.69,26.69, 0, 26.69, 0, 0,   0.331,   0.008, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742887.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07501,14.71721,   6.114,  6.114,  6.114,  5.929,  0,        0.0,   1.00000, 0, 
g20230530_soc1a_bb, 2023-07-16T11:35:12,  85742887.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.688,13.637,     6.114,     6.114,   -23.077,14.61000,    13.80675,0.07501,13.86175,13.87722,  -0.006227, 1.00000,0.99529,1.00000,0.01656,26.688,
unit_sel, 85742888.822, 0, 1,  -0.0047964,  5.45669,6.57441,5.45669,5.45669,5.45669,  -1.11771,-0.09156,   14.61000,0.77088,0.75826,  1, 5.45669,5.45669, 0, 5.45669,  1, 13.61533,14.71409, 0, 13.61533,  26.69,26.69, 0, 26.69, 0, 0,   0.410,  -0.029, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742888.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07192,14.71409,   5.840,  5.457,  5.457,  5.928,  0,        0.0,   1.00000, 0, 
g20230530_soc1a_bb, 2023-07-16T11:35:13,  85742888.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.688,13.615,     5.457,     5.457,   -23.077,14.61000,    13.80675,0.06758,13.84774,13.87955,  -0.040427, 1.00000,0.99520,1.00000,0.01656,26.688,
unit_sel, 85742889.822, 0, 1,  -0.0047964,  5.67578,6.30055,5.67578,5.67578,5.67578,  -0.62477,-0.11197,   14.61000,0.77640,0.75761,  1, 5.67578,5.67578, 0, 5.67578,  1, 13.61104,14.71531, 0, 13.61104,  26.69,26.69, 0, 26.69, 0, 0,  -0.023,  -0.032, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742889.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07315,14.71531,   5.950,  5.676,  5.676,  5.924,  0,        0.0,   1.00000, 0, 
g20230530_soc1a_bb, 2023-07-16T11:35:14,  85742889.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.688,13.611,     5.676,     5.676,   -23.077,14.61000,    13.80675,0.07006,13.84098,13.87955,  -0.040427, 1.00000,0.99520,1.00000,0.01656,26.688,
unit_sel, 85742890.822, 0, 1,  -0.0047544,  5.29237,6.13623,5.29237,5.29237,5.29237,  -0.84386,-0.11018,   14.61000,0.73963,0.75830,  1, 5.29237,5.29237, 0, 5.29237,  1, 13.60676,14.71281, 0, 13.60676,  26.69,26.69, 0, 26.69, 0, 0,  -0.405,  -0.052, 1, 200.000,393.600,-492.000, 10.000,  0.005,0,
unit_sim,  85742890.822, 0,  390240, 0, 26.68750,26.68750, 13.80675,14.61000,0.07068,14.71281,   5.731,  5.292,  5.292,  5.922,  0,        0.0,   1.00000, 0, 
g20230530_soc1a_bb, 2023-07-16T11:35:15,  85742890.822, 0.100,   0,  390240, 1,  1,  0,  0, 26.687,13.607,     5.292,     5.292,   -23.077,14.61000,    13.80675,0.06573,13.84103,13.86676,   0.003616, 1.00000,0.99525,1.00000,0.01656,26.687,
