=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.15 22:04:50 =~=~=~=~=~=~=~=~=~=~=~=
Hd;echo: Hd, 4
echo: Hd, 0

unit_h, 2023-07-13T17:34:29, 1689269669,  28.500,  13.748,  -1.553,  -1.750,  28.500,  13.748,  -1.553,  0.9649,  0.0074,  0.9941,  13.767,  13.768,  -0.382, 0, 0,
unit_h, 2023-07-13T17:59:49, 1689271189,  28.432,  13.292,  -1.005,  -1.148,  28.432,  13.292,  -1.005,  0.9564,  0.0078,  0.9854,  13.305,  13.312,   0.037, 0, 0,
unit_h, 2023-07-13T18:27:56, 1689272876,  28.243,  13.266,  -1.170,  -0.928,  28.243,  13.266,  -1.170,  0.9534,  0.0088,  0.9349,  13.281,  13.286,   0.064, 0, 0,
unit_h, 2023-07-13T18:56:04, 1689274564,  28.118,  13.287,  -1.280,  -0.873,  28.118,  13.287,  -1.280,  0.9499,  0.0094,  0.8299,  13.303,  13.309,   0.054, 1024, 0,
unit_h, 2023-07-13T19:24:11, 1689276251,  28.057,  13.327,  -0.075,  -0.217,  28.057,  13.327,  -0.075,  0.9477,  0.0097,  0.7742,  13.327,  13.327,   0.035, 0, 0,
unit_h, 2023-07-13T19:52:19, 1689277939,  27.932,  13.377,   0.143,   0.603,  27.932,  13.377,   0.143,  0.9506,  0.0103,  0.8002,  13.376,  13.373,   0.019, 0, 0,
unit_h, 2023-07-13T20:20:26, 1689279626,  27.743,  13.322,  -0.183,  -0.052,  27.743,  13.322,  -0.183,  0.9539,  0.0112,  0.8281,  13.324,  13.325,   0.019, 0, 0,
unit_h, 2023-07-13T20:48:34, 1689281314,  27.432,  13.403,   1.128,   0.713,  27.432,  13.403,   1.128,  0.9571,  0.0128,  0.8280,  13.390,  13.386,   0.015, 0, 0,
unit_h, 2023-07-13T21:16:41, 1689283001,  27.118,  13.357,  -0.293,  -0.217,  27.118,  13.357,  -0.293,  0.9610,  0.0144,  0.8540,  13.360,  13.360,   0.022, 0, 0,
unit_h, 2023-07-13T21:44:48, 1689284688,  26.932,  13.255,  -2.320,  -2.407,  26.932,  13.255,  -2.320,  0.9579,  0.0153,  0.8502,  13.283,  13.294,   0.057, 0, 0,
unit_h, 2023-07-13T22:12:56, 1689286376,  26.682,  13.337,  -1.937,  -2.023,  26.682,  13.337,  -1.937,  0.9507,  0.0166,  0.7774,  13.360,  13.370,   0.052, 0, 0,
unit_h, 2023-07-13T22:41:03, 1689288063,  26.432,  13.311,  -1.937,  -2.078,  26.432,  13.311,  -1.937,  0.9440,  0.0178,  0.7709,  13.334,  13.345,   0.048, 1024, 0,
unit_h, 2023-07-13T23:09:11, 1689289751,  26.118,  13.311,  -1.772,  -2.188,  26.118,  13.311,  -1.772,  0.9379,  0.0194,  0.7741,  13.332,  13.343,   0.043, 0, 0,
unit_h, 2023-07-13T23:37:18, 1689291438,  25.743,  13.276,  -2.102,  -2.188,  25.743,  13.276,  -2.102,  0.9324,  0.0213,  0.7787,  13.302,  13.312,   0.043, 0, 0,
unit_h, 2023-07-14T00:05:26, 1689293126,  25.368,  13.341,  -0.732,  -0.983,  25.368,  13.341,  -0.732,  0.9316,  0.0231,  0.7904,  13.349,  13.351,   0.036, 1024, 0,
