fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-06-18T09:42:20, 1687081340,   0.000,  13.952,   0.000,   0.000,  25.000,  13.952,   0.000,  0.5000,  0.0140,  0.5000,  13.952,  13.952,  -0.498, 0, 0,
unit_f, 2023-06-18T09:42:30, 1687081350,   0.000,  13.952,   0.000,   0.000,  25.000,  13.952,   0.000,  0.5000,  0.0140,  0.5001,  13.952,  14.012,  -0.812, 64, 0,
unit_f, 2023-06-18T09:42:37, 1687081357,   0.000,  13.952,   0.000,   0.000,  25.000,  13.952,   0.000,  0.5000,  0.0140,  0.5004,  13.952,  14.012,  -0.852, 64, 192,
