unit,               hm,                  cTime,        dt,       sat,sel,mod,      Tb,  vb,  ib,  ioc,  voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,ib_lag,
mon_rep230827,2023-08-27T14:35:44, 50.023,  4.999,0,0,0, 24.120, 13.271, -0.205, -0.030, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:35:49, 55.026,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.030, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:35:54, 60.029,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.030, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:35:59, 65.032,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.030, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:04, 70.036,  5.004,0,0,0, 24.120, 13.271, -0.205, -0.030, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:09, 75.038,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.030, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:14, 80.038,  5.000,0,0,0, 24.120, 13.275, -0.205, -0.030, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:19, 85.042,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.030, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:24, 90.044,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.030, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:29, 95.047,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.030, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:34,100.051,  5.004,0,0,0, 24.120, 13.262, -0.205, -0.030, 13.293, 13.796, -0.004, 13.278, 13.292, -0.014,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:39,105.054,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.030, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:44,110.054,  5.000,0,0,0, 24.120, 13.275, -0.205, -0.030, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.853,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:49,115.056,  5.002,0,0,0, 24.120, 13.288, -0.205, -0.030, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:54,120.059,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.030, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20500,
mon_rep230827,2023-08-27T14:36:59,125.063,  5.004,0,0,0, 24.120, 13.271, -0.240, -0.030, 13.293, 13.796, -0.005, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20548,
mon_rep230827,2023-08-27T14:37:04,130.066,  5.003,0,0,0, 24.120, 13.267, -0.205, -0.030, 13.293, 13.796, -0.004, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20595,
mon_rep230827,2023-08-27T14:37:09,135.068,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20592,
mon_rep230827,2023-08-27T14:37:14,140.068,  5.000,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20590,
mon_rep230827,2023-08-27T14:37:19,145.072,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20587,
mon_rep230827,2023-08-27T14:37:24,150.074,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20585,
mon_rep230827,2023-08-27T14:37:29,155.077,  5.003,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20582,
mon_rep230827,2023-08-27T14:37:34,160.081,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20580,
mon_rep230827,2023-08-27T14:37:39,165.084,  5.003,0,0,0, 24.120, 13.292, -0.205, -0.029, 13.293, 13.796, -0.004, 13.308, 13.292,  0.016,  0.862,  0.852,  0.862,-0.20578,
mon_rep230827,2023-08-27T14:37:44,170.083,  4.999,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20576,
mon_rep230827,2023-08-27T14:37:49,175.087,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20574,
mon_rep230827,2023-08-27T14:37:54,180.090,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20572,
mon_rep230827,2023-08-27T14:37:59,185.092,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20570,
mon_rep230827,2023-08-27T14:38:04,190.096,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20568,
mon_rep230827,2023-08-27T14:38:09,195.098,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20566,
mon_rep230827,2023-08-27T14:38:14,200.099,  5.001,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20564,
mon_rep230827,2023-08-27T14:38:19,205.102,  5.003,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20562,
mon_rep230827,2023-08-27T14:38:24,210.104,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20561,
mon_rep230827,2023-08-27T14:38:29,215.107,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20559,
mon_rep230827,2023-08-27T14:38:34,220.110,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20557,
mon_rep230827,2023-08-27T14:38:39,225.114,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20556,
mon_rep230827,2023-08-27T14:38:44,230.113,  4.999,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20554,
mon_rep230827,2023-08-27T14:38:49,235.117,  5.004,0,0,0, 24.120, 13.271, -0.240, -0.029, 13.293, 13.796, -0.005, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20601,
mon_rep230827,2023-08-27T14:38:54,240.120,  5.003,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20646,
mon_rep230827,2023-08-27T14:38:59,245.123,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20642,
mon_rep230827,2023-08-27T14:39:04,250.126,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20638,
mon_rep230827,2023-08-27T14:39:09,255.128,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20634,
mon_rep230827,2023-08-27T14:39:14,260.128,  5.000,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20631,
mon_rep230827,2023-08-27T14:39:19,265.132,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20627,
mon_rep230827,2023-08-27T14:39:24,270.135,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20624,
mon_rep230827,2023-08-27T14:39:29,275.138,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20620,
mon_rep230827,2023-08-27T14:39:34,280.140,  5.002,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20617,
mon_rep230827,2023-08-27T14:39:39,285.143,  5.003,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20614,
mon_rep230827,2023-08-27T14:39:44,290.143,  5.000,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20611,
mon_rep230827,2023-08-27T14:39:49,295.146,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20608,
mon_rep230827,2023-08-27T14:39:54,300.149,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20605,
mon_rep230827,2023-08-27T14:39:59,305.153,  5.004,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20602,
mon_rep230827,2023-08-27T14:40:04,310.155,  5.002,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20599,
mon_rep230827,2023-08-27T14:40:09,315.159,  5.004,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20596,
mon_rep230827,2023-08-27T14:40:14,320.158,  4.999,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20594,
mon_rep230827,2023-08-27T14:40:19,325.161,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20591,
mon_rep230827,2023-08-27T14:40:24,330.165,  5.004,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20589,
mon_rep230827,2023-08-27T14:40:29,335.168,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20586,
mon_rep230827,2023-08-27T14:40:34,340.170,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20584,
mon_rep230827,2023-08-27T14:40:39,345.174,  5.004,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20581,
mon_rep230827,2023-08-27T14:40:44,350.174,  5.000,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20579,
mon_rep230827,2023-08-27T14:40:49,355.176,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20577,
mon_rep230827,2023-08-27T14:40:54,360.180,  5.004,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20575,
mon_rep230827,2023-08-27T14:40:59,365.182,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20573,
mon_rep230827,2023-08-27T14:41:04,370.186,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20571,
mon_rep230827,2023-08-27T14:41:09,375.188,  5.002,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20569,
mon_rep230827,2023-08-27T14:41:14,380.188,  5.000,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20567,
mon_rep230827,2023-08-27T14:41:19,385.192,  5.004,0,0,0, 24.120, 13.292, -0.205, -0.029, 13.293, 13.796, -0.004, 13.308, 13.292,  0.016,  0.862,  0.852,  0.862,-0.20565,
mon_rep230827,2023-08-27T14:41:24,390.195,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20563,
mon_rep230827,2023-08-27T14:41:29,395.197,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20562,
mon_rep230827,2023-08-27T14:41:34,400.200,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20560,
mon_rep230827,2023-08-27T14:41:39,405.203,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20558,
mon_rep230827,2023-08-27T14:41:44,410.204,  5.001,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20557,
mon_rep230827,2023-08-27T14:41:49,415.207,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20555,
mon_rep230827,2023-08-27T14:41:54,420.210,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20554,
mon_rep230827,2023-08-27T14:41:59,425.212,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20552,
mon_rep230827,2023-08-27T14:42:04,430.216,  5.004,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20551,
mon_rep230827,2023-08-27T14:42:09,435.218,  5.002,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20549,
mon_rep230827,2023-08-27T14:42:14,440.218,  5.000,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20548,
mon_rep230827,2023-08-27T14:42:19,445.221,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20547,
mon_rep230827,2023-08-27T14:42:24,450.224,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20545,
mon_rep230827,2023-08-27T14:42:29,455.228,  5.004,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20544,
mon_rep230827,2023-08-27T14:42:34,460.230,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20543,
mon_rep230827,2023-08-27T14:42:39,465.234,  5.004,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20542,
mon_rep230827,2023-08-27T14:42:44,470.234,  5.000,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20541,
mon_rep230827,2023-08-27T14:42:49,475.237,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20540,
mon_rep230827,2023-08-27T14:42:54,480.240,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20538,
mon_rep230827,2023-08-27T14:42:59,485.242,  5.002,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.287, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20537,
mon_rep230827,2023-08-27T14:43:04,490.246,  5.004,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20536,
mon_rep230827,2023-08-27T14:43:09,495.249,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.300, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20535,
mon_rep230827,2023-08-27T14:43:14,500.249,  5.000,0,0,0, 24.120, 13.288, -0.205, -0.029, 13.293, 13.796, -0.004, 13.304, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20534,
mon_rep230827,2023-08-27T14:43:19,505.252,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.296, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20533,
mon_rep230827,2023-08-27T14:43:24,510.255,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.291, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20533,
mon_rep230827,2023-08-27T14:43:29,515.258,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.290, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20532,
mon_rep230827,2023-08-27T14:43:34,520.260,  5.002,0,0,0, 24.120, 13.292, -0.205, -0.029, 13.293, 13.796, -0.004, 13.307, 13.292,  0.016,  0.862,  0.852,  0.862,-0.20531,
mon_rep230827,2023-08-27T14:43:39,525.263,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.295, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20530,
mon_rep230827,2023-08-27T14:43:44,530.264,  5.001,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20529,
mon_rep230827,2023-08-27T14:43:49,535.267,  5.003,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.282, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20528,
mon_rep230827,2023-08-27T14:43:54,540.269,  5.002,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.290, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20528,
mon_rep230827,2023-08-27T14:43:59,545.272,  5.003,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.286, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20527,
mon_rep230827,2023-08-27T14:44:04,550.276,  5.004,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.295, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20526,
mon_rep230827,2023-08-27T14:44:09,555.279,  5.003,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20525,
mon_rep230827,2023-08-27T14:44:14,560.279,  5.000,0,0,0, 24.120, 13.267, -0.240, -0.029, 13.293, 13.796, -0.005, 13.283, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20573,
mon_rep230827,2023-08-27T14:44:19,565.281,  5.002,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.286, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20619,
mon_rep230827,2023-08-27T14:44:24,570.284,  5.003,0,0,0, 24.120, 13.271, -0.205, -0.029, 13.293, 13.796, -0.004, 13.286, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20615,
mon_rep230827,2023-08-27T14:44:29,575.288,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20612,
mon_rep230827,2023-08-27T14:44:34,580.290,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20609,
mon_rep230827,2023-08-27T14:44:39,585.294,  5.004,0,0,0, 24.120, 13.275, -0.205, -0.029, 13.293, 13.796, -0.004, 13.290, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20606,
mon_rep230827,2023-08-27T14:44:44,590.293,  4.999,0,0,0, 24.120, 13.267, -0.205, -0.029, 13.293, 13.796, -0.004, 13.282, 13.292, -0.009,  0.862,  0.852,  0.862,-0.20603,
mon_rep230827,2023-08-27T14:44:49,595.296,  5.003,0,0,0, 24.120, 13.280, -0.205, -0.029, 13.293, 13.796, -0.004, 13.295, 13.292,  0.004,  0.862,  0.852,  0.862,-0.20600,
mon_rep230827,2023-08-27T14:44:54,600.300,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20598,
mon_rep230827,2023-08-27T14:44:59,605.302,  5.002,0,0,0, 24.120, 13.284, -0.205, -0.029, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20595,
mon_rep230827,2023-08-27T14:45:04,610.306,  5.004,0,0,0, 24.120, 13.284, -0.205, -0.028, 13.293, 13.796, -0.004, 13.299, 13.292,  0.008,  0.862,  0.852,  0.862,-0.20592,
mon_rep230827,2023-08-27T14:45:09,615.309,  5.003,0,0,0, 24.120, 13.275, -0.205, -0.028, 13.293, 13.796, -0.004, 13.290, 13.292, -0.001,  0.862,  0.852,  0.862,-0.20590,
mon_rep230827,2023-08-27T14:45:14,620.309,  5.000,0,0,0, 24.120, 13.271, -0.205, -0.028, 13.293, 13.796, -0.004, 13.286, 13.292, -0.005,  0.862,  0.852,  0.862,-0.20587,
mon_rep230827,2023-08-27T14:45:19,625.312,  5.003,0,0,0, 24.120, 13.288, -0.205, -0.028, 13.293, 13.796, -0.004, 13.303, 13.292,  0.012,  0.862,  0.852,  0.862,-0.20585,
mon_rep230827,2023-08-27T14:45:24,630.314,  5.002,0,0,0, 24.120, 13.292, -0.205, -0.028, 13.293, 13.796, -0.004, 13.307, 13.292,  0.016,  0.862,  0.852,  0.862,-0.20583,
