fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-19T21:15:04, 1679260504,   0.000,  13.783,   0.000,   0.000,   7.000,  13.783,   2.803,  0.9344,  0.0901,  0.9629,  13.748,  13.732,  -0.533, 0, 0,
unit_f, 2023-03-19T21:15:13, 1679260513,   0.000,  13.789,   0.000,   0.000,   7.000,  13.789,   2.757,  0.9344,  0.0901,  0.9650,  13.755,  13.740,  -0.541, 0, 0,
unit_f, 2023-03-19T21:15:23, 1679260523,   0.000,  13.796,   0.000,   0.000,   7.000,  13.796,   2.710,  0.9346,  0.0901,  0.9672,  13.762,  13.748,  -0.547, 0, 0,
unit_f, 2023-03-19T21:15:32, 1679260532,   0.000,  13.802,   0.000,   0.000,   7.000,  13.802,   2.663,  0.9346,  0.0901,  0.9694,  13.768,  13.754,  -0.555, 0, 0,
unit_f, 2023-03-19T21:15:42, 1679260542,   0.000,  13.807,   0.000,   0.000,   7.000,  13.807,   2.618,  0.9347,  0.0901,  0.9718,  13.775,  13.761,  -0.562, 0, 0,
unit_f, 2023-03-19T21:15:51, 1679260551,   0.000,  13.814,   0.000,   0.000,   7.000,  13.814,   2.573,  0.9348,  0.0901,  0.9742,  13.782,  13.768,  -0.568, 0, 0,
unit_f, 2023-03-19T21:16:01, 1679260561,   0.000,  13.820,   0.000,   0.000,   7.000,  13.820,   2.530,  1.0000,  0.0901,  0.9774,  13.788,  14.088,   0.177, 0, 0,
unit_f, 2023-03-19T21:15:04, 1679260504,   0.000,  13.783,   0.000,   0.000,   7.000,  13.783,   2.803,  0.9344,  0.0901,  0.9629,  13.748,  13.732,  -0.533, 0, 0,
unit_f, 2023-03-19T21:15:13, 1679260513,   0.000,  13.789,   0.000,   0.000,   7.000,  13.789,   2.757,  0.9344,  0.0901,  0.9650,  13.755,  13.740,  -0.541, 0, 0,
unit_f, 2023-03-19T21:15:23, 1679260523,   0.000,  13.796,   0.000,   0.000,   7.000,  13.796,   2.710,  0.9346,  0.0901,  0.9672,  13.762,  13.748,  -0.547, 0, 0,
unit_f, 2023-03-19T21:15:32, 1679260532,   0.000,  13.802,   0.000,   0.000,   7.000,  13.802,   2.663,  0.9346,  0.0901,  0.9694,  13.768,  13.754,  -0.555, 0, 0,
unit_f, 2023-03-19T21:15:42, 1679260542,   0.000,  13.807,   0.000,   0.000,   7.000,  13.807,   2.618,  0.9347,  0.0901,  0.9718,  13.775,  13.761,  -0.562, 0, 0,
unit_f, 2023-03-19T21:15:51, 1679260551,   0.000,  13.814,   0.000,   0.000,   7.000,  13.814,   2.573,  0.9348,  0.0901,  0.9742,  13.782,  13.768,  -0.568, 0, 0,
unit_f, 2023-03-19T21:16:01, 1679260561,   0.000,  13.820,   0.000,   0.000,   7.000,  13.820,   2.530,  1.0000,  0.0901,  0.9774,  13.788,  14.088,   0.177, 0, 0,
