fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-19T22:36:08, 1679265368,   0.000,  13.880,   0.000,   0.000,  25.000,  13.880,   0.000,  0.5000,  0.0250,  0.5000,  13.880,  13.880,  -0.474, 0, 0,
unit_f, 2023-03-19T22:36:16, 1679265376,   0.000,  13.880,   0.000,   0.000,  25.000,  13.880,   0.000,  0.5000,  0.0250,  0.5001,  13.880,  14.180,  -0.879, 64, 192,
unit_f, 2023-03-19T22:36:26, 1679265386,   0.000,  13.880,   0.000,   0.000,  25.000,  13.880,   0.000,  0.5000,  0.0250,  0.5002,  13.880,  14.180,  -1.082, 64, 192,
