fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-06-17T09:36:16, 1686994576,   0.058, -21.444,  39.760,  39.760,  40.000, -21.444,  39.760,  1.0000,  0.0140,  0.9923,  13.834,  13.894,   1.099, 0, 0,
unit_f, 2023-06-17T09:36:26, 1686994586,   0.058,   0.542, -24.422, -24.422,  40.000,   0.542, -24.422,  0.9954,  0.0140,  0.9963,  14.401,  14.461,  -0.149, 0, 0,
unit_f, 2023-06-17T09:36:36, 1686994596,   0.058, -14.384,  17.083,  17.083,  40.000, -14.384,  17.083,  0.9584,  0.0140,  0.9487,  13.175,  13.235,  -0.063, 0, 0,
unit_f, 2023-06-17T09:36:46, 1686994606,   0.058,  10.162, -41.178, -41.178,  40.000,  10.162, -41.178,  0.9319,  0.0140,  0.9137,  12.898,  12.957,   0.264, 0, 0,
unit_f, 2023-06-17T09:36:56, 1686994616,   0.058, -15.118,  -1.683,  -1.683,  40.000, -15.118,  -1.683,  1.0000,  0.0140,  0.9402,  13.230,  13.290,   1.433, 0, 0,
unit_f, 2023-06-17T09:37:06, 1686994626,   0.058, -22.483, -46.357, -46.357,  40.000, -22.483, -46.357,  1.0000,  0.0140,  0.9922,  13.984,  14.044,   1.060, 0, 0,
unit_f, 2023-06-17T09:37:16, 1686994636,   0.058,  15.125,   0.000,   0.000,  40.000,  15.125,   0.000,  1.0000,  0.0140,  0.9997,  14.582,  14.643,   0.083, 0, 0,
