fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-19T16:38:21, 1679243901,   0.000, -25.508,  45.682,  45.682,  25.000, -25.508,  45.682,  0.9878,  0.0250,  0.9894,  13.672,  13.473,  -0.086, 0, 0,
unit_f, 2023-03-19T16:38:31, 1679243911,   0.000,   2.340, -17.248, -17.248,  25.000,   2.340, -17.248,  0.9939,  0.0250,  0.9943,  13.599,  13.899,  -0.102, 0, 0,
unit_f, 2023-03-19T16:38:40, 1679243920,   0.000,  -9.242,  15.295,  15.295,  25.000,  -9.242,  15.295,  0.9460,  0.0250,  0.9463,  12.905,  13.205,  -0.053, 0, 0,
unit_f, 2023-03-19T16:38:50, 1679243930,   0.000,  10.503,  35.240,  35.240,  25.000,  10.503,  35.240,  0.9115,  0.0250,  0.9115,  12.677,  12.977,   0.214, 0, 0,
unit_f, 2023-03-19T16:38:59, 1679243939,   0.000, -20.365,  -9.482,  -9.482,  25.000, -20.365,  -9.482,  0.9383,  0.0250,  0.9384,  13.345,  13.145,   0.195, 0, 0,
unit_f, 2023-03-19T16:39:09, 1679243949,   0.000, -26.358, -30.263, -30.263,  25.000, -26.358, -30.263,  0.9892,  0.0250,  0.9897,  13.684,  13.484,  -0.098, 0, 0,
unit_f, 2023-03-19T16:39:18, 1679243958,   0.000,  14.232,   0.000,   0.000,  25.000,  14.232,   0.000,  0.9996,  0.0250,  0.9975,  14.138,  13.969,   0.245, 0, 0,
