fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-19T21:48:58, 1679262538,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:08, 1679262548,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:17, 1679262557,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:27, 1679262567,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:36, 1679262576,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:46, 1679262586,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:56, 1679262596,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:48:58, 1679262538,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:08, 1679262548,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:17, 1679262557,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:27, 1679262567,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:36, 1679262576,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:46, 1679262586,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
unit_f, 2023-03-19T21:49:56, 1679262596,   0.000,  13.255,   0.000,   0.000,  25.000,  13.255,   0.000,  0.8999,  0.0250,  0.8999,  13.255,  13.255,   0.000, 0, 0,
