unit,               hm,                  cTime,        dt,       sat,sel,mod,      Tb,  vb,  ib,  ioc,  voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,sat_lag,ib_lag,
mon230820,2023-08-20T15:34:51,  0.000,  0.100,1,1,0, 24.438, 14.537, -0.031,-15.000, 14.700, 13.798,  0.000, 14.596, 14.585,  0.002,  1.000,  0.999,  1.000,1.00000,-0.03100,
mon230820,2023-08-20T15:34:56,  5.000,  0.100,1,1,0, 24.438, 14.524, -0.031,-15.000, 14.700, 13.798,  0.000, 14.584, 14.585, -0.002,  1.000,  0.999,  1.000,1.00000,-0.03100,
mon230820,2023-08-20T15:35:01,  9.999,  0.100,1,1,0, 24.438, 14.515, -0.066,-15.000, 14.700, 13.798, -0.000, 14.576, 14.581,  0.008,  1.000,  0.999,  1.000,1.00000,-0.03105,
mon230820,2023-08-20T15:35:06, 14.999,  0.101,1,1,0, 24.438, 14.515, -0.066,-15.000, 14.700, 13.798, -0.001, 14.576, 14.585, -0.001,  1.000,  0.999,  1.000,1.00000,-0.03114,
mon230820,2023-08-20T15:35:11, 20.000,  0.100,1,1,0, 24.438, 14.511, -0.066,-15.000, 14.700, 13.798, -0.001, 14.572, 14.580, -0.000,  1.000,  0.999,  1.000,1.00000,-0.03123,
mon230820,2023-08-20T15:35:16, 25.000,  0.100,1,1,0, 24.438, 14.524, -0.066,-15.000, 14.700, 13.798, -0.001, 14.585, 14.574, -0.002,  1.000,  0.999,  1.000,1.00000,-0.03133,
mon230820,2023-08-20T15:35:21, 30.000,  0.100,1,1,0, 24.438, 14.524, -0.066,-15.000, 14.700, 13.798, -0.001, 14.585, 14.578, -0.010,  1.000,  0.999,  1.000,1.00000,-0.03142,
mon230820,2023-08-20T15:35:26, 34.999,  0.100,1,1,0, 24.438, 14.511, -0.066,-15.000, 14.699, 13.798, -0.001, 14.572, 14.575, -0.012,  1.000,  0.999,  1.000,1.00000,-0.03151,
mon230820,2023-08-20T15:35:31, 39.999,  0.100,1,1,0, 24.438, 14.494, -0.066,-15.000, 14.699, 13.798, -0.001, 14.555, 14.566, -0.002,  1.000,  0.999,  1.000,1.00000,-0.03160,
mon230820,2023-08-20T15:35:36, 44.999,  0.100,1,1,0, 24.438, 14.498, -0.066,-15.000, 14.699, 13.798, -0.001, 14.559, 14.562,  0.010,  1.000,  0.999,  1.000,1.00000,-0.03169,
mon230820,2023-08-20T15:35:41, 50.000,  0.100,1,1,0, 24.438, 14.511, -0.066,-15.000, 14.699, 13.798, -0.001, 14.572, 14.563,  0.005,  1.000,  0.999,  1.000,1.00000,-0.03178,
mon230820,2023-08-20T15:35:46, 55.000,  0.100,1,1,0, 24.438, 14.494, -0.066,-15.000, 14.699, 13.798, -0.001, 14.555, 14.560, -0.009,  1.000,  0.999,  1.000,1.00000,-0.03188,
mon230820,2023-08-20T15:35:51, 59.999,  0.101,1,1,0, 24.438, 14.490, -0.066,-15.000, 14.699, 13.798, -0.001, 14.551, 14.556,  0.008,  1.000,  0.999,  1.000,1.00000,-0.03197,
mon230820,2023-08-20T15:35:56, 65.000,  0.100,1,1,0, 24.438, 14.477, -0.066,-15.000, 14.699, 13.798, -0.001, 14.538, 14.556,  0.004,  1.000,  0.999,  1.000,1.00000,-0.03206,
mon230820,2023-08-20T15:36:01, 70.000,  0.099,1,1,0, 24.438, 14.485, -0.066,-15.000, 14.699, 13.798, -0.001, 14.546, 14.555, -0.013,  1.000,  0.999,  1.000,1.00000,-0.03215,
mon230820,2023-08-20T15:36:06, 75.000,  0.099,1,1,0, 24.438, 14.485, -0.066,-15.000, 14.699, 13.798, -0.001, 14.546, 14.547, -0.005,  1.000,  0.999,  1.000,1.00000,-0.03224,
mon230820,2023-08-20T15:36:11, 80.000,  0.100,1,1,0, 24.438, 14.490, -0.031,-15.000, 14.699, 13.798, -0.001, 14.550, 14.552,  0.002,  1.000,  0.999,  1.000,1.00000,-0.03228,
mon230820,2023-08-20T15:36:16, 85.000,  0.100,1,1,0, 24.438, 14.490,  0.003,-15.000, 14.698, 13.798, -0.000, 14.550, 14.551,  0.004,  1.000,  0.999,  1.000,1.00000,-0.03223,
mon230820,2023-08-20T15:36:21, 90.000,  0.099,1,1,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.545, -0.004,  1.000,  0.999,  1.000,1.00000,-0.03214,
mon230820,2023-08-20T15:36:26, 94.999,  0.101,1,1,0, 24.438, 14.477,  0.003,-15.000, 14.700, 13.798, -0.000, 14.537, 14.545,  0.004,  1.000,  0.999,  1.000,1.00000,-0.03204,
mon230820,2023-08-20T15:36:31, 99.999,  0.101,1,1,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.547, -0.006,  1.000,  0.999,  1.000,1.00000,-0.03195,
mon230820,2023-08-20T15:36:36,104.999,  0.101,1,1,0, 24.438, 14.485,  0.038,-15.000, 14.700, 13.798,  0.000, 14.545, 14.544, -0.011,  1.000,  0.999,  1.000,1.00000,-0.03181,
mon230820,2023-08-20T15:36:41,110.000,  0.100,1,1,0, 24.438, 14.490,  0.038,-15.000, 14.700, 13.798,  0.000, 14.549, 14.547,  0.007,  1.000,  0.999,  1.000,1.00000,-0.03163,
mon230820,2023-08-20T15:36:46,115.000,  0.099,1,1,0, 24.438, 14.485,  0.038,-15.000, 14.700, 13.798,  0.001, 14.545, 14.548,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03144,
mon230820,2023-08-20T15:36:51,120.000,  0.100,1,1,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.549, -0.008,  1.000,  0.999,  1.000,1.00000,-0.03126,
mon230820,2023-08-20T15:36:56,124.999,  0.101,1,1,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.558, 14.548,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03107,
mon230820,2023-08-20T15:37:01,130.000,  0.099,1,1,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.558, 14.550,  0.008,  1.000,  0.999,  1.000,1.00000,-0.03089,
mon230820,2023-08-20T15:37:06,134.999,  0.101,1,1,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.553,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03070,
mon230820,2023-08-20T15:37:11,139.999,  0.100,1,1,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.552,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03052,
mon230820,2023-08-20T15:37:16,145.000,  0.099,1,1,0, 24.438, 14.490,  0.038,-15.000, 14.700, 13.798,  0.001, 14.549, 14.555,  0.002,  1.000,  0.999,  1.000,1.00000,-0.03034,
mon230820,2023-08-20T15:37:21,149.999,  0.101,1,1,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.558, -0.005,  1.000,  0.999,  1.000,1.00000,-0.03016,
mon230820,2023-08-20T15:37:26,154.999,  0.101,1,1,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.562, 14.554,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02997,
mon230820,2023-08-20T15:37:31,160.000,  0.100,1,1,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.560,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02979,
mon230820,2023-08-20T15:37:36,165.000,  0.099,1,1,0, 24.438, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.561, -0.020,  1.000,  0.999,  1.000,1.00000,-0.02961,
mon230820,2023-08-20T15:37:41,170.000,  0.099,1,1,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.556,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02943,
mon230820,2023-08-20T15:37:46,174.999,  0.101,1,1,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.560,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02925,
mon230820,2023-08-20T15:37:51,180.000,  0.099,1,1,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.562, 14.561, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02907,
mon230820,2023-08-20T15:37:56,185.000,  0.099,1,1,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.561, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02890,
mon230820,2023-08-20T15:38:01,189.999,  0.101,1,1,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.562, 14.561,  0.005,  1.000,  0.999,  1.000,1.00000,-0.02872,
mon230820,2023-08-20T15:38:06,194.999,  0.101,1,1,0, 24.438, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.564,  0.011,  1.000,  0.999,  1.000,1.00000,-0.02854,
mon230820,2023-08-20T15:38:11,200.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.563, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02841,
mon230820,2023-08-20T15:38:16,205.000,  0.099,1,1,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.562, 14.564,  0.011,  1.000,  0.999,  1.000,1.00000,-0.02828,
mon230820,2023-08-20T15:38:21,209.999,  0.100,1,1,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.572, -0.019,  1.000,  0.999,  1.000,1.00000,-0.02810,
mon230820,2023-08-20T15:38:26,215.000,  0.100,1,1,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.565, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02793,
mon230820,2023-08-20T15:38:31,220.000,  0.099,1,1,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.562, 14.565, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02775,
mon230820,2023-08-20T15:38:36,224.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.571, -0.010,  1.000,  0.999,  1.000,1.00000,-0.02762,
mon230820,2023-08-20T15:38:41,230.000,  0.100,1,1,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.570, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02754,
mon230820,2023-08-20T15:38:46,234.999,  0.101,1,1,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.568, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02746,
mon230820,2023-08-20T15:38:51,240.000,  0.099,1,1,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.569,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02738,
mon230820,2023-08-20T15:38:56,244.999,  0.101,1,1,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.570,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02730,
mon230820,2023-08-20T15:39:01,249.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.563, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02722,
mon230820,2023-08-20T15:39:06,254.999,  0.101,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.565,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02714,
mon230820,2023-08-20T15:39:11,260.000,  0.100,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.574, -0.012,  1.000,  0.999,  1.000,1.00000,-0.02706,
mon230820,2023-08-20T15:39:16,265.000,  0.100,1,1,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.571, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02698,
mon230820,2023-08-20T15:39:21,270.000,  0.100,1,1,0, 24.438, 14.515, -0.031,-15.000, 14.700, 13.798, -0.000, 14.576, 14.567,  0.008,  1.000,  0.999,  1.000,1.00000,-0.02694,
mon230820,2023-08-20T15:39:26,275.000,  0.100,1,1,0, 24.438, 14.507, -0.031,-15.000, 14.700, 13.798, -0.000, 14.567, 14.572, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02695,
mon230820,2023-08-20T15:39:31,280.000,  0.100,1,1,0, 24.438, 14.494, -0.031,-15.000, 14.700, 13.798, -0.000, 14.554, 14.563,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02696,
mon230820,2023-08-20T15:39:36,285.000,  0.100,1,1,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.563,  0.013,  1.000,  0.999,  1.000,1.00000,-0.02697,
mon230820,2023-08-20T15:39:41,290.000,  0.100,1,1,0, 24.438, 14.511, -0.031,-15.000, 14.700, 13.798, -0.001, 14.572, 14.568, -0.013,  1.000,  0.999,  1.000,1.00000,-0.02698,
mon230820,2023-08-20T15:39:46,294.999,  0.100,1,1,0, 24.438, 14.502, -0.031,-15.000, 14.700, 13.798, -0.001, 14.563, 14.562, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02700,
mon230820,2023-08-20T15:39:51,300.000,  0.100,1,1,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.558,  0.005,  1.000,  0.999,  1.000,1.00000,-0.02701,
mon230820,2023-08-20T15:39:56,305.000,  0.100,1,1,0, 24.438, 14.490, -0.066,-15.000, 14.700, 13.798, -0.001, 14.551, 14.561,  0.015,  1.000,  0.999,  1.000,1.00000,-0.02706,
mon230820,2023-08-20T15:40:01,310.000,  0.099,1,1,0, 24.438, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.550, 14.559, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02712,
mon230820,2023-08-20T15:40:06,314.999,  0.101,1,1,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.556, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02713,
mon230820,2023-08-20T15:40:11,320.000,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.557,  0.014,  1.000,  0.999,  1.000,1.00000,-0.02710,
mon230820,2023-08-20T15:40:16,325.000,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.559, -0.009,  1.000,  0.999,  1.000,1.00000,-0.02702,
mon230820,2023-08-20T15:40:21,330.000,  0.099,1,1,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798, -0.000, 14.550, 14.554, -0.000,  1.000,  0.999,  1.000,1.00000,-0.02694,
mon230820,2023-08-20T15:40:26,335.000,  0.100,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.555, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02686,
mon230820,2023-08-20T15:40:31,339.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.557, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02678,
mon230820,2023-08-20T15:40:36,344.999,  0.100,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.558, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02670,
mon230820,2023-08-20T15:40:41,349.999,  0.100,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.557,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02662,
mon230820,2023-08-20T15:40:46,354.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02654,
mon230820,2023-08-20T15:40:51,360.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.554,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02646,
mon230820,2023-08-20T15:40:56,365.000,  0.099,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02638,
mon230820,2023-08-20T15:41:01,369.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.559, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02630,
mon230820,2023-08-20T15:41:06,375.000,  0.099,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.558, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02623,
mon230820,2023-08-20T15:41:11,380.000,  0.099,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.559,  0.008,  1.000,  0.999,  1.000,1.00000,-0.02615,
mon230820,2023-08-20T15:41:16,385.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.562,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02607,
mon230820,2023-08-20T15:41:21,390.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02599,
mon230820,2023-08-20T15:41:26,395.000,  0.100,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.556, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02592,
mon230820,2023-08-20T15:41:31,400.000,  0.099,1,1,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.560,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02584,
mon230820,2023-08-20T15:41:36,404.999,  0.100,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.559,  0.007,  1.000,  0.999,  1.000,1.00000,-0.02576,
mon230820,2023-08-20T15:41:41,409.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02569,
mon230820,2023-08-20T15:41:46,415.000,  0.100,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.560, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02561,
mon230820,2023-08-20T15:41:51,419.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.562, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02553,
mon230820,2023-08-20T15:41:56,424.999,  0.101,1,1,0, 24.438, 14.520,  0.038,-15.000, 14.700, 13.798,  0.001, 14.579, 14.560,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02541,
mon230820,2023-08-20T15:42:01,430.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.564, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02529,
mon230820,2023-08-20T15:42:06,435.000,  0.099,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.567, -0.013,  1.000,  0.999,  1.000,1.00000,-0.02521,
mon230820,2023-08-20T15:42:11,440.000,  0.100,1,1,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798,  0.000, 14.545, 14.558, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02514,
mon230820,2023-08-20T15:42:16,444.999,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.556,  0.020,  1.000,  0.999,  1.000,1.00000,-0.02506,
mon230820,2023-08-20T15:42:21,450.000,  0.099,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.562, -0.000,  1.000,  0.999,  1.000,1.00000,-0.02499,
mon230820,2023-08-20T15:42:26,454.999,  0.101,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.561,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02491,
mon230820,2023-08-20T15:42:31,460.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.560,  0.007,  1.000,  0.999,  1.000,1.00000,-0.02484,
mon230820,2023-08-20T15:42:36,464.999,  0.101,1,1,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.559, 14.565,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02481,
mon230820,2023-08-20T15:42:41,469.999,  0.100,1,1,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.559, 14.561, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02483,
mon230820,2023-08-20T15:42:46,474.999,  0.101,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.560, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02480,
mon230820,2023-08-20T15:42:51,479.999,  0.100,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.561,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02472,
mon230820,2023-08-20T15:42:56,485.000,  0.099,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.560,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02465,
mon230820,2023-08-20T15:43:01,490.000,  0.100,1,1,0, 24.438, 14.490, -0.031,-15.000, 14.700, 13.798, -0.000, 14.550, 14.555,  0.007,  1.000,  0.999,  1.000,1.00000,-0.02462,
mon230820,2023-08-20T15:43:06,495.000,  0.099,1,1,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798,  0.000, 14.550, 14.556,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02459,
mon230820,2023-08-20T15:43:11,499.999,  0.101,1,1,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798,  0.000, 14.550, 14.559, -0.009,  1.000,  0.999,  1.000,1.00000,-0.02452,
mon230820,2023-08-20T15:43:16,505.000,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.557,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02445,
mon230820,2023-08-20T15:43:21,510.000,  0.099,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558,  0.009,  1.000,  0.999,  1.000,1.00000,-0.02437,
mon230820,2023-08-20T15:43:26,514.999,  0.101,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02430,
mon230820,2023-08-20T15:43:31,520.000,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558, -0.009,  1.000,  0.999,  1.000,1.00000,-0.02423,
mon230820,2023-08-20T15:43:36,525.000,  0.100,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02416,
mon230820,2023-08-20T15:43:41,529.999,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.561,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02408,
mon230820,2023-08-20T15:43:46,534.999,  0.101,1,1,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.558, 14.562, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02396,
mon230820,2023-08-20T15:43:51,540.000,  0.100,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.560,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02385,
mon230820,2023-08-20T15:43:56,544.999,  0.100,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.561,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02377,
mon230820,2023-08-20T15:44:01,549.999,  0.101,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.566, -0.017,  1.000,  0.999,  1.000,1.00000,-0.02370,
mon230820,2023-08-20T15:44:06,554.999,  0.101,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.557,  0.009,  1.000,  0.999,  1.000,1.00000,-0.02363,
mon230820,2023-08-20T15:44:11,560.000,  0.099,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.558, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02356,
mon230820,2023-08-20T15:44:16,565.000,  0.100,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02349,
mon230820,2023-08-20T15:44:21,570.000,  0.100,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02342,
mon230820,2023-08-20T15:44:26,574.999,  0.101,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.559,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02335,
mon230820,2023-08-20T15:44:31,579.999,  0.100,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.562, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02328,
mon230820,2023-08-20T15:44:36,585.000,  0.099,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.563, -0.013,  1.000,  0.999,  1.000,1.00000,-0.02321,
mon230820,2023-08-20T15:44:41,590.000,  0.099,1,1,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.559,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02314,
mon230820,2023-08-20T15:44:46,595.000,  0.099,1,1,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.563, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02307,
mon230820,2023-08-20T15:44:51,600.000,  0.099,1,1,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.562, -0.012,  1.000,  0.999,  1.000,1.00000,-0.02300,
mon230820,2023-08-20T15:44:56,605.000,  0.100,1,1,0, 24.438, 14.502, -0.031,-15.000, 14.700, 13.798, -0.000, 14.563, 14.558,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02298,
mon230820,2023-08-20T15:45:01,609.999,  0.101,1,1,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.564, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02295,
mon230820,2023-08-20T15:45:06,614.999,  0.101,1,1,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.561, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02288,
mon230820,2023-08-20T15:45:11,620.000,  0.099,1,1,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.563, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02281,
mon230820,2023-08-20T15:45:16,625.000,  0.099,1,1,0, 24.438, 14.507, -0.031,-15.000, 14.700, 13.798, -0.000, 14.567, 14.562,  0.005,  1.000,  0.999,  1.000,1.00000,-0.02279,
