unit,               hm,                  cTime,        dt,       sat,sel,mod,      Tb,  vb,  ib,  ioc,  voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,sat_lag,ib_lag,
mon_rep230821,2023-08-21T14:15:23,  0.000,  4.999,0,0,0, 25.307, 13.249, -0.935, -0.095, 13.318, 13.801, -0.018, 13.305, 13.309, -0.004,  0.980,  0.974,  0.980,0.00000,-0.93500,
mon_rep230821,2023-08-21T14:15:28,  4.999,  4.999,0,0,0, 25.307, 13.258, -0.935, -0.095, 13.318, 13.801, -0.018, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93500,
mon_rep230821,2023-08-21T14:15:33,  9.999,  5.000,0,0,0, 25.307, 13.262, -0.935, -0.095, 13.317, 13.801, -0.018, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.93500,
mon_rep230821,2023-08-21T14:15:38, 14.999,  5.000,0,0,0, 25.307, 13.254, -0.935, -0.095, 13.317, 13.801, -0.018, 13.310, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.93500,
mon_rep230821,2023-08-21T14:15:43, 20.000,  5.001,0,0,0, 25.307, 13.258, -0.970, -0.095, 13.317, 13.801, -0.019, 13.315, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93505,
mon_rep230821,2023-08-21T14:15:48, 25.000,  5.000,0,0,0, 25.307, 13.245, -1.005, -0.095, 13.317, 13.801, -0.019, 13.302, 13.309, -0.007,  0.980,  0.974,  0.980,0.00000,-0.93519,
mon_rep230821,2023-08-21T14:15:53, 30.000,  5.000,0,0,0, 25.307, 13.254, -1.109, -0.095, 13.317, 13.801, -0.021, 13.313, 13.309,  0.004,  0.980,  0.974,  0.980,0.00000,-0.93551,
mon_rep230821,2023-08-21T14:15:58, 35.000,  5.000,0,0,0, 25.307, 13.267, -0.935, -0.095, 13.316, 13.801, -0.019, 13.323, 13.309,  0.014,  0.980,  0.974,  0.980,0.00000,-0.93574,
mon_rep230821,2023-08-21T14:16:03, 40.000,  5.000,0,0,0, 25.307, 13.258, -0.935, -0.095, 13.316, 13.801, -0.019, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93574,
mon_rep230821,2023-08-21T14:16:08, 45.000,  5.000,0,0,0, 25.307, 13.258, -1.144, -0.095, 13.316, 13.801, -0.022, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.93602,
mon_rep230821,2023-08-21T14:16:13, 49.999,  4.999,0,0,0, 25.307, 13.254, -0.970, -0.095, 13.316, 13.801, -0.019, 13.311, 13.309,  0.002,  0.980,  0.974,  0.980,0.00000,-0.93634,
mon_rep230821,2023-08-21T14:16:18, 54.999,  5.000,0,0,0, 25.307, 13.254, -0.866, -0.095, 13.315, 13.801, -0.018, 13.310, 13.309,  0.000,  0.980,  0.974,  0.980,0.00000,-0.93629,
mon_rep230821,2023-08-21T14:16:23, 59.999,  5.000,0,0,0, 25.307, 13.262, -0.935, -0.095, 13.315, 13.801, -0.019, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.93619,
mon_rep230821,2023-08-21T14:16:28, 64.999,  5.000,0,0,0, 25.307, 13.262, -1.144, -0.095, 13.315, 13.801, -0.022, 13.321, 13.309,  0.012,  0.980,  0.974,  0.980,0.00000,-0.93647,
mon_rep230821,2023-08-21T14:16:33, 69.999,  5.000,0,0,0, 25.307, 13.254, -0.866, -0.095, 13.315, 13.801, -0.018, 13.310, 13.309,  0.000,  0.980,  0.974,  0.980,0.00000,-0.93665,
mon_rep230821,2023-08-21T14:16:38, 74.999,  5.000,0,0,0, 25.307, 13.258, -0.970, -0.095, 13.315, 13.801, -0.019, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.93660,
mon_rep230821,2023-08-21T14:16:43, 79.999,  5.000,0,0,0, 25.307, 13.249, -0.935, -0.095, 13.314, 13.801, -0.019, 13.305, 13.309, -0.004,  0.980,  0.974,  0.980,0.00000,-0.93664,
mon_rep230821,2023-08-21T14:16:48, 84.999,  5.000,0,0,0, 25.307, 13.254, -0.866, -0.095, 13.314, 13.801, -0.018, 13.309, 13.309,  0.000,  0.980,  0.974,  0.980,0.00000,-0.93655,
mon_rep230821,2023-08-21T14:16:53, 89.999,  5.000,0,0,0, 25.307, 13.258, -0.970, -0.095, 13.314, 13.801, -0.019, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.93650,
mon_rep230821,2023-08-21T14:16:58, 94.999,  5.000,0,0,0, 25.307, 13.267, -0.970, -0.095, 13.314, 13.801, -0.019, 13.324, 13.309,  0.015,  0.980,  0.974,  0.980,0.00000,-0.93659,
mon_rep230821,2023-08-21T14:17:03, 99.999,  5.000,0,0,0, 25.307, 13.249, -1.005, -0.095, 13.314, 13.801, -0.019, 13.306, 13.309, -0.003,  0.980,  0.974,  0.980,0.00000,-0.93672,
mon_rep230821,2023-08-21T14:17:08,105.000,  5.001,0,0,0, 25.307, 13.254, -1.179, -0.095, 13.313, 13.801, -0.022, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93714,
mon_rep230821,2023-08-21T14:17:13,109.999,  4.999,0,0,0, 25.307, 13.245, -1.214, -0.095, 13.313, 13.801, -0.023, 13.306, 13.309, -0.004,  0.980,  0.974,  0.980,0.00000,-0.93783,
mon_rep230821,2023-08-21T14:17:18,114.999,  5.000,0,0,0, 25.307, 13.267, -0.970, -0.095, 13.313, 13.801, -0.019, 13.324, 13.309,  0.015,  0.980,  0.974,  0.980,0.00000,-0.93824,
mon_rep230821,2023-08-21T14:17:23,120.000,  5.001,0,0,0, 25.307, 13.254, -1.005, -0.095, 13.313, 13.801, -0.020, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.93837,
mon_rep230821,2023-08-21T14:17:28,124.999,  4.999,0,0,0, 25.307, 13.254, -1.179, -0.095, 13.312, 13.801, -0.022, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93878,
mon_rep230821,2023-08-21T14:17:33,129.999,  5.000,0,0,0, 25.307, 13.258, -0.901, -0.095, 13.312, 13.801, -0.019, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.93905,
mon_rep230821,2023-08-21T14:17:38,134.999,  5.000,0,0,0, 25.307, 13.249, -0.970, -0.095, 13.312, 13.801, -0.019, 13.306, 13.309, -0.003,  0.980,  0.974,  0.980,0.00000,-0.93904,
mon_rep230821,2023-08-21T14:17:43,139.999,  5.000,0,0,0, 25.307, 13.258, -1.005, -0.095, 13.312, 13.801, -0.020, 13.316, 13.309,  0.007,  0.980,  0.974,  0.980,0.00000,-0.93917,
mon_rep230821,2023-08-21T14:17:48,144.999,  5.000,0,0,0, 25.307, 13.258, -1.005, -0.095, 13.312, 13.801, -0.020, 13.316, 13.309,  0.007,  0.980,  0.974,  0.980,0.00000,-0.93934,
mon_rep230821,2023-08-21T14:17:53,150.000,  5.001,0,0,0, 25.307, 13.254, -1.005, -0.095, 13.311, 13.801, -0.020, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.93952,
mon_rep230821,2023-08-21T14:17:58,155.000,  5.000,0,0,0, 25.307, 13.245, -1.179, -0.095, 13.311, 13.801, -0.022, 13.305, 13.309, -0.004,  0.980,  0.974,  0.980,0.00000,-0.93992,
mon_rep230821,2023-08-21T14:18:03,159.999,  4.999,0,0,0, 25.307, 13.249, -1.005, -0.095, 13.311, 13.801, -0.020, 13.307, 13.309, -0.002,  0.980,  0.974,  0.980,0.00000,-0.94033,
mon_rep230821,2023-08-21T14:18:08,164.999,  5.000,0,0,0, 25.307, 13.254, -1.109, -0.095, 13.311, 13.801, -0.021, 13.313, 13.309,  0.004,  0.980,  0.974,  0.980,0.00000,-0.94064,
mon_rep230821,2023-08-21T14:18:13,170.000,  5.001,0,0,0, 25.307, 13.262, -0.935, -0.095, 13.310, 13.801, -0.019, 13.319, 13.309,  0.010,  0.980,  0.974,  0.980,0.00000,-0.94086,
mon_rep230821,2023-08-21T14:18:18,175.000,  5.000,0,0,0, 25.307, 13.258, -0.970, -0.095, 13.310, 13.801, -0.019, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.94089,
mon_rep230821,2023-08-21T14:18:23,180.000,  5.000,0,0,0, 25.307, 13.241, -1.179, -0.095, 13.310, 13.801, -0.022, 13.301, 13.309, -0.008,  0.980,  0.974,  0.980,0.00000,-0.94124,
mon_rep230821,2023-08-21T14:18:28,185.000,  5.000,0,0,0, 25.307, 13.254, -0.970, -0.095, 13.310, 13.801, -0.019, 13.311, 13.309,  0.002,  0.980,  0.974,  0.980,0.00000,-0.94160,
mon_rep230821,2023-08-21T14:18:33,190.000,  5.000,0,0,0, 25.307, 13.254, -1.005, -0.095, 13.310, 13.801, -0.020, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.94172,
mon_rep230821,2023-08-21T14:18:38,194.999,  4.999,0,0,0, 25.307, 13.271, -1.074, -0.095, 13.310, 13.801, -0.021, 13.330, 13.309,  0.021,  0.980,  0.974,  0.980,0.00000,-0.94198,
mon_rep230821,2023-08-21T14:18:43,199.999,  5.000,0,0,0, 25.307, 13.262, -1.109, -0.095, 13.310, 13.801, -0.021, 13.321, 13.309,  0.012,  0.980,  0.974,  0.980,0.00000,-0.94238,
mon_rep230821,2023-08-21T14:18:48,205.000,  5.001,0,0,0, 25.307, 13.254, -1.005, -0.095, 13.310, 13.801, -0.020, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.94268,
mon_rep230821,2023-08-21T14:18:53,210.000,  5.000,0,0,0, 25.307, 13.254, -0.796, -0.095, 13.310, 13.801, -0.017, 13.309, 13.309, -0.000,  0.980,  0.974,  0.980,0.00000,-0.94257,
mon_rep230821,2023-08-21T14:18:58,215.000,  5.000,0,0,0, 25.307, 13.254, -0.657, -0.095, 13.310, 13.801, -0.015, 13.307, 13.309, -0.002,  0.980,  0.974,  0.980,0.00000,-0.94200,
mon_rep230821,2023-08-21T14:19:03,219.999,  4.999,0,0,0, 25.307, 13.254, -0.831, -0.095, 13.310, 13.801, -0.017, 13.309, 13.309, -0.000,  0.980,  0.974,  0.980,0.00000,-0.94147,
mon_rep230821,2023-08-21T14:19:08,225.000,  5.001,0,0,0, 25.307, 13.267, -0.692, -0.095, 13.310, 13.801, -0.015, 13.320, 13.309,  0.011,  0.980,  0.974,  0.980,0.00000,-0.94099,
mon_rep230821,2023-08-21T14:19:13,229.999,  4.999,0,0,0, 25.307, 13.258, -0.831, -0.095, 13.310, 13.801, -0.017, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.94051,
mon_rep230821,2023-08-21T14:19:18,234.999,  5.000,0,0,0, 25.307, 13.241, -1.040, -0.095, 13.310, 13.801, -0.020, 13.298, 13.309, -0.011,  0.980,  0.974,  0.980,0.00000,-0.94050,
mon_rep230821,2023-08-21T14:19:23,240.000,  5.001,0,0,0, 25.307, 13.249, -0.762, -0.095, 13.310, 13.801, -0.016, 13.303, 13.309, -0.007,  0.980,  0.974,  0.980,0.00000,-0.94039,
mon_rep230821,2023-08-21T14:19:28,244.999,  4.999,0,0,0, 25.307, 13.254, -0.866, -0.095, 13.310, 13.801, -0.017, 13.309, 13.309, -0.000,  0.980,  0.974,  0.980,0.00000,-0.94006,
mon_rep230821,2023-08-21T14:19:33,249.999,  5.000,0,0,0, 25.307, 13.271, -0.762, -0.095, 13.310, 13.801, -0.016, 13.324, 13.309,  0.015,  0.980,  0.974,  0.980,0.00000,-0.93972,
mon_rep230821,2023-08-21T14:19:38,254.999,  5.000,0,0,0, 25.307, 13.262, -0.866, -0.095, 13.310, 13.801, -0.017, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.93939,
mon_rep230821,2023-08-21T14:19:43,260.000,  5.001,0,0,0, 25.307, 13.258, -1.005, -0.095, 13.310, 13.801, -0.019, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.93938,
mon_rep230821,2023-08-21T14:19:48,265.000,  5.000,0,0,0, 25.307, 13.254, -0.866, -0.095, 13.310, 13.801, -0.017, 13.309, 13.309, -0.000,  0.980,  0.974,  0.980,0.00000,-0.93936,
mon_rep230821,2023-08-21T14:19:53,269.999,  4.999,0,0,0, 25.307, 13.254, -0.831, -0.095, 13.310, 13.801, -0.017, 13.308, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.93912,
mon_rep230821,2023-08-21T14:19:58,275.000,  5.001,0,0,0, 25.307, 13.262, -0.762, -0.095, 13.310, 13.801, -0.016, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.93874,
mon_rep230821,2023-08-21T14:20:03,280.000,  5.000,0,0,0, 25.307, 13.262, -0.970, -0.095, 13.310, 13.801, -0.018, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.93855,
mon_rep230821,2023-08-21T14:20:08,285.000,  5.000,0,0,0, 25.307, 13.254, -0.831, -0.095, 13.310, 13.801, -0.017, 13.308, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.93845,
mon_rep230821,2023-08-21T14:20:13,290.000,  5.000,0,0,0, 25.307, 13.258, -0.692, -0.095, 13.310, 13.801, -0.015, 13.310, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.93798,
mon_rep230821,2023-08-21T14:20:18,294.999,  4.999,0,0,0, 25.307, 13.267, -0.727, -0.095, 13.310, 13.801, -0.015, 13.320, 13.309,  0.011,  0.980,  0.974,  0.980,0.00000,-0.93737,
mon_rep230821,2023-08-21T14:20:23,300.000,  5.001,0,0,0, 25.307, 13.254, -0.970, -0.095, 13.310, 13.801, -0.018, 13.310, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.93713,
mon_rep230821,2023-08-21T14:20:28,304.999,  4.999,0,0,0, 25.307, 13.271, -0.762, -0.095, 13.310, 13.801, -0.015, 13.324, 13.309,  0.015,  0.980,  0.974,  0.980,0.00000,-0.93694,
mon_rep230821,2023-08-21T14:20:33,310.000,  5.001,0,0,0, 25.307, 13.267, -0.796, -0.095, 13.310, 13.801, -0.016, 13.321, 13.309,  0.012,  0.980,  0.974,  0.980,0.00000,-0.93652,
mon_rep230821,2023-08-21T14:20:38,314.999,  4.999,0,0,0, 25.307, 13.245, -0.901, -0.095, 13.310, 13.801, -0.017, 13.300, 13.309, -0.009,  0.980,  0.974,  0.980,0.00000,-0.93629,
mon_rep230821,2023-08-21T14:20:43,320.000,  5.001,0,0,0, 25.307, 13.249, -0.901, -0.095, 13.310, 13.801, -0.017, 13.304, 13.309, -0.005,  0.980,  0.974,  0.980,0.00000,-0.93619,
mon_rep230821,2023-08-21T14:20:48,324.999,  4.999,0,0,0, 25.307, 13.262, -0.727, -0.095, 13.310, 13.801, -0.015, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.93587,
mon_rep230821,2023-08-21T14:20:53,329.999,  5.000,0,0,0, 25.307, 13.275, -0.831, -0.095, 13.310, 13.801, -0.016, 13.329, 13.309,  0.020,  0.980,  0.974,  0.980,0.00000,-0.93545,
mon_rep230821,2023-08-21T14:20:58,335.000,  5.001,0,0,0, 25.307, 13.262, -0.935, -0.095, 13.310, 13.801, -0.018, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.93531,
mon_rep230821,2023-08-21T14:21:03,340.000,  5.000,0,0,0, 25.307, 13.249, -0.692, -0.095, 13.310, 13.801, -0.014, 13.301, 13.309, -0.008,  0.980,  0.974,  0.980,0.00000,-0.93499,
mon_rep230821,2023-08-21T14:21:08,345.000,  5.000,0,0,0, 25.303, 13.258, -0.727, -0.095, 13.310, 13.801, -0.015, 13.311, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.93439,
mon_rep230821,2023-08-21T14:21:13,350.000,  5.000,0,0,0, 25.295, 13.258, -0.762, -0.094, 13.310, 13.801, -0.015, 13.311, 13.309,  0.002,  0.980,  0.974,  0.980,0.00000,-0.93388,
mon_rep230821,2023-08-21T14:21:18,355.000,  5.000,0,0,0, 25.288, 13.262, -0.831, -0.094, 13.310, 13.801, -0.016, 13.316, 13.309,  0.007,  0.980,  0.974,  0.980,0.00000,-0.93351,
mon_rep230821,2023-08-21T14:21:23,360.000,  5.000,0,0,0, 25.288, 13.275, -0.935, -0.094, 13.310, 13.801, -0.018, 13.330, 13.309,  0.021,  0.980,  0.974,  0.980,0.00000,-0.93338,
mon_rep230821,2023-08-21T14:21:28,365.000,  5.000,0,0,0, 25.280, 13.258, -0.866, -0.094, 13.310, 13.801, -0.017, 13.313, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.93329,
mon_rep230821,2023-08-21T14:21:33,369.999,  4.999,0,0,0, 25.272, 13.249, -0.762, -0.094, 13.310, 13.801, -0.015, 13.302, 13.309, -0.007,  0.980,  0.974,  0.980,0.00000,-0.93297,
mon_rep230821,2023-08-21T14:21:38,374.999,  5.000,0,0,0, 25.266, 13.249, -0.727, -0.094, 13.310, 13.801, -0.015, 13.302, 13.309, -0.008,  0.980,  0.974,  0.980,0.00000,-0.93247,
mon_rep230821,2023-08-21T14:21:43,379.999,  5.000,0,0,0, 25.261, 13.262, -0.866, -0.094, 13.310, 13.801, -0.017, 13.316, 13.309,  0.007,  0.980,  0.974,  0.980,0.00000,-0.93211,
mon_rep230821,2023-08-21T14:21:48,384.999,  5.000,0,0,0, 25.256, 13.271, -0.692, -0.094, 13.310, 13.801, -0.014, 13.323, 13.309,  0.014,  0.980,  0.974,  0.980,0.00000,-0.93170,
mon_rep230821,2023-08-21T14:21:53,389.999,  5.000,0,0,0, 25.256, 13.280, -0.727, -0.094, 13.311, 13.801, -0.015, 13.332, 13.309,  0.023,  0.980,  0.974,  0.980,0.00000,-0.93111,
mon_rep230821,2023-08-21T14:21:58,395.000,  5.001,0,0,0, 25.253, 13.254, -0.935, -0.094, 13.311, 13.801, -0.018, 13.309, 13.309,  0.000,  0.980,  0.974,  0.980,0.00000,-0.93084,
mon_rep230821,2023-08-21T14:22:03,400.000,  5.000,0,0,0, 25.250, 13.254, -0.727, -0.094, 13.311, 13.801, -0.015, 13.306, 13.309, -0.003,  0.980,  0.974,  0.980,0.00000,-0.93058,
mon_rep230821,2023-08-21T14:22:08,404.999,  4.999,0,0,0, 25.248, 13.254, -0.727, -0.094, 13.312, 13.801, -0.015, 13.306, 13.309, -0.003,  0.980,  0.974,  0.980,0.00000,-0.93004,
mon_rep230821,2023-08-21T14:22:13,410.000,  5.001,0,0,0, 25.246, 13.262, -0.692, -0.094, 13.312, 13.801, -0.014, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.92945,
mon_rep230821,2023-08-21T14:22:18,414.999,  4.999,0,0,0, 25.245, 13.267, -0.831, -0.094, 13.312, 13.801, -0.016, 13.321, 13.309,  0.011,  0.980,  0.974,  0.980,0.00000,-0.92900,
mon_rep230821,2023-08-21T14:22:23,420.000,  5.001,0,0,0, 25.245, 13.258, -0.796, -0.094, 13.312, 13.801, -0.016, 13.311, 13.309,  0.002,  0.980,  0.974,  0.980,0.00000,-0.92869,
mon_rep230821,2023-08-21T14:22:28,425.000,  5.000,0,0,0, 25.245, 13.254, -0.796, -0.094, 13.312, 13.801, -0.016, 13.307, 13.309, -0.002,  0.980,  0.974,  0.980,0.00000,-0.92834,
mon_rep230821,2023-08-21T14:22:33,429.999,  4.999,0,0,0, 25.244, 13.262, -0.727, -0.094, 13.312, 13.801, -0.015, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.92790,
mon_rep230821,2023-08-21T14:22:38,434.999,  5.000,0,0,0, 25.244, 13.267, -0.727, -0.094, 13.312, 13.801, -0.015, 13.319, 13.309,  0.010,  0.980,  0.974,  0.980,0.00000,-0.92736,
mon_rep230821,2023-08-21T14:22:43,439.999,  5.000,0,0,0, 25.244, 13.271, -0.727, -0.094, 13.311, 13.801, -0.014, 13.323, 13.309,  0.014,  0.980,  0.974,  0.980,0.00000,-0.92683,
mon_rep230821,2023-08-21T14:22:48,444.999,  5.000,0,0,0, 25.244, 13.262, -0.623, -0.094, 13.311, 13.801, -0.013, 13.313, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.92616,
mon_rep230821,2023-08-21T14:22:53,449.999,  5.000,0,0,0, 25.244, 13.249, -0.727, -0.094, 13.311, 13.801, -0.014, 13.301, 13.309, -0.008,  0.980,  0.974,  0.980,0.00000,-0.92549,
mon_rep230821,2023-08-21T14:22:58,455.000,  5.001,0,0,0, 25.244, 13.258, -0.727, -0.094, 13.311, 13.801, -0.014, 13.310, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.92496,
mon_rep230821,2023-08-21T14:23:03,460.000,  5.000,0,0,0, 25.244, 13.262, -0.692, -0.094, 13.311, 13.801, -0.014, 13.313, 13.309,  0.004,  0.980,  0.974,  0.980,0.00000,-0.92439,
mon_rep230821,2023-08-21T14:23:08,464.999,  4.999,0,0,0, 25.244, 13.262, -0.935, -0.094, 13.311, 13.801, -0.017, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.92409,
mon_rep230821,2023-08-21T14:23:13,470.000,  5.001,0,0,0, 25.244, 13.262, -0.692, -0.094, 13.310, 13.801, -0.014, 13.314, 13.309,  0.004,  0.980,  0.974,  0.980,0.00000,-0.92380,
mon_rep230821,2023-08-21T14:23:18,474.999,  4.999,0,0,0, 25.245, 13.262, -0.796, -0.094, 13.310, 13.801, -0.015, 13.315, 13.309,  0.006,  0.980,  0.974,  0.980,0.00000,-0.92332,
mon_rep230821,2023-08-21T14:23:23,479.999,  5.000,0,0,0, 25.245, 13.254, -0.901, -0.094, 13.310, 13.801, -0.017, 13.309, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.92312,
mon_rep230821,2023-08-21T14:23:28,485.000,  5.001,0,0,0, 25.245, 13.258, -0.588, -0.094, 13.310, 13.801, -0.013, 13.308, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.92264,
mon_rep230821,2023-08-21T14:23:33,489.999,  4.999,0,0,0, 25.245, 13.262, -0.623, -0.094, 13.310, 13.801, -0.013, 13.312, 13.309,  0.003,  0.980,  0.974,  0.980,0.00000,-0.92180,
mon_rep230821,2023-08-21T14:23:38,495.000,  5.001,0,0,0, 25.245, 13.267, -0.692, -0.094, 13.310, 13.801, -0.014, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.92109,
mon_rep230821,2023-08-21T14:23:43,499.999,  4.999,0,0,0, 25.245, 13.262, -0.657, -0.094, 13.310, 13.801, -0.013, 13.313, 13.309,  0.004,  0.980,  0.974,  0.980,0.00000,-0.92044,
mon_rep230821,2023-08-21T14:23:48,505.000,  5.001,0,0,0, 25.245, 13.249, -0.796, -0.094, 13.310, 13.801, -0.015, 13.302, 13.309, -0.007,  0.980,  0.974,  0.980,0.00000,-0.91992,
mon_rep230821,2023-08-21T14:23:53,510.000,  5.000,0,0,0, 25.245, 13.258, -0.623, -0.094, 13.310, 13.801, -0.013, 13.308, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.91936,
mon_rep230821,2023-08-21T14:23:58,515.000,  5.000,0,0,0, 25.245, 13.280, -0.588, -0.094, 13.310, 13.801, -0.012, 13.330, 13.309,  0.020,  0.980,  0.974,  0.980,0.00000,-0.91852,
mon_rep230821,2023-08-21T14:24:03,520.000,  5.000,0,0,0, 25.245, 13.267, -0.657, -0.094, 13.310, 13.801, -0.013, 13.318, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.91774,
mon_rep230821,2023-08-21T14:24:08,525.000,  5.000,0,0,0, 25.245, 13.271, -0.866, -0.094, 13.310, 13.801, -0.016, 13.324, 13.309,  0.015,  0.980,  0.974,  0.980,0.00000,-0.91732,
mon_rep230821,2023-08-21T14:24:13,530.000,  5.000,0,0,0, 25.245, 13.267, -0.588, -0.094, 13.310, 13.801, -0.012, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.91681,
mon_rep230821,2023-08-21T14:24:18,535.000,  5.000,0,0,0, 25.245, 13.258, -0.657, -0.094, 13.310, 13.801, -0.013, 13.309, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.91603,
mon_rep230821,2023-08-21T14:24:23,540.000,  5.000,0,0,0, 25.245, 13.258, -0.657, -0.094, 13.310, 13.801, -0.013, 13.308, 13.309, -0.001,  0.980,  0.974,  0.980,0.00000,-0.91534,
mon_rep230821,2023-08-21T14:24:28,545.000,  5.000,0,0,0, 25.245, 13.267, -0.831, -0.094, 13.310, 13.801, -0.016, 13.320, 13.309,  0.011,  0.980,  0.974,  0.980,0.00000,-0.91488,
mon_rep230821,2023-08-21T14:24:33,549.999,  4.999,0,0,0, 25.245, 13.262, -0.588, -0.093, 13.310, 13.801, -0.012, 13.312, 13.309,  0.002,  0.980,  0.974,  0.980,0.00000,-0.91434,
mon_rep230821,2023-08-21T14:24:38,554.999,  5.000,0,0,0, 25.245, 13.254, -0.553, -0.093, 13.310, 13.801, -0.012, 13.303, 13.309, -0.006,  0.980,  0.974,  0.980,0.00000,-0.91342,
mon_rep230821,2023-08-21T14:24:43,560.000,  5.001,0,0,0, 25.245, 13.258, -0.553, -0.093, 13.310, 13.801, -0.011, 13.307, 13.309, -0.002,  0.980,  0.974,  0.980,0.00000,-0.91246,
mon_rep230821,2023-08-21T14:24:48,565.000,  5.000,0,0,0, 25.245, 13.267, -0.623, -0.093, 13.310, 13.801, -0.012, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.91160,
mon_rep230821,2023-08-21T14:24:53,569.999,  4.999,0,0,0, 25.245, 13.280, -0.553, -0.093, 13.310, 13.801, -0.011, 13.329, 13.309,  0.019,  0.980,  0.974,  0.980,0.00000,-0.91073,
mon_rep230821,2023-08-21T14:24:58,574.999,  5.000,0,0,0, 25.245, 13.267, -0.657, -0.093, 13.310, 13.801, -0.013, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.90992,
mon_rep230821,2023-08-21T14:25:03,580.000,  5.001,0,0,0, 25.245, 13.258, -0.831, -0.093, 13.310, 13.801, -0.015, 13.311, 13.309,  0.001,  0.980,  0.974,  0.980,0.00000,-0.90948,
mon_rep230821,2023-08-21T14:25:08,585.000,  5.000,0,0,0, 25.245, 13.262, -0.762, -0.093, 13.310, 13.801, -0.014, 13.314, 13.309,  0.005,  0.980,  0.974,  0.980,0.00000,-0.90918,
mon_rep230821,2023-08-21T14:25:13,589.999,  4.999,0,0,0, 25.245, 13.267, -0.692, -0.093, 13.310, 13.801, -0.014, 13.318, 13.309,  0.009,  0.980,  0.974,  0.980,0.00000,-0.90869,
mon_rep230821,2023-08-21T14:25:18,595.000,  5.001,0,0,0, 25.245, 13.280, -0.762, -0.093, 13.310, 13.801, -0.015, 13.332, 13.309,  0.023,  0.980,  0.974,  0.980,0.00000,-0.90821,
mon_rep230821,2023-08-21T14:25:23,600.000,  5.000,0,0,0, 25.245, 13.267, -0.657, -0.093, 13.310, 13.801, -0.013, 13.317, 13.309,  0.008,  0.980,  0.974,  0.980,0.00000,-0.90768,
mon_rep230821,2023-08-21T14:25:28,604.999,  4.999,0,0,0, 25.245, 13.267, -0.831, -0.093, 13.310, 13.801, -0.016, 13.320, 13.309,  0.011,  0.980,  0.974,  0.980,0.00000,-0.90724,
