fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-06-17T09:12:15, 1686993135,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:12:25, 1686993145,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:12:35, 1686993155,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:12:45, 1686993165,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:12:55, 1686993175,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:13:05, 1686993185,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:13:15, 1686993195,   0.000,   9.967,   0.000,   0.000,  25.000,   9.967,   0.000,  0.0140,  0.0140,  0.0139,   9.967,   9.967,   0.000, 0, 0,
unit_f, 2023-06-17T09:15:03, 1686993303,  23.500, -20.540,  30.948,  32.657,  25.000, -20.540,  32.488,  1.0000,  0.0140,  0.7899,  16.623,  16.683,   0.828, 0, 0,
unit_f, 2023-06-17T09:15:13, 1686993313,  23.500, -18.488,  24.153,  25.342,  25.000, -18.488,  25.427,  0.9968,  0.0140,  1.0000,  17.103,  17.163,  -2.038, 0, 0,
unit_f, 2023-06-17T09:15:24, 1686993324,  23.500, -21.326,  -0.195,   0.758,  25.000, -21.326,   0.845,  0.6384,  0.0140,  0.5774,  16.417,  16.477,  -3.151, 0, 0,
unit_f, 2023-06-17T09:15:34, 1686993334,  23.500,  -2.420,   5.367,   6.138,  25.000,  -2.420,   6.138,  0.1320,  0.0140,  0.0091,   9.521,   9.581,   2.530, 0, 0,
unit_f, 2023-06-17T09:15:44, 1686993344,  23.500,   0.452,  32.523,  33.178,  25.000,   0.452,  33.095,  1.0000,  0.0140,  0.1306,   9.773,   9.833,   4.576, 0, 0,
unit_f, 2023-06-17T09:15:54, 1686993354,  23.500,  21.053, -38.190, -37.635,  25.000,  21.053, -37.720,  1.0000,  0.0140,  0.7857,  16.631,  16.691,   0.561, 0, 0,
unit_f, 2023-06-17T09:16:04, 1686993364,  23.500,  14.461,  -0.368,   0.083,  25.000,  14.461,   0.000,  1.0000,  0.0140,  0.9976,  13.842,  13.902,  -1.018, 0, 0,
