unit,               hm,                  cTime,        dt,       sat,sel,mod,      Tb,  vb,  ib,  ioc,  voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,sat_lag,ib_lag,
mon_rep230820,2023-08-20T15:35:46, 50.000,  5.001,1,0,0, 24.438, 14.511, -0.066,-15.000, 14.699, 13.798, -0.001, 14.572, 14.568,  0.005,  1.000,  0.999,  1.000,1.00000,-0.03178,
mon_rep230820,2023-08-20T15:35:51, 55.000,  5.000,1,0,0, 24.438, 14.494, -0.066,-15.000, 14.699, 13.798, -0.001, 14.555, 14.569, -0.014,  1.000,  0.999,  1.000,1.00000,-0.03188,
mon_rep230820,2023-08-20T15:35:56, 59.999,  4.999,1,0,0, 24.438, 14.490, -0.066,-15.000, 14.699, 13.798, -0.001, 14.551, 14.565, -0.013,  1.000,  0.999,  1.000,1.00000,-0.03197,
mon_rep230820,2023-08-20T15:36:01, 65.000,  5.001,1,0,0, 24.438, 14.477, -0.066,-15.000, 14.699, 13.798, -0.001, 14.538, 14.560, -0.022,  1.000,  0.999,  1.000,1.00000,-0.03206,
mon_rep230820,2023-08-20T15:36:06, 70.000,  5.000,1,0,0, 24.438, 14.485, -0.066,-15.000, 14.699, 13.798, -0.001, 14.546, 14.553, -0.007,  1.000,  0.999,  1.000,1.00000,-0.03215,
mon_rep230820,2023-08-20T15:36:11, 75.000,  5.000,1,0,0, 24.438, 14.485, -0.066,-15.000, 14.699, 13.798, -0.001, 14.546, 14.551, -0.005,  1.000,  0.999,  1.000,1.00000,-0.03224,
mon_rep230820,2023-08-20T15:36:16, 80.000,  5.000,1,0,0, 24.438, 14.490, -0.031,-15.000, 14.699, 13.798, -0.001, 14.551, 14.550,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03228,
mon_rep230820,2023-08-20T15:36:21, 85.000,  5.000,1,0,0, 24.438, 14.490,  0.003,-15.000, 14.698, 13.798, -0.000, 14.550, 14.550,  0.000,  1.000,  0.999,  1.000,1.00000,-0.03223,
mon_rep230820,2023-08-20T15:36:26, 90.000,  5.000,1,0,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.550, -0.005,  1.000,  0.999,  1.000,1.00000,-0.03214,
mon_rep230820,2023-08-20T15:36:31, 94.999,  4.999,1,0,0, 24.438, 14.477,  0.003,-15.000, 14.700, 13.798, -0.000, 14.537, 14.548, -0.011,  1.000,  0.999,  1.000,1.00000,-0.03204,
mon_rep230820,2023-08-20T15:36:36, 99.999,  5.000,1,0,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798, -0.000, 14.545, 14.545,  0.000,  1.000,  0.999,  1.000,1.00000,-0.03195,
mon_rep230820,2023-08-20T15:36:41,104.999,  5.000,1,0,0, 24.438, 14.485,  0.038,-15.000, 14.700, 13.798,  0.000, 14.545, 14.545, -0.000,  1.000,  0.999,  1.000,1.00000,-0.03181,
mon_rep230820,2023-08-20T15:36:46,110.000,  5.001,1,0,0, 24.438, 14.490,  0.038,-15.000, 14.700, 13.798,  0.000, 14.550, 14.545,  0.005,  1.000,  0.999,  1.000,1.00000,-0.03163,
mon_rep230820,2023-08-20T15:36:51,115.000,  5.000,1,0,0, 24.438, 14.485,  0.038,-15.000, 14.700, 13.798,  0.001, 14.544, 14.546, -0.002,  1.000,  0.999,  1.000,1.00000,-0.03144,
mon_rep230820,2023-08-20T15:36:56,120.000,  5.000,1,0,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.546,  0.008,  1.000,  0.999,  1.000,1.00000,-0.03126,
mon_rep230820,2023-08-20T15:37:01,124.999,  4.999,1,0,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.548,  0.009,  1.000,  0.999,  1.000,1.00000,-0.03107,
mon_rep230820,2023-08-20T15:37:06,130.000,  5.001,1,0,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.551,  0.006,  1.000,  0.999,  1.000,1.00000,-0.03089,
mon_rep230820,2023-08-20T15:37:11,134.999,  4.999,1,0,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.553,  0.000,  1.000,  0.999,  1.000,1.00000,-0.03070,
mon_rep230820,2023-08-20T15:37:16,139.999,  5.000,1,0,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.553,  0.000,  1.000,  0.999,  1.000,1.00000,-0.03052,
mon_rep230820,2023-08-20T15:37:21,145.000,  5.001,1,0,0, 24.438, 14.490,  0.038,-15.000, 14.700, 13.798,  0.001, 14.549, 14.553, -0.004,  1.000,  0.999,  1.000,1.00000,-0.03034,
mon_rep230820,2023-08-20T15:37:26,149.999,  4.999,1,0,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.552,  0.001,  1.000,  0.999,  1.000,1.00000,-0.03016,
mon_rep230820,2023-08-20T15:37:31,154.999,  5.000,1,0,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.561, 14.553,  0.009,  1.000,  0.999,  1.000,1.00000,-0.02997,
mon_rep230820,2023-08-20T15:37:36,160.000,  5.001,1,0,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.555,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02979,
mon_rep230820,2023-08-20T15:37:41,165.000,  5.000,1,0,0, 24.438, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.556,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02961,
mon_rep230820,2023-08-20T15:37:46,170.000,  5.000,1,0,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.559,  0.011,  1.000,  0.999,  1.000,1.00000,-0.02943,
mon_rep230820,2023-08-20T15:37:51,174.999,  4.999,1,0,0, 24.438, 14.494,  0.038,-15.000, 14.700, 13.798,  0.001, 14.553, 14.563, -0.009,  1.000,  0.999,  1.000,1.00000,-0.02925,
mon_rep230820,2023-08-20T15:37:56,180.000,  5.001,1,0,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.561, 14.560,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02907,
mon_rep230820,2023-08-20T15:38:01,185.000,  5.000,1,0,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.560,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02890,
mon_rep230820,2023-08-20T15:38:06,189.999,  4.999,1,0,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.561, 14.563, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02872,
mon_rep230820,2023-08-20T15:38:11,194.999,  5.000,1,0,0, 24.438, 14.507,  0.038,-15.000, 14.700, 13.798,  0.001, 14.566, 14.563,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02854,
mon_rep230820,2023-08-20T15:38:16,200.000,  5.001,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.564, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02841,
mon_rep230820,2023-08-20T15:38:21,205.000,  5.000,1,0,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.561, 14.563, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02828,
mon_rep230820,2023-08-20T15:38:26,209.999,  4.999,1,0,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.563,  0.008,  1.000,  0.999,  1.000,1.00000,-0.02810,
mon_rep230820,2023-08-20T15:38:31,215.000,  5.001,1,0,0, 24.438, 14.511,  0.038,-15.000, 14.700, 13.798,  0.001, 14.570, 14.565,  0.005,  1.000,  0.999,  1.000,1.00000,-0.02793,
mon_rep230820,2023-08-20T15:38:36,220.000,  5.000,1,0,0, 24.438, 14.502,  0.038,-15.000, 14.700, 13.798,  0.001, 14.561, 14.567, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02775,
mon_rep230820,2023-08-20T15:38:41,224.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.565, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02762,
mon_rep230820,2023-08-20T15:38:46,230.000,  5.001,1,0,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.563,  0.012,  1.000,  0.999,  1.000,1.00000,-0.02754,
mon_rep230820,2023-08-20T15:38:51,234.999,  4.999,1,0,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.566,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02746,
mon_rep230820,2023-08-20T15:38:56,240.000,  5.001,1,0,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.568,  0.007,  1.000,  0.999,  1.000,1.00000,-0.02738,
mon_rep230820,2023-08-20T15:39:01,244.999,  4.999,1,0,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.570,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02730,
mon_rep230820,2023-08-20T15:39:06,249.999,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.570, -0.012,  1.000,  0.999,  1.000,1.00000,-0.02722,
mon_rep230820,2023-08-20T15:39:11,254.999,  5.000,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.566,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02714,
mon_rep230820,2023-08-20T15:39:16,260.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.567,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02706,
mon_rep230820,2023-08-20T15:39:21,265.000,  5.000,1,0,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.567,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02698,
mon_rep230820,2023-08-20T15:39:26,270.000,  5.000,1,0,0, 24.438, 14.515, -0.031,-15.000, 14.700, 13.798, -0.000, 14.575, 14.568,  0.008,  1.000,  0.999,  1.000,1.00000,-0.02694,
mon_rep230820,2023-08-20T15:39:31,275.000,  5.000,1,0,0, 24.438, 14.507, -0.031,-15.000, 14.700, 13.798, -0.000, 14.567, 14.570, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02695,
mon_rep230820,2023-08-20T15:39:36,280.000,  5.000,1,0,0, 24.438, 14.494, -0.031,-15.000, 14.700, 13.798, -0.000, 14.554, 14.569, -0.015,  1.000,  0.999,  1.000,1.00000,-0.02696,
mon_rep230820,2023-08-20T15:39:41,285.000,  5.000,1,0,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.565, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02697,
mon_rep230820,2023-08-20T15:39:46,290.000,  5.000,1,0,0, 24.438, 14.511, -0.031,-15.000, 14.700, 13.798, -0.001, 14.572, 14.563,  0.009,  1.000,  0.999,  1.000,1.00000,-0.02698,
mon_rep230820,2023-08-20T15:39:51,294.999,  4.999,1,0,0, 24.438, 14.502, -0.031,-15.000, 14.700, 13.798, -0.001, 14.563, 14.565, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02700,
mon_rep230820,2023-08-20T15:39:56,300.000,  5.001,1,0,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.564, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02701,
mon_rep230820,2023-08-20T15:40:01,305.000,  5.000,1,0,0, 24.438, 14.490, -0.066,-15.000, 14.700, 13.798, -0.001, 14.551, 14.562, -0.011,  1.000,  0.999,  1.000,1.00000,-0.02706,
mon_rep230820,2023-08-20T15:40:06,310.000,  5.000,1,0,0, 24.438, 14.490, -0.031,-15.000, 14.700, 13.798, -0.001, 14.551, 14.559, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02712,
mon_rep230820,2023-08-20T15:40:11,314.999,  4.999,1,0,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.001, 14.559, 14.556,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02713,
mon_rep230820,2023-08-20T15:40:16,320.000,  5.001,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.699, 13.798, -0.000, 14.558, 14.557,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02710,
mon_rep230820,2023-08-20T15:40:21,325.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.557,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02702,
mon_rep230820,2023-08-20T15:40:26,330.000,  5.000,1,0,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798, -0.000, 14.550, 14.558, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02694,
mon_rep230820,2023-08-20T15:40:31,335.000,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.555, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02686,
mon_rep230820,2023-08-20T15:40:36,339.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798, -0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02678,
mon_rep230820,2023-08-20T15:40:41,344.999,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798, -0.000, 14.554, 14.556, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02670,
mon_rep230820,2023-08-20T15:40:46,349.999,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.555, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02662,
mon_rep230820,2023-08-20T15:40:51,354.999,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02654,
mon_rep230820,2023-08-20T15:40:56,360.000,  5.001,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.556,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02646,
mon_rep230820,2023-08-20T15:41:01,365.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02638,
mon_rep230820,2023-08-20T15:41:06,369.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02630,
mon_rep230820,2023-08-20T15:41:11,375.000,  5.001,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.558, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02623,
mon_rep230820,2023-08-20T15:41:16,380.000,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.557, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02615,
mon_rep230820,2023-08-20T15:41:21,385.000,  5.000,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.556,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02607,
mon_rep230820,2023-08-20T15:41:26,390.000,  5.000,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.558,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02599,
mon_rep230820,2023-08-20T15:41:31,395.000,  5.000,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.559,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02592,
mon_rep230820,2023-08-20T15:41:36,400.000,  5.000,1,0,0, 24.438, 14.515,  0.003,-15.000, 14.700, 13.798,  0.000, 14.575, 14.560,  0.015,  1.000,  0.999,  1.000,1.00000,-0.02584,
mon_rep230820,2023-08-20T15:41:41,404.999,  4.999,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.565,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02576,
mon_rep230820,2023-08-20T15:41:46,409.999,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.565, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02569,
mon_rep230820,2023-08-20T15:41:51,415.000,  5.001,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.563, -0.009,  1.000,  0.999,  1.000,1.00000,-0.02561,
mon_rep230820,2023-08-20T15:41:56,419.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02553,
mon_rep230820,2023-08-20T15:42:01,424.999,  5.000,1,0,0, 24.438, 14.520,  0.038,-15.000, 14.700, 13.798,  0.001, 14.579, 14.560,  0.020,  1.000,  0.999,  1.000,1.00000,-0.02541,
mon_rep230820,2023-08-20T15:42:06,430.000,  5.001,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.566, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02529,
mon_rep230820,2023-08-20T15:42:11,435.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.564, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02521,
mon_rep230820,2023-08-20T15:42:16,440.000,  5.000,1,0,0, 24.438, 14.485,  0.003,-15.000, 14.700, 13.798,  0.000, 14.545, 14.562, -0.018,  1.000,  0.999,  1.000,1.00000,-0.02514,
mon_rep230820,2023-08-20T15:42:21,444.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.557,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02506,
mon_rep230820,2023-08-20T15:42:26,450.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.557,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02499,
mon_rep230820,2023-08-20T15:42:31,454.999,  4.999,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.560,  0.002,  1.000,  0.999,  1.000,1.00000,-0.02491,
mon_rep230820,2023-08-20T15:42:36,460.000,  5.001,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.561,  0.001,  1.000,  0.999,  1.000,1.00000,-0.02484,
mon_rep230820,2023-08-20T15:42:41,464.999,  4.999,1,0,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.561, -0.003,  1.000,  0.999,  1.000,1.00000,-0.02481,
mon_rep230820,2023-08-20T15:42:46,469.999,  5.000,1,0,0, 24.438, 14.498, -0.031,-15.000, 14.700, 13.798, -0.000, 14.558, 14.560, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02483,
mon_rep230820,2023-08-20T15:42:51,474.999,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.560, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02480,
mon_rep230820,2023-08-20T15:42:56,479.999,  5.000,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.558,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02472,
mon_rep230820,2023-08-20T15:43:01,485.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.559,  0.008,  1.000,  0.999,  1.000,1.00000,-0.02465,
mon_rep230820,2023-08-20T15:43:06,490.000,  5.000,1,0,0, 24.438, 14.490, -0.031,-15.000, 14.700, 13.798, -0.000, 14.550, 14.561, -0.011,  1.000,  0.999,  1.000,1.00000,-0.02462,
mon_rep230820,2023-08-20T15:43:11,495.000,  5.000,1,0,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798,  0.000, 14.550, 14.558, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02459,
mon_rep230820,2023-08-20T15:43:16,499.999,  4.999,1,0,0, 24.438, 14.490,  0.003,-15.000, 14.700, 13.798,  0.000, 14.550, 14.556, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02452,
mon_rep230820,2023-08-20T15:43:21,505.000,  5.001,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.554,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02445,
mon_rep230820,2023-08-20T15:43:26,510.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02437,
mon_rep230820,2023-08-20T15:43:31,514.999,  4.999,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.556, -0.002,  1.000,  0.999,  1.000,1.00000,-0.02430,
mon_rep230820,2023-08-20T15:43:36,520.000,  5.001,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.555,  0.003,  1.000,  0.999,  1.000,1.00000,-0.02423,
mon_rep230820,2023-08-20T15:43:41,525.000,  5.000,1,0,0, 24.438, 14.502,  0.003,-15.000, 14.700, 13.798,  0.000, 14.562, 14.556,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02416,
mon_rep230820,2023-08-20T15:43:46,529.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.558,  0.000,  1.000,  0.999,  1.000,1.00000,-0.02408,
mon_rep230820,2023-08-20T15:43:51,534.999,  5.000,1,0,0, 24.438, 14.498,  0.038,-15.000, 14.700, 13.798,  0.001, 14.557, 14.558, -0.001,  1.000,  0.999,  1.000,1.00000,-0.02396,
mon_rep230820,2023-08-20T15:43:56,540.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.558,  0.009,  1.000,  0.999,  1.000,1.00000,-0.02385,
mon_rep230820,2023-08-20T15:44:01,544.999,  4.999,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.561, -0.007,  1.000,  0.999,  1.000,1.00000,-0.02377,
mon_rep230820,2023-08-20T15:44:06,549.999,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.559, -0.005,  1.000,  0.999,  1.000,1.00000,-0.02370,
mon_rep230820,2023-08-20T15:44:11,554.999,  5.000,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.557,  0.010,  1.000,  0.999,  1.000,1.00000,-0.02363,
mon_rep230820,2023-08-20T15:44:16,560.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.560,  0.007,  1.000,  0.999,  1.000,1.00000,-0.02356,
mon_rep230820,2023-08-20T15:44:21,565.000,  5.000,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.562,  0.005,  1.000,  0.999,  1.000,1.00000,-0.02349,
mon_rep230820,2023-08-20T15:44:26,570.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.564, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02342,
mon_rep230820,2023-08-20T15:44:31,574.999,  4.999,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.562, -0.004,  1.000,  0.999,  1.000,1.00000,-0.02335,
mon_rep230820,2023-08-20T15:44:36,579.999,  5.000,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.561,  0.006,  1.000,  0.999,  1.000,1.00000,-0.02328,
mon_rep230820,2023-08-20T15:44:41,585.000,  5.001,1,0,0, 24.438, 14.507,  0.003,-15.000, 14.700, 13.798,  0.000, 14.567, 14.563,  0.004,  1.000,  0.999,  1.000,1.00000,-0.02321,
mon_rep230820,2023-08-20T15:44:46,590.000,  5.000,1,0,0, 24.438, 14.498,  0.003,-15.000, 14.700, 13.798,  0.000, 14.558, 14.564, -0.006,  1.000,  0.999,  1.000,1.00000,-0.02314,
mon_rep230820,2023-08-20T15:44:51,595.000,  5.000,1,0,0, 24.438, 14.494,  0.003,-15.000, 14.700, 13.798,  0.000, 14.554, 14.562, -0.008,  1.000,  0.999,  1.000,1.00000,-0.02307,
mon_rep230820,2023-08-20T15:44:56,600.000,  5.000,1,0,0, 24.438, 14.511,  0.003,-15.000, 14.700, 13.798,  0.000, 14.571, 14.560,  0.011,  1.000,  0.999,  1.000,1.00000,-0.02300,
