fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-06-17T09:21:29, 1686993689,   0.058,  13.828,   0.000,   0.000,   7.000,  13.828,   4.175,  0.9316,  0.1891,  0.9324,  13.745,  13.739,  -0.430, 0, 0,
unit_f, 2023-06-17T09:21:39, 1686993699,   0.058,  13.842,   0.000,   0.000,   7.000,  13.842,   4.113,  0.9317,  0.1891,  0.9327,  13.761,  13.754,  -0.445, 0, 0,
unit_f, 2023-06-17T09:21:49, 1686993709,   0.058,  13.856,   0.000,   0.000,   7.000,  13.856,   4.052,  0.9319,  0.1891,  0.9331,  13.776,  13.768,  -0.459, 0, 0,
unit_f, 2023-06-17T09:21:59, 1686993719,   0.058,  13.870,   0.000,   0.000,   7.000,  13.870,   3.990,  0.9320,  0.1891,  0.9334,  13.790,  13.783,  -0.473, 0, 0,
unit_f, 2023-06-17T09:22:09, 1686993729,   0.058,  13.883,   0.000,   0.000,   7.000,  13.883,   3.930,  1.0000,  0.1891,  0.9338,  13.805,  13.865,   0.693, 0, 0,
unit_f, 2023-06-17T09:22:19, 1686993739,   0.058,  13.897,   0.000,   0.000,   7.000,  13.897,   3.872,  1.0000,  0.1891,  0.9343,  13.819,  13.879,   0.813, 0, 0,
unit_f, 2023-06-17T09:22:29, 1686993749,   0.058,  13.909,   0.000,   0.000,   7.000,  13.909,   3.813,  1.0000,  0.1891,  0.9347,  13.833,  13.893,   0.810, 0, 0,
unit_f, 2023-06-17T09:21:29, 1686993689,   0.058,  13.828,   0.000,   0.000,   7.000,  13.828,   4.175,  0.9316,  0.1891,  0.9324,  13.745,  13.739,  -0.430, 0, 0,
unit_f, 2023-06-17T09:21:39, 1686993699,   0.058,  13.842,   0.000,   0.000,   7.000,  13.842,   4.113,  0.9317,  0.1891,  0.9327,  13.761,  13.754,  -0.445, 0, 0,
unit_f, 2023-06-17T09:21:49, 1686993709,   0.058,  13.856,   0.000,   0.000,   7.000,  13.856,   4.052,  0.9319,  0.1891,  0.9331,  13.776,  13.768,  -0.459, 0, 0,
unit_f, 2023-06-17T09:21:59, 1686993719,   0.058,  13.870,   0.000,   0.000,   7.000,  13.870,   3.990,  0.9320,  0.1891,  0.9334,  13.790,  13.783,  -0.473, 0, 0,
unit_f, 2023-06-17T09:22:09, 1686993729,   0.058,  13.883,   0.000,   0.000,   7.000,  13.883,   3.930,  1.0000,  0.1891,  0.9338,  13.805,  13.865,   0.693, 0, 0,
unit_f, 2023-06-17T09:22:19, 1686993739,   0.058,  13.897,   0.000,   0.000,   7.000,  13.897,   3.872,  1.0000,  0.1891,  0.9343,  13.819,  13.879,   0.813, 0, 0,
unit_f, 2023-06-17T09:22:29, 1686993749,   0.058,  13.909,   0.000,   0.000,   7.000,  13.909,   3.813,  1.0000,  0.1891,  0.9347,  13.833,  13.893,   0.810, 0, 0,
