fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-20T16:29:04, 1679329744,   0.000,  14.180,   0.000,   0.000,  25.000,  14.180,   0.000,  0.5000,  0.0250,  0.5000,  14.180,  14.180,  -0.474, 0, 0,
unit_f, 2023-03-20T16:29:12, 1679329752,   0.000,  14.180,   0.000,   0.000,  25.000,  14.180,   0.000,  0.5000,  0.0250,  0.5001,  14.180,  14.480,  -0.873, 64, 192,
unit_f, 2023-03-20T16:29:21, 1679329761,   0.000,  14.180,   0.000,   0.000,  25.000,  14.180,   0.000,  0.5000,  0.0250,  0.5002,  14.180,  14.480,  -1.082, 192, 192,
