fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-06-17T09:31:57, 1686994317,   0.058,  13.160,   0.000,   0.000,  25.023,  13.160,  49.993,  0.5000,  0.0140,  0.4999,  12.473,  12.473,   0.083, 0, 0,
unit_f, 2023-06-17T09:32:07, 1686994327,   0.058,  13.134,   0.000,   0.000,  25.003,  13.134,  49.985,  0.5012,  0.0140,  0.5014,  12.340,  12.329,   0.719, 416, 256,
unit_f, 2023-06-17T09:32:13, 1686994333,   0.058,  13.168,   0.000,   0.000,  24.982,  13.168,   0.315,  0.5020,  0.0140,  0.5019,  12.317,  12.300,   0.807, 416, 288,
unit_f, 2023-06-17T09:31:57, 1686994317,   0.058,  13.160,   0.000,   0.000,  25.023,  13.160,  49.993,  0.5000,  0.0140,  0.4999,  12.473,  12.473,   0.083, 0, 0,
unit_f, 2023-06-17T09:32:07, 1686994327,   0.058,  13.134,   0.000,   0.000,  25.003,  13.134,  49.985,  0.5012,  0.0140,  0.5014,  12.340,  12.329,   0.719, 416, 256,
unit_f, 2023-06-17T09:32:13, 1686994333,   0.058,  13.168,   0.000,   0.000,  24.982,  13.168,   0.315,  0.5020,  0.0140,  0.5019,  12.317,  12.300,   0.807, 416, 288,
unit_f, 2023-06-17T09:32:28, 1686994348,   0.058,  13.152,   0.000,   0.000,  25.000,  13.152,   0.000,  0.5020,  0.0140,  0.5020,  13.152,  13.152,   0.000, 0, 0,
unit_f, 2023-06-17T09:32:38, 1686994358,   0.058,  13.152,   0.000,   0.000,  25.000,  13.152,   0.000,  0.5020,  0.0140,  0.5020,  13.152,  13.152,   0.000, 0, 0,
