=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.16 16:03:22 =~=~=~=~=~=~=~=~=~=~=~=
g20230530_soc0p_ch, 2023-09-16T20:18:26,  91017986.071, 0.101,   1,  405720, 0,  1,  0,  0, 23.370,11.536,    -0.020,    -0.020,    -0.037,9.36700,    13.79348,-0.00029,11.55078,11.54925,   0.005361, 0.08666,0.11390,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:31,  91017991.072, 0.099,   1,  405720, 0,  1,  0,  0, 23.370,11.531,    -0.020,    -0.020,    -0.037,9.36700,    13.79348,-0.00029,11.54645,11.55058,  -0.004130, 0.08666,0.11390,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:36,  91017996.072, 0.099,   1,  405720, 0,  1,  0,  0, 23.370,11.531,    -0.020,    -0.020,    -0.037,9.36699,    13.79348,-0.00029,11.54644,11.54951,  -0.003064, 0.08666,0.11388,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:41,  91018001.072, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.540,     0.015,     0.015,    -0.037,9.36699,    13.79348,0.00019,11.55455,11.54879,   0.010061, 0.08666,0.11390,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:46,  91018006.072, 0.099,   1,  405720, 0,  1,  0,  0, 23.370,11.536,     0.015,     0.015,    -0.037,9.36699,    13.79348,0.00019,11.55022,11.55140,   0.003136, 0.08666,0.11394,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:51,  91018011.072, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.540,    -0.020,    -0.020,    -0.037,9.36699,    13.79348,-0.00029,11.55499,11.55153,  -0.009450, 0.08666,0.11390,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:18:56,  91018016.071, 0.101,   1,  405720, 0,  1,  0,  0, 23.370,11.527,    -0.020,    -0.020,    -0.037,9.36699,    13.79348,-0.00029,11.54206,11.55028,   0.004223, 0.08666,0.11392,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:01,  91018021.072, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.527,    -0.020,    -0.020,    -0.037,9.36699,    13.79348,-0.00029,11.54204,11.55292,  -0.002750, 0.08666,0.11395,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:06,  91018026.071, 0.101,   1,  405720, 0,  1,  0,  0, 23.370,11.544,     0.015,     0.015,    -0.037,9.36699,    13.79348,0.00019,11.55876,11.55227,  -0.001630, 0.08666,0.11394,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:11,  91018031.072, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.540,     0.015,     0.015,    -0.037,9.36699,    13.79348,0.00019,11.55444,11.55056,   0.012499, 0.08666,0.11394,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:16,  91018036.071, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.540,     0.015,     0.015,    -0.037,9.36699,    13.79348,0.00019,11.55442,11.55319,   0.001235, 0.08666,0.11397,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:21,  91018041.071, 0.100,   1,  405720, 0,  1,  0,  0, 23.370,11.536,    -0.020,    -0.020,    -0.037,9.36699,    13.79348,-0.00029,11.55058,11.55258,  -0.002003, 0.08666,0.11395,0.08670,0.11000,23.370,
g20230530_soc0p_ch, 2023-09-16T20:19:26,  91018046.071, 0.101,   1,  405720, 0,  1,  0,  0, 23.366,11.536,    -0.020,    -0.020,    -0.037,9.36702,    13.79346,-0.00029,11.55056,11.55205,   0.002821, 0.08667,0.11395,0.08670,0.11000,23.366,
g20230530_soc0p_ch, 2023-09-16T20:19:31,  91018051.072, 0.100,   1,  405720, 0,  1,  0,  0, 23.366,11.536,     0.015,     0.015,    -0.037,9.36702,    13.79346,0.00019,11.55007,11.55423,  -0.004168, 0.08671,0.11397,0.08670,0.11000,23.366,
g20230530_soc0p_ch, 2023-09-16T20:19:36,  91018056.072, 0.099,   1,  405720, 0,  1,  0,  0, 23.358,11.544,     0.015,     0.015,    -0.037,9.36708,    13.79343,0.00019,11.55866,11.55375,   0.001085, 0.08671,0.11398,0.08671,0.11000,23.358,
g20230530_soc0p_ch, 2023-09-16T20:19:41,  91018061.071, 0.100,   1,  405720, 0,  1,  0,  0, 23.350,11.549,     0.015,     0.015,    -0.036,9.36714,    13.79340,0.00019,11.56295,11.55310,  -0.002587, 0.08671,0.11395,0.08671,0.11000,23.350,
