=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.17 10:04:31 =~=~=~=~=~=~=~=~=~=~=~=
g20230530_soc0p_ch, 2023-09-17T14:19:39,  91082856.072, 0.099,   1,  405720, 0,  1,  0,  0, 21.813,13.478,    12.044,    12.044,     6.415,13.13733,    13.78725,0.23666,13.16979,13.18607,  -0.020573, 0.54830,0.57873,0.54834,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:19:44,  91082861.071, 0.101,   1,  405720, 0,  1,  0,  0, 21.813,13.469,    12.079,    12.079,     6.416,13.13758,    13.78725,0.23714,13.16067,13.18601,  -0.020553, 0.54845,0.57869,0.54849,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:19:49,  91082866.072, 0.100,   1,  405720, 0,  1,  0,  0, 21.813,13.473,    12.044,    12.044,     6.417,13.13783,    13.78725,0.23667,13.16543,13.18605,  -0.012002, 0.54861,0.57874,0.54864,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:19:54,  91082871.071, 0.101,   1,  405720, 0,  1,  0,  0, 21.813,13.469,    12.044,    12.044,     6.418,13.13807,    13.78725,0.23667,13.16110,13.18608,  -0.029283, 0.54876,0.57871,0.54880,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:19:59,  91082876.071, 0.100,   1,  405720, 0,  1,  0,  0, 21.813,13.465,    12.044,    12.044,     6.419,13.13832,    13.78725,0.23668,13.15677,13.18603,  -0.016340, 0.54891,0.57872,0.54895,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:20:04,  91082881.072, 0.100,   1,  405720, 0,  1,  0,  0, 21.813,13.374,     3.039,     3.039,     6.388,13.13852,    13.78725,0.11015,13.19320,13.18608,   0.007364, 0.54904,0.57882,0.54908,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:20:09,  91082886.072, 0.099,   1,  405720, 0,  1,  0,  0, 21.813,13.413,     7.524,     7.524,     6.421,13.13869,    13.78725,0.16834,13.17340,13.18616,  -0.015977, 0.54914,0.57880,0.54918,0.11000,21.813,
g20230530_soc0p_ch, 2023-09-17T14:20:14,  91082891.072, 0.100,   1,  405720, 0,  1,  0,  0, 21.812,13.465,    11.905,    11.905,     6.422,13.13891,    13.78725,0.22894,13.16445,13.18611,  -0.021635, 0.54928,0.57875,0.54932,0.11000,21.812,
g20230530_soc0p_ch, 2023-09-17T14:20:19,  91082896.072, 0.100,   1,  405720, 0,  1,  0,  0, 21.812,13.465,    12.009,    12.009,     6.423,13.13915,    13.78725,0.23136,13.16200,13.18612,  -0.020068, 0.54944,0.57876,0.54947,0.11000,21.812,
g20230530_soc0p_ch, 2023-09-17T14:20:24,  91082901.072, 0.100,   1,  405720, 0,  1,  0,  0, 21.812,13.473,    12.044,    12.044,     6.424,13.13940,    13.78725,0.23272,13.16924,13.18617,  -0.021220, 0.54959,0.57879,0.54963,0.11000,21.812,
g20230530_soc0p_ch, 2023-09-17T14:20:29,  91082906.071, 0.101,   1,  405720, 0,  1,  0,  0, 21.812,13.469,    12.044,    12.044,     6.424,13.13964,    13.78725,0.23345,13.16418,13.18618,  -0.030457, 0.54974,0.57877,0.54978,0.11000,21.812,
