=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.15 03:04:57 =~=~=~=~=~=~=~=~=~=~=~=
g20230530_soc0p_ch, 2023-09-15T07:19:53,  90884880.093, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.28034,13.27382,   0.010825, 0.67039,0.68974,0.67043,0.11000,24.245,
l;echo: l, 4
echo: l, 0
unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, Tbl,
g20230530_soc0p_ch, 2023-09-15T07:19:58,  90884885.093, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.275,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.27172,13.27385,   0.010785, 0.67040,0.68979,0.67043,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:03,  90884890.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.27601,13.27387,   0.002148, 0.67040,0.68978,0.67043,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:08,  90884895.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.27600,13.27386,   0.006453, 0.67040,0.68979,0.67043,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:13,  90884900.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.27599,13.27389,   0.006413, 0.67040,0.68983,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:18,  90884905.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.297,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.29321,13.27390,   0.006389, 0.67040,0.68986,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:23,  90884910.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26226,    13.79698,0.00234,13.28028,13.27389,   0.002081, 0.67040,0.68983,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:28,  90884915.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.267,     0.084,     0.084,     0.003,13.26226,    13.79698,0.00186,13.26353,13.27389,   0.002080, 0.67041,0.68982,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:33,  90884920.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.275,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.27165,13.27389,   0.006370, 0.67041,0.68984,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:38,  90884925.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.28025,13.27390,  -0.002259, 0.67041,0.68982,0.67044,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:43,  90884930.093, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.292,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.28885,13.27389,   0.006352, 0.67041,0.68983,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:48,  90884935.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.28023,13.27391,   0.002013, 0.67041,0.68986,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:53,  90884940.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.27591,13.27392,  -0.002309, 0.67041,0.68985,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:20:58,  90884945.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.28021,13.27392,   0.001990, 0.67041,0.68986,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:03,  90884950.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.275,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.27159,13.27393,   0.006273, 0.67042,0.68990,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:08,  90884955.093, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.27588,13.27394,  -0.006669, 0.67042,0.68988,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:13,  90884960.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.288,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.28448,13.27392,  -0.002349, 0.67042,0.68985,0.67045,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:18,  90884965.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00234,13.27586,13.27391,   0.006265, 0.67042,0.68987,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:23,  90884970.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00233,13.27585,13.27393,  -0.006684, 0.67042,0.68986,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:28,  90884975.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.003,13.26227,    13.79698,0.00233,13.28015,13.27390,  -0.006670, 0.67042,0.68982,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:33,  90884980.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.275,     0.119,     0.119,     0.003,13.26228,    13.79698,0.00234,13.27153,13.27392,   0.006225, 0.67042,0.68988,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:38,  90884985.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.28013,13.27393,  -0.002411, 0.67043,0.68988,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:43,  90884990.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.28012,13.27393,   0.010498, 0.67043,0.68991,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:48,  90884995.094, 0.100,   1,  405720, 0,  1,  0,  0, 24.245,13.271,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.26719,13.27396,   0.001840, 0.67043,0.68995,0.67046,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:53,  90885000.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.27579,13.27400,   0.001793, 0.67043,0.69000,0.67047,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:21:58,  90885005.094, 0.099,   1,  405720, 0,  1,  0,  0, 24.245,13.280,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.27578,13.27401,   0.001771, 0.67043,0.69003,0.67047,0.11000,24.245,
g20230530_soc0p_ch, 2023-09-15T07:22:03,  90885010.093, 0.101,   1,  405720, 0,  1,  0,  0, 24.245,13.284,     0.119,     0.119,     0.004,13.26228,    13.79698,0.00234,13.28008,13.27402,   0.006062, 0.67043,0.69005,0.67047,0.11000,24.245,
