fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-02-05T15:54:27, 1675612467,  13.062,  14.481,   0.037,   0.075,  13.062,  14.481,   0.037,  1.0000,  0.9999,  14.480,  14.680,   0.016, 1024, 0,
unit_f, 2023-02-05T16:24:27, 1675614267,  13.125,  14.489,   0.072,   0.075,  13.125,  14.489,   0.072,  1.0000,  0.9999,  14.488,  14.688,   0.007, 1024, 0,
unit_f, 2023-02-05T16:54:27, 1675616067,  13.187,  14.481,   0.037,  -0.013,  13.187,  14.481,   0.037,  1.0000,  0.9999,  14.480,  14.680,   0.018, 0, 0,
unit_f, 2023-02-05T17:24:27, 1675617867,  13.250,  14.485,   0.072,   0.163,  13.250,  14.485,   0.072,  1.0000,  0.9999,  14.484,  14.684,   0.018, 1024, 0,
unit_f, 2023-02-05T17:54:27, 1675619667,  13.250,  14.481,  -0.030,   0.075,  13.250,  14.481,  -0.030,  1.0000,  0.9999,  14.480,  14.680,   0.015, 0, 0,
unit_f, 2023-02-05T18:24:28, 1675621468,  13.312,  14.467,   0.037,  -0.013,  13.312,  14.467,   0.037,  1.0000,  0.9999,  14.467,  14.668,   0.022, 1024, 0,
unit_f, 2023-02-05T18:54:28, 1675623268,  13.312,  14.481,   0.002,  -0.013,  13.312,  14.481,   0.002,  1.0000,  0.9999,  14.480,  14.680,   0.008, 1024, 0,
unit_f, 2023-02-05T19:24:28, 1675625068,  13.312,  14.489,   0.037,   0.075,  13.312,  14.489,   0.037,  1.0000,  0.9999,  14.488,  14.688,   0.011, 1024, 0,
unit_f, 2023-02-05T19:54:28, 1675626868,  13.375,  14.485,  -0.030,  -0.013,  13.375,  14.485,  -0.030,  1.0000,  0.9999,  14.485,  14.685,   0.016, 0, 0,
unit_f, 2023-02-05T20:24:28, 1675628668,  13.437,  14.476,   0.002,   0.075,  13.437,  14.476,   0.002,  1.0000,  0.9999,  14.476,  14.676,   0.014, 1024, 0,
unit_f, 2023-02-05T20:54:28, 1675630468,  13.437,  14.485,   0.002,   0.075,  13.437,  14.485,   0.002,  1.0000,  0.9999,  14.485,  14.685,   0.019, 0, 0,
unit_f, 2023-02-05T21:24:28, 1675632268,  13.562,  14.485,   0.002,  -0.013,  13.562,  14.485,   0.002,  1.0000,  0.9999,  14.485,  14.685,   0.022, 1024, 0,
unit_f, 2023-02-05T21:54:28, 1675634068,  13.750,  13.994,  -0.135,  -0.103,  13.750,  13.994,  -0.135,  0.9999,  0.9975,  13.996,  14.196,   0.488, 1024, 0,
unit_f, 2023-02-05T22:24:28, 1675635868,  13.937,  13.667,  -0.170,  -0.103,  13.937,  13.667,  -0.170,  0.9990,  0.9941,  13.669,  13.670,   0.833, 1024, 0,
unit_f, 2023-02-05T22:54:28, 1675637668,  14.125,  13.559,  -0.170,  -0.193,  14.125,  13.559,  -0.170,  0.9961,  0.9913,  13.561,  13.562,   0.367, 0, 0,
unit_f, 2023-02-05T23:24:29, 1675639469,  14.312,  13.468,  -0.170,  -0.193,  14.312,  13.468,  -0.170,  0.9933,  0.9755,  13.471,  13.473,   0.167, 0, 0,
unit_f, 2023-02-05T23:54:29, 1675641269,  14.500,  13.400,  -0.170,  -0.103,  14.500,  13.400,  -0.170,  0.9904,  0.9489,  13.402,  13.403,   0.124, 1024, 0,
unit_f, 2023-02-06T00:24:29, 1675643069,  14.625,  13.369,  -0.170,  -0.193,  14.625,  13.369,  -0.170,  0.9882,  0.9296,  13.372,  13.373,   0.148, 0, 0,
unit_f, 2023-02-06T00:54:29, 1675644869,  14.750,  13.335,  -0.205,  -0.103,  14.750,  13.335,  -0.205,  0.9860,  0.9165,  13.338,  13.339,   0.172, 0, 0,
unit_f, 2023-02-06T01:24:29, 1675646669,  14.812,  13.309,  -0.170,  -0.193,  14.812,  13.309,  -0.170,  0.9844,  0.9071,  13.312,  13.313,   0.189, 0, 0,
unit_f, 2023-02-06T01:54:29, 1675648469,  14.875,  13.297,  -0.170,  -0.103,  14.875,  13.297,  -0.170,  0.9828,  0.9010,  13.298,  13.300,   0.202, 0, 0,
unit_f, 2023-02-06T02:24:29, 1675650269,  14.875,  13.283,  -0.170,  -0.103,  14.875,  13.283,  -0.170,  0.9818,  0.8918,  13.286,  13.287,   0.209, 1024, 0,
unit_f, 2023-02-06T02:54:29, 1675652069,  14.875,  13.283,  -0.170,  -0.193,  14.875,  13.283,  -0.170,  0.9808,  0.8744,  13.286,  13.287,   0.212, 0, 0,
unit_f, 2023-02-06T03:24:29, 1675653869,  14.875,  13.219,  -2.082,  -2.173,  14.875,  13.219,  -2.082,  0.9789,  0.8523,  13.243,  13.261,   0.231, 0, 0,
unit_f, 2023-02-06T03:54:29, 1675655669,  14.875,  13.227,  -1.457,  -1.453,  14.875,  13.227,  -1.457,  0.9701,  0.7801,  13.246,  13.258,   0.220, 0, 0,
unit_f, 2023-02-06T04:24:30, 1675657470,  14.875,  13.223,  -1.457,  -1.453,  14.875,  13.223,  -1.457,  0.9620,  0.7519,  13.242,  13.254,   0.198, 0, 16,
unit_f, 2023-02-06T04:54:30, 1675659270,  14.875,  13.227,  -1.387,  -1.453,  14.875,  13.227,  -1.387,  0.9541,  0.7428,  13.245,  13.257,   0.177, 0, 16,
unit_f, 2023-02-06T05:24:30, 1675661070,  14.875,  13.232,  -1.003,  -1.003,  14.875,  13.232,  -1.003,  0.9472,  0.7451,  13.245,  13.253,   0.155, 0, 16,
unit_f, 2023-02-06T05:54:30, 1675662870,  14.937,  13.245,  -0.900,  -1.003,  14.937,  13.245,  -0.900,  0.9414,  0.7585,  13.257,  13.265,   0.137, 0, 0,
unit_f, 2023-02-06T06:24:30, 1675664670,  14.937,  13.245,  -1.108,  -1.093,  14.937,  13.245,  -1.108,  0.9357,  0.7647,  13.258,  13.268,   0.124, 0, 0,
unit_f, 2023-02-06T06:54:30, 1675666470,  14.937,  13.245,  -1.003,  -1.093,  14.937,  13.245,  -1.003,  0.9301,  0.7666,  13.258,  13.266,   0.110, 0, 0,
unit_f, 2023-02-06T07:24:30, 1675668270,  14.937,  13.245,  -0.900,  -0.823,  14.937,  13.245,  -0.900,  0.9253,  0.7726,  13.256,  13.263,   0.096, 0, 0,
unit_f, 2023-02-06T07:54:30, 1675670070,  14.937,  13.240,  -0.865,  -0.823,  14.937,  13.240,  -0.865,  0.9201,  0.7745,  13.252,  13.260,   0.083, 0, 0,
unit_f, 2023-02-06T08:24:30, 1675671870,  14.932,  13.245,  -1.003,  -1.093,  14.932,  13.245,  -1.003,  0.9152,  0.7749,  13.257,  13.263,   0.072, 0, 0,
unit_f, 2023-02-06T08:54:30, 1675673670,  14.932,  13.245,  -0.795,  -0.823,  14.932,  13.245,  -0.795,  0.9104,  0.7755,  13.255,  13.262,   0.059, 0, 0,
unit_f, 2023-02-06T09:24:31, 1675675471,  14.870,  13.253,  -0.935,  -0.913,  14.870,  13.253,  -0.935,  0.9062,  0.7759,  13.265,  13.273,   0.051, 0, 0,
unit_f, 2023-02-06T09:54:31, 1675677271,  14.870,  13.249,  -0.622,  -0.553,  14.870,  13.249,  -0.622,  0.9010,  0.7707,  13.258,  13.264,   0.039, 0, 0,
unit_f, 2023-02-06T10:24:31, 1675679071,  14.807,  13.279,  -0.205,  -0.193,  14.807,  13.279,  -0.205,  0.8991,  0.7882,  13.282,  13.283,   0.020, 1024, 0,
unit_f, 2023-02-06T10:54:31, 1675680871,  14.807,  13.279,  -0.170,  -0.103,  14.807,  13.279,  -0.170,  0.8981,  0.8174,  13.282,  13.283,   0.015, 1024, 0,
unit_f, 2023-02-06T11:24:31, 1675682671,  14.745,  13.292,  -0.170,  -0.103,  14.745,  13.292,  -0.170,  0.8977,  0.8363,  13.294,  13.296,   0.013, 1024, 0,
unit_f, 2023-02-06T11:54:31, 1675684471,  14.745,  13.287,  -0.170,  -0.193,  14.745,  13.287,  -0.170,  0.8968,  0.8497,  13.290,  13.291,   0.009, 0, 0,
unit_f, 2023-02-06T12:24:31, 1675686271,  14.682,  13.297,   0.072,   0.075,  14.682,  13.297,   0.072,  0.8968,  0.8611,  13.296,  13.296,   0.003, 0, 0,
unit_f, 2023-02-06T12:54:31, 1675688071,  14.620,  13.318,   0.385,   0.433,  14.620,  13.318,   0.385,  0.8987,  0.8919,  13.313,  13.311,  -0.009, 0, 0,
unit_f, 2023-02-06T13:24:31, 1675689871,  14.557,  13.391,   1.880,   2.053,  14.557,  13.391,   1.880,  0.9048,  0.9189,  13.369,  13.353,  -0.038, 0, 0,
unit_f, 2023-02-06T13:54:31, 1675691671,  14.495,  13.434,   2.402,   2.592,  14.495,  13.434,   2.402,  0.9182,  0.9392,  13.407,  13.388,  -0.048, 0, 0,
unit_f, 2023-02-06T14:24:32, 1675693472,  14.500,  13.482,   3.062,   3.312,  14.500,  13.482,   3.062,  0.9305,  0.9463,  13.446,  13.420,  -0.042, 0, 0,
unit_f, 2023-02-06T14:54:32, 1675695272,  14.625,  13.486,   2.715,   2.952,  14.625,  13.486,   2.715,  0.9451,  0.9553,  13.451,  13.425,  -0.022, 0, 0,
unit_f, 2023-02-06T15:24:32, 1675697072,  14.812,  13.490,  -0.100,  -0.013,  14.812,  13.490,  -0.100,  0.9578,  0.9625,  13.465,  13.432,  -0.021, 0, 0,
