unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  71764509.289, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.389, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.492, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.592, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.692, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.792, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.892, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764509.992, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.092, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.192, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.292, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.392, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.492, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.592, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.692, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.792, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.892, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764510.992, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.092, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.192, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.292, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.392, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.492, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.592, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.692, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.792, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.892, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764511.992, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.092, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.192, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.292, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.392, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.492, 1,  405720, 0, 25.00177,25.00170, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163309.2,   0.59749, 0, 
unit_sim,  71764512.592, 1,  405720, 0, 24.97854,25.00000, 13.80000,13.20367,0.00000,13.20367,   0.000,  0.000,  0.000,  0.000,  0,  -163302.3,   0.59750, 0, 
unit_sim,  71764512.692, 1,  405720, 0, 24.98209,24.99830, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163295.4,   0.59751, 0, 
unit_sim,  71764512.792, 1,  405720, 0, 24.98917,24.99660, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163288.5,   0.59752, 0, 
unit_sim,  71764512.892, 1,  405720, 0, 25.00374,24.99830, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163295.4,   0.59751, 0, 
unit_sim,  71764512.992, 1,  405720, 0, 24.98248,24.99660, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163288.5,   0.59752, 0, 
unit_sim,  71764513.092, 1,  405720, 0, 24.98996,24.99490, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163281.6,   0.59753, 0, 
unit_sim,  71764513.192, 1,  405720, 0, 25.00532,24.99660, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163288.5,   0.59752, 0, 
unit_sim,  71764513.292, 1,  405720, 0, 24.98563,24.99490, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163281.6,   0.59753, 0, 
unit_sim,  71764513.392, 1,  405720, 0, 24.99626,24.99626, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163287.1,   0.59752, 0, 
unit_sim,  71764513.492, 1,  405720, 0, 25.01791,24.99796, 13.80000,13.20369,0.00000,13.20369,   0.000,  0.000,  0.000,  0.000,  0,  -163294.0,   0.59751, 0, 
unit_sim,  71764513.592, 1,  405720, 0, 25.01043,24.99966, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163300.9,   0.59750, 0, 
unit_sim,  71764513.692, 1,  405720, 0, 24.99587,24.99796, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163294.0,   0.59751, 0, 
unit_sim,  71764513.792, 1,  405720, 0, 25.01713,24.99966, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163300.9,   0.59750, 0, 
unit_sim,  71764513.892, 1,  405720, 0, 25.00886,25.00136, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163307.8,   0.59749, 0, 
unit_sim,  71764513.992, 1,  405720, 0, 24.99272,24.99966, 13.80000,13.20367,0.00000,13.20367,   0.000,  0.000,  0.000,  0.000,  0,  -163300.9,   0.59750, 0, 
unit_sim,  71764514.092, 1,  405720, 0, 25.01083,25.00136, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163307.8,   0.59749, 0, 
unit_sim,  71764514.192, 1,  405720, 0, 24.99665,24.99966, 13.80000,13.20367,0.00000,13.20367,   0.000,  0.000,  0.000,  0.000,  0,  -163300.9,   0.59750, 0, 
unit_sim,  71764514.292, 1,  405720, 0, 25.01870,25.00136, 13.80000,13.20368,0.00000,13.20368,   0.000,  0.000,  0.000,  0.000,  0,  -163307.8,   0.59749, 0, 
