fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-02-27T09:52:03, 1677491523,   0.000,  13.353,   0.000,   0.000,  25.000,  13.353,   0.000,  0.8999,  0.8999,  13.346,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:14, 1677491534,   0.000,  13.350,   0.000,   0.000,  25.000,  13.350,   0.000,  0.8999,  0.8999,  13.345,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:24, 1677491544,   0.000,  13.348,   0.000,   0.000,  25.000,  13.348,   0.000,  0.8999,  0.8999,  13.344,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:34, 1677491554,   0.000,  13.346,   0.000,   0.000,  25.000,  13.346,   0.000,  0.8999,  0.8999,  13.343,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:44, 1677491564,   0.000,  13.344,   0.000,   0.000,  25.000,  13.344,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:54, 1677491574,   0.000,  13.343,   0.000,   0.000,  25.000,  13.343,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
unit_f, 2023-02-27T09:53:04, 1677491584,   0.000,  13.342,   0.000,   0.000,  25.000,  13.342,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:03, 1677491523,   0.000,  13.353,   0.000,   0.000,  25.000,  13.353,   0.000,  0.8999,  0.8999,  13.346,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:14, 1677491534,   0.000,  13.350,   0.000,   0.000,  25.000,  13.350,   0.000,  0.8999,  0.8999,  13.345,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:24, 1677491544,   0.000,  13.348,   0.000,   0.000,  25.000,  13.348,   0.000,  0.8999,  0.8999,  13.344,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:34, 1677491554,   0.000,  13.346,   0.000,   0.000,  25.000,  13.346,   0.000,  0.8999,  0.8999,  13.343,  13.300,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:44, 1677491564,   0.000,  13.344,   0.000,   0.000,  25.000,  13.344,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
unit_f, 2023-02-27T09:52:54, 1677491574,   0.000,  13.343,   0.000,   0.000,  25.000,  13.343,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
unit_f, 2023-02-27T09:53:04, 1677491584,   0.000,  13.342,   0.000,   0.000,  25.000,  13.342,   0.000,  0.8999,  0.8999,  13.342,  13.299,   0.000, 0, 0,
