unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro1a_20230219, 1970-01-01T11:26:41,       597.039, 0.109,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53999,   0.000010, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:41,       597.148, 0.141,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.289, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.389, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.489, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.589, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.689, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.789, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.889, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       597.989, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       598.089, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:42,       598.189, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.289, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.389, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.489, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.589, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.689, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.789, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.889, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       598.989, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       599.089, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000016, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:43,       599.189, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.289, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.389, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.489, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.589, 0.101,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.690, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
pro1a_20230219, 1970-01-01T11:26:44,       599.789, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.540,     0.000,     0.000,     0.000,13.54000,    13.80000,0.00000,13.54000,13.53998,   0.000021, 0.99300,0.99300,0.99300,
