unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,       114.201, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.303, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.431, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.530, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.630, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.730, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.831, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       114.931, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.031, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.131, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.231, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.330, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.430, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.530, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
unit_sim,       115.631, 1,  405720, 0, 25.00000,25.00000, 13.80000,14.70000,0.00000,14.64000,   0.000,  0.000,  0.000,-15.000,  1,        0.0,   1.00000, 0, 
