unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro0p_20230219, 2023-03-07T18:46:40,  75971970.664, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72879,   0.000007, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971970.764, 0.103,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971970.867, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971970.967, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971971.067, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971971.167, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:40,  75971971.267, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.367, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.467, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.567, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.667, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.767, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.867, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971971.967, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971972.067, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971972.167, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:41,  75971972.267, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.367, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.467, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.567, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.667, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72878,   0.000022, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.767, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.867, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971972.967, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971973.067, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971973.167, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
pro0p_20230219, 2023-03-07T18:46:42,  75971973.267, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.729,     0.000,     0.000,     0.000,13.72880,    13.80000,0.00000,13.72880,13.72877,   0.000029, 0.99200,0.99200,0.99200,
