unit,               hm,                  cTime,       dt,       chm,sat,sel,mod,  Tb,  Vb,  Ib,   ioc,  voc_soc,    Vsat,dV_dyn,Voc_stat,Voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro_20220926, 2022-10-04T03:56:13,      1160.191, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.291, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.391, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.491, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.591, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.691, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.791, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.891, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1160.991, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1161.091, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1161.191, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1161.291, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1161.391, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:13,      1161.491, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98975,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1161.591, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1161.691, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1161.791, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1161.891, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1161.991, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.091, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.191, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230041, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.291, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.391, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.491, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.591, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.691, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.791, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.891, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1162.991, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1163.091, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1163.191, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1163.291, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1163.391, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:15,      1163.491, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1163.591, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1163.691, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1163.791, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1163.891, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1163.991, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.091, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.191, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.291, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.391, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.491, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.591, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.691, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
pro_20220926, 2022-10-04T03:56:17,      1164.791, 0.100,   0,  1,  0,  15,  25.0,14.300,     0.000,   -16.216,14.50000,    13.80000,0.00000,14.50000,13.26996,   1.230040, 1.00000,0.98976,1.00000,
