unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  75982089.008, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.108, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.212, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.312, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.411, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.511, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.611, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.711, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.811, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982089.912, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.012, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.112, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.212, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.312, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.412, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.512, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.611, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.711, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.811, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982090.911, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.011, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.111, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.211, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.311, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.411, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.511, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.611, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.711, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.811, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
unit_sim,  75982091.911, 1,  405720, 0, 25.00000,25.00000, 13.80000,13.29900,0.00000,13.29900,   0.000,  0.000,  0.000,  0.000,  0,   -40572.0,   0.90000, 0, 
