fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 1970-01-01T00:04:25, 265,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5008,  0.5008,  12.825,  12.755,   0.216, 256, 0,
unit_f, 1970-01-01T00:04:35, 275,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5021,  0.5021,  12.784,  12.609,   0.412, 416, 256,
unit_f, 1970-01-01T00:04:42, 282,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.510,   0.520, 416, 288,
unit_f, 1970-01-01T00:04:25, 265,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5008,  0.5008,  12.825,  12.755,   0.216, 256, 0,
unit_f, 1970-01-01T00:04:35, 275,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5021,  0.5021,  12.784,  12.609,   0.412, 416, 256,
unit_f, 1970-01-01T00:04:42, 282,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.510,   0.520, 416, 288,
unit_f, 1970-01-01T00:04:55, 295,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 1970-01-01T00:05:04, 304,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
