unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro0p_20230219, 2023-03-07T12:28:44,       112.228, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.331, 0.103,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.431, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.531, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.632, 0.101,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.731, 0.099,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000008, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.831, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       112.931, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:44,       113.031, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.131, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.231, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.331, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.431, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.531, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.632, 0.101,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.732, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.831, 0.099,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       113.931, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:45,       114.031, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:46,       114.131, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
pro0p_20230219, 2023-03-07T12:28:46,       114.231, 0.100,   1,  405720, 1,  0,  255,  0, 25.0,14.640,     0.000,     0.000,   -15.000,14.70000,    13.80000,0.00000,14.70000,14.69999,   0.000014, 1.00000,1.00000,1.00000,
