unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min,
pro1a_20230403, 2023-03-18T14:35:53,        21.713, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        21.813, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        21.913, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.013, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.113, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.213, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.313, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.413, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.579, 0.166,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.679, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:54,        22.779, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        22.879, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49990,   0.000102, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        22.979, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.079, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.179, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.279, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.379, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.479, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.579, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.679, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:55,        23.779, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        23.879, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        23.979, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.079, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.179, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.279, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.379, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.479, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.579, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.679, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:56,        24.779, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        24.879, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49992,   0.000084, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        24.980, 0.101,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.080, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.180, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.280, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.380, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.480, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.580, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.680, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:57,        25.780, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,     0.000,     0.000,   -23.077,14.50000,    13.80000,0.00000,14.50000,14.49994,   0.000065, 1.00000,1.00000,1.00000,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        25.880, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,14.200,   -25.132,   -25.132,   -23.077,14.50000,    13.80000,-0.28401,14.78401,14.49994,   0.000065, 0.99999,1.00000,0.99999,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        25.981, 0.101,   0,  360000, 1,  0,  255,  0, 25.0,13.915,   -50.260,   -50.260,   -23.077,14.49891,    13.80000,-0.56800,14.78291,14.49994,   0.000065, 0.99998,1.00000,0.99998,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.081, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,13.629,   -75.632,   -75.632,   -23.077,14.49671,    13.80000,-0.85477,14.78351,14.49994,   0.000065, 0.99996,1.00000,0.99996,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.183, 0.102,   0,  360000, 1,  0,  255,  0, 25.0,13.339,  -100.740,  -100.740,   -23.077,14.49344,    13.80000,-1.13860,14.77726,14.49994,   0.000065, 0.99993,1.00000,0.99993,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.283, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,13.050,  -126.333,  -126.333,   -23.077,14.48898,    13.80000,-1.42795,14.77840,14.49994,   0.000065, 0.99989,1.00000,0.99989,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.383, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,12.756,  -151.406,  -151.406,   -23.077,14.48351,    13.80000,-1.71143,14.76696,14.49994,   0.000065, 0.99985,1.00000,0.99985,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.483, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,12.465,  -176.453,  -176.453,   -23.077,14.47695,    13.80000,-1.99467,14.76015,14.49994,   0.000065, 0.99980,1.00000,0.99980,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.583, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,12.175,  -201.474,  -201.474,   -23.077,14.46930,    13.80000,-2.27762,14.75222,14.49994,   0.000065, 0.99975,1.00000,0.99975,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.683, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,11.883,  -226.462,  -226.462,   -23.077,14.46057,    13.80000,-2.56025,14.74316,14.49994,   0.000065, 0.99968,1.00000,0.99968,0.02500,
pro1a_20230403, 2023-03-18T14:35:58,        26.783, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,11.590,  -251.415,  -251.415,   -23.077,14.45076,    13.80000,-2.84250,14.73297,14.49994,   0.000065, 0.99961,1.00000,0.99961,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        26.883, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,11.297,  -276.327,  -276.327,   -23.077,14.43986,    13.80000,-3.12433,14.72166,14.49994,   0.000065, 0.99954,1.00000,0.99954,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        26.983, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,11.004,  -301.197,  -301.197,   -23.077,14.42788,    13.80000,-3.40570,14.70922,14.23682,   0.472401, 0.99945,0.99934,0.99945,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.083, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,10.709,  -326.018,  -326.018,   -23.077,14.41484,    13.80000,-3.68656,14.69566,14.23682,   0.472401, 0.99936,0.99934,0.99936,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.183, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,10.414,  -350.788,  -350.788,   -23.077,14.40070,    13.80000,-3.96686,14.68098,14.23682,   0.472401, 0.99927,0.99934,0.99927,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.283, 0.100,   0,  360000, 1,  0,  255,  0, 25.0,10.119,  -375.503,  -375.503,   -23.077,14.38551,    13.80000,-4.24657,14.66518,14.23682,   0.472401, 0.99916,0.99934,0.99916,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.383, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 9.823,  -400.159,  -400.159,   -23.077,14.36924,    13.80000,-4.52565,14.64827,14.23682,   0.472401, 0.99905,0.99934,0.99905,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.483, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 9.526,  -424.751,  -424.751,   -23.077,14.35190,    13.80000,-4.80403,14.63024,14.23682,   0.472401, 0.99893,0.99934,0.99893,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.583, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 9.229,  -449.276,  -449.276,   -23.077,14.33349,    13.80000,-5.08169,14.61111,14.23682,   0.472401, 0.99881,0.99934,0.99881,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.683, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 8.932,  -473.730,  -473.730,   -23.077,14.31402,    13.80000,-5.35857,14.59087,14.23682,   0.472401, 0.99868,0.99934,0.99868,0.02500,
pro1a_20230403, 2023-03-18T14:35:59,        27.783, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 8.635,  -498.110,  -498.110,   -23.077,14.29349,    13.80000,-5.63464,14.56952,14.23682,   0.472401, 0.99854,0.99934,0.99854,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        27.883, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 8.337,  -522.411,  -522.411,   -23.077,14.27190,    13.80000,-5.90984,14.54708,14.23682,   0.472401, 0.99839,0.99934,0.99839,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        27.983, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 8.039,  -546.629,  -546.629,   -23.077,14.24927,    13.80000,-6.18414,14.52353,14.23682,   0.472401, 0.99824,0.99934,0.99824,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.083, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 7.741,  -570.761,  -570.761,   -23.077,14.22558,    13.80000,-6.45750,14.49891,14.23682,   0.472401, 0.99808,0.99934,0.99808,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.183, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 7.443,  -594.803,  -594.803,   -23.077,14.20084,    13.80000,-6.72987,14.47318,14.23682,   0.472401, 0.99792,0.99934,0.99792,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.283, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 7.145,  -618.751,  -618.751,   -23.077,14.17507,    13.80000,-7.00120,14.44637,14.23682,   0.472401, 0.99775,0.99934,0.99775,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.383, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 6.847,  -642.601,  -642.601,   -23.077,14.14826,    13.80000,-7.27146,14.41848,14.23682,   0.472401, 0.99757,0.99934,0.99757,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.483, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 6.549,  -666.350,  -666.350,   -23.077,14.12041,    13.80000,-7.54059,14.38952,14.23682,   0.472401, 0.99738,0.99934,0.99738,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.583, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 6.251,  -689.994,  -689.994,   -23.077,14.09154,    13.80000,-7.80857,14.35948,14.23682,   0.472401, 0.99719,0.99934,0.99719,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.683, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 5.953,  -713.528,  -713.528,   -23.077,14.06164,    13.80000,-8.07534,14.32838,14.23682,   0.472401, 0.99699,0.99934,0.99699,0.02500,
pro1a_20230403, 2023-03-18T14:36:00,        28.783, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 5.655,  -736.950,  -736.950,   -23.077,14.03072,    13.80000,-8.34086,14.29621,14.23682,   0.472401, 0.99679,0.99934,0.99679,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        28.883, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 5.358,  -760.256,  -760.256,   -23.077,13.99878,    13.80000,-8.60510,14.26299,14.23682,   0.472401, 0.99658,0.99934,0.99658,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        28.994, 0.111,   0,  360000, 1,  0,  255,  0, 25.0, 5.061,  -783.441,  -783.441,   -23.077,13.96584,    13.80000,-8.86811,14.22882,13.67224,   0.556579, 0.99636,0.99514,0.99633,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.083, 0.089,   0,  360000, 1,  0,  255,  0, 25.0, 4.764,  -809.032,  -809.032,   -23.077,13.92816,    13.80000,-9.15812,14.22188,13.67224,   0.556579, 0.99611,0.99514,0.99613,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.183, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 4.435,  -829.437,  -829.437,   -23.077,13.89696,    13.80000,-9.38967,14.12450,13.67224,   0.556579, 0.99590,0.99514,0.99590,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.283, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 4.171,  -852.241,  -852.241,   -23.077,13.86102,    13.80000,-9.64834,14.11962,13.67224,   0.556579, 0.99567,0.99514,0.99567,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.383, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 3.876,  -874.910,  -874.910,   -23.077,13.82409,    13.80000,-9.90552,14.08121,13.67224,   0.556579, 0.99542,0.99514,0.99542,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.483, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 3.581,  -897.440,  -897.440,   -23.077,13.78617,    13.80000,-10.16116,14.04175,13.67224,   0.556579, 0.99517,0.99514,0.99517,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.583, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 3.286,  -919.829,  -919.829,   -23.077,13.74728,    13.80000,-10.41523,14.00129,13.67224,   0.556579, 0.99492,0.99514,0.99492,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.683, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 2.997,  -942.073,  -942.073,   -23.077,13.71274,    13.80000,-10.66768,13.96516,13.67224,   0.556579, 0.99466,0.99514,0.99466,0.02500,
pro1a_20230403, 2023-03-18T14:36:01,        29.785, 0.102,   0,  360000, 1,  0,  255,  0, 25.0, 2.721,  -964.168,  -964.168,   -23.077,13.68919,    13.80000,-10.91849,13.93998,13.67224,   0.556579, 0.99439,0.99514,0.99438,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        29.884, 0.099,   0,  360000, 1,  0,  255,  0, 25.0, 2.447,  -986.548,  -986.548,   -23.077,13.66461,    13.80000,-11.17252,13.91908,13.67224,   0.556579, 0.99411,0.99514,0.99411,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        29.984, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 2.167, -1008.115, -1008.115,   -23.077,13.64019,    13.80000,-11.41740,13.88478,13.67224,   0.556579, 0.99383,0.99514,0.99383,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.084, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 1.898, -1029.741, -1029.741,   -23.077,13.61499,    13.80000,-11.66297,13.86052,13.67224,   0.556579, 0.99355,0.99514,0.99355,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.184, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 1.626, -1051.205, -1051.205,   -23.077,13.58924,    13.80000,-11.90673,13.83296,13.67224,   0.556579, 0.99325,0.99514,0.99326,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.284, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 1.356, -1072.502, -1072.502,   -23.077,13.56296,    13.80000,-12.14864,13.80483,13.67224,   0.556579, 0.99296,0.99514,0.99296,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.384, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 1.087, -1093.630, -1093.630,   -23.077,13.53615,    13.80000,-12.38865,13.77612,13.67224,   0.556579, 0.99265,0.99514,0.99265,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.484, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 0.820, -1114.586, -1114.586,   -23.077,13.50881,    13.80000,-12.62674,13.74686,13.67224,   0.556579, 0.99234,0.99514,0.99234,0.02500,
pro1a_20230403, 2023-03-18T14:36:02,        30.584, 0.100,   0,  360000, 1,  0,  255,  0, 25.0, 0.554, -1135.365, -1135.365,   -23.077,13.48095,    13.80000,-12.86287,13.71703,13.67224,   0.556579, 0.99203,0.99514,0.99203,0.02500,
