unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  75971097.533, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971097.633, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971097.736, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971097.836, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971097.936, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.036, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.136, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.236, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.336, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.436, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.536, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.636, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.736, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.836, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971098.936, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.036, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.136, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.236, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.336, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.436, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.536, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.636, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.736, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.836, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971099.936, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971100.036, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971100.136, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971100.236, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
unit_sim,  75971100.336, 1,  405720, 0, 7.00000,7.00000, 13.72800,13.48600,0.00000,13.48600,   0.000,  0.000,  0.000,  0.000,  0,   -23288.3,   0.93000, 0, 
