fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-22T09:21:30, 1669108890,   0.000,  15.469,   0.012,   0.012,  25.000,  15.469,   0.012,  0.5016,  0.5004,  12.980,  12.963,   0.074, 12, 12,
unit_f, 2022-11-22T09:21:40, 1669108900,   0.000,  23.916,  33.293,  33.293,  25.000,  23.916,  33.293,  0.5427,  0.5377,  13.363,  13.076,   0.048, 12, 12,
unit_f, 2022-11-22T09:21:50, 1669108910,   0.000,  19.073, -13.473, -13.473,  25.000,  19.073, -13.473,  0.5858,  0.5881,  13.498,  13.223,  -0.085, 12, 12,
unit_f, 2022-11-22T09:22:00, 1669108920,   0.000,   7.633,  20.220,  20.220,  25.000,   7.633,  20.220,  0.5703,  0.5670,  13.288,  13.199,  -0.101, 12, 12,
unit_f, 2022-11-22T09:22:10, 1669108930,   0.000,   5.075,  35.417,  35.417,  25.000,   5.075,  35.417,  0.5178,  0.5148,  12.607,  13.037,   0.023, 12, 12,
unit_f, 2022-11-22T09:22:20, 1669108940,   0.000,  11.940,   0.000,   0.000,  25.000,  11.940,   0.000,  0.4998,  0.4999,  12.582,  13.079,   0.030, 0, 12,
unit_f, 2022-11-22T09:21:30, 1669108890,   0.000,  15.469,   0.012,   0.012,  25.000,  15.469,   0.012,  0.5016,  0.5004,  12.980,  12.963,   0.074, 12, 12,
unit_f, 2022-11-22T09:21:40, 1669108900,   0.000,  23.916,  33.293,  33.293,  25.000,  23.916,  33.293,  0.5427,  0.5377,  13.363,  13.076,   0.048, 12, 12,
unit_f, 2022-11-22T09:21:50, 1669108910,   0.000,  19.073, -13.473, -13.473,  25.000,  19.073, -13.473,  0.5858,  0.5881,  13.498,  13.223,  -0.085, 12, 12,
unit_f, 2022-11-22T09:22:00, 1669108920,   0.000,   7.633,  20.220,  20.220,  25.000,   7.633,  20.220,  0.5703,  0.5670,  13.288,  13.199,  -0.101, 12, 12,
unit_f, 2022-11-22T09:22:10, 1669108930,   0.000,   5.075,  35.417,  35.417,  25.000,   5.075,  35.417,  0.5178,  0.5148,  12.607,  13.037,   0.023, 12, 12,
unit_f, 2022-11-22T09:22:20, 1669108940,   0.000,  11.940,   0.000,   0.000,  25.000,  11.940,   0.000,  0.4998,  0.4999,  12.582,  13.079,   0.030, 0, 12,
