unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro0p_20230219, 2023-03-07T22:36:45,  75985775.596, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     0.000,     0.000,     0.000,13.15200,    13.80000,0.00000,13.15200,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:45,  75985775.896, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     0.000,     0.000,     0.000,13.15200,    13.80000,0.00000,13.15200,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:45,  75985775.996, 0.154,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     0.000,     0.000,     0.000,13.15200,    13.80000,0.00000,13.15200,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:45,  75985776.150, 0.099,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08287,13.06912,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:45,  75985776.249, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08301,13.06897,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:45,  75985776.349, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08315,13.06881,13.15200,   0.000000, 0.50000,0.50000,0.50000,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.449, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08329,13.06866,13.15200,   0.000000, 0.50000,0.50000,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.549, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08343,13.06851,13.15200,   0.000000, 0.50000,0.50000,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.649, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15200,    13.80000,0.08357,13.06836,13.15200,   0.000000, 0.50000,0.50000,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.749, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08370,13.06821,13.15200,   0.000000, 0.50000,0.50000,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.849, 0.101,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08384,13.06806,13.15200,   0.000000, 0.50000,0.50000,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985776.950, 0.099,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08398,13.06791,13.15202,  -0.084103, 0.50000,0.50003,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985777.049, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08411,13.06777,13.15202,  -0.084103, 0.50000,0.50003,0.50001,
pro0p_20230219, 2023-03-07T22:36:46,  75985777.149, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08425,13.06762,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:46,  75985777.249, 0.101,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08439,13.06747,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:46,  75985777.350, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08452,13.06732,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.450, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08465,13.06718,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.550, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08479,13.06703,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.650, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08492,13.06689,13.15202,  -0.084103, 0.50000,0.50003,0.50002,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.750, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.000,13.15201,    13.80000,0.08505,13.06674,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.850, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15201,    13.80000,0.08518,13.06660,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985777.950, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15201,    13.80000,0.08531,13.06646,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985778.050, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08545,13.06631,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985778.150, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08558,13.06617,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985778.250, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08570,13.06603,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:47,  75985778.350, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08583,13.06589,13.15202,  -0.084103, 0.50000,0.50003,0.50003,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.450, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08596,13.06575,13.15202,  -0.084103, 0.50000,0.50003,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.550, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08609,13.06561,13.15202,  -0.084103, 0.50000,0.50003,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.650, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08622,13.06547,13.15202,  -0.084103, 0.50000,0.50003,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.750, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08635,13.06533,13.15202,  -0.084103, 0.50000,0.50003,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.850, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08647,13.06519,13.15202,  -0.084103, 0.50000,0.50003,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985778.950, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08660,13.06505,13.15203,  -0.086981, 0.50000,0.50006,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985779.050, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08672,13.06492,13.15203,  -0.086981, 0.50000,0.50006,0.50004,
pro0p_20230219, 2023-03-07T22:36:48,  75985779.150, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08685,13.06478,13.15203,  -0.086981, 0.50000,0.50006,0.50005,
pro0p_20230219, 2023-03-07T22:36:48,  75985779.250, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15202,    13.80000,0.08697,13.06464,13.15203,  -0.086981, 0.50000,0.50006,0.50005,
pro0p_20230219, 2023-03-07T22:36:48,  75985779.350, 0.100,   1,  405720, 0,  0,  247,  0, 25.0,13.152,     6.000,     6.000,     0.001,13.15203,    13.80000,0.08710,13.06451,13.15203,  -0.086981, 0.50000,0.50006,0.50005,
