fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2000-01-01T00:01:33, 946684893,   0.000,   4.926,   0.092,   0.498,  15.000,   4.926,   0.092,  0.4989,  0.0387,   4.943,   4.743,   8.277, 33, 177,
unit_f, 2000-01-01T00:01:58, 946684918,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4357,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:08, 946684928,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4354,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:21, 946684941,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4349,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:31, 946684951,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4343,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:33, 946685673,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4837,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:43, 946685683,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4814,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:01:33, 946684893,   0.000,   4.926,   0.092,   0.498,  15.000,   4.926,   0.092,  0.4989,  0.0387,   4.943,   4.743,   8.277, 33, 177,
unit_f, 2000-01-01T00:01:58, 946684918,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4357,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:08, 946684928,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4354,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:21, 946684941,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4349,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:31, 946684951,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4343,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:33, 946685673,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4837,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:43, 946685683,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4814,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:01:33, 946684893,   0.000,   4.926,   0.092,   0.498,  15.000,   4.926,   0.092,  0.4989,  0.0387,   4.943,   4.743,   8.277, 33, 177,
unit_f, 2000-01-01T00:01:58, 946684918,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4357,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:08, 946684928,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4354,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:21, 946684941,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4349,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:02:31, 946684951,   0.000,   9.770,   9.698,   0.000,  25.000,   9.770,   0.000,  0.4357,  0.4343,   9.770,   9.770,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:33, 946685673,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4837,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:14:43, 946685683,   0.000,   9.786,   9.698,   0.000,  25.000,   9.786,   0.000,  0.5000,  0.4814,   9.786,   9.786,   3.293, 162, 2,
unit_f, 2000-01-01T00:01:14, 946684874,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:24, 946684884,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:34, 946684894,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:50, 946684910,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:02:00, 946684920,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:02:12, 946684932,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:02:25, 946684945,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:01:14, 946684874,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:24, 946684884,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:34, 946684894,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  0.0000,   0.000,   0.000,  10.000, 0, 16,
unit_f, 2000-01-01T00:01:50, 946684910,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:02:00, 946684920,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:02:12, 946684932,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:02:25, 946684945,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:19, 946684819,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  1.0000,  14.300,  14.500,  10.000, 0, 16,
unit_f, 2000-01-01T00:00:34, 946684834,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:44, 946684844,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:01:19, 946684879,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:19, 946684819,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  1.0000,  14.300,  14.500,  10.000, 0, 16,
unit_f, 2000-01-01T00:00:34, 946684834,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:44, 946684844,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:01:19, 946684879,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:01:30, 946684890,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:19, 946684819,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  1.0000,  14.300,  14.500,  10.000, 0, 16,
unit_f, 2000-01-01T00:00:34, 946684834,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:44, 946684844,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:01:19, 946684879,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:01:30, 946684890,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:19, 946684819,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  1.0000,  1.0000,  14.300,  14.500,  10.000, 0, 16,
unit_f, 2000-01-01T00:00:34, 946684834,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:44, 946684844,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 160, 176,
unit_f, 2000-01-01T00:01:19, 946684879,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:01:30, 946684890,   0.000,   0.000,   0.000,   0.000,  25.000,   0.000,   0.000,  0.5000,  0.0000,   0.000,   0.000,  10.000, 32, 176,
unit_f, 2000-01-01T00:00:47, 946684847,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  1.0000,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:07, 946685107,  20.125,  13.041,   0.000,   0.000,  20.125,  13.041,   0.000,  0.5000,  0.4999,  13.041,  13.041,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:17, 946685117,  20.125,  13.041,   0.000,   0.000,  20.125,  13.041,   0.000,  0.5000,  0.4999,  13.041,  13.041,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:28, 946685128,  20.125,  13.041,   0.000,   0.000,  20.125,  13.041,   0.000,  0.5000,  0.4999,  13.041,  13.041,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:38, 946685138,  20.125,  13.041,   0.000,   0.000,  20.125,  13.041,   0.000,  0.5000,  0.4999,  13.041,  13.041,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:48, 946685148,  20.125,  13.041,   0.000,   0.000,  20.125,  13.041,   0.000,  0.5000,  0.4999,  13.041,  13.041,   0.000, 0, 0,
unit_f, 2000-01-01T00:06:02, 946685162,   0.058,  13.074,   0.000,   0.000,  25.000,  13.074,   0.000,  0.4780,  0.4779,  13.074,  13.074,   0.000, 0, 0,
unit_f, 2000-01-01T00:06:12, 946685172,   0.058,  13.074,   0.000,   0.000,  25.000,  13.074,   0.000,  0.4780,  0.4779,  13.074,  13.074,   0.000, 0, 0,
