unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.190, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.290, 0.103,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.393, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.493, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.593, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.693, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.793, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.893, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822240.993, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
pro0p_20230219, 2023-03-06T01:11:10,  75822241.093, 0.100,   1,  405720, 0,  0,  247,  0, 25.0, 9.967,     0.000,     0.000,     0.000,9.96684,    13.80000,0.00000,9.96684,9.96684,   0.000000, 0.01400,0.01400,0.01400,
