fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2000-01-01T00:09:08, 946685348,   0.058,  13.082,   0.500,   0.500,  25.000,  13.082,   0.000,  0.5050,  0.5052,  13.082,  12.887,   0.214, 0, 0,
unit_f, 2000-01-01T00:09:42, 946685382,   0.058,  13.079,   0.500,   0.500,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:17, 946684817,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:27, 946684827,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:37, 946684837,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:47, 946684847,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:57, 946684857,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:27, 946684827,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:37, 946684837,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:47, 946684847,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:57, 946684857,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:01:15, 946684875,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5007,  0.5008,  12.827,  12.760,   0.207, 256, 0,
unit_f, 2000-01-01T00:01:25, 946684885,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5021,  0.5021,  12.785,  12.613,   0.407, 416, 256,
unit_f, 2000-01-01T00:01:33, 946684893,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.508,   0.521, 416, 288,
unit_f, 2000-01-01T00:00:47, 946684847,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:00:57, 946684857,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:01:15, 946684875,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5007,  0.5008,  12.827,  12.760,   0.207, 256, 0,
unit_f, 2000-01-01T00:01:25, 946684885,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5021,  0.5021,  12.785,  12.613,   0.407, 416, 256,
unit_f, 2000-01-01T00:01:33, 946684893,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.508,   0.521, 416, 288,
unit_f, 2000-01-01T00:01:47, 946684907,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2000-01-01T00:01:58, 946684918,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
