fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 1970-01-01T08:02:18, 28938,   0.058,  11.834,   0.000,   0.000,  25.013,  11.834,  -0.078,  0.0791,  0.0752,  11.849,  11.849,   0.136, 0, 0,
unit_f, 1970-01-01T08:02:27, 28947,   0.058,  11.787,   0.000,   0.000,  24.975,  11.787,  -0.070,  0.0791,  0.0753,  11.826,  11.826,   0.135, 0, 0,
unit_f, 1970-01-01T08:02:37, 28957,   0.058,  11.775,   0.000,   0.000,  25.022,  11.775,  -0.053,  0.0791,  0.0752,  11.819,  11.819,   0.138, 0, 0,
unit_f, 1970-01-01T08:02:46, 28966,   0.058,  11.861,   0.000,   0.000,  25.017,  11.861,   0.055,  0.0791,  0.0752,  11.863,  11.863,   0.128, 0, 0,
unit_f, 1970-01-01T08:02:56, 28976,   0.058,  11.822,   0.000,   0.000,  25.023,  11.822,  -0.032,  0.0791,  0.0752,  11.793,  11.793,   0.131, 0, 0,
unit_f, 1970-01-01T08:03:05, 28985,   0.058,  11.785,   0.000,   0.000,  24.998,  11.785,  -0.020,  0.0791,  0.0750,  11.824,  11.824,   0.137, 0, 0,
unit_f, 1970-01-01T08:03:14, 28994,   0.058,  11.828,   0.000,   0.000,  25.018,  11.828,   0.057,  0.0791,  0.0752,  11.795,  11.795,   0.136, 0, 0,
unit_f, 1970-01-01T08:02:18, 28938,   0.058,  11.834,   0.000,   0.000,  25.013,  11.834,  -0.078,  0.0791,  0.0752,  11.849,  11.849,   0.136, 0, 0,
unit_f, 1970-01-01T08:02:27, 28947,   0.058,  11.787,   0.000,   0.000,  24.975,  11.787,  -0.070,  0.0791,  0.0753,  11.826,  11.826,   0.135, 0, 0,
unit_f, 1970-01-01T08:02:37, 28957,   0.058,  11.775,   0.000,   0.000,  25.022,  11.775,  -0.053,  0.0791,  0.0752,  11.819,  11.819,   0.138, 0, 0,
unit_f, 1970-01-01T08:02:46, 28966,   0.058,  11.861,   0.000,   0.000,  25.017,  11.861,   0.055,  0.0791,  0.0752,  11.863,  11.863,   0.128, 0, 0,
unit_f, 1970-01-01T08:02:56, 28976,   0.058,  11.822,   0.000,   0.000,  25.023,  11.822,  -0.032,  0.0791,  0.0752,  11.793,  11.793,   0.131, 0, 0,
unit_f, 1970-01-01T08:03:05, 28985,   0.058,  11.785,   0.000,   0.000,  24.998,  11.785,  -0.020,  0.0791,  0.0750,  11.824,  11.824,   0.137, 0, 0,
unit_f, 1970-01-01T08:03:14, 28994,   0.058,  11.828,   0.000,   0.000,  25.018,  11.828,   0.057,  0.0791,  0.0752,  11.795,  11.795,   0.136, 0, 0,
