unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro1a_20230219, 1970-01-01T08:14:35,      7455.367, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,     0.000,13.08000,    13.80000,0.00000,13.08000,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7455.472, 0.105,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,     0.000,13.08000,    13.80000,0.00000,13.08000,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7455.572, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,   500.000,   500.000,     0.000,13.08000,    13.80000,2.30232,10.76379,13.08000,   0.000000, 0.50000,0.50000,0.50014,
pro1a_20230219, 1970-01-01T08:14:35,      7455.672, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,  -500.000,  -500.000,     1.697,13.08006,    13.80000,-2.29769,15.37773,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7455.773, 0.101,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08008,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7455.872, 0.099,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08008,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7455.972, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08008,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:35,      7456.072, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08008,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.172, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08008,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.272, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.372, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.472, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.572, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.672, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000074, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.772, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000074, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.872, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000074, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:14:36,      7456.972, 0.100,   0,  360000, 0,  0,  255,  0, 25.0,13.080,     0.000,     0.000,    -0.006,13.08000,    13.80000,-0.00003,13.08007,13.08000,   0.000074, 0.50000,0.50000,0.50000,
