unit,               hm,                  cTime,       dt,       chm,sat,sel,mod,  Tb,  Vb,  Ib,   ioc,  voc_soc,    Vsat,dV_dyn,Voc_stat,Voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro_20220926, 2022-10-03T15:39:45,  58171199.037, 0.100,   0,  0,  0,  7,  25.0,10.982,    -0.082,     0.000,11.02582,    13.80000,-0.00101,10.98303,11.02509,  -0.042064, 0.05007,0.05077,0.05077,
pro_20220926, 2022-10-03T15:39:47,  58171199.137, 0.100,   0,  0,  0,  7,  25.0,10.981,    -0.065,     0.000,11.02551,    13.80000,-0.00080,10.98198,11.02467,  -0.042683, 0.04990,0.05076,0.05076,
pro_20220926, 2022-10-03T15:39:47,  58171199.237, 0.100,   0,  0,  0,  7,  25.0,10.969,    -0.030,     0.000,11.02509,    13.80000,-0.00036,10.96936,11.02413,  -0.054770, 0.05004,0.05074,0.05074,
pro_20220926, 2022-10-03T15:39:47,  58171199.337, 0.100,   0,  0,  0,  7,  25.0,10.992,     0.042,     0.000,11.02467,    13.80000,0.00052,10.99162,11.02382,  -0.032193, 0.04985,0.05073,0.05073,
pro_20220926, 2022-10-03T15:39:47,  58171199.437, 0.100,   0,  0,  0,  7,  25.0,10.986,    -0.018,     0.000,11.02413,    13.80000,-0.00023,10.98591,11.02346,  -0.037552, 0.04993,0.05072,0.05072,
pro_20220926, 2022-10-03T15:39:47,  58171199.537, 0.100,   0,  0,  0,  7,  25.0,10.980,     0.065,     0.000,11.02382,    13.80000,0.00080,10.97882,11.02304,  -0.044218, 0.05011,0.05071,0.05071,
pro_20220926, 2022-10-03T15:39:47,  58171199.637, 0.100,   0,  0,  0,  7,  25.0,11.007,     0.025,     0.000,11.02346,    13.80000,0.00031,11.00623,11.02288,  -0.016647, 0.04998,0.05070,0.05070,
pro_20220926, 2022-10-03T15:39:47,  58171199.737, 0.100,   0,  0,  0,  7,  25.0,10.979,    -0.054,     0.000,11.02304,    13.80000,-0.00066,10.97921,11.02247,  -0.043266, 0.05021,0.05069,0.05069,
pro_20220926, 2022-10-03T15:39:47,  58171199.837, 0.100,   0,  0,  0,  7,  25.0,10.994,    -0.007,     0.000,11.02288,    13.80000,-0.00009,10.99364,11.02221,  -0.028566, 0.05017,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171199.937, 0.100,   0,  0,  0,  7,  25.0,11.004,     0.087,     0.000,11.02247,    13.80000,0.00107,11.00320,11.02204,  -0.018837, 0.05011,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.037, 0.100,   0,  0,  0,  7,  25.0,11.026,     0.070,     0.000,11.02221,    13.80000,0.00086,11.02524,11.02207,   0.003179, 0.04998,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.137, 0.100,   0,  0,  0,  7,  25.0,11.016,     0.034,     0.000,11.02204,    13.80000,0.00075,11.01573,11.02207,  -0.006341, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.237, 0.100,   0,  0,  0,  7,  25.0,11.011,    -0.034,     0.000,11.02207,    13.80000,0.00052,11.01033,11.02207,  -0.011736, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.337, 0.100,   0,  0,  0,  7,  25.0,11.000,     0.033,     0.000,11.02207,    13.80000,0.00065,10.99906,11.02207,  -0.023011, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.437, 0.100,   0,  0,  0,  7,  25.0,10.978,    -0.038,     0.000,11.02207,    13.80000,0.00045,10.97748,11.02207,  -0.044590, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.537, 0.100,   0,  0,  0,  7,  25.0,10.985,     0.026,     0.000,11.02207,    13.80000,0.00060,10.98414,11.02206,  -0.037920, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.637, 0.100,   0,  0,  0,  7,  25.0,10.999,    -0.050,     0.000,11.02207,    13.80000,0.00040,10.99825,11.02206,  -0.023815, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.737, 0.100,   0,  0,  0,  7,  25.0,10.976,    -0.001,     0.000,11.02207,    13.80000,0.00050,10.97519,11.02206,  -0.046868, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.837, 0.100,   0,  0,  0,  7,  25.0,10.980,     0.100,     0.000,11.02207,    13.80000,0.00081,10.97908,11.02206,  -0.042972, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171200.937, 0.100,   0,  0,  0,  7,  25.0,10.989,     0.095,     0.000,11.02207,    13.80000,0.00089,10.98779,11.02205,  -0.034263, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:47,  58171201.037, 0.100,   0,  0,  0,  7,  25.0,11.007,     0.086,     0.000,11.02207,    13.80000,0.00090,11.00561,11.02205,  -0.016435, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.137, 0.100,   0,  0,  0,  7,  25.0,10.991,     0.066,     0.000,11.02207,    13.80000,0.00086,10.99058,11.02205,  -0.031469, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.237, 0.100,   0,  0,  0,  7,  25.0,11.012,     0.028,     0.000,11.02207,    13.80000,0.00073,11.01130,11.02204,  -0.010749, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.337, 0.100,   0,  0,  0,  7,  25.0,11.002,    -0.047,     0.000,11.02207,    13.80000,0.00047,11.00159,11.02204,  -0.020448, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.437, 0.100,   0,  0,  0,  7,  25.0,10.983,     0.007,     0.000,11.02207,    13.80000,0.00055,10.98234,11.02204,  -0.039702, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.537, 0.100,   0,  0,  0,  7,  25.0,10.994,    -0.089,     0.000,11.02207,    13.80000,0.00027,10.99392,11.02203,  -0.028113, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.637, 0.100,   0,  0,  0,  7,  25.0,11.017,    -0.078,     0.000,11.02207,    13.80000,0.00023,11.01726,11.02203,  -0.004764, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.737, 0.100,   0,  0,  0,  7,  25.0,11.013,    -0.055,     0.000,11.02207,    13.80000,0.00027,11.01277,11.02203,  -0.009251, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.837, 0.100,   0,  0,  0,  7,  25.0,11.004,    -0.010,     0.000,11.02207,    13.80000,0.00040,11.00386,11.02202,  -0.018167, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171201.937, 0.100,   0,  0,  0,  7,  25.0,10.987,     0.081,     0.000,11.02207,    13.80000,0.00071,10.98650,11.02202,  -0.035524, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.037, 0.100,   0,  0,  0,  7,  25.0,11.004,     0.057,     0.000,11.02207,    13.80000,0.00073,11.00289,11.02201,  -0.019122, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.137, 0.100,   0,  0,  0,  7,  25.0,10.986,     0.009,     0.000,11.02207,    13.80000,0.00062,10.98557,11.02201,  -0.036442, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.237, 0.100,   0,  0,  0,  7,  25.0,11.002,    -0.086,     0.000,11.02207,    13.80000,0.00031,11.00151,11.02200,  -0.020495, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.337, 0.100,   0,  0,  0,  7,  25.0,10.983,    -0.071,     0.000,11.02207,    13.80000,0.00026,10.98277,11.02199,  -0.039221, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.437, 0.100,   0,  0,  0,  7,  25.0,10.995,    -0.042,     0.000,11.02207,    13.80000,0.00031,10.99505,11.02198,  -0.026939, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.537, 0.100,   0,  0,  0,  7,  25.0,11.020,     0.017,     0.000,11.02207,    13.80000,0.00050,11.01978,11.02198,  -0.002192, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.637, 0.100,   0,  0,  0,  7,  25.0,11.019,    -0.070,     0.000,11.02207,    13.80000,0.00029,11.01893,11.02198,  -0.003045, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.737, 0.100,   0,  0,  0,  7,  25.0,11.017,    -0.039,     0.000,11.02207,    13.80000,0.00033,11.01664,11.02197,  -0.005331, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.837, 0.100,   0,  0,  0,  7,  25.0,11.012,     0.023,    -0.000,11.02207,    13.80000,0.00052,11.01185,11.02197,  -0.010123, 0.04998,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171202.937, 0.100,   0,  0,  0,  7,  25.0,11.003,    -0.057,     0.000,11.02207,    13.80000,0.00033,11.00271,11.02197,  -0.019260, 0.04997,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:49,  58171203.037, 0.100,   0,  0,  0,  7,  25.0,10.984,    -0.014,    -0.000,11.02207,    13.80000,0.00042,10.98400,11.02196,  -0.037965, 0.04998,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.137, 0.100,   0,  0,  0,  7,  25.0,10.998,     0.074,    -0.000,11.02207,    13.80000,0.00070,10.99722,11.02195,  -0.024728, 0.04998,0.05068,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.237, 0.100,   0,  0,  0,  7,  25.0,10.974,     0.044,     0.000,11.02207,    13.80000,0.00069,10.97373,11.02194,  -0.048210, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.337, 0.100,   0,  0,  0,  7,  25.0,10.977,    -0.015,     0.000,11.02207,    13.80000,0.00053,10.97677,11.02193,  -0.045154, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.437, 0.100,   0,  0,  0,  7,  25.0,10.983,     0.071,     0.000,11.02207,    13.80000,0.00074,10.98219,11.02191,  -0.039726, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.537, 0.100,   0,  0,  0,  7,  25.0,10.994,     0.038,     0.000,11.02207,    13.80000,0.00069,10.99320,11.02190,  -0.028699, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.637, 0.100,   0,  0,  0,  7,  25.0,11.016,    -0.028,     0.000,11.02207,    13.80000,0.00049,11.01572,11.02189,  -0.006167, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.737, 0.100,   0,  0,  0,  7,  25.0,11.010,     0.046,     0.000,11.02207,    13.80000,0.00066,11.00953,11.02188,  -0.012358, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.837, 0.100,   0,  0,  0,  7,  25.0,10.998,    -0.012,     0.000,11.02207,    13.80000,0.00052,10.99798,11.02188,  -0.023902, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171203.937, 0.100,   0,  0,  0,  7,  25.0,10.975,     0.078,     0.000,11.02207,    13.80000,0.00076,10.97463,11.02187,  -0.047239, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.038, 0.100,   0,  0,  0,  7,  25.0,10.979,     0.050,     0.000,11.02207,    13.80000,0.00073,10.97832,11.02185,  -0.043533, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.137, 0.100,   0,  0,  0,  7,  25.0,10.986,    -0.002,     0.000,11.02207,    13.80000,0.00058,10.98566,11.02183,  -0.036174, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.237, 0.100,   0,  0,  0,  7,  25.0,11.001,     0.097,     0.000,11.02207,    13.80000,0.00084,10.99985,11.02182,  -0.021970, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.337, 0.100,   0,  0,  0,  7,  25.0,10.980,     0.089,     0.000,11.02207,    13.80000,0.00087,10.97867,11.02181,  -0.043139, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.437, 0.100,   0,  0,  0,  7,  25.0,10.987,     0.073,     0.000,11.02207,    13.80000,0.00085,10.98605,11.02179,  -0.035734, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.538, 0.100,   0,  0,  0,  7,  25.0,11.002,     0.041,     0.000,11.02207,    13.80000,0.00075,11.00163,11.02177,  -0.020147, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.637, 0.100,   0,  0,  0,  7,  25.0,10.983,    -0.022,     0.000,11.02207,    13.80000,0.00054,10.98227,11.02176,  -0.039489, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.737, 0.100,   0,  0,  0,  7,  25.0,10.993,     0.058,     0.000,11.02207,    13.80000,0.00072,10.99261,11.02174,  -0.029136, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.837, 0.100,   0,  0,  0,  7,  25.0,11.015,     0.012,     0.000,11.02207,    13.80000,0.00061,11.01425,11.02173,  -0.007480, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171204.937, 0.100,   0,  0,  0,  7,  25.0,11.007,    -0.079,     0.000,11.02207,    13.80000,0.00031,11.00694,11.02172,  -0.014780, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:51,  58171205.037, 0.100,   0,  0,  0,  7,  25.0,10.993,    -0.058,     0.000,11.02207,    13.80000,0.00029,10.99228,11.02172,  -0.029436, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.137, 0.100,   0,  0,  0,  7,  25.0,11.014,    -0.017,     0.000,11.02207,    13.80000,0.00039,11.01332,11.02170,  -0.008378, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.237, 0.100,   0,  0,  0,  7,  25.0,11.006,     0.068,     0.000,11.02207,    13.80000,0.00066,11.00490,11.02170,  -0.016797, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.337, 0.100,   0,  0,  0,  7,  25.0,10.990,     0.031,     0.000,11.02207,    13.80000,0.00063,10.98891,11.02169,  -0.032778, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.438, 0.100,   0,  0,  0,  7,  25.0,11.008,    -0.041,     0.000,11.02207,    13.80000,0.00043,11.00711,11.02167,  -0.014561, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.538, 0.100,   0,  0,  0,  7,  25.0,10.993,     0.020,     0.000,11.02207,    13.80000,0.00055,10.99292,11.02166,  -0.028737, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.637, 0.100,   0,  0,  0,  7,  25.0,11.016,    -0.063,     0.000,11.02207,    13.80000,0.00033,11.01532,11.02164,  -0.006325, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.737, 0.100,   0,  0,  0,  7,  25.0,11.009,    -0.026,     0.000,11.02207,    13.80000,0.00038,11.00858,11.02164,  -0.013058, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.837, 0.100,   0,  0,  0,  7,  25.0,10.996,     0.049,     0.000,11.02207,    13.80000,0.00061,10.99524,11.02163,  -0.026390, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171205.937, 0.100,   0,  0,  0,  7,  25.0,11.020,    -0.006,     0.000,11.02207,    13.80000,0.00050,11.01968,11.02162,  -0.001935, 0.04998,0.05067,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.037, 0.100,   0,  0,  0,  7,  25.0,11.018,     0.090,     0.000,11.02207,    13.80000,0.00078,11.01732,11.02161,  -0.004296, 0.04998,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.137, 0.100,   0,  0,  0,  7,  25.0,11.014,     0.076,     0.000,11.02207,    13.80000,0.00081,11.01323,11.02161,  -0.008378, 0.04998,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.237, 0.100,   0,  0,  0,  7,  25.0,11.006,     0.047,     0.000,11.02207,    13.80000,0.00074,11.00554,11.02161,  -0.016066, 0.04998,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.337, 0.100,   0,  0,  0,  7,  25.0,10.991,    -0.009,     0.000,11.02207,    13.80000,0.00056,10.99029,11.02160,  -0.031305, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.437, 0.100,   0,  0,  0,  7,  25.0,11.010,     0.084,     0.000,11.02207,    13.80000,0.00079,11.00963,11.02158,  -0.011947, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.538, 0.100,   0,  0,  0,  7,  25.0,10.999,     0.063,     0.000,11.02207,    13.80000,0.00078,10.99811,11.02157,  -0.023463, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.638, 0.100,   0,  0,  0,  7,  25.0,10.976,     0.022,     0.000,11.02207,    13.80000,0.00066,10.97566,11.02155,  -0.045890, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.737, 0.100,   0,  0,  0,  7,  25.0,10.982,    -0.060,     0.000,11.02207,    13.80000,0.00039,10.98117,11.02152,  -0.040346, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.837, 0.100,   0,  0,  0,  7,  25.0,10.992,    -0.020,     0.000,11.02207,    13.80000,0.00043,10.99125,11.02149,  -0.030238, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171206.937, 0.100,   0,  0,  0,  7,  25.0,11.013,     0.062,     0.000,11.02207,    13.80000,0.00066,11.01200,11.02147,  -0.009469, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:53,  58171207.037, 0.100,   0,  0,  0,  7,  25.0,11.003,     0.018,     0.000,11.02207,    13.80000,0.00059,11.00290,11.02146,  -0.018569, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.137, 0.100,   0,  0,  0,  7,  25.0,10.986,    -0.066,     0.000,11.02207,    13.80000,0.00033,10.98556,11.02145,  -0.035893, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.237, 0.100,   0,  0,  0,  7,  25.0,11.000,    -0.440,     0.000,11.02207,    13.80000,-0.00086,11.00059,11.02142,  -0.020829, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.337, 0.100,   0,  0,  0,  7,  25.0,10.978,    -0.778,     0.000,11.02207,    13.80000,-0.00221,10.97977,11.02140,  -0.041628, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.437, 0.100,   0,  0,  0,  7,  25.0,10.985,    -1.253,    -0.000,11.02207,    13.80000,-0.00408,10.98881,11.02135,  -0.032547, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.537, 0.100,   0,  0,  0,  7,  25.0,11.001,    -1.589,    -0.001,11.02206,    13.80000,-0.00570,11.00694,11.02131,  -0.014370, 0.04997,0.05066,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.637, 0.100,   0,  0,  0,  7,  25.0,10.986,    -2.060,    -0.001,11.02205,    13.80000,-0.00770,10.99351,11.02128,  -0.027775, 0.04997,0.05065,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.737, 0.100,   0,  0,  0,  7,  25.0,11.007,    -2.391,    -0.002,11.02204,    13.80000,-0.00937,11.01682,11.02124,  -0.004418, 0.04997,0.05065,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.837, 0.100,   0,  0,  0,  7,  25.0,11.002,    -2.849,    -0.002,11.02202,    13.80000,-0.01136,11.01339,11.02121,  -0.007816, 0.04997,0.05065,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171207.937, 0.100,   0,  0,  0,  7,  25.0,10.993,    -3.154,    -0.003,11.02200,    13.80000,-0.01297,11.00601,11.02117,  -0.015164, 0.04997,0.05065,0.05068,
pro_20220926, 2022-10-03T15:39:55,  58171208.037, 0.100,   0,  0,  0,  7,  25.0,10.977,    -3.562,    -0.004,11.02197,    13.80000,-0.01480,10.99214,11.02113,  -0.028991, 0.04997,0.05065,0.05067,
pro_20220926, 2022-10-03T15:39:55,  58171208.137, 0.100,   0,  0,  0,  7,  25.0,10.998,    -3.973,    -0.005,11.02194,    13.80000,-0.01668,11.01491,11.02107,  -0.006163, 0.04997,0.05065,0.05067,
