fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-01-30T09:38:16, 1675071496,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:26, 1675071506,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:36, 1675071516,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:46, 1675071526,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:56, 1675071536,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:06, 1675071546,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:16, 1675071556,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:46, 1675071526,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:38:56, 1675071536,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:06, 1675071546,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:16, 1675071556,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:33, 1675071573,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5008,  0.5008,  12.824,  12.752,   0.221, 256, 0,
unit_f, 2023-01-30T09:39:43, 1675071583,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5022,  0.5021,  12.783,  12.607,   0.414, 416, 256,
unit_f, 2023-01-30T09:39:51, 1675071591,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.508,   0.521, 416, 288,
unit_f, 2023-01-30T09:39:06, 1675071546,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:16, 1675071556,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2023-01-30T09:39:33, 1675071573,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5008,  0.5008,  12.824,  12.752,   0.221, 256, 0,
unit_f, 2023-01-30T09:39:43, 1675071583,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,  50.000,  0.5022,  0.5021,  12.783,  12.607,   0.414, 416, 256,
unit_f, 2023-01-30T09:39:51, 1675071591,   0.000,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.508,   0.521, 416, 288,
unit_f, 2023-01-30T09:40:07, 1675071607,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2023-01-30T09:40:17, 1675071617,   0.000,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
