unit_m,  c_time,       chm_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,  62567171.781, 0, 0, 24.98602,24.99660, 13.80000,11.00003,0.00000,11.00003,   0.000,  0.000,  0.000,  0.000,  0,  -341987.8,   0.05000, 0, 
unit_sim,  62567171.941, 0, 0, 24.99705,24.99705, 13.80000,11.00006,0.00000,11.00006,   0.000,  0.000,  0.000,  0.000,  0,  -341989.4,   0.05000, 0, 
unit_sim,  62567172.043, 0, 0, 25.01949,24.99878, 13.80000,11.00005,0.00000,11.00005,   0.000,  0.000,  0.000,  0.000,  0,  -341995.6,   0.05000, 0, 
unit_sim,  62567172.143, 0, 0, 25.01358,25.00048, 13.80000,11.00002,0.00000,11.00002,   0.000,  0.000,  0.000,  0.000,  0,  -342001.7,   0.05000, 0, 
unit_sim,  62567172.243, 0, 0, 25.00177,25.00177, 13.80000,10.99997,0.00000,10.99997,   0.000,  0.000,  0.000,  0.000,  0,  -342006.4,   0.05000, 0, 
unit_sim,  62567172.343, 0, 0, 24.97854,25.00007, 13.80000,10.99988,0.00000,10.99988,   0.000,  0.000,  0.000,  0.000,  0,  -342000.3,   0.05000, 0, 
unit_sim,  62567172.443, 0, 0, 24.98209,24.99837, 13.80000,11.00000,0.00000,11.00000,   0.000,  0.000,  0.000,  0.000,  0,  -341994.1,   0.05000, 0, 
unit_sim,  62567172.543, 0, 0, 24.98917,24.99667, 13.80000,11.00003,0.00000,11.00003,   0.000,  0.000,  0.000,  0.000,  0,  -341988.0,   0.05000, 0, 
unit_sim,  62567172.643, 0, 0, 25.00374,24.99837, 13.80000,11.00006,0.00000,11.00006,   0.000,  0.000,  0.000,  0.000,  0,  -341994.1,   0.05000, 0, 
unit_sim,  62567172.743, 0, 0, 24.98248,24.99667, 13.80000,11.00003,0.00000,11.00003,   0.000,  0.000,  0.000,  0.000,  0,  -341988.0,   0.05000, 0, 
unit_sim,  62567172.843, 0, 0, 24.98996,24.99497, 13.80000,11.00006,0.00000,11.00006,   0.000,  0.000,  0.000,  0.000,  0,  -341981.9,   0.05000, 0, 
unit_sim,  62567172.943, 0, 0, 25.00532,24.99667, 13.80000,11.00008,0.00000,11.00008,   0.000,  0.000,  0.000,  0.000,  0,  -341988.0,   0.05000, 0, 
unit_sim,  62567173.043, 0, 0, 24.98563,24.99497, 13.80000,11.00006,0.00000,11.00006,   0.000,  0.000,  0.000,  0.000,  0,  -341981.9,   0.05000, 0, 
unit_sim,  62567173.143, 0, 0, 24.99626,24.99626, 13.80000,11.00008,0.00000,11.00008,   0.000,  0.000,  0.000,  0.000,  0,  -341986.5,   0.05000, 0, 
unit_sim,  62567173.243, 0, 0, 25.01791,24.99796, 13.80000,11.00006,0.00000,11.00006,   0.000,  0.000,  0.000,  0.000,  0,  -341992.6,   0.05000, 0, 
unit_sim,  62567173.343, 0, 0, 25.01043,24.99966, 13.80000,11.00003,0.00000,11.00003,   0.000,  0.000,  0.000,  0.000,  0,  -341998.8,   0.05000, 0, 
unit_sim,  62567173.443, 0, 0, 24.99587,24.99796, 13.80000,11.00001,0.00000,11.00001,   0.000,  0.000,  0.000,  0.000,  0,  -341992.6,   0.05000, 0, 
