fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-03T09:34:24, 1677836064,   0.000,  11.707,   0.000,   0.000,  25.000,  11.707, -42.872,  0.0226,  0.0198,  10.418,  10.358,   0.198, 0, 0,
unit_f, 2023-03-03T09:34:34, 1677836074,   0.000,  11.613,   0.000,   0.000,  25.000,  11.613,  52.565,  0.0240,  0.0213,  10.523,  10.463,   0.197, 0, 0,
unit_f, 2023-03-03T09:34:44, 1677836084,   0.000,  11.417,   0.000,   0.000,  25.000,  11.417,  35.402,  0.0251,  0.0223,  10.600,  10.540,   0.196, 0, 0,
unit_f, 2023-03-03T09:34:54, 1677836094,   0.000,  11.133,   0.000,   0.000,  25.000,  11.133,  15.973,  0.0257,  0.0229,  10.646,  10.586,   0.195, 0, 0,
unit_f, 2023-03-03T09:35:04, 1677836104,   0.000,  10.842,   0.000,   0.000,  25.000,  10.842,   0.000,  0.0259,  0.0231,  10.653,  10.594,   0.196, 0, 0,
unit_f, 2023-03-03T09:35:15, 1677836115,   0.000,  10.773,   0.000,   0.000,  25.000,  10.773,   0.000,  0.0259,  0.0231,  10.648,  10.594,   0.198, 0, 0,
unit_f, 2023-03-03T09:35:25, 1677836125,   0.000,  10.727,   0.000,   0.000,  25.000,  10.727,   0.000,  0.0259,  0.0231,  10.643,  10.594,   0.198, 0, 0,
unit_f, 2023-03-03T09:34:24, 1677836064,   0.000,  11.707,   0.000,   0.000,  25.000,  11.707, -42.872,  0.0226,  0.0198,  10.418,  10.358,   0.198, 0, 0,
unit_f, 2023-03-03T09:34:34, 1677836074,   0.000,  11.613,   0.000,   0.000,  25.000,  11.613,  52.565,  0.0240,  0.0213,  10.523,  10.463,   0.197, 0, 0,
unit_f, 2023-03-03T09:34:44, 1677836084,   0.000,  11.417,   0.000,   0.000,  25.000,  11.417,  35.402,  0.0251,  0.0223,  10.600,  10.540,   0.196, 0, 0,
unit_f, 2023-03-03T09:34:54, 1677836094,   0.000,  11.133,   0.000,   0.000,  25.000,  11.133,  15.973,  0.0257,  0.0229,  10.646,  10.586,   0.195, 0, 0,
unit_f, 2023-03-03T09:35:04, 1677836104,   0.000,  10.842,   0.000,   0.000,  25.000,  10.842,   0.000,  0.0259,  0.0231,  10.653,  10.594,   0.196, 0, 0,
unit_f, 2023-03-03T09:35:15, 1677836115,   0.000,  10.773,   0.000,   0.000,  25.000,  10.773,   0.000,  0.0259,  0.0231,  10.648,  10.594,   0.198, 0, 0,
unit_f, 2023-03-03T09:35:25, 1677836125,   0.000,  10.727,   0.000,   0.000,  25.000,  10.727,   0.000,  0.0259,  0.0231,  10.643,  10.594,   0.198, 0, 0,
