fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-21T09:23:41, 1669022621,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5005,  0.5005,  12.832,  12.827,   0.208, 256, 0,
unit_f, 2022-11-21T09:23:51, 1669022631,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5019,  0.5019,  12.790,  12.771,   0.298, 384, 256,
unit_f, 2022-11-21T09:24:01, 1669022641,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5033,  0.5035,  12.752,  12.721,   0.350, 384, 256,
unit_f, 2022-11-21T09:24:11, 1669022651,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5047,  0.5048,  12.720,  12.675,   0.398, 416, 256,
unit_f, 2022-11-21T09:24:19, 1669022659,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5058,  0.5058,  12.697,  12.642,   0.432, 416, 288,
unit_f, 2022-11-21T09:24:29, 1669022669,   0.000,  13.082,  50.000,   0.000,  25.000,  13.082,   0.000,  0.5058,  0.5058,  13.082,  13.082,   0.002, 384, 256,
unit_f, 2022-11-21T09:23:51, 1669022631,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5019,  0.5019,  12.790,  12.771,   0.298, 384, 256,
unit_f, 2022-11-21T09:24:01, 1669022641,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5033,  0.5035,  12.752,  12.721,   0.350, 384, 256,
unit_f, 2022-11-21T09:24:11, 1669022651,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5047,  0.5048,  12.720,  12.675,   0.398, 416, 256,
unit_f, 2022-11-21T09:24:19, 1669022659,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5058,  0.5058,  12.697,  12.642,   0.432, 416, 288,
unit_f, 2022-11-21T09:24:29, 1669022669,   0.000,  13.082,  50.000,   0.000,  25.000,  13.082,   0.000,  0.5058,  0.5058,  13.082,  13.082,   0.002, 384, 256,
unit_f, 2022-11-21T09:24:48, 1669022688,   0.000,  13.082,   0.000,   0.000,  25.000,  13.082,   0.000,  0.5058,  0.5058,  13.082,  13.082,   0.000, 0, 0,
unit_f, 2022-11-21T09:24:58, 1669022698,   0.000,  13.082,   0.000,   0.000,  25.000,  13.082,   0.000,  0.5058,  0.5058,  13.082,  13.082,   0.000, 0, 0,
