unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,        20.308, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.413, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.513, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.613, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.713, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.813, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        20.913, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.013, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.113, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.213, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.313, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.413, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.513, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.613, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.713, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.813, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        21.913, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.013, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.113, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.213, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.313, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.413, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.579, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.679, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.779, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.879, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        22.979, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.079, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.179, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.279, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.379, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.479, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.579, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.679, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.779, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.879, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        23.979, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.079, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.179, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.279, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.379, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.479, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.579, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.679, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.779, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.879, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        24.980, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.080, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.180, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.280, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.380, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.480, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.580, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.680, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.780, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,  0.000,  0.000,-23.077,  1,        0.0,   1.00000, 0, 
unit_sim,        25.880, 0,  360000, 0, 25.00000,25.00000, 13.80000,14.50000,0.00000,14.20000,   0.000,-25.132,-25.132,-23.077,  1,       -2.5,   0.99999, 0, 
