fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
unit_f, 2022-11-22T12:51:54, 1669121514,   0.000,  12.833,   0.000,   0.000,  25.020,  12.833,  -2.068,  0.0751,  0.0709,  11.889,  11.689,   0.129, 0, 0,
unit_f, 2022-11-22T12:52:04, 1669121524,   0.000,  12.807,   0.000,   0.000,  25.018,  12.807, -36.138,  0.0776,  0.0731,  11.934,  11.734,   0.140, 0, 0,
unit_f, 2022-11-22T12:52:14, 1669121534,   0.000,  12.655,   0.000,   0.000,  25.000,  12.655,  34.460,  0.0791,  0.0747,  12.027,  11.827,   0.137, 0, 0,
unit_f, 2022-11-22T12:52:24, 1669121544,   0.000,  12.457,   0.000,   0.000,  24.997,  12.457,  -0.053,  0.0796,  0.0754,  12.036,  11.837,   0.147, 0, 0,
unit_f, 2022-11-22T12:52:34, 1669121554,   0.000,  12.472,   0.000,   0.000,  24.995,  12.472,   0.055,  0.0796,  0.0755,  12.017,  11.822,   0.134, 0, 0,
unit_f, 2022-11-22T12:52:44, 1669121564,   0.000,  12.384,   0.000,   0.000,  24.998,  12.384,  -0.032,  0.0796,  0.0756,  12.044,  11.853,   0.135, 0, 0,
unit_f, 2022-11-22T12:52:54, 1669121574,   0.000,  12.304,   0.000,   0.000,  24.987,  12.304,  -0.020,  0.0796,  0.0754,  11.971,  11.785,   0.145, 0, 0,
