fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2000-01-01T00:04:19, 946685059,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:04:29, 946685069,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:04:39, 946685079,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:04:49, 946685089,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:04:59, 946685099,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:09, 946685109,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:05:20, 946685120,   0.000,  14.300,   0.000,   0.000,  25.000,  14.300,   0.000,  1.0000,  0.9999,  14.300,  14.500,   0.000, 0, 0,
unit_f, 2000-01-01T00:14:27, 946685667,   0.000,  12.226,   0.000,   0.000,  25.000,  12.226,   0.000,  0.0793,  0.0753,  11.910,  11.822,   0.128, 0, 0,
unit_f, 2000-01-01T00:14:37, 946685677,   0.000,  12.168,   0.000,   0.000,  25.000,  12.168,   0.000,  0.0793,  0.0753,  11.887,  11.821,   0.129, 0, 0,
unit_f, 2000-01-01T00:14:47, 946685687,   0.000,  12.117,   0.000,   0.000,  25.000,  12.117,   0.000,  0.0793,  0.0752,  11.869,  11.820,   0.130, 0, 0,
unit_f, 2000-01-01T00:14:57, 946685697,   0.000,  12.076,   0.000,   0.000,  25.000,  12.076,   0.000,  0.0793,  0.0752,  11.856,  11.819,   0.131, 0, 0,
unit_f, 2000-01-01T00:15:07, 946685707,   0.000,  12.040,   0.000,   0.000,  25.000,  12.040,   0.000,  0.0793,  0.0752,  11.846,  11.818,   0.132, 0, 0,
unit_f, 2000-01-01T00:15:17, 946685717,   0.000,  12.010,   0.000,   0.000,  25.000,  12.010,   0.000,  0.0793,  0.0752,  11.838,  11.818,   0.133, 0, 0,
unit_f, 2000-01-01T00:15:56, 946685756,   0.000,  11.991,   0.000,   0.000,  25.000,  11.991,   0.000,  0.0793,  0.0752,  11.833,  11.818,   0.133, 0, 0,
unit_f, 2000-01-01T00:14:27, 946685667,   0.000,  12.226,   0.000,   0.000,  25.000,  12.226,   0.000,  0.0793,  0.0753,  11.910,  11.822,   0.128, 0, 0,
unit_f, 2000-01-01T00:14:37, 946685677,   0.000,  12.168,   0.000,   0.000,  25.000,  12.168,   0.000,  0.0793,  0.0753,  11.887,  11.821,   0.129, 0, 0,
unit_f, 2000-01-01T00:14:47, 946685687,   0.000,  12.117,   0.000,   0.000,  25.000,  12.117,   0.000,  0.0793,  0.0752,  11.869,  11.820,   0.130, 0, 0,
unit_f, 2000-01-01T00:14:57, 946685697,   0.000,  12.076,   0.000,   0.000,  25.000,  12.076,   0.000,  0.0793,  0.0752,  11.856,  11.819,   0.131, 0, 0,
unit_f, 2000-01-01T00:15:07, 946685707,   0.000,  12.040,   0.000,   0.000,  25.000,  12.040,   0.000,  0.0793,  0.0752,  11.846,  11.818,   0.132, 0, 0,
unit_f, 2000-01-01T00:15:17, 946685717,   0.000,  12.010,   0.000,   0.000,  25.000,  12.010,   0.000,  0.0793,  0.0752,  11.838,  11.818,   0.133, 0, 0,
unit_f, 2000-01-01T00:15:56, 946685756,   0.000,  11.991,   0.000,   0.000,  25.000,  11.991,   0.000,  0.0793,  0.0752,  11.833,  11.818,   0.133, 0, 0,
