fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2000-01-01T00:08:42, 946685322,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:08:52, 946685332,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:02, 946685342,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:12, 946685352,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:22, 946685362,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:32, 946685372,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:42, 946685382,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:42, 946685382,  20.368,  13.079,   0.000,   0.000,  25.000,  13.079,   0.000,  0.5000,  0.4999,  13.079,  13.079,   0.000, 0, 0,
unit_f, 2000-01-01T00:09:53, 946685393,   0.058,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5007,  0.5008,  12.827,  12.760,   0.207, 256, 0,
unit_f, 2000-01-01T00:10:03, 946685403,   0.058,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5021,  0.5021,  12.785,  12.613,   0.407, 416, 256,
unit_f, 2000-01-01T00:10:11, 946685411,   0.058,  13.079,  50.000,   0.000,  25.000,  13.079,   0.000,  0.5032,  0.5032,  12.755,  12.508,   0.521, 416, 288,
unit_f, 2000-01-01T00:10:45, 946685445,   0.058,  13.081,  50.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.209, 384, 288,
unit_f, 2000-01-01T00:10:56, 946685456,  20.312,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
unit_f, 2000-01-01T00:11:06, 946685466,  20.312,  13.081,   0.000,   0.000,  25.000,  13.081,   0.000,  0.5032,  0.5032,  13.081,  13.081,   0.000, 0, 0,
