unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,
unit_sim,      3495.768, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3495.878, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3495.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.882, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3496.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.882, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3497.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.882, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3498.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.882, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3499.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.882, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3500.982, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.082, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.182, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.282, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.382, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.482, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.582, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.682, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
unit_sim,      3501.782, 0,  360000, 0, 25.00000,25.00000, 13.80000,13.25500,0.00000,13.25500,   0.000,  0.000,  0.000,  0.000,  0,   -36000.0,   0.90000, 0, 
