unit_h, 2022-11-25T01:01:29, 1669352489,   6.932,  13.193,  -0.203,  0.9546,  0.9337,  13.196,  13.197, 0,
unit_h, 2022-11-25T01:31:29, 1669354289,   6.243,  13.180,  -0.203,  0.9598,  0.9536,  13.182,  13.184, 0,
unit_h, 2022-11-25T02:01:29, 1669356089,   5.743,  13.202,  -0.203,  0.9636,  0.9596,  13.204,  13.205, 0,
unit_h, 2022-11-25T02:31:29, 1669357889,   5.307,  13.193,  -0.203,  0.9666,  0.9621,  13.196,  13.197, 0,
unit_h, 2022-11-25T03:01:29, 1669359689,   4.993,  13.189,  -0.203,  0.9684,  0.9614,  13.192,  13.193, 0,
unit_h, 2022-11-25T03:31:29, 1669361489,   4.743,  13.202,  -0.203,  0.9696,  0.9608,  13.204,  13.205, 0,
unit_h, 2022-11-25T04:01:29, 1669363289,   4.557,  13.189,  -0.203,  0.9702,  0.9594,  13.192,  13.193, 0,
unit_h, 2022-11-25T04:31:29, 1669365089,   5.625,  13.077,  -3.148,  0.9477,  0.8522,  13.116,  13.134, 0,
unit_h, 2022-11-25T05:01:29, 1669366889,   7.500,  13.163,  -0.203,  0.9247,  0.8314,  13.166,  13.167, 0,
unit_h, 2022-11-25T05:31:30, 1669368690,   7.743,  13.202,  -0.203,  0.9211,  0.8797,  13.204,  13.205, 0,
unit_h, 2022-11-25T06:01:30, 1669370490,   7.432,  13.172,  -0.203,  0.9227,  0.9146,  13.174,  13.175, 0,
unit_h, 2022-11-25T06:31:30, 1669372290,   6.993,  13.206,  -0.203,  0.9256,  0.9323,  13.208,  13.210, 0,
unit_h, 2022-11-25T07:01:30, 1669374090,   6.682,  13.172,  -0.203,  0.9273,  0.9388,  13.174,  13.175, 0,
unit_h, 2022-11-25T07:31:30, 1669375890,   6.432,  13.210,  -0.203,  0.9285,  0.9403,  13.213,  13.214, 0,
unit_h, 2022-11-25T08:01:30, 1669377690,   6.307,  13.176,  -0.137,  0.9286,  0.9396,  13.178,  13.179, 0,
hist,  date,                time,    Tb, Vb, Ib, soc, soc_ekf, Voc_dyn, Voc_stat, falw,


