soc=  1.000, modeling = 7, delta_q=  0.000, soc_model=  1.0000,   delta_q_model=  0.000, soc_ekf=  1.0000, delta_q_ekf=  0.000,
soft reset...
ReadSensors from 100 to 100
100
modeling from 7 to 7
Modeling is 7
tweak_test is 0
mod_ib is 1
mod_vb is 1
mod_tb is 1
Small reset. Filters reinit
soft reset...
ShuntAmp.add from -500.000 to -500.000
ShuntNoAmp.add from   0.001 to   0.001
unit_sel, 52587490.332, 0, 0,    0, 0,      -0.000086, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,10.13088, 1, 10.13088,    0.00,25.00, 1, 25.00, 
unit,               hm,                  cTime,       dt,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,dV_dyn,Voc_stat,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,,
unit_sel,c_time,res,user_sel,   m_bare,n_bare,  cc_dif,cc_flt,  ibmh,ibnh,ibmm,ibnm,ibm,                     ib_dif,ib_dif_flt,ib_dif_fa,  ib_sel,Ib_h,Ib_m,mib,Ib,            Vb_h,Vb_m,mvb,Vb,                  Tb_h,Tb,mtb,Tb_f,
unit_sel, 52587511.301, 0, 0,    0, 0,       0.029124, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.54221, 1, 11.54221,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.333, 0.100,   1,  0,  7,  25.00,11.54221,-500.00000,    13.80000,-6.15000,17.72151,14.51040,   3.211107, 1.00000,1.00000,0.97074,
unit_sel, 52587511.401, 0, 0,    0, 0,       0.029262, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.54581, 1, 11.54581,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.432, 0.100,   1,  0,  7,  25.00,11.54581,-500.00000,    13.80000,-6.15000,17.72524,14.51040,   3.214846, 1.00000,1.00000,0.97060,
unit_sel, 52587511.501, 0, 0,    0, 0,       0.029401, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.54941, 1, 11.54941,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.532, 0.100,   1,  0,  7,  25.00,11.54941,-500.00000,    13.80000,-6.15000,17.72898,14.51040,   3.218580, 1.00000,1.00000,0.97046,
unit_sel, 52587511.601, 0, 0,    0, 0,       0.029540, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.55300, 1, 11.55300,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.632, 0.100,   1,  0,  7,  25.00,11.55300,-500.00000,    13.80000,-6.15000,17.73271,14.51040,   3.222309, 1.00000,1.00000,0.97032,
unit_sel, 52587511.701, 0, 0,    0, 0,       0.029679, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.55658, 1, 11.55658,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.732, 0.100,   1,  0,  7,  25.00,11.55658,-500.00000,    13.80000,-6.15000,17.73643,14.51040,   3.226034, 1.00000,1.00000,0.97018,
unit_sel, 52587511.801, 0, 0,    0, 0,       0.029818, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,11.56017, 1, 11.56017,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.832, 0.100,   1,  0,  7,  25.00,11.56017,-500.00000,    13.80000,-6.15000,17.74015,14.51040,   3.229755, 1.00000,1.00000,0.97004,
unit_sel, 52587511.901, 0, 0,    0, 0,       0.029957, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.56374, 1, 11.56374,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587511.932, 0.100,   1,  0,  7,  25.00,11.56374,-500.00000,    13.80000,-6.15000,17.74387,14.51040,   3.233472, 1.00000,1.00000,0.96990,
unit_sel, 52587512.001, 0, 0,    0, 0,       0.030096, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.56732, 1, 11.56732,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587512.032, 0.100,   1,  0,  7,  25.00,11.56732,-500.00000,    13.80000,-6.15000,17.74758,14.51040,   3.237184, 1.00000,1.00000,0.96977,
unit_sel, 52587512.101, 0, 0,    0, 0,       0.030235, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.57089, 1, 11.57089,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:25,  52587512.133, 0.100,   1,  0,  7,  25.00,11.57089,-500.00000,    13.80000,-6.15000,17.75129,14.51040,   3.240892, 1.00000,1.00000,0.96963,
unit_sel, 52587512.201, 0, 0,    0, 0,       0.030374, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.43912,11.57445, 1, 11.57445,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.232, 0.100,   1,  0,  7,  25.00,11.57445,-500.00000,    13.80000,-6.15000,17.75499,14.51040,   3.244595, 1.00000,1.00000,0.96949,
unit_sel, 52587512.301, 0, 0,    0, 0,       0.030513, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.57801, 1, 11.57801,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.332, 0.100,   1,  0,  7,  25.00,11.57801,-500.00000,    13.80000,-6.15000,17.75869,14.51040,   3.248294, 1.00000,1.00000,0.96935,
unit_sel, 52587512.401, 0, 0,    0, 0,       0.030651, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.58157, 1, 11.58157,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.433, 0.100,   1,  0,  7,  25.00,11.58157,-500.00000,    13.80000,-6.15000,17.76239,14.51040,   3.251990, 1.00000,1.00000,0.96921,
unit_sel, 52587512.501, 0, 0,    0, 0,       0.030790, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.58512, 1, 11.58512,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.533, 0.100,   1,  0,  7,  25.00,11.58512,-500.00000,    13.80000,-6.15000,17.76608,14.51040,   3.255680, 1.00000,1.00000,0.96907,
unit_sel, 52587512.601, 0, 0,    0, 0,       0.030929, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.58867, 1, 11.58867,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.632, 0.100,   1,  0,  7,  25.00,11.58867,-500.00000,    13.80000,-6.15000,17.76977,14.51040,   3.259367, 1.00000,1.00000,0.96893,
unit_sel, 52587512.701, 0, 0,    0, 0,       0.031068, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.59221, 1, 11.59221,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.732, 0.100,   1,  0,  7,  25.00,11.59221,-500.00000,    13.80000,-6.15000,17.77345,14.51040,   3.263049, 1.00000,1.00000,0.96879,
unit_sel, 52587512.801, 0, 0,    0, 0,       0.031207, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.59575, 1, 11.59575,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.832, 0.100,   1,  0,  7,  25.00,11.59575,-500.00000,    13.80000,-6.15000,17.77712,14.51040,   3.266726, 1.00000,1.00000,0.96865,
unit_sel, 52587512.901, 0, 0,    0, 0,       0.031346, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.59929, 1, 11.59929,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587512.932, 0.100,   1,  0,  7,  25.00,11.59929,-500.00000,    13.80000,-6.15000,17.78080,14.51040,   3.270400, 1.00000,1.00000,0.96852,
unit_sel, 52587513.001, 0, 0,    0, 0,       0.031485, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.60282, 1, 11.60282,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587513.032, 0.100,   1,  0,  7,  25.00,11.60282,-500.00000,    13.80000,-6.15000,17.78447,14.51040,   3.274070, 1.00000,1.00000,0.96838,
unit_sel, 52587513.101, 0, 0,    0, 0,       0.031624, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,11.60635, 1, 11.60635,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:26,  52587513.132, 0.100,   1,  0,  7,  25.00,11.60635,-500.00000,    13.80000,-6.15000,17.78813,14.51040,   3.277735, 1.00000,1.00000,0.96824,
unit_sel, 52587513.201, 0, 0,    0, 0,       0.031762, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.60987, 1, 11.60987,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.232, 0.100,   1,  0,  7,  25.00,11.60987,-500.00000,    13.80000,-6.15000,17.79179,14.51040,   3.281395, 1.00000,1.00000,0.96810,
unit_sel, 52587513.301, 0, 0,    0, 0,       0.031901, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.61339, 1, 11.61339,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.332, 0.100,   1,  0,  7,  25.00,11.61339,-500.00000,    13.80000,-6.15000,17.79545,14.51040,   3.285052, 1.00000,1.00000,0.96796,
unit_sel, 52587513.401, 0, 0,    0, 0,       0.032040, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.61690, 1, 11.61690,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.432, 0.100,   1,  0,  7,  25.00,11.61690,-500.00000,    13.80000,-6.15000,17.79910,14.51040,   3.288704, 1.00000,1.00000,0.96782,
unit_sel, 52587513.501, 0, 0,    0, 0,       0.032179, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.62041, 1, 11.62041,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.532, 0.100,   1,  0,  7,  25.00,11.62041,-500.00000,    13.80000,-6.15000,17.80275,14.51040,   3.292352, 1.00000,1.00000,0.96768,
unit_sel, 52587513.601, 0, 0,    0, 0,       0.032318, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.62392, 1, 11.62392,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.632, 0.100,   1,  0,  7,  25.00,11.62392,-500.00000,    13.80000,-6.15000,17.80639,14.51040,   3.295996, 1.00000,1.00000,0.96754,
unit_sel, 52587513.701, 0, 0,    0, 0,       0.032457, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.62742, 1, 11.62742,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.732, 0.100,   1,  0,  7,  25.00,11.62742,-500.00000,    13.80000,-6.15000,17.81004,14.51040,   3.299637, 1.00000,1.00000,0.96740,
unit_sel, 52587513.801, 0, 0,    0, 0,       0.032596, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.63091, 1, 11.63091,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.832, 0.100,   1,  0,  7,  25.00,11.63091,-500.00000,    13.80000,-6.15000,17.81367,14.51040,   3.303272, 1.00000,1.00000,0.96727,
unit_sel, 52587513.901, 0, 0,    0, 0,       0.032735, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.63441, 1, 11.63441,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587513.932, 0.100,   1,  0,  7,  25.00,11.63441,-500.00000,    13.80000,-6.15000,17.81730,14.51040,   3.306903, 1.00000,1.00000,0.96713,
unit_sel, 52587514.001, 0, 0,    0, 0,       0.032874, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.63790, 1, 11.63790,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587514.032, 0.100,   1,  0,  7,  25.00,11.63790,-500.00000,    13.80000,-6.15000,17.82093,14.51040,   3.310530, 1.00000,1.00000,0.96699,
unit_sel, 52587514.101, 0, 0,    0, 0,       0.033012, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.64138, 1, 11.64138,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:27,  52587514.133, 0.100,   1,  0,  7,  25.00,11.64138,-500.00000,    13.80000,-6.15000,17.82455,14.51040,   3.314153, 1.00000,1.00000,0.96685,
unit_sel, 52587514.201, 0, 0,    0, 0,       0.033151, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.64486, 1, 11.64486,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.232, 0.100,   1,  0,  7,  25.00,11.64486,-500.00000,    13.80000,-6.15000,17.82817,14.51040,   3.317771, 1.00000,1.00000,0.96671,
unit_sel, 52587514.302, 0, 0,    0, 0,       0.033290, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.64834, 1, 11.64834,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.333, 0.100,   1,  0,  7,  25.00,11.64834,-500.00000,    13.80000,-6.15000,17.83179,14.51040,   3.321386, 1.00000,1.00000,0.96657,
unit_sel, 52587514.401, 0, 0,    0, 0,       0.033429, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.65181, 1, 11.65181,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.432, 0.100,   1,  0,  7,  25.00,11.65181,-500.00000,    13.80000,-6.15000,17.83540,14.51040,   3.324996, 1.00000,1.00000,0.96643,
unit_sel, 52587514.501, 0, 0,    0, 0,       0.033568, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.65528, 1, 11.65528,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.532, 0.100,   1,  0,  7,  25.00,11.65528,-500.00000,    13.80000,-6.15000,17.83900,14.51040,   3.328602, 1.00000,1.00000,0.96629,
unit_sel, 52587514.601, 0, 0,    0, 0,       0.033707, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.65874, 1, 11.65874,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.633, 0.100,   1,  0,  7,  25.00,11.65874,-500.00000,    13.80000,-6.15000,17.84260,14.51040,   3.332204, 1.00000,1.00000,0.96615,
unit_sel, 52587514.701, 0, 0,    0, 0,       0.033846, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.66220, 1, 11.66220,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.732, 0.100,   1,  0,  7,  25.00,11.66220,-500.00000,    13.80000,-6.15000,17.84620,14.51040,   3.335802, 1.00000,1.00000,0.96602,
unit_sel, 52587514.801, 0, 0,    0, 0,       0.033985, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.66565, 1, 11.66565,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.832, 0.100,   1,  0,  7,  25.00,11.66565,-500.00000,    13.80000,-6.15000,17.84979,14.51040,   3.339395, 1.00000,1.00000,0.96588,
unit_sel, 52587514.901, 0, 0,    0, 0,       0.034124, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.66911, 1, 11.66911,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587514.932, 0.100,   1,  0,  7,  25.00,11.66911,-500.00000,    13.80000,-6.15000,17.85338,14.51040,   3.342985, 1.00000,1.00000,0.96574,
unit_sel, 52587515.001, 0, 0,    0, 0,       0.034263, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.67255, 1, 11.67255,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587515.032, 0.100,   1,  0,  7,  25.00,11.67255,-500.00000,    13.80000,-6.15000,17.85697,14.51040,   3.346570, 1.00000,1.00000,0.96560,
unit_sel, 52587515.101, 0, 0,    0, 0,       0.034401, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.67599, 1, 11.67599,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:28,  52587515.132, 0.100,   1,  0,  7,  25.00,11.67599,-500.00000,    13.80000,-6.15000,17.86055,14.51040,   3.350151, 1.00000,1.00000,0.96546,
unit_sel, 52587515.201, 0, 0,    0, 0,       0.034540, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45634,11.67943, 1, 11.67943,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.233, 0.100,   1,  0,  7,  25.00,11.67943,-500.00000,    13.80000,-6.15000,17.86413,14.51040,   3.353728, 1.00000,1.00000,0.96532,
unit_sel, 52587515.301, 0, 0,    0, 0,       0.034679, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.68287, 1, 11.68287,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.332, 0.100,   1,  0,  7,  25.00,11.68287,-500.00000,    13.80000,-6.15000,17.86770,14.51040,   3.357301, 1.00000,1.00000,0.96518,
unit_sel, 52587515.401, 0, 0,    0, 0,       0.034818, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.68630, 1, 11.68630,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.432, 0.100,   1,  0,  7,  25.00,11.68630,-500.00000,    13.80000,-6.15000,17.87127,14.51040,   3.360869, 1.00000,1.00000,0.96504,
unit_sel, 52587515.501, 0, 0,    0, 0,       0.034957, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.68972, 1, 11.68972,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.532, 0.100,   1,  0,  7,  25.00,11.68972,-500.00000,    13.80000,-6.15000,17.87483,14.51040,   3.364433, 1.00000,1.00000,0.96490,
unit_sel, 52587515.601, 0, 0,    0, 0,       0.035096, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,11.69315, 1, 11.69315,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.632, 0.100,   1,  0,  7,  25.00,11.69315,-500.00000,    13.80000,-6.15000,17.87839,14.51040,   3.367994, 1.00000,1.00000,0.96477,
unit_sel, 52587515.701, 0, 0,    0, 0,       0.035235, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.69656, 1, 11.69656,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.733, 0.100,   1,  0,  7,  25.00,11.69656,-500.00000,    13.80000,-6.15000,17.88195,14.51040,   3.371550, 1.00000,1.00000,0.96463,
unit_sel, 52587515.801, 0, 0,    0, 0,       0.035374, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44342,11.69998, 1, 11.69998,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.832, 0.100,   1,  0,  7,  25.00,11.69998,-500.00000,    13.80000,-6.15000,17.88550,14.51040,   3.375102, 1.00000,1.00000,0.96449,
unit_sel, 52587515.901, 0, 0,    0, 0,       0.035512, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.70339, 1, 11.70339,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587515.932, 0.100,   1,  0,  7,  25.00,11.70339,-500.00000,    13.80000,-6.15000,17.88905,14.51040,   3.378650, 1.00000,1.00000,0.96435,
unit_sel, 52587516.001, 0, 0,    0, 0,       0.035651, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.70679, 1, 11.70679,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587516.032, 0.100,   1,  0,  7,  25.00,11.70679,-500.00000,    13.80000,-6.15000,17.89259,14.51040,   3.382194, 1.00000,1.00000,0.96421,
unit_sel, 52587516.101, 0, 0,    0, 0,       0.035790, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.71019, 1, 11.71019,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:29,  52587516.132, 0.100,   1,  0,  7,  25.00,11.71019,-500.00000,    13.80000,-6.15000,17.89613,14.51040,   3.385734, 1.00000,1.00000,0.96407,
unit_sel, 52587516.201, 0, 0,    0, 0,       0.035929, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.71359, 1, 11.71359,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.232, 0.100,   1,  0,  7,  25.00,11.71359,-500.00000,    13.80000,-6.15000,17.89967,14.51040,   3.389269, 1.00000,1.00000,0.96393,
unit_sel, 52587516.301, 0, 0,    0, 0,       0.036068, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.71698, 1, 11.71698,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.332, 0.100,   1,  0,  7,  25.00,11.71698,-500.00000,    13.80000,-6.15000,17.90320,14.51040,   3.392801, 1.00000,1.00000,0.96379,
unit_sel, 52587516.401, 0, 0,    0, 0,       0.036207, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.72037, 1, 11.72037,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.432, 0.100,   1,  0,  7,  25.00,11.72037,-500.00000,    13.80000,-6.15000,17.90673,14.51040,   3.396328, 1.00000,1.00000,0.96365,
unit_sel, 52587516.501, 0, 0,    0, 0,       0.036346, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.72376, 1, 11.72376,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.532, 0.100,   1,  0,  7,  25.00,11.72376,-500.00000,    13.80000,-6.15000,17.91025,14.51040,   3.399852, 1.00000,1.00000,0.96352,
unit_sel, 52587516.601, 0, 0,    0, 0,       0.036485, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.45204,11.72714, 1, 11.72714,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.632, 0.100,   1,  0,  7,  25.00,11.72714,-500.00000,    13.80000,-6.15000,17.91377,14.51040,   3.403371, 1.00000,1.00000,0.96338,
unit_sel, 52587516.702, 0, 0,    0, 0,       0.036624, 0,   -500.00000,0.00100,-500.00000,0.00100,0.00000,   -500.00101, 1, 1,     1, -500.00000,-500.00000, 1, -500.00000,    13.44773,11.73052, 1, 11.73052,    0.00,25.00, 1, 25.00, 
pro_20220723, 2022-07-30T08:08:30,  52587516.732, 0.100,   1,  0,  7,  25.00,11.73052,-500.00000,    13.80000,-6.15000,17.91729,14.51040,   3.406887, 1.00000,1.00000,0.96324,
