unit,               hm,                  cTime,       dt,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,Vdyn,Voc,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,soc_wt,
pro_20220623, 2022-06-24T09:58:12,  49445898.951, 0.100,   1,  0,  7,  25.0,14.519,-10.000,    13.800,-0.047,14.566,14.529,   0.036464, 1.0000,1.0000,1.0000,1.0000,
pro_20220623, 2022-06-24T09:58:13,  49445900.152, 0.100,   1,  0,  7,  25.0,14.513,-10.000,    13.800,-0.048,14.561,14.529,   0.031789, 0.9999,1.0000,0.9999,0.9999,
pro_20220623, 2022-06-24T09:58:14,  49445901.352, 0.100,   1,  0,  7,  25.0,14.507,-10.000,    13.800,-0.049,14.557,14.529,   0.027114, 0.9999,1.0000,0.9999,0.9999,
pro_20220623, 2022-06-24T09:58:15,  49445902.552, 0.100,   1,  0,  7,  25.0,14.501,-10.000,    13.800,-0.050,14.552,14.529,   0.022431, 0.9999,1.0000,0.9999,0.9999,
pro_20220623, 2022-06-24T09:58:17,  49445903.752, 0.100,   1,  0,  7,  25.0,14.496,-10.000,    13.800,-0.051,14.547,14.529,   0.017758, 0.9998,1.0000,0.9998,0.9998,
pro_20220623, 2022-06-24T09:58:18,  49445904.951, 0.100,   1,  0,  7,  25.0,14.490,-10.000,    13.800,-0.052,14.543,14.529,   0.013083, 0.9998,1.0000,0.9998,0.9998,
pro_20220623, 2022-06-24T09:58:19,  49445906.152, 0.100,   1,  0,  7,  25.0,14.484,-10.000,    13.800,-0.054,14.538,14.529,   0.008408, 0.9998,1.0000,0.9998,0.9998,
pro_20220623, 2022-06-24T09:58:20,  49445907.351, 0.100,   1,  0,  7,  25.0,14.478,-10.000,    13.800,-0.054,14.533,14.529,   0.003725, 0.9997,1.0000,0.9997,0.9997,
pro_20220623, 2022-06-24T09:58:21,  49445908.551, 0.100,   1,  0,  7,  25.0,14.473,-10.000,    13.800,-0.055,14.529,14.528,   0.000194, 0.9997,1.0000,0.9997,0.9997,
pro_20220623, 2022-06-24T09:58:23,  49445909.751, 0.100,   1,  0,  7,  25.0,14.467,-10.000,    13.800,-0.056,14.524,14.524,   0.000200, 0.9997,1.0000,0.9997,0.9997,
pro_20220623, 2022-06-24T09:58:24,  49445910.952, 0.100,   1,  0,  7,  25.0,14.461,-10.000,    13.800,-0.057,14.519,14.519,   0.000200, 0.9996,0.9999,0.9996,0.9996,
pro_20220623, 2022-06-24T09:58:25,  49445912.151, 0.100,   1,  0,  7,  25.0,14.456,-10.000,    13.800,-0.058,14.514,14.514,   0.000198, 0.9996,0.9999,0.9996,0.9996,
pro_20220623, 2022-06-24T09:58:26,  49445913.351, 0.100,   1,  0,  7,  25.0,14.450,-10.000,    13.800,-0.059,14.510,14.510,   0.000199, 0.9996,0.9999,0.9996,0.9996,
pro_20220623, 2022-06-24T09:58:27,  49445914.551, 0.100,   1,  0,  7,  25.0,14.444,-10.000,    13.800,-0.060,14.505,14.505,   0.000196, 0.9995,0.9998,0.9995,0.9995,
pro_20220623, 2022-06-24T09:58:29,  49445915.751, 0.100,   1,  0,  7,  25.0,14.439,-10.000,    13.800,-0.061,14.500,14.500,   0.000196, 0.9995,0.9998,0.9995,0.9995,
pro_20220623, 2022-06-24T09:58:30,  49445916.951, 0.100,   1,  0,  7,  25.0,14.433,-10.000,    13.800,-0.062,14.496,14.496,   0.000194, 0.9995,0.9998,0.9995,0.9995,
pro_20220623, 2022-06-24T09:58:31,  49445918.151, 0.100,   1,  0,  7,  25.0,14.428,-10.000,    13.800,-0.063,14.491,14.491,   0.000186, 0.9994,0.9997,0.9994,0.9994,
pro_20220623, 2022-06-24T09:58:32,  49445919.351, 0.100,   1,  0,  7,  25.0,14.422,-10.000,    13.800,-0.064,14.486,14.486,   0.000191, 0.9994,0.9997,0.9994,0.9994,
pro_20220623, 2022-06-24T09:58:33,  49445920.551, 0.100,   1,  0,  7,  25.0,14.417,-10.000,    13.800,-0.065,14.482,14.482,   0.000199, 0.9994,0.9997,0.9994,0.9994,
pro_20220623, 2022-06-24T09:58:35,  49445921.751, 0.100,   1,  0,  7,  25.0,14.411,-10.000,    13.800,-0.065,14.477,14.477,   0.000197, 0.9993,0.9996,0.9993,0.9993,
pro_20220623, 2022-06-24T09:58:36,  49445922.951, 0.100,   1,  0,  7,  25.0,14.405,-10.000,    13.800,-0.066,14.472,14.472,   0.000187, 0.9993,0.9996,0.9993,0.9993,
pro_20220623, 2022-06-24T09:58:37,  49445924.151, 0.100,   1,  0,  7,  25.0,14.400,-10.000,    13.800,-0.067,14.468,14.468,   0.000186, 0.9993,0.9996,0.9993,0.9993,
pro_20220623, 2022-06-24T09:58:38,  49445925.352, 0.100,   1,  0,  7,  25.0,14.394,-10.000,    13.800,-0.068,14.463,14.463,   0.000196, 0.9992,0.9995,0.9992,0.9992,
pro_20220623, 2022-06-24T09:58:39,  49445926.551, 0.100,   1,  0,  7,  25.0,14.389,-10.000,    13.800,-0.069,14.458,14.458,   0.000194, 0.9992,0.9995,0.9992,0.9992,
pro_20220623, 2022-06-24T09:58:41,  49445927.752, 0.100,   1,  0,  7,  25.0,14.383,-10.000,    13.800,-0.069,14.454,14.454,   0.000184, 0.9992,0.9995,0.9992,0.9992,
pro_20220623, 2022-06-24T09:58:42,  49445928.951, 0.100,   1,  0,  7,  25.0,14.378,-10.000,    13.800,-0.070,14.449,14.449,   0.000192, 0.9991,0.9994,0.9991,0.9991,
pro_20220623, 2022-06-24T09:58:43,  49445930.152, 0.100,   1,  0,  7,  25.0,14.372,-10.000,    13.800,-0.071,14.444,14.444,   0.000183, 0.9991,0.9994,0.9991,0.9991,
pro_20220623, 2022-06-24T09:58:44,  49445931.351, 0.100,   1,  0,  7,  25.0,14.367,-10.000,    13.800,-0.072,14.440,14.439,   0.000198, 0.9991,0.9994,0.9991,0.9991,
pro_20220623, 2022-06-24T09:58:45,  49445932.551, 0.100,   1,  0,  7,  25.0,14.362,-10.000,    13.800,-0.072,14.435,14.435,   0.000189, 0.9990,0.9993,0.9990,0.9990,
pro_20220623, 2022-06-24T09:58:47,  49445933.751, 0.100,   1,  0,  7,  25.0,14.356,-10.000,    13.800,-0.073,14.430,14.430,   0.000197, 0.9990,0.9993,0.9990,0.9990,
pro_20220623, 2022-06-24T09:58:48,  49445934.951, 0.100,   1,  0,  7,  25.0,14.351,-10.000,    13.800,-0.074,14.426,14.425,   0.000188, 0.9990,0.9993,0.9990,0.9990,
pro_20220623, 2022-06-24T09:58:49,  49445936.152, 0.100,   1,  0,  7,  25.0,14.345,-10.000,    13.800,-0.075,14.421,14.421,   0.000194, 0.9989,0.9992,0.9989,0.9989,
pro_20220623, 2022-06-24T09:58:50,  49445937.351, 0.100,   1,  0,  7,  25.0,14.340,-10.000,    13.800,-0.075,14.416,14.416,   0.000185, 0.9989,0.9992,0.9989,0.9989,
pro_20220623, 2022-06-24T09:58:51,  49445938.551, 0.100,   1,  0,  7,  25.0,14.335,-10.000,    13.800,-0.076,14.412,14.411,   0.000193, 0.9989,0.9992,0.9989,0.9989,
pro_20220623, 2022-06-24T09:58:53,  49445939.752, 0.100,   1,  0,  7,  25.0,14.329,-10.000,    13.800,-0.077,14.407,14.407,   0.000184, 0.9988,0.9991,0.9988,0.9988,
pro_20220623, 2022-06-24T09:58:54,  49445940.952, 0.100,   1,  0,  7,  25.0,14.324,-10.000,    13.800,-0.077,14.402,14.402,   0.000192, 0.9988,0.9991,0.9988,0.9988,
pro_20220623, 2022-06-24T09:58:55,  49445942.151, 0.100,   1,  0,  7,  25.0,14.318,-10.000,    13.800,-0.078,14.398,14.397,   0.000183, 0.9988,0.9991,0.9988,0.9988,
pro_20220623, 2022-06-24T09:58:56,  49445943.352, 0.100,   1,  0,  7,  25.0,14.313,-10.000,    13.800,-0.079,14.393,14.393,   0.000190, 0.9987,0.9990,0.9987,0.9987,
pro_20220623, 2022-06-24T09:58:57,  49445944.552, 0.100,   1,  0,  7,  25.0,14.308,-10.000,    13.800,-0.079,14.388,14.388,   0.000189, 0.9987,0.9990,0.9987,0.9987,
pro_20220623, 2022-06-24T09:58:59,  49445945.752, 0.100,   1,  0,  7,  25.0,14.302,-10.000,    13.800,-0.080,14.384,14.383,   0.000189, 0.9987,0.9990,0.9987,0.9987,
pro_20220623, 2022-06-24T09:59:00,  49445946.951, 0.100,   1,  0,  7,  25.0,14.297,-10.000,    13.800,-0.081,14.379,14.379,   0.000188, 0.9986,0.9989,0.9986,0.9986,
pro_20220623, 2022-06-24T09:59:01,  49445948.151, 0.100,   1,  0,  7,  25.0,14.292,-10.000,    13.800,-0.081,14.374,14.374,   0.000187, 0.9986,0.9989,0.9986,0.9986,
pro_20220623, 2022-06-24T09:59:02,  49445949.352, 0.100,   1,  0,  7,  25.0,14.286,-10.000,    13.800,-0.082,14.370,14.369,   0.000187, 0.9986,0.9989,0.9986,0.9986,
pro_20220623, 2022-06-24T09:59:03,  49445950.551, 0.100,   1,  0,  7,  25.0,14.281,-10.000,    13.800,-0.082,14.365,14.365,   0.000186, 0.9985,0.9988,0.9985,0.9985,
pro_20220623, 2022-06-24T09:59:05,  49445951.751, 0.100,   1,  0,  7,  25.0,14.276,-10.000,    13.800,-0.083,14.360,14.360,   0.000176, 0.9985,0.9988,0.9985,0.9985,
pro_20220623, 2022-06-24T09:59:06,  49445952.951, 0.100,   1,  0,  7,  25.0,14.271,-10.000,    13.800,-0.083,14.356,14.355,   0.000184, 0.9985,0.9988,0.9985,0.9985,
pro_20220623, 2022-06-24T09:59:07,  49445954.151, 0.100,   1,  0,  7,  25.0,14.265,-10.000,    13.800,-0.084,14.351,14.351,   0.000192, 0.9984,0.9987,0.9984,0.9984,
pro_20220623, 2022-06-24T09:59:08,  49445955.352, 0.100,   1,  0,  7,  25.0,14.260,-10.000,    13.800,-0.085,14.346,14.346,   0.000191, 0.9984,0.9987,0.9984,0.9984,
pro_20220623, 2022-06-24T09:59:09,  49445956.551, 0.100,   1,  0,  7,  25.0,14.255,-10.000,    13.800,-0.085,14.341,14.341,   0.000182, 0.9984,0.9987,0.9984,0.9984,
pro_20220623, 2022-06-24T09:59:11,  49445957.751, 0.100,   1,  0,  7,  25.0,14.249,-10.000,    13.800,-0.086,14.337,14.337,   0.000190, 0.9983,0.9986,0.9983,0.9983,
pro_20220623, 2022-06-24T09:59:12,  49445958.951, 0.100,   1,  0,  7,  25.0,14.244,-10.000,    13.800,-0.086,14.332,14.332,   0.000181, 0.9983,0.9986,0.9983,0.9983,
pro_20220623, 2022-06-24T09:59:13,  49445960.151, 0.100,   1,  0,  7,  25.0,14.239,-10.000,    13.800,-0.087,14.327,14.327,   0.000180, 0.9983,0.9986,0.9983,0.9983,
pro_20220623, 2022-06-24T09:59:14,  49445961.351, 0.100,   1,  0,  7,  25.0,14.234,-10.000,    13.800,-0.087,14.323,14.323,   0.000178, 0.9982,0.9985,0.9982,0.9982,
pro_20220623, 2022-06-24T09:59:15,  49445962.551, 0.100,   1,  0,  7,  25.0,14.229,-10.000,    13.800,-0.088,14.318,14.318,   0.000186, 0.9982,0.9985,0.9982,0.9982,
pro_20220623, 2022-06-24T09:59:17,  49445963.751, 0.100,   1,  0,  7,  25.0,14.223,-10.000,    13.800,-0.088,14.313,14.313,   0.000178, 0.9982,0.9985,0.9982,0.9982,
pro_20220623, 2022-06-24T09:59:18,  49445964.951, 0.100,   1,  0,  7,  25.0,14.218,-10.000,    13.800,-0.089,14.309,14.309,   0.000176, 0.9981,0.9984,0.9981,0.9981,
pro_20220623, 2022-06-24T09:59:19,  49445966.152, 0.100,   1,  0,  7,  25.0,14.213,-10.000,    13.800,-0.089,14.304,14.304,   0.000177, 0.9981,0.9984,0.9981,0.9981,
pro_20220623, 2022-06-24T09:59:20,  49445967.351, 0.100,   1,  0,  7,  25.0,14.208,-10.000,    13.800,-0.090,14.299,14.299,   0.000177, 0.9981,0.9984,0.9981,0.9981,
pro_20220623, 2022-06-24T09:59:21,  49445968.551, 0.100,   1,  0,  7,  25.0,14.203,-10.000,    13.800,-0.090,14.295,14.295,   0.000176, 0.9980,0.9983,0.9980,0.9980,
pro_20220623, 2022-06-24T09:59:23,  49445969.751, 0.100,   1,  0,  7,  25.0,14.197,-10.000,    13.800,-0.091,14.290,14.290,   0.000175, 0.9980,0.9983,0.9980,0.9980,
pro_20220623, 2022-06-24T09:59:24,  49445970.952, 0.100,   1,  0,  7,  25.0,14.192,-10.000,    13.800,-0.091,14.285,14.285,   0.000183, 0.9980,0.9983,0.9980,0.9980,
pro_20220623, 2022-06-24T09:59:25,  49445972.151, 0.100,   1,  0,  7,  25.0,14.187,-10.000,    13.800,-0.092,14.281,14.281,   0.000181, 0.9979,0.9982,0.9979,0.9979,
pro_20220623, 2022-06-24T09:59:26,  49445973.352, 0.100,   1,  0,  7,  25.0,14.182,-10.000,    13.800,-0.092,14.276,14.276,   0.000173, 0.9979,0.9982,0.9979,0.9979,
pro_20220623, 2022-06-24T09:59:27,  49445974.552, 0.100,   1,  0,  7,  25.0,14.177,-10.000,    13.800,-0.093,14.271,14.271,   0.000172, 0.9979,0.9982,0.9979,0.9979,
pro_20220623, 2022-06-24T09:59:29,  49445975.751, 0.100,   1,  0,  7,  25.0,13.720,-100.000,    13.800,-0.514,14.236,14.235,   0.001389, 0.9976,0.9979,0.9976,0.9976,
pro_20220623, 2022-06-24T09:59:30,  49445976.951, 0.100,   1,  0,  7,  25.0,13.662,-100.000,    13.800,-0.525,14.189,14.188,   0.001713, 0.9972,0.9976,0.9972,0.9972,
pro_20220623, 2022-06-24T09:59:31,  49445978.152, 0.100,   1,  0,  7,  25.0,13.605,-100.000,    13.800,-0.535,14.143,14.141,   0.001675, 0.9969,0.9972,0.9969,0.9969,
pro_20220623, 2022-06-24T09:59:32,  49445979.352, 0.100,   1,  0,  7,  25.0,13.548,-100.000,    13.800,-0.545,14.096,14.094,   0.001647, 0.9966,0.9969,0.9966,0.9966,
pro_20220623, 2022-06-24T09:59:33,  49445980.551, 0.100,   1,  0,  7,  25.0,13.491,-100.000,    13.800,-0.555,14.049,14.048,   0.001602, 0.9962,0.9966,0.9962,0.9962,
pro_20220623, 2022-06-24T09:59:35,  49445981.751, 0.100,   1,  0,  7,  25.0,13.434,-100.000,    13.800,-0.564,14.003,14.001,   0.001580, 0.9959,0.9962,0.9959,0.9959,
pro_20220623, 2022-06-24T09:59:36,  49445982.951, 0.100,   1,  0,  7,  25.0,13.377,-100.000,    13.800,-0.574,13.956,13.954,   0.001543, 0.9956,0.9959,0.9956,0.9956,
pro_20220623, 2022-06-24T09:59:37,  49445984.151, 0.100,   1,  0,  7,  25.0,13.321,-100.000,    13.800,-0.583,13.909,13.908,   0.001508, 0.9952,0.9956,0.9952,0.9952,
pro_20220623, 2022-06-24T09:59:38,  49445985.351, 0.100,   1,  0,  7,  25.0,13.267,-100.000,    13.800,-0.593,13.865,13.862,   0.002366, 0.9949,0.9952,0.9949,0.9949,
pro_20220623, 2022-06-24T09:59:39,  49445986.552, 0.100,   1,  0,  7,  25.0,13.222,-100.000,    13.800,-0.602,13.829,13.828,   0.001606, 0.9946,0.9950,0.9946,0.9946,
pro_20220623, 2022-06-24T09:59:41,  49445987.751, 0.100,   1,  0,  7,  25.0,13.177,-100.000,    13.800,-0.611,13.794,13.792,   0.001429, 0.9942,0.9947,0.9942,0.9942,
pro_20220623, 2022-06-24T09:59:42,  49445988.951, 0.100,   1,  0,  7,  25.0,13.133,-100.000,    13.800,-0.620,13.758,13.757,   0.001404, 0.9939,0.9943,0.9939,0.9939,
pro_20220623, 2022-06-24T09:59:43,  49445990.151, 0.100,   1,  0,  7,  25.0,13.088,-100.000,    13.800,-0.629,13.723,13.722,   0.001384, 0.9936,0.9940,0.9936,0.9936,
pro_20220623, 2022-06-24T09:59:44,  49445991.352, 0.100,   1,  0,  7,  25.0,13.044,-100.000,    13.800,-0.637,13.688,13.686,   0.001358, 0.9932,0.9937,0.9932,0.9932,
pro_20220623, 2022-06-24T09:59:45,  49445992.551, 0.100,   1,  0,  7,  25.0,13.000,-100.000,    13.800,-0.646,13.652,13.651,   0.001335, 0.9929,0.9933,0.9929,0.9929,
pro_20220623, 2022-06-24T09:59:47,  49445993.751, 0.100,   1,  0,  7,  25.0,12.956,-100.000,    13.800,-0.654,13.617,13.616,   0.001315, 0.9926,0.9930,0.9926,0.9926,
pro_20220623, 2022-06-24T09:59:48,  49445994.951, 0.100,   0,  0,  7,  25.0,12.912,-100.000,    13.800,-0.662,13.582,13.580,   0.001303, 0.9922,0.9927,0.9922,0.9922,
pro_20220623, 2022-06-24T09:59:49,  49445996.152, 0.100,   0,  0,  7,  25.0, 8.570,-1000.000,    13.800,-4.838,13.418,13.461,  -0.043141, 0.9902,0.9913,0.9902,0.9902,
pro_20220623, 2022-06-24T09:59:50,  49445997.352, 0.100,   0,  0,  7,  25.0, 8.368,-1000.000,    13.800,-4.967,13.348,13.299,   0.049109, 0.9868,0.9868,0.9868,0.9868,
pro_20220623, 2022-06-24T09:59:51,  49445998.551, 0.100,   0,  0,  7,  25.0, 8.258,-1000.000,    13.800,-5.073,13.348,13.298,   0.049220, 0.9835,0.9824,0.9835,0.9835,
pro_20220623, 2022-06-24T09:59:53,  49445999.751, 0.100,   0,  0,  7,  25.0, 8.150,-1000.000,    13.800,-5.177,13.347,13.297,   0.049302, 0.9802,0.9781,0.9802,0.9802,
pro_20220623, 2022-06-24T09:59:54,  49446000.951, 0.100,   0,  0,  7,  25.0, 8.044,-1000.000,    13.800,-5.279,13.346,13.296,   0.049357, 0.9768,0.9739,0.9768,0.9768,
pro_20220623, 2022-06-24T09:59:55,  49446002.151, 0.100,   0,  0,  7,  25.0, 7.939,-1000.000,    13.800,-5.380,13.345,13.296,   0.049385, 0.9735,0.9699,0.9735,0.9735,
pro_20220623, 2022-06-24T09:59:56,  49446003.351, 0.100,   0,  0,  7,  25.0, 7.835,-1000.000,    13.800,-5.479,13.344,13.295,   0.049385, 0.9702,0.9660,0.9702,0.9702,
pro_20220623, 2022-06-24T09:59:57,  49446004.551, 0.100,   0,  0,  7,  25.0, 7.733,-1000.000,    13.800,-5.577,13.343,13.294,   0.049360, 0.9668,0.9622,0.9668,0.9668,
pro_20220623, 2022-06-24T09:59:59,  49446005.752, 0.100,   0,  0,  7,  25.0, 7.632,-1000.000,    13.800,-5.674,13.342,13.293,   0.049306, 0.9635,0.9586,0.9635,0.9635,
pro_20220623, 2022-06-24T10:00:00,  49446006.952, 0.100,   0,  0,  7,  25.0, 7.533,-1000.000,    13.800,-5.769,13.341,13.292,   0.049227, 0.9602,0.9551,0.9602,0.9602,
pro_20220623, 2022-06-24T10:00:01,  49446008.151, 0.100,   0,  0,  7,  25.0, 7.435,-1000.000,    13.800,-5.863,13.341,13.291,   0.049122, 0.9568,0.9517,0.9568,0.9568,
pro_20220623, 2022-06-24T10:00:02,  49446009.351, 0.100,   0,  0,  7,  25.0, 7.338,-1000.000,    13.800,-5.955,13.340,13.291,   0.048992, 0.9535,0.9484,0.9535,0.9535,
pro_20220623, 2022-06-24T10:00:03,  49446010.551, 0.100,   0,  0,  7,  25.0,11.898,  0.000,    13.800,-1.379,13.324,13.288,   0.035949, 0.9527,0.9359,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:05,  49446011.751, 0.100,   0,  0,  7,  25.0,11.930,  0.000,    13.800,-1.353,13.330,13.288,   0.041913, 0.9527,0.9373,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:06,  49446012.952, 0.100,   0,  0,  7,  25.0,11.950,  0.000,    13.800,-1.333,13.330,13.289,   0.041599, 0.9527,0.9388,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:07,  49446014.151, 0.100,   0,  0,  7,  25.0,11.969,  0.000,    13.800,-1.314,13.330,13.289,   0.041266, 0.9527,0.9404,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:08,  49446015.351, 0.100,   0,  0,  7,  25.0,11.988,  0.000,    13.800,-1.295,13.330,13.289,   0.040914, 0.9527,0.9420,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:09,  49446016.551, 0.100,   0,  0,  7,  25.0,12.006,  0.000,    13.800,-1.277,13.330,13.290,   0.040543, 0.9527,0.9438,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:11,  49446017.751, 0.100,   0,  0,  7,  25.0,12.025,  0.000,    13.800,-1.258,13.330,13.290,   0.040156, 0.9527,0.9456,0.9527,0.9527,
pro_20220623, 2022-06-24T10:00:12,  49446018.952, 0.100,   0,  0,  7,  25.0,12.043,  0.000,    13.800,-1.240,13.330,13.291,   0.039753, 0.9527,0.9475,0.9527,0.9527,
