20:18:38 unit_h, 2022-10-04T19:23:02, 1664925782,  15.807,  13.607,  -0.137,  0.9999,  0.9943,  13.608,  13.609,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T19:53:03, 1664927583,  15.557,  13.512,  -0.137,  0.9999,  0.9932,  13.513,  13.514,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T20:23:03, 1664929383,  15.307,  13.438,  -0.137,  0.9999,  0.9926,  13.440,  13.441,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T20:53:03, 1664931183,  15.182,  13.400,  -0.137,  0.9998,  0.9918,  13.402,  13.402,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T21:23:03, 1664932983,  14.995,  13.335,  -0.137,  0.9998,  0.9912,  13.337,  13.338,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T21:53:03, 1664934783,  14.870,  13.331,  -0.137,  0.9998,  0.9908,  13.332,  13.333,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T22:23:03, 1664936583,  14.745,  13.283,  -0.137,  0.9998,  0.9905,  13.285,  13.286,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T22:53:03, 1664938383,  14.620,  13.262,  -0.137,  0.9999,  0.9902,  13.263,  13.264,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T23:23:03, 1664940183,  14.557,  13.245,  -0.137,  0.9998,  0.9900,  13.247,  13.248,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-04T23:53:03, 1664941983,  14.495,  13.253,  -0.137,  0.9995,  0.9872,  13.255,  13.256,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T00:23:03, 1664943783,  14.370,  13.236,  -0.137,  0.9999,  0.9766,  13.238,  13.238,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T00:53:03, 1664945583,  14.307,  13.227,  -0.137,  0.9998,  0.9618,  13.229,  13.230,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T01:23:04, 1664947384,  14.245,  13.215,  -0.137,  0.9997,  0.9496,  13.217,  13.217,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T01:53:04, 1664949184,  14.182,  13.227,  -0.137,  0.9996,  0.9415,  13.229,  13.230,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T02:23:04, 1664950984,  14.120,  13.219,  -0.137,  0.9995,  0.9369,  13.221,  13.222,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T02:53:04, 1664952784,  14.057,  13.223,  -0.137,  0.9994,  0.9349,  13.225,  13.226,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T03:23:04, 1664954584,  14.057,  13.210,  -0.137,  0.9988,  0.9339,  13.212,  13.213,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T03:53:04, 1664956384,  13.995,  13.232,  -0.137,  0.9986,  0.9350,  13.233,  13.234,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T04:23:04, 1664958184,  13.932,  13.215,  -0.137,  0.9986,  0.9367,  13.217,  13.217,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T04:53:04, 1664959984,  13.807,  13.232,  -0.137,  0.9988,  0.9386,  13.233,  13.234,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T05:23:04, 1664961784,  13.745,  13.202,  -0.137,  0.9990,  0.9404,  13.203,  13.204,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T05:53:04, 1664963584,  13.682,  13.223,  -0.337,  0.9985,  0.9383,  13.227,  13.229,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T06:23:05, 1664965385,  13.875,  14.342,   0.532,  1.0000,  1.0000,  14.338,  14.537,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T06:53:05, 1664967185,  14.812,  14.338,   0.398,  1.0000,  1.0000,  14.335,  14.535,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T07:23:05, 1664968985,  15.500,  13.908,  -0.337,  0.9997,  0.9977,  13.912,  14.113,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T07:53:05, 1664970785,  15.557,  13.628,  -0.137,  0.9992,  0.9949,  13.630,  13.642,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T08:23:05, 1664972585,  15.432,  13.508,  -0.068,  0.9991,  0.9931,  13.508,  13.509,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T08:53:05, 1664974385,  15.370,  13.438,  -0.068,  0.9990,  0.9923,  13.440,  13.441,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T09:23:05, 1664976185,  15.307,  13.452,   0.130,  1.0000,  0.9948,  13.450,  13.650,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T09:53:05, 1664977985,  15.375,  13.447,   0.130,  1.0000,  0.9948,  13.446,  13.646,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T10:23:05, 1664979785,  15.370,  13.438,   0.130,  1.0000,  0.9949,  13.438,  13.637,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T10:53:05, 1664981585,  15.307,  13.460,  -0.337,  0.9999,  0.9948,  13.463,  13.657,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T11:23:06, 1664983386,  15.245,  13.464,   0.063,  1.0000,  0.9949,  13.463,  13.663,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T11:53:06, 1664985186,  15.245,  13.568,   1.268,  1.0000,  0.9956,  13.553,  13.753,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T12:23:06, 1664986986,  15.500,  14.429,   0.330,  1.0000,  1.0000,  14.425,  14.625,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T12:53:06, 1664988786,  16.437,  14.420,   0.330,  1.0000,  1.0000,  14.417,  14.617,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T13:23:06, 1664990586,  17.312,  14.425,   0.263,  1.0000,  1.0000,  14.422,  14.622,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T13:53:06, 1664992386,  17.875,  14.408,   0.330,  1.0000,  1.0000,  14.404,  14.604,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T14:23:06, 1664994186,  18.312,  14.433,   0.330,  1.0000,  1.0000,  14.430,  14.630,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T14:53:06, 1664995986,  18.625,  14.408,   0.263,  1.0000,  1.0000,  14.404,  14.604,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T15:23:06, 1664997786,  18.812,  14.429,   0.330,  1.0000,  1.0000,  14.425,  14.625,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T15:53:06, 1664999586,  19.062,  14.416,   0.263,  1.0000,  1.0000,  14.412,  14.613,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T16:23:07, 1665001387,  19.625,  14.420,   0.197,  1.0000,  1.0000,  14.418,  14.617,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T16:53:07, 1665003187,  20.125,  14.429,   0.330,  1.0000,  1.0000,  14.425,  14.625,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T17:23:07, 1665004987,  20.625,  14.420,   0.063,  1.0000,  1.0000,  14.418,  14.617,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T17:53:07, 1665006787,  20.937,  14.046,   0.330,  1.0000,  0.9983,  14.043,  14.243,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T18:23:07, 1665008587,  20.868,  13.702,  -0.805,  0.9995,  0.9958,  13.711,  13.854,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T18:53:07, 1665010387,  20.432,  13.456,  -0.805,  0.9997,  0.9924,  13.465,  13.467,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T19:23:07, 1665012187,  19.932,  13.293,  -0.872,  0.9997,  0.9902,  13.303,  13.307,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T19:53:07, 1665013987,  19.493,  13.193,  -1.007,  0.9996,  0.9802,  13.205,  13.210,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T20:23:07, 1665015787,  19.118,  13.210,  -0.337,  0.9999,  0.9461,  13.215,  13.217,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T20:53:07, 1665017587,  18.807,  13.197,  -2.010,  0.9939,  0.8952,  13.222,  13.232,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T21:23:08, 1665019388,  18.493,  13.202,  -1.475,  0.9880,  0.8659,  13.221,  13.229,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T21:53:08, 1665021188,  18.243,  13.223,  -1.340,  0.9832,  0.8620,  13.241,  13.249,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T22:23:08, 1665022988,  17.993,  13.202,  -1.408,  0.9787,  0.8652,  13.218,  13.226,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T22:53:08, 1665024788,  17.743,  13.223,  -1.475,  0.9739,  0.8689,  13.242,  13.250,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T23:23:08, 1665026588,  17.493,  13.184,  -1.943,  0.9677,  0.8691,  13.207,  13.217,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-05T23:53:08, 1665028388,  17.243,  13.206,  -1.475,  0.9616,  0.8701,  13.226,  13.234,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T00:23:08, 1665030188,  17.057,  13.193,  -1.542,  0.9552,  0.8720,  13.213,  13.223,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T00:53:08, 1665031988,  16.868,  13.210,  -1.608,  0.9484,  0.8711,  13.231,  13.241,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T01:23:08, 1665033788,  16.682,  13.189,  -1.877,  0.9412,  0.8692,  13.213,  13.223,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T01:53:08, 1665035588,  16.557,  13.189,  -2.210,  0.9333,  0.8663,  13.212,  13.222,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T02:23:08, 1665037388,  16.368,  13.180,  -1.877,  0.9256,  0.8642,  13.204,  13.215,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T02:53:09, 1665039189,  16.182,  13.193,  -1.675,  0.9197,  0.8668,  13.213,  13.223,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T03:23:09, 1665040989,  15.995,  13.176,  -1.943,  0.9124,  0.8654,  13.199,  13.210,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T03:53:09, 1665042789,  15.807,  13.189,  -2.077,  0.9048,  0.8622,  13.213,  13.224,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T04:23:09, 1665044589,  15.620,  13.172,  -2.143,  0.8972,  0.8591,  13.196,  13.207,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T04:53:09, 1665046389,  15.370,  13.172,  -2.210,  0.8904,  0.8587,  13.196,  13.207,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T05:23:09, 1665048189,  15.120,  13.168,  -1.675,  0.8824,  0.8542,  13.189,  13.201,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T05:53:09, 1665049989,  14.870,  13.176,  -1.742,  0.8753,  0.8529,  13.198,  13.209,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T06:23:09, 1665051789,  14.620,  13.223,  -0.403,  0.8750,  0.8781,  13.228,  13.231,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T06:53:09, 1665053589,  14.370,  13.232,  -0.337,  0.8752,  0.9056,  13.236,  13.238,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T07:23:09, 1665055389,  14.120,  13.227,  -0.337,  0.8743,  0.9217,  13.232,  13.235,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T07:53:10, 1665057190,  13.932,  13.219,  -0.337,  0.8745,  0.9373,  13.223,  13.225,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T08:23:10, 1665058990,  14.187,  13.770,  30.447,  0.9489,  0.9929,  13.467,  13.383,   0.999000,   0.999000, 0,
20:18:38 unit_h, 2022-10-06T08:53:10, 1665060790,  15.250,  14.312,   5.283,  1.0000,  0.9996,  14.209,  14.409,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T09:23:10, 1665062590,  16.187,  14.438,   0.398,  1.0000,  1.0000,  14.433,  14.633,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T09:53:10, 1665064390,  16.875,  14.141,  -0.270,  0.9994,  0.9992,  14.144,  14.344,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T10:23:10, 1665066190,  17.375,  14.115,  -0.470,  0.9997,  0.9989,  14.119,  14.319,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T10:53:10, 1665067990,  17.812,  14.356,  -0.270,  0.9998,  1.0000,  14.349,  14.549,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T11:23:10, 1665069790,  18.187,  14.084,  -0.337,  0.9999,  0.9988,  14.088,  14.288,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T11:53:10, 1665071590,  18.812,  14.429,   0.130,  1.0000,  1.0000,  14.426,  14.626,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T12:23:10, 1665073390,  19.562,  14.235,  -0.270,  0.9993,  0.9996,  14.238,  14.438,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T12:53:11, 1665075191,  20.062,  14.356,  -0.270,  0.9999,  1.0000,  14.356,  14.556,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T13:23:11, 1665076991,  20.500,  14.119,  -0.672,  0.9998,  0.9989,  14.123,  14.323,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T13:53:11, 1665078791,  20.687,  14.438,   0.398,  1.0000,  1.0000,  14.431,  14.631,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T14:23:11, 1665080591,  21.437,  14.416,   0.263,  1.0000,  1.0000,  14.412,  14.613,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T14:53:11, 1665082391,  22.250,  14.408,   0.398,  1.0000,  1.0000,  14.403,  14.603,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T15:23:11, 1665084191,  23.000,  14.416,   0.330,  1.0000,  1.0000,  14.412,  14.613,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T15:53:11, 1665085991,  23.687,  14.115,   7.558,  1.0000,  0.9983,  14.082,  14.283,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T16:23:11, 1665087791,  24.125,  14.127,  -0.270,  0.9998,  0.9988,  14.130,  14.330,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T16:53:11, 1665089591,  24.250,  14.265,  -0.270,  0.9999,  0.9998,  14.265,  14.465,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T17:23:11, 1665091391,  24.625,  14.420,   0.398,  1.0000,  1.0000,  14.416,  14.616,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T17:53:11, 1665093191,  25.562,  14.274,  -0.068,  0.9994,  0.9998,  14.275,  14.475,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T18:23:12, 1665094992,  26.000,  14.020,   0.197,  1.0000,  0.9981,  14.018,  14.217,   0.999000,   0.999000, 0,
20:18:39 unit_h, 2022-10-06T18:53:12, 1665096792,  26.000,  13.727,  -0.270,  0.9991,  0.9956,  13.730,  13.818,   0.999000,   0.998000, 0,
20:18:39 unit_h, 2022-10-06T19:23:12, 1665098592,  25.557,  13.521,  -0.337,  0.9999,  0.9928,  13.524,  13.527,   0.999000,   0.998000, 0,
20:18:39 unit_h, 2022-10-06T19:53:12, 1665100392,  24.057,  13.434,  -0.605,  0.9999,  0.9941,  13.439,  13.639,   0.999000,   0.998000, 0,
20:18:39 unit_h, 2022-10-06T20:23:12, 1665102192,  23.493,  13.378,  -0.337,  0.9996,  0.9921,  13.383,  13.453,   0.999000,   0.998000, 0,
20:18:39 hist,  date,                time,    Tb, Vb, Ib, soc, soc_ekf, Voc_dyn, Voc_stat, tweak_sclr_amp, tweak_sclr_noa, falw,
20:18:39  23 13.34   -0.3   Tb,C  VOC,V  Ib,A 
20:18:39 102 ---  103   EKF,Ah  chg,hrs  CC, Ah
20:18:39 v-2;Pf; for fails.  prints=6
20:18:39 
20:18:39 echo:  Pf, 0
20:18:39 
20:18:39 Sen::Fault:
20:18:39  cc_diff   -0.008  thr=  0.200 Fc^
20:18:39  ib_diff    0.075  thr= 10.000 Fd^
20:18:39  e_wrap     0.929  thr=-393.600 Fo^393.600 Fi^
20:18:39  ib_quiet   0.004  thr=  0.005 Fq v
20:18:39 
20:18:39  soc    0.999  voc  13.326  voc_soc  14.275
20:18:39  dis_tb_fa 0  dis_vb_fa 0  dis_ib_fa 0
20:18:39  bms_off   0
20:18:39 
20:18:39  Tbh= 23.495  Tbm= 23.495
20:18:39  Vbh  13.323  Vbm  14.072
20:18:39  imh  -0.271  imm  -0.271
20:18:39  inh  -0.348  inm  -0.271
20:18:39 
20:18:39  mod_tb  0  mod_vb  0  mod_ib  0
20:18:39  tb_s_st 1  vb_s_st 1  ib_s_st 1
20:18:39 
20:18:39  bare n  0  x 
20:18:39  bare m  0  x 
20:18:39  ib_dsc  1  0 'Fq v'
20:18:39  ibd_lo  0  0 'Fd ^  *SA/*SB'
20:18:39  ibd_hi  0  0 'Fd ^  *SA/*SB'
20:18:39  loss wv 0  0   'Fd  Fi/Fo ^'
20:18:39  wl      0  0 'Fo ^'
20:18:39  wh      0  0 'Fi ^'
20:18:39  cc_dif  x  0 'Fc ^'
20:18:39  ib n    0  0 'Fi 1'
20:18:39  ib m    0  0 'Fi 1'
20:18:39  vb      0  0 'Fv 1, *SV, *Dc/*Dv'
20:18:39  tb      0  0 'Ft 1'
20:18:39   0010000000000   00000000000
20:18:39   CBA98765x3210 xxA9876543210
20:18:39   fltw=1024     falw=0
20:18:39 v0; to return
20:18:40  23 13.33   -0.3   Tb,C  VOC,V  Ib,A 
20:18:40 102 ---  103   EKF,Ah  chg,hrs  CC, Ah
20:18:40 v-2;Pf; for fails.  prints=6
20:18:40 
20:18:41  23 13.33   -0.3   Tb,C  VOC,V  Ib,A 
20:18:41 102 ---  103   EKF,Ah  chg,hrs  CC, Ah
20:18:41 v-2;Pf; for fails.  prints=6
20:18:41 
20:18:42  23 13.33   -0.3   Tb,C  VOC,V  Ib,A 
20:18:42 102 ---  103   EKF,Ah  chg,hrs  CC, Ah
20:18:42 v-2;Pf; for fails.  prints=6
20:18:42 
20:18:43 Disconnected
