echo:  Hd, 4
echo:  Hd, 0

unit_h, 2022-09-21T11:51:53, 1663775513,  20.250,  13.137,   3.743,  0.5971,  0.5969,  13.091,  13.091,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T12:20:45, 1663777245,  20.312,  13.012,  -7.230,  0.2109,  0.2332,  13.102,  13.097,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T12:50:45, 1663779045,  20.437,  12.857,  -6.895,  0.1767,  0.2164,  12.943,  12.947,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T13:20:46, 1663780846,  20.687,  12.776,  -6.762,  0.1419,  0.1847,  12.858,  12.873,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T13:50:46, 1663782646,  21.000,  12.668,  -6.493,  0.1071,  0.1416,  12.748,  12.768,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T14:20:46, 1663784446,  21.187,  12.607,  -6.427,  0.0721,  0.1121,  12.687,  12.712,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T14:50:46, 1663786246,  21.500,  12.487,  -7.230,  0.0366,  0.0984,  12.576,  12.606,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T15:20:46, 1663788046,  21.937,  10.700,  -7.163, -0.0281,  0.0558,  10.788,  10.831,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T15:50:46, 1663789846,  22.937,  12.582,   3.878,  0.0141,  0.0989,  12.534,  12.557,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T16:20:46, 1663791646,  23.187,  12.883,   3.142,  0.0403,  0.1414,  12.844,  12.854,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T16:50:46, 1663793446,  23.312,  12.961,   6.688,  0.0705,  0.1846,  12.878,  12.877,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T17:20:46, 1663795246,  23.500,  12.896,   1.000,  0.0843,  0.1994,  12.883,  12.880,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T17:50:46, 1663797046,  23.562,  12.874,   0.800,  0.0874,  0.1992,  12.865,  12.861,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T18:20:46, 1663798846,  23.493,  12.874,   0.063,  0.0911,  0.2006,  12.873,  12.870,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T18:50:47, 1663800647,  23.243,  12.840,  -0.270,  0.0907,  0.1966,  12.843,  12.841,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T19:20:47, 1663802447,  22.993,  12.909,  -0.137,  0.1110,  0.2208,  12.911,  12.911,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T19:50:47, 1663804247,  22.618,  12.887,  -0.137,  0.1107,  0.2208,  12.889,  12.889,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T20:20:47, 1663806047,  22.182,  12.879,  -0.137,  0.1104,  0.2169,  12.881,  12.881,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T20:50:47, 1663807847,  21.618,  12.870,  -0.137,  0.1103,  0.2123,  12.872,  12.873,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T21:20:47, 1663809647,  21.118,  12.866,  -0.137,  0.1100,  0.2063,  12.867,  12.868,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T21:50:47, 1663811447,  20.682,  12.862,  -0.137,  0.1096,  0.1995,  12.863,  12.864,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T22:20:47, 1663813247,  20.243,  12.840,  -0.137,  0.1092,  0.1926,  12.842,  12.842,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T22:50:47, 1663815047,  19.932,  12.840,  -0.137,  0.1088,  0.1851,  12.842,  12.842,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T23:20:47, 1663816847,  19.618,  12.848,  -0.137,  0.1083,  0.1803,  12.850,  12.851,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T23:50:48, 1663818648,  19.368,  12.822,  -0.137,  0.1078,  0.1783,  12.824,  12.825,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T00:20:48, 1663820448,  19.182,  12.832,  -0.137,  0.1072,  0.1772,  12.833,  12.833,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T00:50:48, 1663822248,  18.993,  12.822,  -0.137,  0.1066,  0.1771,  12.824,  12.825,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T01:20:48, 1663824048,  18.807,  12.814,  -0.137,  0.1061,  0.1773,  12.816,  12.817,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T01:50:48, 1663825848,  18.618,  12.818,  -0.137,  0.1054,  0.1772,  12.820,  12.821,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T02:20:48, 1663827648,  18.493,  12.802,  -0.137,  0.1049,  0.1773,  12.803,  12.803,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T02:50:48, 1663829448,  18.368,  12.797,  -0.137,  0.1042,  0.1770,  12.798,  12.799,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T03:20:48, 1663831248,  18.307,  12.793,  -0.137,  0.1036,  0.1761,  12.794,  12.795,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T03:50:48, 1663833048,  18.243,  12.793,  -0.137,  0.1029,  0.1752,  12.794,  12.795,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T04:20:48, 1663834848,  18.182,  12.788,  -0.137,  0.1022,  0.1744,  12.790,  12.791,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T04:50:48, 1663836648,  18.182,  12.776,  -0.137,  0.1016,  0.1727,  12.777,  12.777,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T05:20:49, 1663838449,  18.250,  12.784,  -0.137,  0.1009,  0.1704,  12.786,  12.787,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T05:43:21, 1663839801,  18.312,  12.784,  -0.137,  0.1489,  0.1487,  12.786,  12.786,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T06:11:45, 1663841505,  18.375,  12.780,  -0.137,  0.0993,  0.1176,  12.782,  12.782,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T06:41:45, 1663843305,  18.375,  12.771,  -0.137,  0.0986,  0.1314,  12.773,  12.773,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T07:11:45, 1663845105,  18.437,  12.762,  -0.137,  0.0979,  0.1361,  12.764,  12.765,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T07:41:46, 1663846906,  18.437,  12.767,   0.063,  0.0981,  0.1394,  12.766,  12.767,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T08:11:46, 1663848706,  18.500,  12.788,   0.197,  0.0986,  0.1415,  12.786,  12.786,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T08:41:46, 1663850506,  18.625,  13.327,  30.915,  0.1266,  0.2057,  12.949,  12.941,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T09:11:46, 1663852306,  19.625,  13.038,  -0.137,  0.1653,  0.3074,  13.040,  13.024,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T09:41:46, 1663854106,  19.937,  13.017,  -0.068,  0.1643,  0.3144,  13.018,  13.007,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T10:11:46, 1663855906,  20.000,  12.991,  -0.068,  0.1638,  0.3056,  12.992,  12.983,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T10:41:46, 1663857706,  20.000,  12.995,  -0.068,  0.1634,  0.2957,  12.996,  12.990,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T11:11:46, 1663859506,  20.500,  13.163,   0.398,  0.2317,  0.4281,  13.157,  13.134,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T11:41:46, 1663861306,  20.812,  13.154,   1.402,  0.2336,  0.4880,  13.139,  13.122,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T12:11:46, 1663863106,  20.812,  13.197,   2.540,  0.2442,  0.5572,  13.164,  13.148,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T12:41:47, 1663864907,  20.812,  13.142,   0.598,  0.2547,  0.5977,  13.135,  13.121,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T13:11:47, 1663866707,  20.812,  13.150,   0.732,  0.2563,  0.6028,  13.144,  13.133,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T13:41:47, 1663868507,  20.807,  13.142,   1.870,  0.2579,  0.6042,  13.122,  13.113,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T14:11:47, 1663870307,  20.743,  13.163,   0.398,  0.2639,  0.6201,  13.157,  13.149,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T14:41:47, 1663872107,  20.557,  13.180,   1.602,  0.2704,  0.6352,  13.159,  13.152,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T15:11:47, 1663873907,  20.182,  13.176,   0.933,  0.2771,  0.6499,  13.163,  13.157,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T15:41:47, 1663875707,  19.807,  13.154,  -0.068,  0.2811,  0.6528,  13.155,  13.149,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T16:11:47, 1663877507,  19.368,  13.133,  -0.137,  0.2817,  0.6451,  13.134,  13.131,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T16:41:47, 1663879307,  18.932,  13.146,  -0.002,  0.2823,  0.6406,  13.145,  13.143,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T17:11:47, 1663881107,  18.618,  13.163,   0.532,  0.2866,  0.6534,  13.155,  13.152,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T17:41:47, 1663882907,  18.368,  13.163,   0.598,  0.2876,  0.6604,  13.157,  13.154,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T18:11:48, 1663884708,  18.182,  13.168,   0.398,  0.2932,  0.6803,  13.162,  13.158,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T18:41:48, 1663886508,  17.993,  13.146,  -0.068,  0.2935,  0.6756,  13.147,  13.145,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T19:11:48, 1663888308,  17.807,  13.137,  -0.137,  0.2933,  0.6656,  13.139,  13.137,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T19:41:48, 1663890108,  17.618,  13.137,  -0.137,  0.2930,  0.6579,  13.139,  13.138,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T20:11:48, 1663891908,  17.368,  13.142,  -0.137,  0.2929,  0.6529,  13.143,  13.143,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T20:41:48, 1663893708,  17.057,  13.116,  -0.137,  0.2929,  0.6495,  13.117,  13.117,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T21:11:48, 1663895508,  16.743,  13.124,  -0.137,  0.2929,  0.6472,  13.126,  13.126,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T21:41:48, 1663897308,  16.432,  13.128,  -0.137,  0.2931,  0.6458,  13.130,  13.131,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T22:11:48, 1663899108,  16.118,  13.124,  -0.137,  0.2931,  0.6444,  13.126,  13.127,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T22:41:48, 1663900908,  15.745,  13.120,  -0.203,  0.2928,  0.6421,  13.123,  13.123,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T23:11:49, 1663902709,  15.432,  13.112,  -0.270,  0.2925,  0.6402,  13.114,  13.115,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T23:41:49, 1663904509,  15.120,  13.102,  -0.137,  0.2924,  0.6389,  13.104,  13.105,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T00:11:49, 1663906309,  14.870,  13.090,  -0.137,  0.2923,  0.6379,  13.092,  13.092,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T00:41:49, 1663908109,  14.557,  13.107,  -0.137,  0.2923,  0.6376,  13.109,  13.109,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T01:11:49, 1663909909,  14.245,  13.094,  -0.137,  0.2921,  0.6372,  13.096,  13.097,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T01:41:49, 1663911709,  13.995,  13.094,  -0.203,  0.2919,  0.6366,  13.096,  13.097,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T02:11:49, 1663913509,  13.682,  13.086,  -0.203,  0.2917,  0.6363,  13.088,  13.088,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T02:41:49, 1663915309,  13.432,  13.094,  -0.203,  0.2913,  0.6362,  13.097,  13.098,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T03:11:49, 1663917109,  13.120,  13.086,  -0.137,  0.2909,  0.6362,  13.088,  13.088,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T03:41:49, 1663918909,  12.870,  13.094,  -0.203,  0.2904,  0.6363,  13.097,  13.098,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T04:11:50, 1663920710,  12.557,  13.072,  -0.203,  0.2898,  0.6351,  13.076,  13.077,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T04:41:50, 1663922510,  12.307,  13.090,  -0.270,  0.2891,  0.6334,  13.092,  13.094,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T05:11:50, 1663924310,  12.057,  13.068,  -0.203,  0.2884,  0.6324,  13.071,  13.072,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T05:41:50, 1663926110,  11.807,  13.081,  -0.203,  0.2878,  0.6318,  13.083,  13.085,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T05:53:49, 1663926829,  11.625,  12.952,  -3.750,  0.2297,  0.2298,  12.998,  12.998,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T06:22:16, 1663928536,  13.250,  12.862,  -3.080,  0.2715,  0.2917,  12.900,  12.903,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T06:52:17, 1663930337,  15.998,  12.828,  -3.013,  0.2507,  0.2568,  12.865,  12.872,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T07:22:17, 1663932137,  18.875,  12.905,   0.063,  0.2342,  0.2129,  12.904,  12.912,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T07:52:17, 1663933937,  19.562,  13.197,  -0.068,  0.2992,  0.3940,  13.197,  13.185,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T08:22:17, 1663935737,  18.868,  13.163,   0.063,  0.3008,  0.4778,  13.162,  13.153,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T08:52:17, 1663937537,  17.557,  13.163,   0.197,  0.3046,  0.6607,  13.161,  13.154,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T09:22:17, 1663939337,  17.062,  13.094,  -2.143,  0.3023,  0.6989,  13.119,  13.116,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T09:52:17, 1663941137,  19.062,  13.344,  10.035,  0.3852,  0.7924,  13.218,  13.193,   1.000000,   1.000000, 16,
unit_h, 2022-09-23T10:22:17, 1663942937,  20.875,  13.365,  12.110,  0.4323,  0.7913,  13.216,  13.182,   1.000000,   1.000000, 16,
unit_h, 2022-09-23T10:52:17, 1663944737,  21.250,  13.383,  13.313,  0.4896,  0.7966,  13.225,  13.182,   1.000000,   1.000000, 16,
unit_h, 2022-09-23T11:22:17, 1663946537,  21.250,  13.387,  11.908,  0.5528,  0.8213,  13.217,  13.168,   1.000000,   1.000000, 16,
unit_h, 2022-09-23T11:52:18, 1663948338,  21.312,  13.635,  34.060,  0.6337,  0.8326,  13.178,  13.115,   1.000000,   1.000000, 128,
unit_h, 2022-09-23T12:22:18, 1663950138,  22.875,  13.400,   8.027,  0.7589,  0.8654,  13.306,  13.217,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T12:52:18, 1663951938,  23.937,  13.555,  15.790,  0.8736,  0.9837,  13.376,  13.270,   1.000000,   1.000000, 0,
unit_h, 2022-09-23T13:22:18, 1663953738,  24.250,  13.552,  15.388,  0.9434,  0.9904,  13.364,  13.262,   1.000000,   1.000000, 128,
hist,  date,                time,    Tb, Vb, Ib, soc, soc_ekf, Voc_dyn, Voc_stat, tweak_sclr_amp, tweak_sclr_noa, falw,
Summ...
echo:  Hd, 4
echo:  Hd, 0

unit_h, 2022-09-21T03:00:48, 1663743648,  19.118,  12.844,  -5.155,  0.2701,  0.2902,  12.908,  12.947,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T03:30:48, 1663745448,  19.057,  12.814,  -5.423,  0.2436,  0.2539,  12.881,  12.920,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T04:00:48, 1663747248,  18.932,  12.793,  -5.490,  0.2171,  0.2229,  12.860,  12.899,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T04:30:48, 1663749048,  18.868,  12.741,  -5.557,  0.1904,  0.1957,  12.809,  12.848,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T05:00:48, 1663750848,  18.807,  12.719,  -5.357,  0.1637,  0.1717,  12.785,  12.825,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T05:30:48, 1663752648,  18.743,  12.659,  -5.623,  0.1369,  0.1559,  12.728,  12.768,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T06:00:48, 1663754448,  18.682,  12.590,  -5.423,  0.1100,  0.1428,  12.657,  12.697,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T06:30:48, 1663756248,  18.618,  12.582,  -5.690,  0.0830,  0.1369,  12.652,  12.692,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T07:00:48, 1663758048,  18.557,  12.526,  -5.825,  0.0559,  0.1348,  12.598,  12.637,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T07:30:49, 1663759849,  18.432,  12.345,  -5.557,  0.0286,  0.1260,  12.413,  12.453,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T08:00:49, 1663761649,  18.432,   4.069,  -5.690,  0.0018,  0.0026,   4.180,   4.180,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T08:30:49, 1663763449,  18.368,  11.057,   1.870, -0.0225,  0.0669,  11.034,  11.073,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T09:00:49, 1663765249,  18.368,   4.061,   7.157, -0.0031,  0.0000,   4.000,   4.000,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T09:30:49, 1663767049,  18.437,   6.854,   5.217,  0.0283,  0.0276,   6.803,   6.803,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T10:00:49, 1663768849,  18.812,  10.258,   2.138,  0.0673,  0.0669,  10.232,  10.230,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T10:30:49, 1663770649,  19.250,  12.527,   9.968,  0.1059,  0.1052,  12.404,  12.393,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T11:00:49, 1663772449,  19.750,  12.795,   3.410,  0.1382,  0.1367,  12.753,  12.736,   1.000000,   1.000000, 128,
unit_h, 2022-09-21T11:30:49, 1663774249,  20.000,  13.335,  20.408,  0.1729,  0.1768,  13.084,  13.062,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T11:51:53, 1663775513,  20.250,  13.137,   3.743,  0.5971,  0.5969,  13.091,  13.091,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T12:20:45, 1663777245,  20.312,  13.012,  -7.230,  0.2109,  0.2332,  13.102,  13.097,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T12:50:45, 1663779045,  20.437,  12.857,  -6.895,  0.1767,  0.2164,  12.943,  12.947,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T13:20:46, 1663780846,  20.687,  12.776,  -6.762,  0.1419,  0.1847,  12.858,  12.873,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T13:50:46, 1663782646,  21.000,  12.668,  -6.493,  0.1071,  0.1416,  12.748,  12.768,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T14:20:46, 1663784446,  21.187,  12.607,  -6.427,  0.0721,  0.1121,  12.687,  12.712,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T14:50:46, 1663786246,  21.500,  12.487,  -7.230,  0.0366,  0.0984,  12.576,  12.606,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T15:20:46, 1663788046,  21.937,  10.700,  -7.163, -0.0281,  0.0558,  10.788,  10.831,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T15:50:46, 1663789846,  22.937,  12.582,   3.878,  0.0141,  0.0989,  12.534,  12.557,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T16:20:46, 1663791646,  23.187,  12.883,   3.142,  0.0403,  0.1414,  12.844,  12.854,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T16:50:46, 1663793446,  23.312,  12.961,   6.688,  0.0705,  0.1846,  12.878,  12.877,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T17:20:46, 1663795246,  23.500,  12.896,   1.000,  0.0843,  0.1994,  12.883,  12.880,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T17:50:46, 1663797046,  23.562,  12.874,   0.800,  0.0874,  0.1992,  12.865,  12.861,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T18:20:46, 1663798846,  23.493,  12.874,   0.063,  0.0911,  0.2006,  12.873,  12.870,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T18:50:47, 1663800647,  23.243,  12.840,  -0.270,  0.0907,  0.1966,  12.843,  12.841,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T19:20:47, 1663802447,  22.993,  12.909,  -0.137,  0.1110,  0.2208,  12.911,  12.911,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T19:50:47, 1663804247,  22.618,  12.887,  -0.137,  0.1107,  0.2208,  12.889,  12.889,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T20:20:47, 1663806047,  22.182,  12.879,  -0.137,  0.1104,  0.2169,  12.881,  12.881,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T20:50:47, 1663807847,  21.618,  12.870,  -0.137,  0.1103,  0.2123,  12.872,  12.873,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T21:20:47, 1663809647,  21.118,  12.866,  -0.137,  0.1100,  0.2063,  12.867,  12.868,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T21:50:47, 1663811447,  20.682,  12.862,  -0.137,  0.1096,  0.1995,  12.863,  12.864,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T22:20:47, 1663813247,  20.243,  12.840,  -0.137,  0.1092,  0.1926,  12.842,  12.842,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T22:50:47, 1663815047,  19.932,  12.840,  -0.137,  0.1088,  0.1851,  12.842,  12.842,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T23:20:47, 1663816847,  19.618,  12.848,  -0.137,  0.1083,  0.1803,  12.850,  12.851,   1.000000,   1.000000, 0,
unit_h, 2022-09-21T23:50:48, 1663818648,  19.368,  12.822,  -0.137,  0.1078,  0.1783,  12.824,  12.825,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T00:20:48, 1663820448,  19.182,  12.832,  -0.137,  0.1072,  0.1772,  12.833,  12.833,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T00:50:48, 1663822248,  18.993,  12.822,  -0.137,  0.1066,  0.1771,  12.824,  12.825,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T01:20:48, 1663824048,  18.807,  12.814,  -0.137,  0.1061,  0.1773,  12.816,  12.817,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T01:50:48, 1663825848,  18.618,  12.818,  -0.137,  0.1054,  0.1772,  12.820,  12.821,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T02:20:48, 1663827648,  18.493,  12.802,  -0.137,  0.1049,  0.1773,  12.803,  12.803,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T02:50:48, 1663829448,  18.368,  12.797,  -0.137,  0.1042,  0.1770,  12.798,  12.799,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T03:20:48, 1663831248,  18.307,  12.793,  -0.137,  0.1036,  0.1761,  12.794,  12.795,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T03:50:48, 1663833048,  18.243,  12.793,  -0.137,  0.1029,  0.1752,  12.794,  12.795,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T04:20:48, 1663834848,  18.182,  12.788,  -0.137,  0.1022,  0.1744,  12.790,  12.791,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T04:50:48, 1663836648,  18.182,  12.776,  -0.137,  0.1016,  0.1727,  12.777,  12.777,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T05:20:49, 1663838449,  18.250,  12.784,  -0.137,  0.1009,  0.1704,  12.786,  12.787,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T05:43:21, 1663839801,  18.312,  12.784,  -0.137,  0.1489,  0.1487,  12.786,  12.786,   1.000000,   1.000000, 0,
unit_h, 2022-09-22T06:11:45, 1663841505,  18.375,  12.780,  -0.137,  0.0993,  0.1176,  12.782,  12.782,   1.000000,   1.000000, 0,
