07:40:12 Connecting to HC-06 ...
07:40:21 Connection failed: read failed, socket might closed or timeout, read ret: -1
07:40:39 Connecting to HC-06 ...
07:40:43 Connected
07:40:44  14 13.14   -0.4   Tb,C  VOC,V  Ib,A 
07:40:44  65 ---   67   EKF,Ah  chg,hrs  CC, Ah
07:40:44 v-2;Pf; for fails.  prints=6
07:40:44 
07:40:45  14 13.15   -0.4   Tb,C  VOC,V  Ib,A 
07:40:45  65 ---   67   EKF,Ah  chg,hrs  CC, Ah
07:40:45 v-2;Pf; for fails.  prints=6
07:40:45 
07:40:46  14 13.15   -0.4   Tb,C  VOC,V  Ib,A 
07:40:46  65 ---   67   EKF,Ah  chg,hrs  CC, Ah
07:40:46 v-2;Pf; for fails.  prints=6
07:40:46 
07:40:47  14 13.15   -0.4   Tb,C  VOC,V  Ib,A 
07:40:47  65 ---   67   EKF,Ah  chg,hrs  CC, Ah
07:40:47 v-2;Pf; for fails.  prints=6
07:40:47 
07:40:49  14 13.15   -0.5   Tb,C  VOC,V  Ib,A 
07:40:49  65 ---   67   EKF,Ah  chg,hrs  CC, Ah
07:40:49 v-2;Pf; for fails.  prints=6
07:40:49 
07:40:49 echo:  Hd, 4
07:40:49 echo:  Pf, 4
07:40:49 echo:  Ph, 4
07:40:49 echo:  Hd, 0
07:40:49 unit_h, 2022-10-05T20:23:07, 1665015787,  19.118,  13.210,  -0.337,  0.9999,  0.9461,  13.215,  13.217,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T20:53:07, 1665017587,  18.807,  13.197,  -2.010,  0.9939,  0.8952,  13.222,  13.232,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T21:23:08, 1665019388,  18.493,  13.202,  -1.475,  0.9880,  0.8659,  13.221,  13.229,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T21:53:08, 1665021188,  18.243,  13.223,  -1.340,  0.9832,  0.8620,  13.241,  13.249,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T22:23:08, 1665022988,  17.993,  13.202,  -1.408,  0.9787,  0.8652,  13.218,  13.226,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T22:53:08, 1665024788,  17.743,  13.223,  -1.475,  0.9739,  0.8689,  13.242,  13.250,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T23:23:08, 1665026588,  17.493,  13.184,  -1.943,  0.9677,  0.8691,  13.207,  13.217,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-05T23:53:08, 1665028388,  17.243,  13.206,  -1.475,  0.9616,  0.8701,  13.226,  13.234,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T00:23:08, 1665030188,  17.057,  13.193,  -1.542,  0.9552,  0.8720,  13.213,  13.223,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T00:53:08, 1665031988,  16.868,  13.210,  -1.608,  0.9484,  0.8711,  13.231,  13.241,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T01:23:08, 1665033788,  16.682,  13.189,  -1.877,  0.9412,  0.8692,  13.213,  13.223,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T01:53:08, 1665035588,  16.557,  13.189,  -2.210,  0.9333,  0.8663,  13.212,  13.222,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T02:23:08, 1665037388,  16.368,  13.180,  -1.877,  0.9256,  0.8642,  13.204,  13.215,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T02:53:09, 1665039189,  16.182,  13.193,  -1.675,  0.9197,  0.8668,  13.213,  13.223,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T03:23:09, 1665040989,  15.995,  13.176,  -1.943,  0.9124,  0.8654,  13.199,  13.210,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T03:53:09, 1665042789,  15.807,  13.189,  -2.077,  0.9048,  0.8622,  13.213,  13.224,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T04:23:09, 1665044589,  15.620,  13.172,  -2.143,  0.8972,  0.8591,  13.196,  13.207,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T04:53:09, 1665046389,  15.370,  13.172,  -2.210,  0.8904,  0.8587,  13.196,  13.207,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T05:23:09, 1665048189,  15.120,  13.168,  -1.675,  0.8824,  0.8542,  13.189,  13.201,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T05:53:09, 1665049989,  14.870,  13.176,  -1.742,  0.8753,  0.8529,  13.198,  13.209,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T06:23:09, 1665051789,  14.620,  13.223,  -0.403,  0.8750,  0.8781,  13.228,  13.231,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T06:53:09, 1665053589,  14.370,  13.232,  -0.337,  0.8752,  0.9056,  13.236,  13.238,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T07:23:09, 1665055389,  14.120,  13.227,  -0.337,  0.8743,  0.9217,  13.232,  13.235,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T07:53:10, 1665057190,  13.932,  13.219,  -0.337,  0.8745,  0.9373,  13.223,  13.225,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T08:23:10, 1665058990,  14.187,  13.770,  30.447,  0.9489,  0.9929,  13.467,  13.383,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T08:53:10, 1665060790,  15.250,  14.312,   5.283,  1.0000,  0.9996,  14.209,  14.409,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T09:23:10, 1665062590,  16.187,  14.438,   0.398,  1.0000,  1.0000,  14.433,  14.633,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T09:53:10, 1665064390,  16.875,  14.141,  -0.270,  0.9994,  0.9992,  14.144,  14.344,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T10:23:10, 1665066190,  17.375,  14.115,  -0.470,  0.9997,  0.9989,  14.119,  14.319,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T10:53:10, 1665067990,  17.812,  14.356,  -0.270,  0.9998,  1.0000,  14.349,  14.549,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T11:23:10, 1665069790,  18.187,  14.084,  -0.337,  0.9999,  0.9988,  14.088,  14.288,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T11:53:10, 1665071590,  18.812,  14.429,   0.130,  1.0000,  1.0000,  14.426,  14.626,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T12:23:10, 1665073390,  19.562,  14.235,  -0.270,  0.9993,  0.9996,  14.238,  14.438,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T12:53:11, 1665075191,  20.062,  14.356,  -0.270,  0.9999,  1.0000,  14.356,  14.556,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T13:23:11, 1665076991,  20.500,  14.119,  -0.672,  0.9998,  0.9989,  14.123,  14.323,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T13:53:11, 1665078791,  20.687,  14.438,   0.398,  1.0000,  1.0000,  14.431,  14.631,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T14:23:11, 1665080591,  21.437,  14.416,   0.263,  1.0000,  1.0000,  14.412,  14.613,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T14:53:11, 1665082391,  22.250,  14.408,   0.398,  1.0000,  1.0000,  14.403,  14.603,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T15:23:11, 1665084191,  23.000,  14.416,   0.330,  1.0000,  1.0000,  14.412,  14.613,   0.999000,   0.999000, 0,
07:40:49 unit_h, 2022-10-06T15:53:11, 1665085991,  23.687,  14.115,   7.558,  1.0000,  0.9983,  14.082,  14.283,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T16:23:11, 1665087791,  24.125,  14.127,  -0.270,  0.9998,  0.9988,  14.130,  14.330,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T16:53:11, 1665089591,  24.250,  14.265,  -0.270,  0.9999,  0.9998,  14.265,  14.465,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T17:23:11, 1665091391,  24.625,  14.420,   0.398,  1.0000,  1.0000,  14.416,  14.616,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T17:53:11, 1665093191,  25.562,  14.274,  -0.068,  0.9994,  0.9998,  14.275,  14.475,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T18:23:12, 1665094992,  26.000,  14.020,   0.197,  1.0000,  0.9981,  14.018,  14.217,   0.999000,   0.999000, 0,
07:40:50 unit_h, 2022-10-06T18:53:12, 1665096792,  26.000,  13.727,  -0.270,  0.9991,  0.9956,  13.730,  13.818,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T19:23:12, 1665098592,  25.557,  13.521,  -0.337,  0.9999,  0.9928,  13.524,  13.527,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T19:53:12, 1665100392,  24.057,  13.434,  -0.605,  0.9999,  0.9941,  13.439,  13.639,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T20:23:12, 1665102192,  23.493,  13.378,  -0.337,  0.9996,  0.9921,  13.383,  13.453,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T20:53:12, 1665103992,  23.493,  13.309,  -0.270,  0.9981,  0.9906,  13.312,  13.314,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T21:23:12, 1665105792,  23.493,  13.232,  -2.345,  0.9965,  0.9896,  13.253,  13.258,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T21:53:12, 1665107592,  23.368,  13.215,  -1.475,  0.9902,  0.9676,  13.232,  13.241,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T22:23:12, 1665109392,  23.118,  13.210,  -1.340,  0.9859,  0.9354,  13.227,  13.236,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T22:53:12, 1665111192,  22.868,  13.215,  -1.475,  0.9814,  0.9051,  13.233,  13.242,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T23:23:12, 1665112992,  22.618,  13.219,  -1.608,  0.9756,  0.8761,  13.239,  13.248,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-06T23:53:13, 1665114793,  22.307,  13.206,  -1.608,  0.9719,  0.8689,  13.226,  13.235,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T00:23:13, 1665116593,  21.993,  13.215,  -1.273,  0.9661,  0.8615,  13.230,  13.238,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T00:53:13, 1665118393,  21.743,  13.206,  -1.742,  0.9617,  0.8601,  13.226,  13.235,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T01:23:13, 1665120193,  21.493,  13.206,  -1.340,  0.9573,  0.8588,  13.223,  13.230,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T01:53:13, 1665121993,  21.182,  13.219,  -1.140,  0.9544,  0.8611,  13.233,  13.240,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T02:23:13, 1665123793,  20.932,  13.219,  -1.207,  0.9511,  0.8613,  13.235,  13.242,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T02:53:13, 1665125593,  20.618,  13.193,  -2.210,  0.9449,  0.8542,  13.222,  13.234,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T03:23:13, 1665127393,  20.368,  13.202,  -1.475,  0.9392,  0.8462,  13.220,  13.229,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T03:53:13, 1665129193,  20.118,  13.189,  -1.943,  0.9324,  0.8413,  13.213,  13.225,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T04:23:13, 1665130993,  19.807,  13.189,  -1.877,  0.9256,  0.8370,  13.213,  13.225,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T04:53:13, 1665132793,  19.557,  13.193,  -1.608,  0.9191,  0.8354,  13.214,  13.224,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T05:23:14, 1665134594,  19.307,  13.193,  -1.408,  0.9134,  0.8364,  13.211,  13.219,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T05:53:14, 1665136394,  18.993,  13.197,  -1.542,  0.9088,  0.8396,  13.217,  13.226,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T06:23:14, 1665138194,  18.743,  13.197,  -1.675,  0.9028,  0.8384,  13.219,  13.230,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T06:53:14, 1665139994,  18.493,  13.176,  -1.877,  0.8964,  0.8363,  13.197,  13.207,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T07:23:14, 1665141794,  18.182,  13.215,  -0.403,  0.8904,  0.8356,  13.224,  13.232,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T07:53:14, 1665143594,  17.993,  13.227,  -0.337,  0.8907,  0.8585,  13.232,  13.234,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T08:23:14, 1665145394,  17.682,  13.521,  10.102,  0.9126,  0.9201,  13.283,  13.146,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T08:53:14, 1665147194,  18.062,  13.318,  -0.137,  0.9346,  0.9751,  13.310,  13.298,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T09:23:14, 1665148994,  18.250,  13.676,  25.963,  0.9437,  0.9924,  13.463,  13.426,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T09:53:14, 1665150794,  18.437,  13.460,   6.020,  0.9686,  0.9907,  13.363,  13.303,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T10:23:15, 1665152595,  18.937,  13.482,   7.827,  1.0000,  0.9939,  13.386,  13.586,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T10:53:15, 1665154395,  19.687,  13.960,  32.187,  1.0000,  0.9967,  13.693,  13.893,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T11:23:15, 1665156195,  20.562,  14.399,   0.330,  1.0000,  1.0000,  14.394,  14.594,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T11:53:15, 1665157995,  21.125,  14.149,  -0.270,  0.9992,  0.9991,  14.152,  14.352,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T12:23:15, 1665159795,  21.625,  14.352,   0.465,  1.0000,  1.0000,  14.348,  14.547,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T12:53:15, 1665161595,  22.062,  14.326,   0.598,  1.0000,  1.0000,  14.319,  14.519,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T13:23:15, 1665163395,  22.500,  14.338,   0.197,  1.0000,  1.0000,  14.335,  14.535,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T13:53:15, 1665165195,  23.125,  14.188,  -0.270,  0.9999,  0.9992,  14.191,  14.391,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T14:23:15, 1665166995,  23.687,  14.425,   0.330,  1.0000,  1.0000,  14.421,  14.621,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T14:53:15, 1665168795,  24.062,  14.433,   0.263,  1.0000,  1.0000,  14.430,  14.630,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T15:23:16, 1665170596,  24.312,  14.416,   0.398,  1.0000,  1.0000,  14.412,  14.612,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T15:53:16, 1665172396,  24.437,  14.429,   0.197,  1.0000,  1.0000,  14.426,  14.626,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T16:23:16, 1665174196,  24.500,  14.322,  -0.002,  0.9999,  1.0000,  14.320,  14.520,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T16:53:16, 1665175996,  24.307,  14.270,  -0.137,  0.9999,  0.9998,  14.271,  14.471,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T17:23:16, 1665177796,  23.868,  13.938,  -0.203,  0.9999,  0.9977,  13.941,  14.141,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T17:53:16, 1665179596,  23.118,  13.714,  -0.337,  0.9999,  0.9954,  13.717,  13.796,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T18:23:16, 1665181396,  22.557,  13.521,  -0.203,  0.9999,  0.9928,  13.523,  13.524,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T18:53:16, 1665183196,  21.993,  13.412,  -0.270,  0.9999,  0.9916,  13.417,  13.418,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T19:23:16, 1665184996,  21.557,  13.158,  -4.553,  0.9865,  0.9750,  13.215,  13.243,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T19:53:16, 1665186796,  21.243,  13.202,  -3.013,  0.9718,  0.9481,  13.239,  13.257,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T20:23:16, 1665188596,  20.868,  13.193,  -2.345,  0.9626,  0.9266,  13.223,  13.236,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T20:53:17, 1665190397,  20.493,  13.202,  -2.545,  0.9551,  0.9101,  13.232,  13.245,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T21:23:17, 1665192197,  20.118,  13.206,  -2.210,  0.9474,  0.8968,  13.234,  13.248,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T21:53:17, 1665193997,  19.682,  13.202,  -2.747,  0.9419,  0.8906,  13.235,  13.251,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T22:23:17, 1665195797,  19.243,  13.193,  -2.747,  0.9321,  0.8833,  13.228,  13.245,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T22:53:17, 1665197597,  18.807,  13.202,  -2.478,  0.9238,  0.8817,  13.232,  13.248,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T23:23:17, 1665199397,  18.432,  13.180,  -3.148,  0.9133,  0.8788,  13.218,  13.238,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-07T23:53:17, 1665201197,  18.057,  13.189,  -2.412,  0.9026,  0.8768,  13.219,  13.235,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T00:23:17, 1665202997,  17.682,  13.184,  -2.478,  0.8939,  0.8774,  13.215,  13.230,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T00:53:17, 1665204797,  17.368,  13.189,  -2.278,  0.8848,  0.8768,  13.217,  13.232,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T01:23:17, 1665206597,  17.057,  13.184,  -2.345,  0.8762,  0.8759,  13.213,  13.226,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T01:53:18, 1665208398,  16.807,  13.193,  -2.077,  0.8677,  0.8748,  13.219,  13.232,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T02:23:18, 1665210198,  16.557,  13.176,  -2.278,  0.8589,  0.8719,  13.203,  13.217,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T02:53:18, 1665211998,  16.307,  13.189,  -2.077,  0.8510,  0.8678,  13.213,  13.224,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T03:23:18, 1665213798,  16.118,  13.172,  -2.278,  0.8426,  0.8617,  13.199,  13.213,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T03:53:18, 1665215598,  15.870,  13.180,  -2.077,  0.8336,  0.8536,  13.206,  13.220,   0.999000,   0.998000, 0,
07:40:50 unit_h, 2022-10-08T04:23:18, 1665217398,  15.745,  13.154,  -2.143,  0.8239,  0.8441,  13.181,  13.194,   0.999000,   0.998000, 0,
