unit,               hm,                  cTime,        T,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,Vdyn,Voc,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,soc_wt
pro_20220528, 2022-06-06T16:09:09,647.262,0.1,1,0,15,25,11.28,-770.008,13.8,-3.58,14.86,14.85,0.013173,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-06T16:09:09,647.362,0.1,1,0,15,25,11.15,-793.142,13.8,-3.69,14.84,14.83,0.01352,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-06T16:09:09,647.462,0.1,1,0,15,25,11.02,-816.151,13.8,-3.8,14.82,14.81,0.013877,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-06T16:09:09,647.562,0.1,1,0,15,25,10.88,-839.031,13.8,-3.92,14.8,14.79,0.014227,0.996,0.997,0.996,0.997
pro_20220528, 2022-06-06T16:09:10,647.662,0.1,1,0,15,25,10.75,-861.778,13.8,-4.03,14.78,14.77,0.014575,0.996,0.997,0.996,0.996
pro_20220528, 2022-06-06T16:09:10,647.762,0.1,1,0,15,25,10.62,-884.389,13.8,-4.14,14.76,14.74,0.014925,0.995,0.997,0.995,0.996
pro_20220528, 2022-06-06T16:09:10,647.862,0.1,1,0,15,25,10.48,-906.861,13.8,-4.25,14.74,14.72,0.015268,0.995,0.997,0.995,0.996
pro_20220528, 2022-06-06T16:09:10,647.962,0.1,1,0,15,25,10.35,-929.19,13.8,-4.36,14.72,14.7,0.01561,0.995,0.996,0.995,0.996
pro_20220528, 2022-06-06T16:09:10,648.062,0.1,1,0,15,25,10.22,-951.371,13.8,-4.48,14.69,14.68,0.015951,0.995,0.996,0.995,0.995
pro_20220528, 2022-06-06T16:09:10,648.162,0.1,1,0,15,25,10.08,-973.403,13.8,-4.59,14.67,14.65,0.016285,0.994,0.996,0.994,0.995
pro_20220528, 2022-06-06T16:09:10,648.262,0.1,1,0,15,25,9.95,-995.28,13.8,-4.7,14.65,14.63,0.016621,0.994,0.995,0.994,0.995
pro_20220528, 2022-06-06T16:09:10,648.362,0.1,1,0,15,25,9.81,-1017.001,13.8,-4.81,14.62,14.6,0.01695,0.994,0.995,0.994,0.994
pro_20220528, 2022-06-06T16:09:10,648.462,0.1,1,0,15,25,9.68,-1038.561,13.8,-4.91,14.6,14.58,0.01728,0.993,0.995,0.993,0.994
pro_20220528, 2022-06-06T16:09:10,648.562,0.1,1,0,15,25,9.55,-1059.957,13.8,-5.02,14.57,14.55,0.017607,0.993,0.995,0.993,0.994
pro_20220528, 2022-06-06T16:09:10,648.662,0.1,1,0,15,25,9.41,-1081.185,13.8,-5.13,14.54,14.53,0.017933,0.993,0.994,0.993,0.994
pro_20220528, 2022-06-06T16:09:10,648.762,0.1,1,0,15,25,9.28,-1102.243,13.8,-5.24,14.52,14.5,0.018252,0.993,0.994,0.993,0.993
pro_20220528, 2022-06-06T16:09:11,648.862,0.1,1,0,15,25,9.15,-1123.127,13.8,-5.34,14.49,14.47,0.018569,0.992,0.994,0.992,0.993
pro_20220528, 2022-06-06T16:09:11,648.962,0.1,1,0,15,25,9.01,-1143.834,13.8,-5.45,14.46,14.44,0.018882,0.992,0.993,0.992,0.993
pro_20220528, 2022-06-06T16:09:11,649.062,0.1,1,0,15,25,8.88,-1164.359,13.8,-5.56,14.43,14.42,0.019195,0.992,0.993,0.992,0.992
pro_20220528, 2022-06-06T16:09:11,649.162,0.1,1,0,15,25,8.75,-1184.701,13.8,-5.66,14.41,14.39,0.019503,0.991,0.993,0.991,0.992
pro_20220528, 2022-06-06T16:09:11,649.262,0.1,1,0,15,25,8.61,-1204.856,13.8,-5.76,14.38,14.36,0.019807,0.991,0.992,0.991,0.992
pro_20220528, 2022-06-06T16:09:11,649.362,0.1,1,0,15,25,8.48,-1224.821,13.8,-5.87,14.35,14.33,0.020117,0.991,0.992,0.991,0.991
pro_20220528, 2022-06-06T16:09:11,649.462,0.1,1,0,15,25,8.35,-1244.592,13.8,-5.97,14.32,14.3,0.02041,0.99,0.992,0.99,0.991
pro_20220528, 2022-06-06T16:09:11,649.562,0.1,1,0,15,25,8.21,-1264.167,13.8,-6.07,14.29,14.27,0.020712,0.99,0.991,0.99,0.991
pro_20220528, 2022-06-06T16:09:12,649.662,0.1,1,0,15,25,8.08,-1283.542,13.8,-6.17,14.26,14.23,0.020995,0.99,0.991,0.99,0.99
pro_20220528, 2022-06-06T16:09:12,649.762,0.1,1,0,15,25,7.95,-1302.714,13.8,-6.27,14.22,14.2,0.021297,0.989,0.991,0.989,0.99
pro_20220528, 2022-06-06T16:09:12,649.862,0.1,1,0,15,25,7.82,-1321.681,13.8,-6.37,14.19,14.17,0.021576,0.989,0.99,0.989,0.989
pro_20220528, 2022-06-06T16:09:12,649.962,0.1,1,0,15,25,7.69,-1340.439,13.8,-6.47,14.16,14.14,0.021861,0.988,0.99,0.988,0.989
pro_20220528, 2022-06-06T16:09:12,650.062,0.1,1,0,15,25,7.56,-1358.985,13.8,-6.57,14.13,14.1,0.022088,0.988,0.989,0.988,0.989
pro_20220528, 2022-06-06T16:09:12,650.162,0.1,1,0,15,25,7.43,-1377.317,13.8,-6.67,14.09,14.07,0.022211,0.988,0.989,0.988,0.988
pro_20220528, 2022-06-06T16:09:12,650.262,0.1,1,0,15,25,7.29,-1395.431,13.8,-6.76,14.06,14.04,0.022241,0.987,0.989,0.987,0.988
pro_20220528, 2022-06-06T16:09:12,650.362,0.1,1,0,15,25,7.16,-1413.325,13.8,-6.86,14.02,14,0.022225,0.987,0.988,0.987,0.988
pro_20220528, 2022-06-06T16:09:12,650.462,0.1,1,0,15,25,7.04,-1430.995,13.8,-6.95,13.99,13.97,0.022188,0.986,0.988,0.986,0.987
pro_20220528, 2022-06-06T16:09:12,650.562,0.1,1,0,15,25,6.91,-1448.44,13.8,-7.05,13.95,13.93,0.022142,0.986,0.987,0.986,0.987
pro_20220528, 2022-06-06T16:09:12,650.662,0.1,1,0,15,25,6.78,-1465.656,13.8,-7.14,13.92,13.9,0.022086,0.986,0.987,0.986,0.986
pro_20220528, 2022-06-06T16:09:12,650.762,0.1,1,0,15,25,6.65,-1482.64,13.8,-7.23,13.88,13.86,0.02204,0.985,0.987,0.985,0.986
pro_20220528, 2022-06-06T16:09:13,650.862,0.1,1,0,15,25,6.52,-1499.391,13.8,-7.32,13.85,13.82,0.021983,0.985,0.986,0.985,0.986
pro_20220528, 2022-06-06T16:09:13,650.962,0.1,1,0,15,25,6.4,-1515.904,13.8,-7.41,13.81,13.79,0.021946,0.984,0.986,0.984,0.985
pro_20220528, 2022-06-06T16:09:13,651.062,0.1,1,0,15,25,6.27,-1532.179,13.8,-7.5,13.77,13.75,0.021929,0.984,0.985,0.984,0.985
pro_20220528, 2022-06-06T16:09:13,651.162,0.1,1,0,15,25,6.14,-1548.211,13.8,-7.59,13.73,13.71,0.021933,0.984,0.985,0.984,0.984
pro_20220528, 2022-06-06T16:09:13,651.265,0.103,1,0,15,25,6.02,-1563.999,13.8,-7.68,13.7,13.67,0.023559,0.983,0.984,0.983,0.984
pro_20220528, 2022-06-06T16:09:13,651.365,0.1,1,0,15,25,5.89,-1580.002,13.8,-7.77,13.66,13.63,0.022922,0.983,0.984,0.983,0.983
pro_20220528, 2022-06-06T16:09:13,651.465,0.1,1,0,15,25,5.77,-1595.286,13.8,-7.85,13.62,13.6,0.021537,0.982,0.984,0.982,0.983
pro_20220528, 2022-06-06T16:09:13,651.565,0.1,1,0,15,25,5.64,-1610.318,13.8,-7.93,13.58,13.56,0.022149,0.982,0.983,0.982,0.982
pro_20220528, 2022-06-06T16:09:14,651.665,0.1,1,0,15,25,5.52,-1625.095,13.8,-8.02,13.54,13.52,0.022881,0.981,0.983,0.981,0.982
pro_20220528, 2022-06-06T16:09:14,651.765,0.1,1,0,15,25,5.4,-1639.616,13.8,-8.1,13.5,13.47,0.023869,0.981,0.982,0.981,0.982
pro_20220528, 2022-06-06T16:09:14,651.865,0.1,1,0,15,25,5.27,-1653.879,13.8,-8.18,13.46,13.43,0.025326,0.98,0.982,0.98,0.981
pro_20220528, 2022-06-06T16:09:14,651.965,0.1,1,0,15,25,5.15,-1667.879,13.8,-8.26,13.42,13.39,0.027698,0.98,0.981,0.98,0.981
pro_20220528, 2022-06-06T16:09:14,652.065,0.1,1,0,15,25,5.04,-1681.617,13.8,-8.34,13.38,13.34,0.035413,0.979,0.981,0.979,0.98
pro_20220528, 2022-06-06T16:09:14,652.165,0.1,1,0,15,25,4.96,-1695.089,13.8,-8.42,13.38,13.3,0.077624,0.979,0.98,0.979,0.979
pro_20220528, 2022-06-06T16:09:14,652.265,0.1,1,0,15,25,4.88,-1708.293,13.8,-8.49,13.38,13.3,0.076549,0.979,0.979,0.979,0.979
pro_20220528, 2022-06-06T16:09:14,652.365,0.1,1,0,15,25,4.8,-1721.228,13.8,-8.57,13.38,13.3,0.075465,0.978,0.979,0.978,0.978
pro_20220528, 2022-06-06T16:09:14,652.465,0.1,1,0,15,25,4.73,-1733.891,13.8,-8.64,13.37,13.3,0.074368,0.978,0.978,0.978,0.978
pro_20220528, 2022-06-06T16:09:14,652.565,0.1,1,0,15,25,4.65,-1746.28,13.8,-8.72,13.37,13.3,0.073258,0.977,0.977,0.977,0.977
pro_20220528, 2022-06-06T16:09:14,652.665,0.1,1,0,15,25,4.58,-1758.393,13.8,-8.79,13.37,13.3,0.072138,0.977,0.977,0.977,0.977
pro_20220528, 2022-06-06T16:09:14,652.765,0.1,1,0,15,25,4.51,-1770.229,13.8,-8.86,13.37,13.3,0.071004,0.976,0.976,0.976,0.976
pro_20220528, 2022-06-06T16:09:15,652.865,0.1,1,0,15,25,4.44,-1781.785,13.8,-8.93,13.37,13.3,0.06986,0.976,0.975,0.976,0.975
pro_20220528, 2022-06-06T16:09:15,652.965,0.1,1,0,15,25,4.37,-1793.059,13.8,-9,13.37,13.3,0.068704,0.975,0.975,0.975,0.975
pro_20220528, 2022-06-06T16:09:15,653.065,0.1,1,0,15,25,4.3,-1804.051,13.8,-9.06,13.37,13.3,0.067537,0.975,0.974,0.975,0.974
pro_20220528, 2022-06-06T16:09:15,653.165,0.1,1,0,15,25,4.23,-1814.758,13.8,-9.13,13.36,13.3,0.066359,0.974,0.973,0.974,0.974
pro_20220528, 2022-06-06T16:09:15,653.265,0.1,1,0,15,25,4.17,-1825.178,13.8,-9.19,13.36,13.3,0.065172,0.974,0.973,0.974,0.973
pro_20220528, 2022-06-06T16:09:15,653.365,0.1,1,0,15,25,4.1,-1835.309,13.8,-9.26,13.36,13.3,0.063973,0.973,0.972,0.973,0.973
pro_20220528, 2022-06-06T16:09:15,653.465,0.1,1,0,15,25,4.04,-1845.151,13.8,-9.32,13.36,13.3,0.062766,0.973,0.971,0.973,0.972
pro_20220528, 2022-06-06T16:09:15,653.565,0.1,1,0,15,25,3.98,-1854.702,13.8,-9.38,13.36,13.3,0.061546,0.972,0.971,0.972,0.971
pro_20220528, 2022-06-06T16:09:16,653.665,0.1,1,0,15,25,3.91,-1863.96,13.8,-9.44,13.36,13.3,0.060317,0.972,0.97,0.972,0.971
pro_20220528, 2022-06-06T16:09:16,653.765,0.1,1,0,15,25,3.85,-1872.923,13.8,-9.5,13.36,13.3,0.05908,0.971,0.969,0.971,0.97
pro_20220528, 2022-06-06T16:09:16,653.865,0.1,1,0,15,25,3.8,-1881.591,13.8,-9.56,13.35,13.3,0.05783,0.971,0.968,0.971,0.97
pro_20220528, 2022-06-06T16:09:16,653.965,0.1,1,0,15,25,3.74,-1889.962,13.8,-9.61,13.35,13.3,0.056574,0.97,0.968,0.97,0.969
pro_20220528, 2022-06-06T16:09:16,654.065,0.1,1,0,15,25,3.68,-1898.034,13.8,-9.67,13.35,13.3,0.055307,0.969,0.967,0.969,0.968
pro_20220528, 2022-06-06T16:09:16,654.165,0.1,1,0,15,25,3.63,-1905.806,13.8,-9.72,13.35,13.3,0.054033,0.969,0.966,0.969,0.968
pro_20220528, 2022-06-06T16:09:16,654.265,0.1,1,0,15,25,3.57,-1913.278,13.8,-9.77,13.35,13.3,0.052749,0.968,0.966,0.968,0.967
pro_20220528, 2022-06-06T16:09:16,654.365,0.1,1,0,15,25,3.52,-1920.447,13.8,-9.82,13.35,13.3,0.051456,0.968,0.965,0.968,0.966
pro_20220528, 2022-06-06T16:09:16,654.465,0.1,1,0,15,25,3.47,-1927.313,13.8,-9.87,13.35,13.3,0.050157,0.967,0.964,0.967,0.966
pro_20220528, 2022-06-06T16:09:16,654.565,0.1,1,0,15,25,3.42,-1933.875,13.8,-9.92,13.34,13.3,0.048848,0.967,0.964,0.967,0.965
pro_20220528, 2022-06-06T16:09:16,654.665,0.1,1,0,15,25,3.37,-1940.131,13.8,-9.97,13.34,13.3,0.047532,0.966,0.963,0.966,0.965
pro_20220528, 2022-06-06T16:09:16,654.765,0.1,1,0,15,25,3.33,-1946.081,13.8,-10.01,13.34,13.3,0.046209,0.966,0.962,0.966,0.964
pro_20220528, 2022-06-06T16:09:17,654.865,0.1,1,0,15,25,3.28,-1951.724,13.8,-10.05,13.34,13.3,0.04488,0.965,0.961,0.965,0.963
pro_20220528, 2022-06-06T16:09:17,654.965,0.1,1,0,15,25,3.24,-1957.058,13.8,-10.1,13.34,13.3,0.043543,0.965,0.961,0.965,0.963
pro_20220528, 2022-06-06T16:09:17,655.065,0.1,1,0,15,25,3.2,-1962.084,13.8,-10.14,13.34,13.29,0.042199,0.964,0.96,0.964,0.962
pro_20220528, 2022-06-06T16:09:17,655.165,0.1,1,0,15,25,3.16,-1966.799,13.8,-10.18,13.34,13.29,0.040846,0.964,0.959,0.964,0.961
pro_20220528, 2022-06-06T16:09:17,655.265,0.1,1,0,15,25,3.12,-1971.204,13.8,-10.21,13.33,13.29,0.039491,0.963,0.958,0.963,0.961
pro_20220528, 2022-06-06T16:09:17,655.365,0.1,1,0,15,25,3.08,-1975.298,13.8,-10.25,13.33,13.29,0.038126,0.962,0.958,0.962,0.96
pro_20220528, 2022-06-06T16:09:17,655.465,0.1,1,0,15,25,3.04,-1979.08,13.8,-10.29,13.33,13.29,0.036757,0.962,0.957,0.962,0.959
pro_20220528, 2022-06-06T16:09:17,655.565,0.1,1,0,15,25,3.01,-1982.549,13.8,-10.32,13.33,13.29,0.035384,0.961,0.956,0.961,0.959
pro_20220528, 2022-06-06T16:09:18,655.665,0.1,1,0,15,25,2.97,-1985.705,13.8,-10.35,13.33,13.29,0.034003,0.961,0.956,0.961,0.958
pro_20220528, 2022-06-06T16:09:18,655.765,0.1,1,0,15,25,2.94,-1988.548,13.8,-10.38,13.33,13.29,0.032617,0.96,0.955,0.96,0.958
pro_20220528, 2022-06-06T16:09:18,655.865,0.1,1,0,15,25,2.91,-1991.077,13.8,-10.41,13.32,13.29,0.031227,0.96,0.954,0.96,0.957
pro_20220528, 2022-06-06T16:09:18,655.965,0.1,1,0,15,25,2.88,-1993.291,13.8,-10.44,13.32,13.29,0.029831,0.959,0.953,0.959,0.956
pro_20220528, 2022-06-06T16:09:18,656.065,0.1,1,0,15,25,2.85,-1995.19,13.8,-10.47,13.32,13.29,0.028432,0.959,0.953,0.959,0.956
pro_20220528, 2022-06-06T16:09:18,656.165,0.1,1,0,15,25,2.82,-1996.775,13.8,-10.49,13.32,13.29,0.027029,0.958,0.952,0.958,0.955
pro_20220528, 2022-06-06T16:09:18,656.265,0.1,1,0,15,25,2.8,-1998.044,13.8,-10.52,13.32,13.29,0.025619,0.957,0.951,0.957,0.954
pro_20220528, 2022-06-06T16:09:18,656.365,0.1,1,0,15,25,2.77,-1998.997,13.8,-10.54,13.32,13.29,0.02421,0.957,0.95,0.957,0.954
pro_20220528, 2022-06-06T16:09:18,656.465,0.1,1,0,15,25,2.75,-1999.635,13.8,-10.56,13.32,13.29,0.022794,0.956,0.95,0.956,0.953
pro_20220528, 2022-06-06T16:09:18,656.565,0.1,1,0,15,25,2.73,-1999.957,13.8,-10.58,13.31,13.29,0.021375,0.956,0.949,0.956,0.952
