unit,               hm,                  cTime,        T,       sat,sel,mod,  Tb,  Vb,  Ib,        Vsat,Vdyn,Voc,Voc_ekf,     y_ekf,    soc_m,soc_ekf,soc,soc_wt
pro_20220528, 2022-06-05T05:15:59,47787365.848,0.17,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0.000088,1,1,1,1
pro_20220528, 2022-06-05T05:16:00,47787366.247,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0.000012,1,1,1,1
pro_20220528, 2022-06-05T05:16:00,47787366.647,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0.000006,1,1,1,1
pro_20220528, 2022-06-05T05:16:01,47787367.047,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:01,47787367.448,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:01,47787367.847,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:02,47787368.247,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:02,47787368.648,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:02,47787369.048,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:03,47787369.448,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0.000006,1,1,1,1
pro_20220528, 2022-06-05T05:16:03,47787369.848,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787370.248,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787370.648,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787370.750,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787370.850,0.1,1,0,15,25,15.03,0,13.8,0,15.03,15.03,0.000006,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787370.949,0.1,1,0,15,25,15.03,-25.132,13.8,-0.08,15.11,15.03,0.076243,1,1,1,1
pro_20220528, 2022-06-05T05:16:04,47787371.049,0.1,1,0,15,25,14.95,-50.26,13.8,-0.17,15.13,15.03,0.096812,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.149,0.1,1,0,15,25,14.86,-75.38,13.8,-0.28,15.13,15.03,0.106709,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.249,0.1,1,0,15,25,14.75,-100.489,13.8,-0.39,15.14,15.03,0.110953,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.350,0.1,1,0,15,25,14.64,-125.581,13.8,-0.5,15.14,15.03,0.112066,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.450,0.1,1,0,15,25,14.52,-150.654,13.8,-0.62,15.14,15.02,0.111304,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.549,0.1,1,0,15,25,14.4,-175.702,13.8,-0.73,15.13,15.02,0.10929,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.649,0.1,1,0,15,25,14.28,-200.723,13.8,-0.85,15.13,15.02,0.106341,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.750,0.1,1,0,15,25,14.16,-225.713,13.8,-0.97,15.13,15.02,0.102611,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787371.944,0.142,1,0,15,25,13.91,-275.581,13.8,-1.2,15.11,15.02,0.096988,1,1,1,1
pro_20220528, 2022-06-05T05:16:05,47787372.044,0.1,1,0,15,25,13.77,-310.883,13.8,-1.37,15.14,15.02,0.116318,0.999,1,0.999,1
pro_20220528, 2022-06-05T05:16:06,47787372.143,0.1,1,0,15,25,13.62,-335.685,13.8,-1.48,15.11,15.02,0.086806,0.999,1,0.999,1
pro_20220528, 2022-06-05T05:16:06,47787372.244,0.1,1,0,15,25,13.49,-360.434,13.8,-1.6,15.09,15.02,0.075391,0.999,1,0.999,1
pro_20220528, 2022-06-05T05:16:06,47787372.343,0.1,1,0,15,25,13.36,-385.126,13.8,-1.72,15.08,15.02,0.06545,0.999,1,0.999,1
pro_20220528, 2022-06-05T05:16:06,47787372.444,0.1,1,0,15,25,13.24,-409.757,13.8,-1.84,15.07,15.02,0.055939,0.999,1,0.999,1
pro_20220528, 2022-06-05T05:16:06,47787372.543,0.1,1,0,15,25,13.11,-434.324,13.8,-1.95,15.06,15.02,0.046333,0.999,1,0.999,0.999
pro_20220528, 2022-06-05T05:16:06,47787372.643,0.1,1,0,15,25,12.98,-458.822,13.8,-2.07,15.05,15.01,0.036382,0.999,1,0.999,0.999
pro_20220528, 2022-06-05T05:16:06,47787372.743,0.1,1,0,15,25,12.85,-483.248,13.8,-2.19,15.04,15.01,0.025948,0.999,1,0.999,0.999
pro_20220528, 2022-06-05T05:16:06,47787372.844,0.1,1,0,15,25,12.73,-507.597,13.8,-2.3,15.03,15.01,0.016486,0.998,1,0.998,0.999
pro_20220528, 2022-06-05T05:16:06,47787372.944,0.1,1,0,15,25,12.6,-531.866,13.8,-2.42,15.02,15,0.01264,0.998,1,0.998,0.999
pro_20220528, 2022-06-05T05:16:06,47787373.043,0.1,1,0,15,25,12.47,-556.051,13.8,-2.54,15,14.99,0.011212,0.998,1,0.998,0.999
pro_20220528, 2022-06-05T05:16:07,47787373.144,0.1,1,0,15,25,12.34,-580.148,13.8,-2.65,14.99,14.98,0.010816,0.998,0.999,0.998,0.999
pro_20220528, 2022-06-05T05:16:07,47787373.244,0.1,1,0,15,25,12.21,-604.154,13.8,-2.77,14.97,14.96,0.01085,0.998,0.999,0.998,0.999
pro_20220528, 2022-06-05T05:16:07,47787373.344,0.1,1,0,15,25,12.08,-628.064,13.8,-2.88,14.96,14.95,0.011085,0.998,0.999,0.998,0.998
pro_20220528, 2022-06-05T05:16:07,47787373.444,0.1,1,0,15,25,11.95,-651.876,13.8,-3,14.94,14.93,0.011397,0.997,0.999,0.997,0.998
pro_20220528, 2022-06-05T05:16:07,47787373.543,0.1,1,0,15,25,11.81,-675.584,13.8,-3.11,14.93,14.92,0.011733,0.997,0.999,0.997,0.998
pro_20220528, 2022-06-05T05:16:07,47787373.644,0.1,1,0,15,25,11.68,-699.185,13.8,-3.23,14.91,14.9,0.012084,0.997,0.999,0.997,0.998
pro_20220528, 2022-06-05T05:16:07,47787373.744,0.1,1,0,15,25,11.55,-722.676,13.8,-3.34,14.9,14.88,0.012445,0.997,0.998,0.997,0.998
pro_20220528, 2022-06-05T05:16:07,47787373.844,0.1,1,0,15,25,11.42,-746.053,13.8,-3.46,14.88,14.86,0.012802,0.997,0.998,0.997,0.997
pro_20220528, 2022-06-05T05:16:07,47787373.944,0.1,1,0,15,25,11.29,-769.312,13.8,-3.57,14.86,14.85,0.013156,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-05T05:16:07,47787374.043,0.1,1,0,15,25,11.15,-792.45,13.8,-3.69,14.84,14.83,0.013512,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-05T05:16:08,47787374.143,0.1,1,0,15,25,11.02,-815.463,13.8,-3.8,14.82,14.81,0.013871,0.996,0.998,0.996,0.997
pro_20220528, 2022-06-05T05:16:08,47787374.243,0.1,1,0,15,25,10.89,-838.346,13.8,-3.91,14.8,14.79,0.014217,0.996,0.997,0.996,0.997
pro_20220528, 2022-06-05T05:16:08,47787374.343,0.1,1,0,15,25,10.75,-861.098,13.8,-4.03,14.78,14.77,0.01457,0.996,0.997,0.996,0.996
pro_20220528, 2022-06-05T05:16:08,47787374.443,0.1,1,0,15,25,10.62,-883.713,13.8,-4.14,14.76,14.74,0.014911,0.995,0.997,0.995,0.996
pro_20220528, 2022-06-05T05:16:08,47787374.544,0.1,1,0,15,25,10.49,-906.189,13.8,-4.25,14.74,14.72,0.015254,0.995,0.997,0.995,0.996
pro_20220528, 2022-06-05T05:16:08,47787374.644,0.1,1,0,15,25,10.35,-928.522,13.8,-4.36,14.72,14.7,0.015601,0.995,0.996,0.995,0.996
pro_20220528, 2022-06-05T05:16:08,47787374.744,0.1,1,0,15,25,10.22,-950.708,13.8,-4.47,14.69,14.68,0.015938,0.995,0.996,0.995,0.995
pro_20220528, 2022-06-05T05:16:08,47787374.844,0.1,1,0,15,25,10.09,-972.744,13.8,-4.58,14.67,14.65,0.016274,0.994,0.996,0.994,0.995
pro_20220528, 2022-06-05T05:16:08,47787374.943,0.1,1,0,15,25,9.95,-994.626,13.8,-4.69,14.65,14.63,0.016612,0.994,0.995,0.994,0.995
pro_20220528, 2022-06-05T05:16:08,47787375.044,0.1,1,0,15,25,9.82,-1016.352,13.8,-4.8,14.62,14.6,0.016944,0.994,0.995,0.994,0.994
pro_20220528, 2022-06-05T05:16:09,47787375.144,0.1,1,0,15,25,9.68,-1037.917,13.8,-4.91,14.6,14.58,0.017269,0.993,0.995,0.993,0.994
pro_20220528, 2022-06-05T05:16:09,47787375.244,0.1,1,0,15,25,9.55,-1059.317,13.8,-5.02,14.57,14.55,0.017598,0.993,0.995,0.993,0.994
pro_20220528, 2022-06-05T05:16:09,47787375.344,0.1,1,0,15,25,9.42,-1080.551,13.8,-5.13,14.54,14.53,0.017922,0.993,0.994,0.993,0.994
pro_20220528, 2022-06-05T05:16:09,47787375.444,0.1,1,0,15,25,9.28,-1101.614,13.8,-5.23,14.52,14.5,0.018247,0.993,0.994,0.993,0.993
pro_20220528, 2022-06-05T05:16:09,47787375.544,0.1,1,0,15,25,9.15,-1122.503,13.8,-5.34,14.49,14.47,0.018558,0.992,0.994,0.992,0.993
pro_20220528, 2022-06-05T05:16:09,47787375.644,0.1,1,0,15,25,9.02,-1143.215,13.8,-5.45,14.46,14.44,0.018867,0.992,0.993,0.992,0.993
pro_20220528, 2022-06-05T05:16:09,47787375.744,0.1,1,0,15,25,8.88,-1163.746,13.8,-5.55,14.44,14.42,0.019193,0.992,0.993,0.992,0.992
pro_20220528, 2022-06-05T05:16:09,47787375.843,0.1,1,0,15,25,8.75,-1184.094,13.8,-5.66,14.41,14.39,0.019495,0.991,0.993,0.991,0.992
pro_20220528, 2022-06-05T05:16:09,47787375.944,0.1,1,0,15,25,8.62,-1204.254,13.8,-5.76,14.38,14.36,0.0198,0.991,0.992,0.991,0.992
pro_20220528, 2022-06-05T05:16:09,47787376.044,0.1,1,0,15,25,8.48,-1224.225,13.8,-5.86,14.35,14.33,0.020105,0.991,0.992,0.991,0.991
pro_20220528, 2022-06-05T05:16:10,47787376.144,0.1,1,0,15,25,8.35,-1244.002,13.8,-5.97,14.32,14.3,0.020398,0.99,0.992,0.99,0.991
pro_20220528, 2022-06-05T05:16:10,47787376.244,0.1,1,0,15,25,8.22,-1263.582,13.8,-6.07,14.29,14.27,0.020701,0.99,0.991,0.99,0.991
pro_20220528, 2022-06-05T05:16:10,47787376.344,0.1,1,0,15,25,8.09,-1282.964,13.8,-6.17,14.26,14.24,0.020992,0.99,0.991,0.99,0.99
pro_20220528, 2022-06-05T05:16:10,47787376.444,0.1,1,0,15,25,7.95,-1302.142,13.8,-6.27,14.22,14.2,0.021281,0.989,0.991,0.989,0.99
pro_20220528, 2022-06-05T05:16:10,47787376.544,0.1,1,0,15,25,7.82,-1321.115,13.8,-6.37,14.19,14.17,0.021574,0.989,0.99,0.989,0.99
pro_20220528, 2022-06-05T05:16:10,47787376.644,0.1,1,0,15,25,7.69,-1339.879,13.8,-6.47,14.16,14.14,0.021852,0.988,0.99,0.988,0.989
pro_20220528, 2022-06-05T05:16:10,47787376.744,0.1,1,0,15,25,7.56,-1358.432,13.8,-6.57,14.13,14.11,0.022084,0.988,0.989,0.988,0.989
pro_20220528, 2022-06-05T05:16:10,47787376.844,0.1,1,0,15,25,7.43,-1376.77,13.8,-6.66,14.09,14.07,0.022205,0.988,0.989,0.988,0.988
pro_20220528, 2022-06-05T05:16:10,47787376.944,0.1,1,0,15,25,7.3,-1394.891,13.8,-6.76,14.06,14.04,0.022241,0.987,0.989,0.987,0.988
pro_20220528, 2022-06-05T05:16:10,47787377.043,0.1,1,0,15,25,7.17,-1412.791,13.8,-6.86,14.03,14,0.022229,0.987,0.988,0.987,0.988
pro_20220528, 2022-06-05T05:16:11,47787377.144,0.1,1,0,15,25,7.04,-1430.468,13.8,-6.95,13.99,13.97,0.022187,0.986,0.988,0.986,0.987
pro_20220528, 2022-06-05T05:16:11,47787377.244,0.1,1,0,15,25,6.91,-1447.92,13.8,-7.04,13.96,13.93,0.022141,0.986,0.987,0.986,0.987
pro_20220528, 2022-06-05T05:16:11,47787377.344,0.1,1,0,15,25,6.78,-1465.143,13.8,-7.14,13.92,13.9,0.022091,0.986,0.987,0.986,0.986
pro_20220528, 2022-06-05T05:16:11,47787377.444,0.1,1,0,15,25,6.65,-1482.134,13.8,-7.23,13.88,13.86,0.022042,0.985,0.987,0.985,0.986
pro_20220528, 2022-06-05T05:16:11,47787377.544,0.1,1,0,15,25,6.53,-1498.892,13.8,-7.32,13.85,13.83,0.02198,0.985,0.986,0.985,0.986
pro_20220528, 2022-06-05T05:16:11,47787377.644,0.1,1,0,15,25,6.4,-1515.412,13.8,-7.41,13.81,13.79,0.021947,0.984,0.986,0.984,0.985
pro_20220528, 2022-06-05T05:16:11,47787377.744,0.1,1,0,15,25,6.27,-1531.694,13.8,-7.5,13.77,13.75,0.02193,0.984,0.985,0.984,0.985
pro_20220528, 2022-06-05T05:16:11,47787377.843,0.1,1,0,15,25,6.27,-1531.694,13.8,-7.5,13.77,13.75,0.02193,0.984,0.985,0.984,0.985
pro_20220528, 2022-06-05T05:16:11,47787377.947,0.101,1,0,15,25,6.02,-1563.842,13.8,-7.68,13.7,13.67,0.023077,0.983,0.984,0.983,0.984
pro_20220528, 2022-06-05T05:16:11,47787378.047,0.1,1,0,15,25,5.89,-1579.539,13.8,-7.76,13.66,13.64,0.021865,0.983,0.984,0.983,0.983
pro_20220528, 2022-06-05T05:16:12,47787378.147,0.1,1,0,15,25,5.77,-1594.831,13.8,-7.85,13.62,13.6,0.021718,0.982,0.984,0.982,0.983
pro_20220528, 2022-06-05T05:16:12,47787378.247,0.1,1,0,15,25,5.65,-1609.87,13.8,-7.93,13.58,13.56,0.022277,0.982,0.983,0.982,0.982
pro_20220528, 2022-06-05T05:16:12,47787378.347,0.1,1,0,15,25,5.52,-1624.656,13.8,-8.02,13.54,13.52,0.022952,0.981,0.983,0.981,0.982
pro_20220528, 2022-06-05T05:16:12,47787378.447,0.1,1,0,15,25,5.4,-1639.184,13.8,-8.1,13.5,13.48,0.023883,0.981,0.982,0.981,0.982
pro_20220528, 2022-06-05T05:16:12,47787378.547,0.1,1,0,15,25,5.28,-1653.454,13.8,-8.18,13.46,13.43,0.025308,0.98,0.982,0.98,0.981
pro_20220528, 2022-06-05T05:16:12,47787378.647,0.1,1,0,15,25,5.16,-1667.463,13.8,-8.26,13.42,13.39,0.027627,0.98,0.981,0.98,0.981
pro_20220528, 2022-06-05T05:16:12,47787378.747,0.1,1,0,15,25,5.04,-1681.209,13.8,-8.34,13.38,13.34,0.034073,0.98,0.981,0.98,0.98
pro_20220528, 2022-06-05T05:16:12,47787378.847,0.1,1,0,15,25,4.96,-1694.689,13.8,-8.41,13.38,13.3,0.07765,0.979,0.98,0.979,0.98
pro_20220528, 2022-06-05T05:16:12,47787378.947,0.1,1,0,15,25,4.88,-1707.901,13.8,-8.49,13.38,13.3,0.076576,0.979,0.979,0.979,0.979
pro_20220528, 2022-06-05T05:16:12,47787379.047,0.1,1,0,15,25,4.81,-1720.844,13.8,-8.57,13.38,13.3,0.075492,0.978,0.979,0.978,0.978
pro_20220528, 2022-06-05T05:16:13,47787379.147,0.1,1,0,15,25,4.73,-1733.515,13.8,-8.64,13.37,13.3,0.074394,0.978,0.978,0.978,0.978
pro_20220528, 2022-06-05T05:16:13,47787379.247,0.1,1,0,15,25,4.66,-1745.912,13.8,-8.71,13.37,13.3,0.073287,0.977,0.977,0.977,0.977
pro_20220528, 2022-06-05T05:16:13,47787379.347,0.1,1,0,15,25,4.58,-1758.034,13.8,-8.79,13.37,13.3,0.072167,0.977,0.977,0.977,0.977
pro_20220528, 2022-06-05T05:16:13,47787379.447,0.1,1,0,15,25,4.51,-1769.878,13.8,-8.86,13.37,13.3,0.071034,0.976,0.976,0.976,0.976
pro_20220528, 2022-06-05T05:16:13,47787379.546,0.1,1,0,15,25,4.44,-1781.442,13.8,-8.93,13.37,13.3,0.069889,0.976,0.975,0.976,0.976
pro_20220528, 2022-06-05T05:16:13,47787379.647,0.1,1,0,15,25,4.37,-1792.725,13.8,-8.99,13.37,13.3,0.068733,0.975,0.975,0.975,0.975
pro_20220528, 2022-06-05T05:16:13,47787379.747,0.1,1,0,15,25,4.3,-1803.725,13.8,-9.06,13.37,13.3,0.067567,0.975,0.974,0.975,0.974
pro_20220528, 2022-06-05T05:16:13,47787379.847,0.1,1,0,15,25,4.23,-1814.441,13.8,-9.13,13.36,13.3,0.066389,0.974,0.973,0.974,0.974
pro_20220528, 2022-06-05T05:16:13,47787379.946,0.1,1,0,15,25,4.17,-1824.869,13.8,-9.19,13.36,13.3,0.065203,0.974,0.973,0.974,0.973
pro_20220528, 2022-06-05T05:16:13,47787380.046,0.1,1,0,15,25,4.17,-1824.869,13.8,-9.19,13.36,13.3,0.065203,0.974,0.973,0.974,0.973
pro_20220528, 2022-06-05T05:16:14,47787380.147,0.102,1,0,15,25,4.1,-1835.01,13.8,-9.26,13.36,13.3,0.064008,0.973,0.972,0.973,0.973
pro_20220528, 2022-06-05T05:16:14,47787380.247,0.1,1,0,15,25,4.04,-1845.055,13.8,-9.32,13.36,13.3,0.063371,0.973,0.971,0.973,0.972
pro_20220528, 2022-06-05T05:16:14,47787380.347,0.1,1,0,15,25,3.98,-1854.608,13.8,-9.38,13.36,13.3,0.061716,0.972,0.971,0.972,0.971
pro_20220528, 2022-06-05T05:16:14,47787380.446,0.1,1,0,15,25,3.92,-1863.869,13.8,-9.44,13.36,13.3,0.060405,0.972,0.97,0.972,0.971
pro_20220528, 2022-06-05T05:16:14,47787380.547,0.1,1,0,15,25,3.86,-1872.835,13.8,-9.5,13.36,13.3,0.059129,0.971,0.969,0.971,0.97
pro_20220528, 2022-06-05T05:16:14,47787380.646,0.1,1,0,15,25,3.8,-1881.506,13.8,-9.56,13.35,13.3,0.05786,0.971,0.969,0.971,0.97
pro_20220528, 2022-06-05T05:16:14,47787380.747,0.1,1,0,15,25,3.74,-1889.88,13.8,-9.61,13.35,13.3,0.056594,0.97,0.968,0.97,0.969
pro_20220528, 2022-06-05T05:16:14,47787380.846,0.1,1,0,15,25,3.68,-1897.955,13.8,-9.67,13.35,13.3,0.055323,0.969,0.967,0.969,0.968
pro_20220528, 2022-06-05T05:16:14,47787380.947,0.1,1,0,15,25,3.63,-1905.73,13.8,-9.72,13.35,13.3,0.054045,0.969,0.966,0.969,0.968
pro_20220528, 2022-06-05T05:16:14,47787381.046,0.1,1,0,15,25,3.58,-1913.204,13.8,-9.77,13.35,13.3,0.052759,0.968,0.966,0.968,0.967
pro_20220528, 2022-06-05T05:16:15,47787381.147,0.1,1,0,15,25,3.52,-1920.377,13.8,-9.82,13.35,13.3,0.051468,0.968,0.965,0.968,0.966
pro_20220528, 2022-06-05T05:16:15,47787381.247,0.1,1,0,15,25,3.47,-1927.246,13.8,-9.87,13.35,13.3,0.050167,0.967,0.964,0.967,0.966
pro_20220528, 2022-06-05T05:16:15,47787381.346,0.1,1,0,15,25,3.42,-1933.811,13.8,-9.92,13.34,13.3,0.048858,0.967,0.964,0.967,0.965
pro_20220528, 2022-06-05T05:16:15,47787381.446,0.1,1,0,15,25,3.38,-1940.07,13.8,-9.96,13.34,13.3,0.047543,0.966,0.963,0.966,0.965
pro_20220528, 2022-06-05T05:16:15,47787381.547,0.1,1,0,15,25,3.33,-1946.023,13.8,-10.01,13.34,13.3,0.046219,0.966,0.962,0.966,0.964
pro_20220528, 2022-06-05T05:16:15,47787381.647,0.1,1,0,15,25,3.28,-1951.669,13.8,-10.05,13.34,13.3,0.044891,0.965,0.961,0.965,0.963
pro_20220528, 2022-06-05T05:16:15,47787381.746,0.1,1,0,15,25,3.24,-1957.006,13.8,-10.1,13.34,13.3,0.043551,0.965,0.961,0.965,0.963
pro_20220528, 2022-06-05T05:16:15,47787381.846,0.1,1,0,15,25,3.2,-1962.035,13.8,-10.14,13.34,13.29,0.042206,0.964,0.96,0.964,0.962
pro_20220528, 2022-06-05T05:16:15,47787381.947,0.1,1,0,15,25,3.16,-1966.754,13.8,-10.18,13.34,13.29,0.040858,0.964,0.959,0.964,0.961
pro_20220528, 2022-06-05T05:16:15,47787382.046,0.1,1,0,15,25,3.12,-1971.162,13.8,-10.21,13.33,13.29,0.039499,0.963,0.958,0.963,0.961
pro_20220528, 2022-06-05T05:16:16,47787382.146,0.1,1,0,15,25,3.08,-1975.259,13.8,-10.25,13.33,13.29,0.038136,0.962,0.958,0.962,0.96
pro_20220528, 2022-06-05T05:16:16,47787382.247,0.1,1,0,15,25,3.04,-1979.043,13.8,-10.29,13.33,13.29,0.036769,0.962,0.957,0.962,0.959
pro_20220528, 2022-06-05T05:16:16,47787382.346,0.1,1,0,15,25,3.01,-1982.516,13.8,-10.32,13.33,13.29,0.035392,0.961,0.956,0.961,0.959
pro_20220528, 2022-06-05T05:16:16,47787382.447,0.1,1,0,15,25,2.97,-1985.675,13.8,-10.35,13.33,13.29,0.034013,0.961,0.956,0.961,0.958
pro_20220528, 2022-06-05T05:16:16,47787382.546,0.1,1,0,15,25,2.94,-1988.521,13.8,-10.38,13.33,13.29,0.032629,0.96,0.955,0.96,0.958
pro_20220528, 2022-06-05T05:16:16,47787382.646,0.1,1,0,15,25,2.91,-1991.053,13.8,-10.41,13.32,13.29,0.031238,0.96,0.954,0.96,0.957
pro_20220528, 2022-06-05T05:16:16,47787382.746,0.1,1,0,15,25,2.88,-1993.27,13.8,-10.44,13.32,13.29,0.029843,0.959,0.953,0.959,0.956
pro_20220528, 2022-06-05T05:16:16,47787382.846,0.1,1,0,15,25,2.85,-1995.173,13.8,-10.47,13.32,13.29,0.028444,0.959,0.953,0.959,0.956
pro_20220528, 2022-06-05T05:16:16,47787382.946,0.1,1,0,15,25,2.82,-1996.76,13.8,-10.49,13.32,13.29,0.027039,0.958,0.952,0.958,0.955
pro_20220528, 2022-06-05T05:16:16,47787383.046,0.1,1,0,15,25,2.8,-1998.033,13.8,-10.52,13.32,13.29,0.025632,0.957,0.951,0.957,0.954
pro_20220528, 2022-06-05T05:16:17,47787383.146,0.1,1,0,15,25,2.77,-1998.989,13.8,-10.54,13.32,13.29,0.02422,0.957,0.95,0.957,0.954
pro_20220528, 2022-06-05T05:16:17,47787383.247,0.1,1,0,15,25,2.75,-1999.63,13.8,-10.56,13.32,13.29,0.022807,0.956,0.95,0.956,0.953
pro_20220528, 2022-06-05T05:16:17,47787383.346,0.1,1,0,15,25,2.73,-1999.956,13.8,-10.58,13.31,13.29,0.021388,0.956,0.949,0.956,0.952
pro_20220528, 2022-06-05T05:16:17,47787383.446,0.1,1,0,15,25,2.71,-1999.965,13.8,-10.6,13.31,13.29,0.019967,0.955,0.948,0.955,0.952
pro_20220528, 2022-06-05T05:16:17,47787383.546,0.1,1,0,15,25,2.69,-1999.659,13.8,-10.61,13.31,13.29,0.018542,0.955,0.947,0.955,0.951
pro_20220528, 2022-06-05T05:16:17,47787383.646,0.1,1,0,15,25,2.67,-1999.037,13.8,-10.63,13.31,13.29,0.017116,0.954,0.947,0.954,0.95
pro_20220528, 2022-06-05T05:16:17,47787383.747,0.1,1,0,15,25,2.66,-1998.099,13.8,-10.64,13.31,13.29,0.015689,0.954,0.946,0.954,0.95
pro_20220528, 2022-06-05T05:16:17,47787383.846,0.1,1,0,15,25,2.65,-1996.846,13.8,-10.65,13.31,13.29,0.014258,0.953,0.945,0.953,0.949
pro_20220528, 2022-06-05T05:16:17,47787383.950,0.101,1,0,15,25,2.62,-1993.393,13.8,-10.67,13.3,13.29,0.011391,0.952,0.944,0.952,0.948
pro_20220528, 2022-06-05T05:16:17,47787384.050,0.1,1,0,15,25,2.61,-1991.171,13.8,-10.68,13.3,13.29,0.009878,0.951,0.943,0.951,0.947
pro_20220528, 2022-06-05T05:16:18,47787384.150,0.1,1,0,15,25,2.61,-1988.655,13.8,-10.69,13.3,13.29,0.008488,0.951,0.942,0.951,0.946
pro_20220528, 2022-06-05T05:16:18,47787384.249,0.1,1,0,15,25,2.6,-1985.825,13.8,-10.69,13.3,13.29,0.007057,0.95,0.941,0.95,0.946
pro_20220528, 2022-06-05T05:16:18,47787384.349,0.1,1,0,15,25,2.59,-1982.681,13.8,-10.7,13.3,13.29,0.005624,0.95,0.941,0.95,0.945
pro_20220528, 2022-06-05T05:16:18,47787384.449,0.1,1,0,15,25,2.59,-1979.225,13.8,-10.7,13.29,13.29,0.004189,0.949,0.94,0.949,0.944
pro_20220528, 2022-06-05T05:16:18,47787384.550,0.1,1,0,15,25,2.59,-1975.455,13.8,-10.7,13.29,13.29,0.002752,0.949,0.939,0.949,0.944
pro_20220528, 2022-06-05T05:16:18,47787384.650,0.1,1,0,15,25,2.59,-1971.374,13.8,-10.7,13.29,13.29,0.001314,0.948,0.938,0.948,0.943
pro_20220528, 2022-06-05T05:16:18,47787384.750,0.1,1,0,15,25,2.59,-1966.981,13.8,-10.69,13.29,13.29,-0.000124,0.948,0.937,0.948,0.942
pro_20220528, 2022-06-05T05:16:18,47787384.850,0.1,1,0,15,25,2.59,-1962.278,13.8,-10.69,13.29,13.29,-0.001561,0.947,0.937,0.947,0.942
pro_20220528, 2022-06-05T05:16:18,47787384.950,0.1,1,0,15,25,2.6,-1957.265,13.8,-10.68,13.29,13.29,-0.002997,0.946,0.936,0.946,0.941
pro_20220528, 2022-06-05T05:16:18,47787385.050,0.1,1,0,15,25,2.6,-1951.943,13.8,-10.68,13.28,13.29,-0.004432,0.946,0.935,0.946,0.941
pro_20220528, 2022-06-05T05:16:19,47787385.150,0.1,1,0,15,25,2.61,-1946.313,13.8,-10.67,13.28,13.29,-0.005866,0.945,0.934,0.945,0.94
pro_20220528, 2022-06-05T05:16:19,47787385.250,0.1,1,0,15,25,2.62,-1940.375,13.8,-10.66,13.28,13.29,-0.007299,0.945,0.934,0.945,0.939
pro_20220528, 2022-06-05T05:16:19,47787385.350,0.1,1,0,15,25,2.63,-1934.131,13.8,-10.64,13.28,13.29,-0.008729,0.944,0.933,0.944,0.939
pro_20220528, 2022-06-05T05:16:19,47787385.450,0.1,1,0,15,25,2.64,-1927.582,13.8,-10.63,13.28,13.29,-0.010156,0.944,0.932,0.944,0.938
pro_20220528, 2022-06-05T05:16:19,47787385.550,0.1,1,0,15,25,2.65,-1920.728,13.8,-10.62,13.28,13.29,-0.011583,0.943,0.931,0.943,0.937
pro_20220528, 2022-06-05T05:16:19,47787385.649,0.1,1,0,15,25,2.67,-1913.57,13.8,-10.6,13.27,13.29,-0.013005,0.943,0.931,0.943,0.937
pro_20220528, 2022-06-05T05:16:19,47787385.750,0.1,1,0,15,25,2.68,-1906.111,13.8,-10.58,13.27,13.29,-0.014427,0.942,0.93,0.942,0.936
pro_20220528, 2022-06-05T05:16:19,47787385.850,0.1,1,0,15,25,2.7,-1898.351,13.8,-10.56,13.27,13.29,-0.015844,0.942,0.929,0.942,0.935
