fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-03-04T08:14:04, 1677917644,   0.000,  13.802,   0.000,   0.000,  25.000,  13.802,   0.000,  0.5000,  0.5000,  13.802,  13.802,  -0.411, 0, 0,
unit_f, 2023-03-04T08:14:14, 1677917654,   0.000,  13.802,   0.000,   0.000,  25.000,  13.802,   0.000,  0.5000,  0.5001,  13.802,  13.802,  -0.631, 64, 0,
unit_f, 2023-03-04T08:14:23, 1677917663,   0.000,  13.802,   0.000,   0.000,  25.000,  13.802,   0.000,  0.5000,  0.5003,  13.802,  13.802,  -0.647, 64, 192,
unit_f, 2023-03-04T08:14:33, 1677917673,   0.000,  13.802,   0.000,   0.000,  25.000,  13.802,   0.000,  0.5000,  0.5006,  13.802,  13.802,  -0.649, 64, 192,
unit_f, 2023-03-04T08:14:50, 1677917690,   0.000,  13.152,   0.000,   0.000,  25.000,  13.152,   0.000,  0.5000,  0.4999,  13.152,  13.152,   0.000, 0, 0,
unit_f, 2023-03-04T08:15:00, 1677917700,   0.000,  13.152,   0.000,   0.000,  25.000,  13.152,   0.000,  0.5000,  0.4999,  13.152,  13.152,   0.000, 0, 0,
