unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,
pro1a_20230219, 1970-01-01T08:04:56,      6836.921, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     0.000,     0.000,     0.000,13.08000,    13.80000,0.00000,13.08000,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:04:56,      6837.126, 0.095,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     0.000,     0.000,     0.000,13.08000,    13.80000,0.00000,13.08000,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:04:56,      6837.221, 0.153,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     0.000,     0.000,     0.000,13.08000,    13.80000,0.00000,13.08000,13.08000,   0.000000, 0.50000,0.50000,0.50000,
pro1a_20230219, 1970-01-01T08:04:56,      6837.374, 0.536,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.000,13.08000,    13.80000,0.02775,13.05136,13.08000,   0.000000, 0.50000,0.50000,0.50001,
pro1a_20230219, 1970-01-01T08:04:57,      6837.910, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.112,13.08000,    13.80000,0.02780,13.05114,13.08000,   0.000000, 0.50000,0.50000,0.50001,
pro1a_20230219, 1970-01-01T08:04:57,      6838.010, 0.101,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.132,13.08000,    13.80000,0.02786,13.05092,13.08000,   0.000000, 0.50000,0.50000,0.50001,
pro1a_20230219, 1970-01-01T08:04:57,      6838.111, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.152,13.08001,    13.80000,0.02792,13.05070,13.08000,   0.000000, 0.50000,0.50000,0.50001,
pro1a_20230219, 1970-01-01T08:04:57,      6838.210, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.172,13.08001,    13.80000,0.02797,13.05049,13.08000,   0.000000, 0.50000,0.50000,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.310, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.193,13.08001,    13.80000,0.02803,13.05027,13.08000,   0.000000, 0.50000,0.50000,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.410, 0.162,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.213,13.08001,    13.80000,0.02811,13.04992,13.08000,   0.000000, 0.50000,0.50000,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.572, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.245,13.08001,    13.80000,0.02817,13.04971,13.08000,   0.000000, 0.50000,0.50000,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.671, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.265,13.08001,    13.80000,0.02822,13.04949,13.08001,  -0.030520, 0.50000,0.50003,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.771, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.284,13.08001,    13.80000,0.02828,13.04928,13.08001,  -0.030520, 0.50000,0.50003,0.50002,
pro1a_20230219, 1970-01-01T08:04:57,      6838.871, 0.101,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.304,13.08001,    13.80000,0.02833,13.04906,13.08001,  -0.030520, 0.50000,0.50003,0.50003,
pro1a_20230219, 1970-01-01T08:04:58,      6838.972, 0.099,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.324,13.08001,    13.80000,0.02839,13.04885,13.08001,  -0.030520, 0.50000,0.50003,0.50003,
pro1a_20230219, 1970-01-01T08:04:58,      6839.071, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.343,13.08001,    13.80000,0.02844,13.04864,13.08001,  -0.030520, 0.50000,0.50003,0.50003,
pro1a_20230219, 1970-01-01T08:04:58,      6839.171, 0.100,   0,  360000, 0,  0,  247,  0, 25.0,13.080,     6.000,     6.000,     0.363,13.08001,    13.80000,0.02850,13.04843,13.08001,  -0.030520, 0.50000,0.50003,0.50003,
