fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_ekf, voc, Voc_stat, e_w_f, fltw, falw,
unit_f, 2022-11-21T09:26:11, 1669022771,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5005,  0.5005,  12.832,  12.827,   0.208, 256, 0,
unit_f, 2022-11-21T09:26:21, 1669022781,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5019,  0.5019,  12.790,  12.771,   0.298, 384, 256,
unit_f, 2022-11-21T09:26:31, 1669022791,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5033,  0.5035,  12.752,  12.721,   0.350, 384, 256,
unit_f, 2022-11-21T09:26:42, 1669022802,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5047,  0.5048,  12.720,  12.675,   0.398, 416, 256,
unit_f, 2022-11-21T09:26:50, 1669022810,   0.000,  13.079,  50.000,   0.000,  25.000,  13.079,  50.000,  0.5058,  0.5058,  12.697,  12.642,   0.432, 416, 288,
